,text,pred,rule_book
21422,5l hydrocarbon release from valve whilst cleaning ready for overhaul valve 12uzv988 was being removed from plant and transported to e i workshop for cleaning in preparation to be sent offsite for fault findingoverhaul valve disconnected by e i technician on wednesday 14th of april ready for mechanical to remove the following day on wednesday the 16th mechanical removed valve from service and washed the valve to decontaminate valve was then dropped off to warehouse to be sent offsite thursday morning prior to valve being sent offsite it was noted that the valve might not have been in the open position during the cleaning process valve was taken to the e i workshop to ensure that the valve was free of hydrocarbon and stroke checked in the workshop it was the noted that approx twenty-three litres of hydrocarbon were still present inside the ball and leaked to grade spill kit utilised and workshop cleaned cleanaway notified that spill kit had been used valve was then rewashed in the open position and dried prior to sending offsite for planned scope of work investigation will look at the process that lead to this occurring spill contained and cleaned up valve rewashed and cleaned prior to being sent offsite,1,0
3975,"during boating operations on the silvan reservoir a small fuel leak at the back of the boat was detected incident 34142at approximately one thousand, one hundred and thirty am on twenty-nine june two thousand and seventeen a fuel leak was detected by the coxswains operating the melbourne water ldsvessel location wh001s asset no eighteen thousand, six hundred and thirty-seven while parked at the silvan outlet tower pontoon the leak was initially seen asfuel floating on the surface of the reservoirthe boat was removed from the reservoir and the lrc engineer and the lead operator were advisedthe because of the leak was found to be a split fuel hose the amount of petrol spilled to the reservoir was estimated to be fifty mlthe hose was replaced and work recommenced see detailed description",1,0
37385,ignition of vapors gases or liquids an employee was welding near waste motor oil the waste motor oil caught fire and the employee sustained first to third degree burns to the legs while putting the fire out,1,0
7046,ee was preparing to conduct a hydro test on a three inch process line during preparation for the hydrotest approx one gallon of oily water went through the open high point bleeder to the ground incident 29021on tuesday march fifteen two thousand and sixteen at two hundred and fifteen pm at the checmical storage area at phillips sixty-six tank farm in old ocean texas an infinity constructionee was preparing to conduct a hydro test on a three inch process line during preparation for the hydrotest approx one gallon of oily water went through the open high point bleeder to the ground the ee stopped the hydrotest and then contacted operations and safety the environmental representative recommended covering the spill with bioglaze by six hundred and five bio glaze installed on the ground at the oily water spill site see detailed description,1,0
5462,detrolite dmo 07038ht demulsifier in the chemical tote spilled during the transportation incident 31652the national crane boom truck tc five was transporting the detrolite demusifier chemical tote tank from moundouli to kome five baker yard while travelling along the road approaching the gnnt checkpoint gnnt soldiers at the checkpoint noticed liquid spilling from the back of the truck on the tarred road and alerted the driver who immediately stopped the truck pulled it out of the road the driver informed his line supervisor who informed wood group hse lead wood group management eepci maintenance emp and oimps management were immediately informed about the spill onsite team used the absorbant pad toabsorb chemical from the tarred road and the secondary containment to the ground vacuum truck driver was required to suck the remaining detrolite in the chemical tote tank laterite was purred on the top of the spill to absorb the chemical the cleaning is organized the following day investigation ongoing see detailed description,1,0
4,"nacap 30t hitachi hyd hose split resultong in 100ml hyg fluid to grade what happened at approximately one thousand, five hundred and fifteen on the 26th of feb a hydraulic hose split on the 30t hitachi excavator p1995 at kp twenty-six the hydraulic hose split from near the pump inside the engine baythis resulted in 100ml of hyd fluid to grade the operator acted immediately by using allocated spill kit bag in the excavatorall contaminated materials absorbent pads were disposed of appropriately into the contaminated waste bags",1,0
7201,wgpsn safety coach noticed alot of potential asbestos waste not properly controlled in the bp instrument workshop positive intervention by the individual has resulted in bp taking immediate corrective action to comply with their procedure incident 28856wgpsn safet coach was in the bp instrument workshop conducting some safety coaching with the wgpsn electrical techiniciansas he was leaving the area he noticed a bin which was marked with acm which was full to the topthe potential acm material was not bagged correctly as per bp procedure and was stored near the bp ppe storage areathe safety coach approached the bp operatives and bp supervisor to explain his concernsthe incident was raised on a sas card and reported to bp hsebp are investigating this incident as a near miss and have took corrective steps to ensure this does not occur again see detailed description,1,0
10347,diesel fuel injector on a 20t excavator failed causing fuel to spill into the engine bay an operator was running his equipment when it suddenly had engine trouble the employee stopped the equipment and observed the fuel was leaking from the injector the operator shut the equipment down and called the supervisor absorbent pads were laid down to clean the diesel from the engine compartment,1,0
2610,"subcontractors working at eastern boarder of site removing trees were engaged work was stopped due to not wearing double eye protection one worker not signed onto jsa jsa did not clarify double eye protection required for chainsaw activity incident 36591subcontractors eucalyptus tree services were working at the eastern boarder of the juhi construction site removing trees at 1030am the workgroup were engaged by thehse advisor work was stopped due to the following observations workers conducting tree sawing activities were not wearing double eye protection on review of jsa one worker was missing from the sign on page ipad jsa format jsa did not clarify that double eye protection was required for chainsaw activity immediate actions intervened stopped work hse advisor reported to site hse advisor confirmed inductions current inducted morning of nm confirmed id licenses reviewed jsa o updated to include double eye protection standard requirement associated with national chainsaw competency o workgroup reviewed all signed on purchased face shields for all workers other actions conducted review meeting with stakeholders mobil wood gbg o one thousand, four hundred nine million, thirty-two thousand and eighteen attendees wood hse assignment manager exxon mobil contracts exxon mobil project managermidstream engineering exxon mobil senior hse advisor wood site hse advisor gbg hse advisor wood site superintendento reset expectations regarding subcontractor performance o reviewed existing action to clarify site permit process into one page sop o confirmed action to instruct eucalyptus tree services to attend site prestart meeting o reset expectation for site hse team regarding field over paperwork as priority confirm permit process including provision to review all required documentation 48hrs in advance submit duty officer report submit near miss report into cairs same day generate safety alert distribute at site prestart see detailed description",1,0
27125,loss of primary containment of natural gas liquid from pressure switch 41psll128 a at 0834hrs the central control room ccr received an indication of twenty lel gas alarm from 73gdf11003 which is housed in g4101 b bp ngl pump enclosure this pump was online the area operator ao was asked by ccr to investigate at 0835hrs the ccr received twenty lel gas alarm from 73gdf11001 eleven thousand and two which are housed in g4101 a bp ngl pump enclosure this pump was offline at 0836hrs the ao reported an natural gas liquid ngl leaking from 41psll128a pressure switch g4101a bp ngl pump suction pressure switch 41psll128a had failed causing an ngl leak between the pumps g4101 a b the ngl was contained within the bunded area and did not enter any of the drains as the ngl was mostly flashing off to vapour this has resulted in the vapour produced from the leak being drawn in to the g4101 a b pump enclosures by the extract fans and activated three out of the four flammable gas heads at 0837hrs the ao approaching from upwind with a personal gas monitor isolated 41psll128a pressure switch and the leak stopped immediately subsequent gas modeling and gas dispersion calculations have been conducted and it is estimated that the mass released during the 41psll128a ngl leak has been confirmed as two hundred and seventy-nine kg gas leak isolated investigation initiated,1,0
9023,failure of a jubilee clip on a pressurised hose resulted in a minor spillage of heat transfer fluid on shop floor the laser cooling system was being filled for the first time once the closed loop system was energised the build up of normal running pressure resulted in the failure of a jubilee clip and resulted in a minor spillage of heat transfer fluid on shop floor immediate isolation of the pump containment of spilled fluid product name dowcal one hundred heat transfer fluid using workshop spill kit matting and socks ppe worn as required by material safety data sheet nitrile gloves and glasses spillage waste segregated clearly marked and labelled and secured disposed of in hazardous waste container cordoned off area of spillage and when dry was thoroughly cleaned,1,0
13226,whilst attempting to clear peat excavator became bogged down excavator tasked to clear peat became bogged down work ceased and excavator recovered,1,0
72193,caught in running equipment or machinery nec an employee was functiontesting a hydraulicdriven winch on a hydraulic test stand as he was removing excess oil that had wept from the winch side plate bottom drain hole the drum rotated and amputated his left index fingertip,1,0
4260,coolant leak from d7 dozernote cairs entry delayed due to it issues incident 33854d7 dozer d9 experienced a leak of coolant fluid to grade during operations at 1630hrs on the angore row at kp11 d7 dozer was ascending a rise on the row running track whereby a spotter noticed coolant fluid leaking from the rear of the machine the spotter obtained the drivers attention and the driver stopped the machine immediatelyspill response equipment was on location and a spill tray was immediately placed under the dozer to contain remaining coolant fluid approximately twenty litres of coolant fluid reached to grade prior to the machine stoppingwg safety and supervisors were informed immediately mechanics arrived at the site and attempted to refill the machine with coolant twenty litres which continued to leak out into the spill traythe machine was parked up for the evening at the location with security provided overnight the machine will be repaired when spares can be provided see detailed description,1,0
87065,contact with hot objects or substances an employee was dragging a bucket filled with hot oil the oil splashed onto the employee boots burning the employee feet and ankles,1,0
23070,ceiling leak caused wet ceiling tile to come down the facilities manager was sitting at her desk on monday morning and heard a dripping sound to which she investigated and discovered it was coming from the ceiling just beyond the emergency exit door behind her a ceiling tile which had gotten wet as a result of the leak had fallen down landlord was notified who allowed the roofing contractor to be contacted to investigate the source of the leak the facilities manager removed the fallen ceiling tile and placed a bucket under the drip the bucket is being monitored daily the drip is only evident when it is raining,1,0
6999,"late report a diesel spill was reported in the area where psnk subcontractors refuel diesel heaters it was estimated that two litres of diesel had been spilt in the area incident 30890on twenty-three million, thirty-two thousand and fifteen at approx one thousand, four hundred and thirty the evidence of minor leakage was found at kib contractors territory psnk dsl work area approximately two liters of diesel had been spilt on the ground the client environmental rep noticed the spill and reported this through the emergency number on site the site was attended by the spill response team and the spill was cleaned see detailed description",1,0
6085,"hired engine driven generators atr9112t and atr9111t were switched on and began leaking diesel onto the drip tray below incident 30985summary incident 1prior to august two thousand and sixteen wood group suppliedtemporary lightingand a hiredengine driven generatorfrom aberdeen tool rental atr 9111t serial number ag56130 for ongoing works at the t201 refurbishment project onfps kinneil the generator was checked and tagged by hewden on 27th june two thousand and sixteen prior to use on site and thereafter evidence of ongoing daily checks when in useon 2nd august 2016a squad ofbilfinger painter blasters were working inside the t201 storage tank using temporary lighting with powersuppliedfrom the mentioned generator at approximately 0830awood group mechanical supervisor witness was working in the area adjacent to the generator when he noticed diesel leaking from the machine he informed the bilfinger supervisor who instructed the painter blasters to exit the tank once the work partyhad exited the tank the generator was switched offand the incident wasreportedto thebp control of work on inspection the diesel had been contained in the drip tray located underneath the generator and there was no environmental contaminationof the area atrwereinformed of the faulty equipment and arrangementsmade for a replacement generator to be sent to site summary incident 2about one thousand, five hundred hours on thursday 11th august wood group electrical supervisor was contacted by a bilfinger painting blasting supervisor regardingmobile generator atr 9112t serial number ag56131 which wood group had supplied again for temporary lighting inside t201 storage tank on fps kinneil the generator was observed to be leaking diesel into the drip tray beneath but small quantities of diesel were also spilling onto the ground adjacent to the drip tray and into a nearby puddle of rain water the painting blasting job was stopped and the generator and lights were switched off until a replacement generator could be put in place bp control or work were informed and a safety observation was submitted to bp on friday 12th august veolia environmental services were asked to use a vacuum tanker to clean up the contaminated rain water and drip tray then the generator was removed from siteatr have beenactioned to track the faulty equipment and inspect samethen report back on findings see detailed description",1,0
6291,"gpa activated due to indication of a gas release on the drilling package incident 30779at one thousand, five hundred and thirty-seven the beatrice platform alarm was activated due to potential gas release on the drilling derick all personnel went to muster station oim tannoy of reported gas leak on the drilling package full muster 1543fire team assigned to investigate alarm in identified areas after a full investigationofthe area no gas was indicated on any gas meters muster stood down 1556the instrument department investigated the incident and found a suspect gas card on the fire and gas panel in the control room gas card number eight thousand, six hundred and six see detailed description",1,0
6485,"wgpacs and client employee were troubleshooting a natural gas fired engine in a transfer pump she would when a flash fire occurred both personnel reported suffering burns to hands face all personnel have been transported to san juan regional hospital incident 30573wgpacs and client employee were troubleshooting a natural gas fired engine in a transfer pump she would when a flash fire occurred both personnel reported suffering burns to hands and face all personnel have been transported to san juan regional hospital farmington nm the personnel were working in the transfer pump she would where the engine is located the problem with the engine is not known at this timeafter both mechanics suffered burns a report was made to their immediate supervisors requesting assistancewgpacs and conocophillips personnel responded to the call for assistance arrived onsite and rendered first aid to both mechanicsafter assessing the situation the first responding employees requested professional medical assistance both employees were transferred to san juan regional medical center the copc employee was helicoptered out and the wgpacs employee transferred by ambulance both are being treated for burns at san juan regional medical centerwgpacs managerial initial emergency response was split between the field location san juan thirty-two fed thirteen one fc conocophillips and the local farmington hospital to receive the families of the ip and provide any assistance to the family membersan investigation team has been mobilized by cop the team is to be made of personnel from outside of the farmington area wgpacs have made a request to have representation on the investigation teama report of overnight hospitalization has been made to osha by james cameron one thousand hrs sixty-one thousand and sixteen the report to osha was made by telephone as per osha one hundred and ninety thousand, four hundred and thirty-nine reporting fatalities hospitalizations amputations and losses of an eye as a result of workrelated incidents the report was made to osha as the incident meets some or part of the mandatory osha reporting criteria in one hundred and ninety thousand, four hundred and thirty-nine the report must be submitted to osha within twenty-four hours of a person being admitted to a medical facilityno formal incident report has been submitted by local wgpacs management incident classification times and exact locations incident rankings are estimates certain related incident information may be amendedupdated as the investigation progressesemployee retuned to work with a full release to return on 10102016safety alert key learning troubleshootingrepair of transfer pump malfunction included the venting of fuel gas inside the transfer pump she would worker activated a regulator which resulted in a release of gas sparkplug wires are capable of arcing to nearby grounded surfaces even if not directly in contact energy sources fuel gas electrical were not isolated during troubleshootingrepaircop incident investigation report key learning troubleshoot repair required the venting of fuel gas inside the transfer pump she wouldbypassing of the ounce regulator diaphragm by depressing the regulators spring causes gas release at supply pressure thirty psi not regulator output pressure ounces the control panel will energize in test mode but will also energize the engine in auto mode if the murphy switch for produced water tank level indicate that the engine would have cranked if switched to auto mode on the day of the eventspark plug wires are capable of arcing to nearby grounded surfaces even if not directly in contact with the plugsloto and try procedure was not implemented energy sources fuel gas spark were not isolated during troubleshooting repair particularlyonce processes were opened if one system is energized forthe purpose of troubleshooting repair others need to be isolatedthere is no standard guideline procedure for removing fluid fro a transfer pump fuel gasoline engine systemmanual venting of the ounce regulator could allow a combustible mixture to enter the she would in a matter of seconds this might be insufficient reaction time for the gas monitor to alar a combustible mixture the monitor data sheets states a t90 response time of thirty secondson the day of the event see detailed description",1,0
4753,"ro contractor involved is directly engaged by the clientminor diesel fuel spill of to earth identified coming from generator at crib three facility generator shutdown and clean up initiated incident 32351ro contractor involved is directly engaged by the clientminor diesel fuel spill of to earth identified coming from generator at crib three facility generator shutdown and clean up initiatedon the twenty-one million, twenty-two thousand and seventeen at approximately 600am a general service employee was in the process of accessing laydown area three upon arrival the employee had commenced with his daily duties which entailed signing onto jha permits conducting routine daily prestart inspections on crib hut three cg080066780 generator darlekduring the inspection of the generator the employee identified that approximately 68l of diesel fuel had leaked onto the ground the employee immediately engaged the generators emergency stop button to contain any further leakingthe employee initiated the three c control contain clean up including the removal of contaminated soil and disposed of it in the correct waste management disposal bins both the supervisor and hse were notified in conjunction with woodside area operator and managing contractora maintenance review undertaken by the generator vendor identified maintenance on the valve assembly which resulted in the generators belly tank to overfill the valve assembly will be replaced to prevent reoccurrence see detailed description",1,0
12378,between five and ten litres of diesel was noted to have spilled within the whitehill quarry compound during a routine environmental appraisal between five and ten litres of diesel was noted to have spilled within the whitehill quarry compound during a routine environmental appraisal due to heavy rain at the time of the incident the diesel spread over the compound working area the contaminated material will be scraped up placed in a bund surrounded by oil absorbent booms and covered with visqueen to reduce the risk of mobilisation of diesel from the contaminated stone skips will be delivered directly to the quarry to remove the contaminated waste this will be disposed of using a licensed carrier the site foreman will inspect fuel bowsers to ascertain the source of the spill as this is the suspected sourcebowser check sheets will be requested from the quarry to determine whether the appropriate checks have been undertakenno diesel has discharged to the wider environment or any watercourses the incident has been contained and isolated in line with good practice,1,0
611,fluid spill along vehicle pathways isolated spill approx one m diameter and numerous small fifty cm diameter isolated dark patches on surface of outsourced granular base aggregate were observed along vehicle pathways on pad substance emitted bituminous odor outsourced granular base material removed from pad being stored for disposal cleanup of the contaminated area,1,0
24656,"transmission fluid leakage from a bulldozer an unknown quantity of transmission fluid leaked from a bulldozer being used by fshv on r j mcleods access track this spillage affected approximately eighty-six meters of access track between ns fifty-six thousand, three hundred and ninety-six three thousand, seven hundred and sixteen and ns fifty-six thousand, four hundred and seventy-eight three thousand, six hundred and ninety when the leak was noticed fshv operatives immediately created a bund photo one across the track using a digger to scrape the top layers of track this contained the transmission fluid while absorbent pads were deployed absorbent pads were also deployed behind the bulldozer to catch any dripping fluid the area downslope of the spillage was bunded to prevent further flow of transmission oil and absorbent pads were deployed the top 1015mm of contaminated access track was removed and loaded onto an adt prior to transfer to a lined skip this will then be removed from site by a registered waste carrier",1,0
59995,stings and venomous bites a crew of employees were cleaning a site to prep it for oil rig drilling work while lifting debris from the ground one employee was bitten by a cotton mouth snake requiring hospitalization,1,0
34853,contact with hot objects or substances a delivery driver from another company delivered a tanker load of hot oil emulsion for asphalt to the facility the driver arrived onsite and hooked up a hose up from the tanker to the facility pump the pump feeds the emulsion to a storage tank the driver opened the valve on the tanker and turned on the pump the driver did not open the valve leading to the storage tank the pump started making loud noises the driver closed valve from the tanker a midland asphalt materials inc site employee came out of an office to hit the emergency stop switch for the pump at that time the hose ruptured spraying the two employees with the hot oil emulsion material the temperature of the hot oil emulsion material is approximately three hundred and twenty degrees fahrenheit the midland asphalt materials inc employee sustained second degree burns to the face and hand,1,0
1493,during excavation works at the juhi operations car park area for storm water pit installation a small piece 200mm x 10mm of isolated suspect acm was identified jet environmental were contacted to collect the bagged sample analyse for asbestos incident 39736during excavation works at the juhi operations car park area for storm water pit installation a small piece 200mm x 10mm of isolated suspect acm was identified jet environmental were contacted to collect the bagged sample and analyse for asbestos report received following day confirming sample contained amosite and chrysotile asbestosactions1 asbestos bagged and removed from site for analysis two area barricaded two suspect acm find raised at prestart2 report received and updated on noticeboard positive for acm4 raised at prestart5 register and map updated posted on noticeboard see detailed description,1,0
6431,"power outage due to ipp trip incident 30639on one hundred and seventy thousand, six hundred and sixteen at one thousand, six hundred and twenty there was a power outage due to an ipp trip ipp reinstated one thousand, four hundred and forty-five at shutdown indications were bearing temperature high and lube oil filter blocked it was initially thought that this was as a result of reduced flow of lube oil so the lube oil system was inspected it was found that the differential pressure across the filter was at around ten psi twice it is normal pressure indicating that the filter was suffering from a higher than normal resistance so was partially blocked mechanical technicians replaced the filters and the lube pump was run for several hours and remained at less than five psi indicating that the lube oil system was circulating properlyon the next start on 19th june all indicated faults had been reset so no dormant fault remained on the system however soon after start up the temperature indications at the motor and generator drive end and nondrive end bearings were observed to be creeping up towards their alarm and trip points these temperatures were higher than would be expected under normal conditions so the ipp was shut down in a controlled manner on further investigation of the lube oil cooling system it was found that cooling water was not being circulated due to a closed control valvethe impulse line to the pressure transmitter on the control loop was flushed through and the system was function tested and it was found that the valve responded correctly it is likely that either an airlock or debris ingress to the impulse line had partially blocked it after a period of three hours the lube oil cooling system was found to be stable the ipp was then started up and system parameters monitoredthe causes for the ipp trip was a combination of lube oil filters reduced flow and lube oil cooling water flow control valve closed see detailed description",1,0
10993,"hard standing contaminated with hydraulic oil believed to be from a mechanical failure of a press head which occured on the 2nd augus on twenty thousand, eight hundred and eighteen a mechanical failure occurred on a presshead located on pad c11 within the afton catchment it was reported there was a connection failure causing the system to lock shut and that no oil was lost from the machine on thirty thousand, eight hundred and eighteen at one thousand, three hundred it was reported to wood that approximately 1m of hardstanding had been identified as contaminated with hydraulic oil a spill kit was immediately deployed at this time it is believed the incident is minor however a wood environmental advisor is attending site to ascertain the extent of the spill and advise on further remedial actions if required",1,0
12944,while lowering the boom on a jlg manlift the tail end of the boom came into contact with a piece of scaffold tube while lowering the boom on an jlg man lift the tail end of the boom came into contact with a piece of scaffold tube being uses as a delineator a separate work group had adjusted the location of the delineator to allow another piece of equipment to pass by the contact with the delineator damaged a hydraulic line severing the line the scene was frozen and a spill tray was placed to catch the leak a statement was taken from the operator of the jlg and then sent for drug and alcohol test,1,0
9043,boring subcontractor disposed of drill cuttings improperly boring subcontractor disposed of drill cuttings off site on a landowners property without notifying wood or the client the contractor however did receive permission from the landowner the cuttings consisted of ninety-seven water and three bentonitenative soils clean up of the material immediately took place after the discovery was made the task consisted of the use of hand shovels and buckets the material was then transported to an approved disposal site,1,0
15515,a white solution was observed on the surface of the sea which had flown from the ata central drainage system the solution dissolved in sea a white solution was observed on the surface of the sea which had flown from the ata central drainage system the solution dissolved in sea water within thirty minnote a vacuum truck had discharged technical test water with mixed clay water the clay water had been pumped from the pit of the car wash station to determine any adverse impact on environment a sample of contaminated water was taken for chemical analysis ata hse was informed azcolab was invited to ata site to collect the water samples,1,0
11667,a small leak was noted within the fuel filter with a small drip every five hundred and ten seconds an oily sheen was noticed on a small puddle in the laydown area of the site the vacex unit was inspected to check for any leaks a small leak was noted within the fuel filter with a small drip every five hundred and ten seconds a drip tray was placed under the leak straight away and the vacex was then removed to a local garage to be repaired the sheen on the puddle was cleared up using the spill kit that was with the vacex once contained and cleared up national grid she hotline and sarah rae were informed as was the project manager gareth shaw no groundwater or surface water sources were impacted by the spill the spill was identified to be diesel a drip tray was placed under the leak straight away and the vacex was then removed to a local garage to be repaired the sheen on the puddle was cleared up using the spill kit that was with the vacex once contained and cleared up national grid she hotline and sarah rae were informed as was the project manager gareth shaw,1,0
