category,text,dset
dropped object or material,"while transfering scaffolding materiel by manual handling , one 4foot tube was inadvertently dropped into the sea at approximately 1615 this afternoon, during the transfer of scaffolding material (on bridge between dp and gp), a 4 foot piece of scaffold tubing was being passed from one scaffolder to another, and was inadvertently dropped into the sea.   -	immediately stopped the job-	supervisor gathered the entire team and held a safety stand down and toolbox talk on what occurred, and how to prevent it, including:o	spatial awareness, body and hand positioning, communication, material transfer techniques, etc-	work was then re-commenced when the supervisor was satisfied that the message was clearly understood",ORGP
*** Not Classified,"an employee was flagging when he felt a small cramp in his left calf.  the employee was taken to the on site medical facility.  he was seen and released by medcor paramedics with an unknown cause of the cramp. migrated from legacy cairs incident #30856on thursday, july 14, 2016 at 1:00 pm at the oyster creek 200 block of gulfstream a brazos m&amp;e employee was flagging when he felt a small cramp in his left calf. the employee was taken to the on site medical facility. he was seen and released by medcor paramedics with an unknown cause of the cramp. migrated from legacy cairs - see detailed description",ORGP
"electric shock or issue, hand or arm injury","ip received electric shock whilst descending step ladder in battery room migrated from legacy cairs incident #33524at approximately 07:30hrs 2 hvac service engineers (callenberg)had been detailed to carry out annual general inspections and minor repairs of the hvac system within the battery room. prior to starting work on exhaust fan tag no. 573.011.08 this was isolated within m40 deck house. the two service engineers proceeded to prepare the work site and positioned a step ladder to the left and below the hvac fan to gain access to the drive belt housing situated on the side of the fan . following the removal of the drive belt housing cover the v-belt was removed to carry out inspection of the alignment of the pulley wheels of the motor front end bearing and the fan bearing. as part of these checks it was necessary to listen to the bearings whilst turning the pulley wheels to rotate the bearings to listen for dryness or wear on the bearings. due to an adjacent fan it was too noisy within the battery room, it was discussed and agreed that the operating fan would be stopped for 30 seconds to allow the service engineer to listen to the bearings. a member of the service team left the battery room and returned to m40 deck house to stop the adjacent fan for 30 seconds as discussed to allow for the checks to be carried out. during this time the second service engineer repositioned the ladder turning it 180° to face the door way to gain access to an access plate within the fan casing to check the fan impellor whilst waiting for the adjacent fan to be stopped, on inspecting the securing bolts on the access panel it was noted that he did not have the required spanner to remove the bolts. the service engineer descended the ladder whilst holding on to a length of cable tray with his left hand running down the centre of the battery room. as he climbed down the step ladder he reached out with his right hand to support himself, on placing his right hand down he felt as if someone kicked him in the chest and pain traveling up his right arm across his chest and down his left arm whilst still standing on the step ladder. the service engineer stepped off the ladder to the floor, where he felt pains in both arms and his chest and had a metal taste within his mouth, he then proceeded to the m40 deck house and reported the incident to his work colleague who escorted him to the platform medic for assessment.at the time of the incident the ip was wearing gloves and had nothing in his hands when descending the step ladder.on initial investigation it was noted that the step ladder had been located very close to the battery storage rack. on inspection of the battery bank it was noted that an isolating covers on the battery closest to where the ip had been working had slightly risen exposing the battery terminal. a reading taken using a fluk from the exposed battery terminal and an earth point showed over 300vwhilst working on the step ladder the ip would have been leaning over to the right to gain access to the fan this may have put him off balance requiring him to use surrounding areas for support.on assessment by the medic the ip had not sustained any electrical burns; the medic contacted the onshore medical advisor who advised to administer oxygen and to observe the ip. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,"during helicopter landing, an aluminium bench had been left outside on lq 4th floor. due to the turbulence of the helicopter, it was observed being elevated and moved 2-3 meters sideways. no injuries reported or drops object. migrated from legacy cairs incident #32455during helicopter landing, an aluminium bench had been left outside on lq 4th floor. due to the turbulence of the helicopter, it was observed being elevated and moved 2-3 meters sideways. the bench was left in a narrow passage between lw and coverall storage room, and came to rest when reaching the open area besides the coverall storage room. the bench stopped 3 meters from nearest hand rail. all handrails on lq 4th floor have drops protection.direction of the movement was towards north, where there are no areas below (open sea). all hand rails in the areas have drops protection. in addition there is built a scaffold to the helicopter structure which is connected to the handrail the bench was moving to. drops protection and scaffold would prevent the aluminium bench from becoming a dropped object if it had moved further and reached the handrail. migrated from legacy cairs - see detailed description",ORGP
"mechanical or equipment issue, hydraulic fluid or oil leak","hydraulic oil leak from franna crane. migrated from legacy cairs incident #33562hgcp f1 surface facilities project.equipment 20 ton franna pp-030 assigned to unload the redundant pipe to wpe from wpf, while doing so at around 2:30 pm the operator noticed that the hydraulic hose connected to boom extension had a finger hole and the hydraulic oil splatter started.operator immediately stopped the operation, approximately 40ml of hydraulic oil that splashing on the ground and approximately 100ml that was controlled by utilizing absorbent pads and contained in a disposable contaminated plastic bags. operator called his supervisor who then reported to the mechanics to replace the damaged hydraulic hose. wg and client notified, migrated from legacy cairs - see detailed description",ORGP
foot or leg injury,"ip turned ankle over stepping from brow to scaffold stairway. ip was in a hurry to get a drink and return to task. ip's task hotwork task had finished and was in the cool down period. the hotworker had allowed the ip to go fill up his water bottle whilst he remained on task ensuring the area was cool. the ip left the area and proceeded off the forward brow. as he got to the bottom of the brow and stepped off on to the scaffold staircase he turned over his ankle, causing some swelling and bruising. the ip stated that he was in a rush to get the water and return to the area to relieve the hotworker to complete the cool down period and clean up the area. the ip completed his task and felt that the incident needed reporting as his ankle was still painful. the ip felt that he did not need medical treatment and was going to ice it when he got home.  the area was checked and was deemed fine by myself with no hazards present. i checked the ips ankle and swelling was evident, advised as the ip did not wish to attend the local minor injuries unit to elevate and ice once home. ip was taken to safety office and d&a'd, statement taken and accident completed.",ORGP
"covid, slips & trips","wood employee tested positive for covid-19 before traveling to the field, a covid -19 test is carried out to employees who are going to travel as a preventive measure. hsse department received positive test from an employee who had to initiate field trip. the employee is without symptoms and initiates self-isolation at home. field trip process was stopped and employee supervisor was informed. hsse department indicated some recommendations to employee",ORGP
*** Not Classified,angle grinder's loose handle dropped close to welder agle grinder's loose handle dropped from some where above close to welder working below. the handle landed about 1 m distance from the welder. the handle rolled down on big ammonium container's round external surface (did not drop down directly). not known from where handle came from. it has propably been forgotten on top of some structure above and moved because of some vibration.  investigated from where the handle came from. not found out -> dropped distance not known (assumed in calculation).,ORGP
"foot or leg injury, hand or arm injury","ip 'pinched' his finger whilst handling overfilled dumpy bags migrated from legacy cairs incident #28595ip was attempting to move a dumpy bag that had been overfilled, as doing so the ip caught the end of his finger between pallet and dumpy bag.ip reported this to his supervisors and received first aid at the site office - wound was cleaned and bandage applied. he then returned to normal duties.site team was briefed on the incident and told only to half fill dumpy bags due to space constraints migrated from legacy cairs - see detailed description",ORGP
"bites (animals or insects), general illness or health issue","swppp worker sustained bee sting to the left side of face on tuesday, july 27,2021 at approximately 1:15 pm, .a swppp worker was moving a silt fence to gain access to a bore and as they were walking back to their truck, they felt a bite/sting to the left side of their face. the insect was observed and verified as a bee. the actual severity rating is a1 as the mechanical worker received a medical evaluation only, no first aid was provided. the potential severity rating is a b2 as the situation could have required medical treatment had there been an allergic reaction to the sting. the swppp worker informed their supervisor, who escorted them to the on-site medic for evaluation. medical evaluation only was provided as no further treatment was needed. a call with work care stated that an evaluation was adequate due to no allergic reaction and minimal swelling. a follow-up will be held tomorrow with the team member.",ORGP
foot or leg injury,"bites and stings, unspecified on april 10, 2015, an employee was bitten by a spider on the right ankle while standing under a tree and patrolling the parking lot.",OSHA
"lifting or moving loads, back injury, general injury, vehicle incident general, dropped object or material, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was walking near a forklift that was moving a 500-pound rack used for plating automotive parts. the load shifted and struck the employee, breaking the employee's right femur and causing lower back and hip injuries.",OSHA
general injury,nonclassifiable an employee was at the range when a disc in his neck broke into three pieces and one of the pieces went through a ligament.,OSHA
general injury,"other fall to lower level less than 6 feet on may 19, 2021, an employee was responding to a road call and had just arrived at the scene. he fell as he stepped out of the tractor cab and he landed on the ground, suffering a hip fracture.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation while operating a piece of equipment to cut metal stock, an employee's right index finger was crushed, requiring surgical amputation.",OSHA
foot or leg injury,"caught in running equipment or machinery during regular operation a temporary employee was operating a planer to cut a bevel on a 40 foot steel plate. the employee stepped off the planer to remove a metal chip on the plate as it was being automatically moved into the planer, which resulted in his left foot getting caught under the plate clamp. the employee was admitted to the hospital for treatment of his broken foot and leg above the ankle.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level 6 to 10 feet an employee was climbing down a vertical ladder inside a tunnel pit. he fell about 10 feet to the bottom of the pit, landing on a steel plate and suffering fractures to the left and right foot and ankle.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee put his hand in the print roller area of an envelope machine to clean it. the machine was operating at the time. he sustained a right-hand pinky finger amputation.",OSHA
burns,"fire, unspecified an employee suffered third-degree burns to their hand while extinguishing a fire.",OSHA
"foot or leg injury, general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was using a ladder to install cable tv/internet services when the ladder shifted, causing the employee to fall to the floor. the employee suffered a broken left heel, broken left leg, and dislocated left shoulder.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a chop saw to cut wood and amputated the right index fingertip while indexing a board.,OSHA
hand or arm injury,"stings and venomous bites a security officer was at a check-out gate, moving product inside a pickup bed, when a spider bit his arm. he developed a staphylococcus infection and was hospitalized.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level 11 to 15 feet  an employee had just finished sheathing a roof and was exiting it. he slid off a wall walker scaffold to get into a window, but his tool belt was caught on something, causing him to be pulled out of the window and fall 12 to 15 feet to the ground below. he fractured his leg.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to remove a dough buildup from a line when the line amputated the employee's left ring and middle fingers to the first knuckle.",OSHA
"general injury, hand or arm injury","caught in running equipment or machinery during regular operation an employee was placing grooves on a parts machine containing a cutting wheel when his right arm became entangled in the cutting wheel, amputating it below the elbow.",OSHA
"hand or arm injury, slips & trips","fall on same level, unspecified an employee was walking down a hallway. she fell to the floor and broke her right arm.",OSHA
general injury,"struck by dislodged flying object, particle an employee was helping a vacuum truck operator during pigging operations when a fitting broke, allowing the vacuum hose to whip and strike the employee's heel. the employee suffered a left heel contusion.",OSHA
"hand or arm injury, slips & trips","compressed or pinched by shifting objects or equipment an employee was closing the bulk mail container's metal door when it fell on his right hand, amputating his middle fingertip.",OSHA
"eye injury or irritation, general injury","exposure through intact skin, eyes, or other exposed tissue a well tender was putting methanol in a dump-line when the nipple broke off the line. methanol sprayed into the employee's face and eyes; the employee was hospitalized.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified on october 29, 2015, an temporary employee's left foot small toe was amputated when a cart tipped over and fell on his left foot.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  at 5:20 a.m., on february 18, 2019, an employee slipped and fell in a parking lot. the employee suffered a broken femur (directly above the knee) and was hospitalized.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was using an overhead crane to remove product from a line when his left ring finger was caught between the crane hook and the product carrier, resulting in a partial amputation.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning out a cement mixer when it caught and broke his left hand.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads, slips & trips","struck by falling object or equipment, n.e.c. an employee was beginning to move a table when its marble tabletop fell off onto her right foot. she suffered fractures to the second and third toes and an open wound on the third toe.",OSHA
foot or leg injury,nonclassifiable employee broke a leg at a construction yard.,OSHA
general injury,"struck by object or equipment, unspecified an employee was shoveling wood scrap into a chipper when the employee was struck by a board that came off a conveyor, suffering a neck injury.",OSHA
fire,"vehicle or machinery fire an employee was compacting rock on a roller when the roller suddenly caught fire. the employee's shirt got stuck with the shifter and she suffered burns to her right arm, cheek, forehead, and the tip of her nose. she was hospitalized.",OSHA
foot or leg injury,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee operating a forklift in reverse when their left leg was caught between the stand up tow motor and the racking system resulting in a fractured left tibia.,OSHA
"hand or arm injury, slips & trips","caught in running equipment or machinery during regular operation an employee was cutting wood on a jointer and their hand slipped under the guard, resulting in amputation of the left ring fingertip.",OSHA
"dropped object or material, foot or leg injury, slips & trips","struck by falling object or equipment, unspecified on june 1, 2021, an employee was removing a mold from the side of a press. the mold slipped off the steel transfer plate and fell onto the employee's left foot, breaking three toes.",OSHA
foot or leg injury,"caught between rolling powered vehicle and other object an employee was on a construction site. he was loading a tractor onto the low boy rig in order to move it to another location. he was also loading another piece of equipment; neither piece of equipment fit. he walked between the pieces to adjust them, and the tractor rolled into him. he got caught between the two pieces in his thigh area.",OSHA
"electric shock or issue, general injury","indirect exposure to electricity, unspecified an employee was checking the vacuum on a machine when he noticed that the water level was getting high in the slurry. he discovered that pellets were clumping together; when he tried to stir the water, he received an electrical shock caused by a wire that had shorted out. he suffered head and neck pain and was hospitalized.",OSHA
"general injury, slips & trips","fall on same level due to slipping  an employee slipped on ice in a parking lot and fell to the pavement, suffering a broken hip. the employee was hospitalized.",OSHA
foot or leg injury,"other fall to lower level less than 6 feet an employee was descending a fixed ladder after installing a thermocouple for a reheat furnace when he missed the bottom rung, lost his balance, and fell to the floor. he fractured his right femur and required hospitalization.",OSHA
"dropped object or material, head or face injury","struck by falling object or equipment, n.e.c. a rigging hook had just been unhooked from a pipe that a crane had lowered. while the crane's cables were being raised, the hook caught onto the racking that was bracing the pipes. the tip of the hook broke off and struck an employee in the jaw, lacerating and possibly breaking it.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was cleaning a rotating chain and sprocket using a cloth when his right ring fingertip was amputated.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell from the top of a tanker truck to the ground, breaking an ankle.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was trying to push something off the auger in a fresh mozzarella mixer. the machine cycled, causing a partial amputation of the employee's left index fingertip.",OSHA
