category,text,dset
lifting or moving loads,"subcontractor aerial lift operator struck cleanout stub-up that extended 1'-2' above grade. a subcontractor employee operating an aerial lift struck a cleanout while repositioning the lift. a spotter was located near the lift at the time of the incident. the actual severity rating is an a1, the cost to repair the damage is less than $1000.00 dollars. the potential severity rating is also an a1, the potential monetary loss is the same as the actual. work stopped",ORGP
*** Not Classified,"two wood employees utilized plant air at ht-2 ctrain to clear out 2"" lines after completion of hydrostatic test without proper authorization. task was stopped. migrated from legacy cairs incident #39773ht2 operator wrote a swp for wood group to bolt up and hydrotest the natural gas line in c-train using hand tools, hydropump and air compressor. late in the afternoon dow cs2 control operator started getting alarms indicating low instrument air pressure (down to ~45 psig) and valves were starting to close. he sent a dow operator outside to check on it. outside operator immediately found wood employee had tied into instrument air header to dry their pipe following the hydrotest. valve was immediately closed and pressure stabilized in the unit. migrated from legacy cairs - see detailed description",ORGP
vehicle incident general,"driver took evasive actions to avoid a vehicle collision external party was driving towards port campbell from site. whilst driving, the external party had observed that the driver of an oncoming vehicle did not have their eyes on the road. this resulted in the driver taking positive actions to slow down and give the oncoming vehicle additional space to avoid vehicle collision. toolbox was delivered on 6 may to wood personnel on site of the potential hazards on the road",ORGP
*** Not Classified,"hertel scaffolder observed by amec fw supt. working on scaffold with created opening not clipped on. during visit to site, team of 3 hertel scaffolders observed by amec fw superintendent working on the cf pipe installation on olefins 6 on a 3 metre scaffold platform. this platform had a created opening (planned) to lift up some pipework onto the above rack for installation. 1 of scaffold team observed not be clipped on while inside the hand railed area working next to the created opening (potential for 3 metre fall to grade). at same time, same 3 scaffolders observed operating chain blocks and rigging equipment lifting pipework up through scaffolding. no riggers were in attendance at this point on the task. task was almost complete and not wanting to alarm the scaffolders, the supt. allowed the task to complete and then intervened. incident reported to hertel site management at this time. task complete and involved persons reported to site managementpermit to work suspendedinvolved persons quarantined from site activities whilst investigation startedrelevant site documentation retained by amec fw for investigationinvestigation commencedemail cascade issued as per instruction",ORGP
*** Not Classified,laptop battery swelled employee reported that her computer died out due to a battery failure.  mentions the laptop she had been using had been running hot so she had it on a fan base however after the system failure she checked the battery and found it swollen to the point that it broke the casing.  it was informed and a new battery was issued to the employee. reported via heart 202060051 reported to it to replace damaged battery ,ORGP
covid,wood employee has been tested positive to covd-19 the employee underwent a swab which tested positive for covid-19 the last day the employee was present in the office was 28 october.protocol has always been followed.no further action is required.,ORGP
*** Not Classified,"whilst leaving the site a piece of wire on a low bed truck caught a fence post at perimeter gate 7 bending the fence post. whilst leaving the site a piece of wire on a low bed truck working for a fdhjv subcontractor caught a fence post at perimeter gate 7 bending the fence post and caused fence to lean to one side.. the entrance continues to have a epc contractor security presence controlling access/egress. the fence was re-aligned and work started to straighten the post, area barricaded.  fdh jv will need complete repair the fence post prior to amec foster wheeler subcontractor eventually taking over control. full investigation underway by epc contractor as controlling entity of this gate- amec foster wheeler to scrutinize findings.",ORGP
hand or arm injury,"ip struck on forearm by ruptured pressure regulator.  ip had completed the fitting of a pressure regular onto a nitrogen cylinder to charge a pulsation dampener. while opening the nitrogen cylinder valve the pressure regular thrashed and burst, striking the ip on the forearm causing a laceration and bruising.  ip closed valve immediately.  after pressure regulator burst, ip immediately closed the valve. client initiated a incident investigation (attached). ip reported to the clinic and had their forearm x-rayed as a precaution. ip was treated for a laceration and bruising (cleaned and applied gauze pads).  incident was discussed during a quarterly safety meeting on site 15.07.21, this was the first knowledge wood had of the event. ",ORGP
"slips & trips, hand or arm injury","ip nipped their finger while standing some newly fabricated gratings upright for storage the ip, a wood rigger was standing some newly fabricated gratings upright for storage in the dedicated gratings storage areathe ip lost their footing and stumbled, resulting in them nipping their finger on the gratingsip reported to the medic, medic found a small cut. wound was cleaned and the ip returned to work immediately and completed the remainder of their shiftip was wearing the correct wood issued gloves for the taskactual potential was first aid treatment. the full potential was reached, it is not foreseeable that the injury could have been any worse than it was,. the weight of the stacked upright gratings were not enough for the ip's finger to remain trapped during their stumble ip reported to the medic and reported the incident to their supervisormedic cleaned the small cutip returned to work and finished their shift",ORGP
head or face injury,"cut to lip facilities coordinator was putting a desk together.  whilst drilling screws into the desk, the screw flew up and hit the ip in the mouth. report to first aid for assistnace.",ORGP
"general illness or health issue, general injury","wood employee sustained an abdominal strain on january 10, 2022, at approx. 12:05, a wood employee (ip) was attaching a mobile unit trailer to unit r022 in rawlings, wy. the ip backed unit r022 to the mobile unit hitch point. the trailer was lifted by the ip and placed onto the hitch point. the wood employee felt a pain in his abdomen after setting the trailer down. the ip was evaluated by a medical professional and diagnosed with umbilical hernia and referred to a specialist. ip was instructed to take over the counter ibuprofen, and no other treatment was administered. actual severity is b1 because the injury affected one individual and resulted in first aid. the potential severity is a b2 because that the injury could have resulted in medical treatment. he contacted his supervisor and hse.",ORGP
*** Not Classified,"hose dsilodged from small pneumatic breaker the activity for breaking/hacking of the pile caps commenced at around 9:10am and was carried out by a smcc worker rivera remigio canlapan (fin: g6959981n) at cogen 1 hrsg area using pneumatic breaker. after 20 minutes of breaking/hacking process, suddenly the air hose used on the breaker became dislodged. a whip arrestor was in place, and operated correctly when the hose dislodged (see attachment a: photograph c). a g&c worker (lower tier contractor to smcc) paramasivam vinothkumar (fin:g2662436w) quickly went to the air compressor to shut off the valve. no injuries or damage was sustained. air hose isolated.reported to the management",ORGP
"lifting or moving loads, vehicle incident general, foot or leg injury","property damage - slow moving vehicle incident - no injuries incurred migrated from legacy cairs incident #39774we were notified by hydrovac labor, not on specific project when incident occurred, that as he was pulling forward and making a turnout of the parking slot he made contact with a parked non-wood contractor vehicle causing minor damage to the parked truck and moderate damage to the both front and rear passenger doors of wood truck. no injuries were sustained. labor took wood truck, 01.20.9817 2015 chevy 2500, to carbon valley for service. at approximately 12:00pm he was notified that the service was complete. as labor walked into the office to retrieve the keys, he noticed that the wood truck passenger side was parked very close to a 4-rivers truck, ford f-350 unit # 448. labor entered the wood truck, moved forward and began to maneuver into a right turn to exit the parking slot. he heard that contact was made and reversed the truck then shut it down to investigate. he realized that he cut his turn too early and had made contact with the parked truck parked to his right. he immediately called his reporting supervisor to report the incident. carbon valley notified mead police department to report the damage, case number 18-2225. they arrived at location and stated that the incident occurred on private property and did not issue a citation to our driver. owner of the parked truck service manager was notified of the incident that occurred. wood has arranged for carbon valley to repair the damaged rubber insulator gasket. service manager was not concerned of the minor damaged caused. wood equipment manager arrived at location to inspect the damages caused to the wood truck. after inspection of the truck it was deemed safe to drive back to the greeley office. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,"wood employee was exposed to liquid from an unplanned release as he was performing a job walk.  the wood employee (foreman) assigned to olefins ii operating unit was performing a job scope walk-down with client ops supervisors. while performing the walk-down they noted (2) client operators connecting a 3"" transfer hose to process, approximately 20-25' away from them. as the wood employee and the client ops supervisors were performing the job scope walkdown, the wood employee felt a ""spray of liquid"" on his right arm, shoulder, neck and cheek area. the wood employee and client ops supervisors immediately noted that the (2) client operators had attempted to blow down the 3"" transfer line and sprayed liquid (thought to be a mixture of gasoline, water and steam) onto the wood and client ops services employees.  wood employee (foreman) removed himself from isbl, doffed his fr coveralls and undressed to his undergarments, rinsed in shower for >15 minutes with soap per protocol. wood employee was taken to off site medical clinic for evaluation and baseline blood testing. employee was released back to work with no treatment. ",ORGP
vehicle incident general,"on 03/11/2017, ate 07h30min, while driving to the client office (as his daily routine), a wood. employee got involved in a car crash. the “passenger side” of his car was damaged, however no personnel injuries occurred. migrated from legacy cairs incident #35884on 03/11/2017, ate 07h30min, while driving to the client office, a wood. employee got involved in a car crash. the “passenger side” of his car was damaged, however no personnel injuries occurred.after the car crash, the wood employee called his coworkers in order to inform the incident, and then called the hse engineer to receive support.the wood employee issued an event report in accordance to brazilian police requirements, as part of the mandatory steps to activate the insurance. in the statement, it was informed that the wood. employee was driving through the street and then, suddenly, a third car tried to change lanes and hit against his car. migrated from legacy cairs - see detailed description",ORGP
foot or leg injury,"bending, crawling, reaching, twisting-single episode an employee working in the store's back room twisted her ankle while pulling a cable from a two-way radio. she fractured her right ankle and was hospitalized.",OSHA
"slips & trips, foot or leg injury","fall on same level, n.e.c.  an employee was putting straps on a load of materials on a truck when the employee stepped on a rock and twisted an ankle. the employee fell on the right knee and required surgery.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was cutting meat with a band saw and amputated three fingers.,OSHA
"slips & trips, head or face injury, mechanical or equipment issue","fall on same level due to tripping, n.e.c. an employee tripped on another employee's feet. she fell and hit her head, suffering a detached retina. she was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on june 28, 2021, at approximately 1:00 pm, an employee was adjusting the timing and speed of the bundler and transport modules on a paper bag manufacturing machine. a stack of 25 paper bags became misaligned as it went onto the transport module. the employee was adjusting the stack when his right thumb was caught in the point of operation between the bundler and transport modules resulting in a fingertip amputation.",OSHA
weather related issue,exposure to environmental heat an employee was hospitalized for heat stress after remodeling a store.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was pushing cartons along a conveyor when his hand was caught between the roller and belt. he pulled his hand and suffered severe abrasions.,OSHA
"dropped object or material, general injury","fall through surface or existing opening 11 to 15 feet  on october 21, 2020, an employee was looking for supplies in the crawlspace above the cooler when she fell through a ceiling tile, clipped a shelf containing dishes, and landed on the floor in the prep area approximately 12 feet below. she was admitted to the hospital for a fractured shoulder, two fractured ribs, and a collapsed lung.",OSHA
*** Not Classified,"exposure to environmental heat at about 2:30 p.m. on june 15, 2020, a temporary employee was drilling holes in the outside wall of a house (to install shutters) when he became lightheaded due to heat exhaustion and dehydration. he was hospitalized.",OSHA
"lifting or moving loads, vehicle incident general, foot or leg injury","pedestrian struck by forward-moving vehicle in nonroadway area an employee was parked at the end of an aisle with his pallet jack. he asked a forklift driver to reverse in order to make room for him to drive his pallet jack. the forklift driver accidentally drove the forklift forward and struck the employee's left foot, causing a laceration and broken bones.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was preparing pallets of bricks on a conveyor when the employee's fingers were pinched between two of the pallets, amputating the left little finger.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee fell from a ladder, suffering broken ribs, a broken shoulder, and a punctured lung.",OSHA
back injury,"other fall to lower level less than 6 feet an employee was standing on the third rung from the bottom of a 6-foot step ladder patching concrete on an adjacent wall when he lost his balance and fell off, landing on his back and fracturing his pelvis.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was adding a pad to the pusher in order to square up the boards on a running bundler machine. the employee's right index finger was caught between a lug and the guard around the chain and was partially amputated.,OSHA
weather related issue,"exposure to environmental heat an employee had been doing custom wiring installation. the employee had felt ill for three days. after finishing work on the third day, the employee was hospitalized for dehydration and kidney failure possibly due to heat exposure.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee was assisting with bringing drywall up to the second floor when they fell off a ladder to the concrete floor, resulting in a neck injury.",OSHA
"slips & trips, fall from or working at height issue, general injury","other fall to lower level 6 to 10 feet an employee was on a catwalk handing a bail of insulation down to a customer when the top rail of the catwalk slipped out of its designated bracket. the employee fell 8.5 feet to the concrete floor, suffering pelvic and shoulder pain that required hospitalization.",OSHA
slips & trips,"fall, slip, trip, unspecified  employee slipped on ice going to lunch at building c.",OSHA
"knife incident, hand or arm injury",caught in running equipment or machinery during regular operation an employee was working the winder machine when the slitter blade failed to complete a cut on the paper. he attempted to complete the cut using a box knife when his right index finger got caught under the turning core. his fingertip was ultimately amputated.,OSHA
"vehicle incident general, head or face injury","pedestrian struck by forward-moving vehicle in work zone  an employee was inspecting highway work when a passenger vehicle entered the work zone and struck his parked vehicle. the employee was pinned between his vehicle and a concrete barrier, suffering head trauma. he was hospitalized.",OSHA
slips & trips,fall on same level due to slipping  an employee slipped and fell on the ice in the parking lot during an ongoing freezing rain. the employee was hospitalized for treatment of torn ligaments and tendons in the knee.,OSHA
"slips & trips, general injury","fall on same level, unspecified an employee fell while walking up an incline to the building in the parking lot, fracturing ribs and puncturing a lung.",OSHA
*** Not Classified,"contact with hot objects or substances an employee was preparing rice for the brandeis university catering service. when the rice was finished cooking, the employee pulled the hotel pan out of the cooker. the residual water left over from the cooking process splashed out of the pan and onto the employee's lower right arm, causing second degree burns.",OSHA
"slips & trips, general injury","fall, slip, trip, unspecified  an employee was about to step up onto a manipulator car in order to change a light when he slipped and fell onto the car and sustained multiple fractures to his left rib cage.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee fell down the stairs and suffered head trauma, requiring hospitalization.",OSHA
"general injury, back injury, foot or leg injury","struck by falling part of powered vehicle still attached an employee was walking under the suspended boom of a pump concrete truck when concrete slid down the boom, causing it to fall and strike the employee. the employee was pinned to the ground under the weight of the concrete and boom, suffering broken ribs, a broken tibia, a lower left leg injury, and a back injury.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was using an electric food slicer when it caught his left ring finger and amputated the tip.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  two maintenance employees were trying to clear a clogged pipe using a small piece of metal. one of the employees was holding down the manual button on a solenoid so the gate would stay open. the employee holding the button let go of the button and the gate closed on the other employee's finger. he suffered a right middle fingertip amputation.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was working on a horizontal mixer, evacuating the kettle into a receiving hopper. he saw a piece of cheese at the end of the hopper and attempted to remove it. his hand then became lodged within the turning auger, and his middle finger was amputated at the second knuckle.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee using an air-powered winch to pull a trailer from the wash bay severed/amputated the middle and index finger of her right hand.",OSHA
general injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a standup forklift and was pinned between the steering wheel and rack while going around a corner, suffering three cracked ribs, a punctured lung, and a ruptured spleen.",OSHA
eye injury or irritation,"direct exposure to electricity, unspecified an employee was checking the amperage on a generator's power transfer switch when an arc flash caused second degree burns to his hands and first degree burns to his face.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was making a delivery and was closing the door to a freight elevator at the customer location. the door came down faster than expected and caught his left hand between the two metal doors resulting in a fractured left index finger.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified on may 27, 2021, employees were conducting power restoration at a site. an employee came in contact with an energized power line and sustained burns to both hands. the employee was hospitalized and had surgery.",OSHA
"slips & trips, fall from or working at height issue, back injury","other fall to lower level 6 to 10 feet an employee was undergoing swat paramedic training. he was on the monkey bars when he swung his feet up, slipped and fell about 7 feet off of the monkey bars, and landed on his head. he fractured his d6 and d7 vertebrae, requiring surgery.",OSHA
*** Not Classified,"exposure to environmental heat on september 13, 2016, an employee was placing concrete when he became ill due to dehydration and lost consciousness. he was hospitalized.",OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level 11 to 15 feet  while transferring from a ladder to the roof of a single-story house, an employee lost balance and fell 12 feet to the ground, breaking an ankle.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was working on a blower line air vent when the blades of the vent amputated his right hand.",OSHA
"slips & trips, hand or arm injury","compressed or pinched by shifting objects or equipment on wednesday, may 17, 2017, at approximately 5:00pm, an employee was attempting to change a 6-inch lawn tractor tire on a tire changing machine. while he was breaking the bead of the tire from the rim, the tool slipped, causing his finger to become caught between the tire rim and the side of the machine. his left index fingertip had to be surgically amputated.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a dough press machine while it was running. the machine caught the rag in the employee's hand and pulled her index finger into the blades. the index finger was amputated from the first knuckle.",OSHA
"dropped object or material, hand or arm injury","struck by falling object or equipment, unspecified an employee was standing between two flatbed trailers. he ducked under one of them to avoid falling machinery, and his left hand was caught between the machinery and the trailer. he suffered amputations to the left index, middle, and ring fingertips.",OSHA
hand or arm injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee attempted to move an electric pallet jack from the battery room. as he turned the pallet jack, his left thumb was caught between the pallet jack handle and a metal concrete pillar. he suffered a compound fracture his left hand, requiring surgery.",OSHA
"slips & trips, foot or leg injury","fall onto or against object on same level, n.e.c. while placing parts on a paint rack, an employee slipped and was struck on the shin by a steel beam. the wound became infected and the employee was hospitalized.",OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level 6 to 10 feet on january 28, 2020, an employee was installing a soffit board on a two-story beach house from a walk board when he lost his balance and fell 10 feet to the ground. he suffered a broken left leg and was hospitalized.",OSHA
*** Not Classified,"explosion of nonpressurized vapors, gases, or liquids an employee was scraping slag off an alloy melting furnace pot when residual liquid nitrogen mixed with molten metal still in the furnace. the instantaneous mixing caused an explosion, which knocked the employee to the ground. his protective helmet and face shield were knocked off and he suffered second- and third-degree burns to the neck and left arm.",OSHA
"slips & trips, fall from or working at height issue, back injury","fall through surface or existing opening 11 to 15 feet  an employee was leaving a second-floor window of a home that was under construction. while hooking his lanyard to a safety rope, he slipped on a wet piece of paper and fell, landing on the ground about 15 feet below and breaking his pelvis on the left side. he was hospitalized.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was bending parts on a brake press when their finger entered the point of operation while the machine cycled.  the employee sustained a right index finger amputation.,OSHA
"fall from or working at height issue, hand or arm injury, foot or leg injury","other fall to lower level less than 6 feet an employee was installing home wiring from a 6-foot a-frame ladder when he leaned over to get wire from a coworker and lost his balance. he started to fall and grabbed onto a metal roof frame, which cut four of his fingers and caused tendon damage. he then let go and fell approximately 4 feet.",OSHA
foot or leg injury,"kicked by animal an employee was attempting to move cows between two pens when a cow kicked her in the lower leg, causing a compound fracture.",OSHA
"hand or arm injury, lifting or moving loads, vehicle incident general","pedestrian struck by vehicle backing up in nonroadway area on february 9, 2021, at 1:45 pm, an employee was standing near a squirt boom utility truck putting away rigging equipment used during boring activities. a bucket truck was backing up and struck the employee, pinning them between the two trucks and resulting in fractures to their left ulna and radius about the wrist.",OSHA
"fall from or working at height issue, foot or leg injury","fall to lower level, unspecified an employee suffered a broken left leg (above the ankle) while descending a ladder.",OSHA
general injury,"other fall to lower level, unspecified an employee slipped and fell while getting out of his delivery truck. he landed on the concrete pavement, suffering four broken ribs and a hematoma. he was hospitalized.",OSHA
"fall from or working at height issue, back injury","other fall to lower level 21 to 25 feet  an employee was fixing low-voltage wires in a store's garden center when he fell 25 feet to the ground, suffering a broken back and brain hemorrhaging.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was sweeping around a cluster cutter. the machine was dropping some beans on the floor. the employee tried to attach a deflector to the running machine to keep the beans from falling onto the floor. his right middle finger contacted the sickle bar on the machine and a small piece of the side of his middle fingertip was amputated.,OSHA
general injury,"caught in running equipment or machinery during regular operation an employee made contact with a conveyor roller, which pulled him into the conveyor. he sustained a possible left shoulder fracture.",OSHA
foot or leg injury,"climbing or stepping up or down-single episode an employee stepped up 6-1/2 inches to his work station and rolled his ankle, fracturing it and requiring hospitalization.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee's finger was amputated while operating a service rig.,OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was removing the ejection plate from a mold while a crane was being used to ""take a strain"" on the plate. the employee was under the mold, which was sitting on saw horses, using a wrench to remove bolts. as he was removing the bolts, the mold shifted and broke his ankle.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was using a press brake to form a metal part. the employee's right middle finger was caught between the part and the mold; the fingertip was amputated.,OSHA
"fall from or working at height issue, dropped object or material, hand or arm injury, general injury","other fall to lower level, unspecified an employee was ascending a ladder to remove a drop (phone line) when the employee fell off the ladder to the ground, fracturing a wrist and ribs. the employee was hospitalized.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on january 26, 2015, at approximately 8:06 a.m., at the tel hai retirement community, the worker sustained a partial amputation. at the time of the incident, workers were using a forklift truck to lift a job box (metal box) onto the upper level. while taking the job box off of the forklift truck, the worker's hand was pinched between the forklift truck and the job box. he was taken to brandywine hospital emergency outpatient. he sustained a bone fracture and partial amputation of his right fourth finger, distal phalanx, distal tuft, with a loss of overlaying soft tissue. he was treated and discharged.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on february 21, 2017, at approximately 9:35 p.m., two employees were moving bulk carts. the injured employee's left hand was pinched between the two carts, resulting in a crushing injury that required surgery and hospitalization.",OSHA
"fall from or working at height issue, foot or leg injury","fall through surface or existing opening 16 to 20 feet an employee was installing roof decking and fell approximately 20 feet through the roof, landing on the practice gym floor. the employee sustained fractures to both legs that required hospitalization.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was finishing up repairs to the 4dc up elevator. the employee proceeded to pull slack out of the drive chain.  after cleaning the teeth of the sprocket, the weight of the chain pinched the employee's finger between the chain and a sprocket resulting in the amputation of 3/8 inch of the tip of the left right finger. loto was used.",OSHA
"slips & trips, foot or leg injury",caught in running equipment or machinery during regular operation an employee was mowing the lawn on the side of a hill. he lost his footing and his foot went under the mower amputating two toes.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was cutting boneless meat on a boneless meat band saw when the blade amputated the employee's right index finger to the end of the nail.,OSHA
