category,text,dset
hand or arm injury,"ip struck hand against a sharp edge (note: incident reported by jim mawson, who is not currently accessible in the system address book.)site maintenance removed an old laptop cable lock from a desk using cutters. this left the cut end with a sharp edge / burr and was lodged in the cable tidy slot at the back of the desk.  while attempting to push the cable through the slot, the ip cut her right index finger. first aid requested and sticking plaster applied, (after checking she was not allergic).  the cable had been removed by fm before the first aider arrived.",ORGP
covid,individual tested positive for covid during pre mobalisation test the individual was mobilised to hallmark hotel for isolation and covid-19 testing (pcr) prior to mobilising offshore. on the 21/02/2021 the ip received results stating it was positive for covid-19. the ip is a kaefer employee. the ip was not displaying any signs or symptoms of covid-19. individual is self isolating at home,ORGP
vehicle incident general,"wood employee incurred a flat tire on his way home after work.  the front right tire separated and damaged the fender and inner liner.  no injuries. migrated from legacy cairs incident #38516wood employee was on his way home after work traveling west on interstate 90 going 75 to 80mph (the posted speed limit is 80). he encountered debris on the highway from another tire failure and after he went through it, he incurred a flat tire. he pulled over to the emergency lane and changed the tire. the right front fender and inner liner were damaged. he did not see what he drove over. migrated from legacy cairs - see detailed description",ORGP
"vehicle incident general, lifting or moving loads","a wood f-450 truck made contact with the back bumper of the wood heavey civil truck. on 10/17/2020, at approximately 5:30 pm, personnel were returning from the field when drivers from a dodge ram 2500 and a ford f-450 pulled over to the side of the road to allow 2 dump trucks to pass.  the dodge ram was position in front of the f-450 when the vehicles had stopped.  the driver of the f-450 proceeded to move forward, after allowing the dump trucks to pass, striking and damaging the parked dodge ram's rear bumper. damage was also sustained to the f-450’s front bumper. the actual severity rating of this incident is a c1 as the damage is less than $10k.  the potential severity rating was classified as a c2 due to the potential that medical treatment could have been sustained to either driver from the impact of the two vehicles. the driver of the ford f-450 pulled his vehicle over to remove it from the middle of the road.  the scene was then frozen.  the incident was reported to senior management. incident investigation protocols were initiated. no injuries were sustained to personnel.",ORGP
"site compliance or practice issue, hand or arm injury, lifting or moving loads","i&e technician was struck lightly on the forearm with a winch handle while manoeuvring a filtrax unit - no injury i&e technician was struck on the forearm with a winch handle while maneuvering a filtrax unit.the filtrax unit is used for analysing chlorine levels and is required to be raised from and lowered into the tank.a fixed winch and davit arm is used to manouver the filtrax unit.  the winch is ratcheted for raising however for lowering the unit the winch is required to be running free, whilst the tech guides the unit down.  it was whilst the unit was being lowered that the tech was struck on the forearm by the free running winch handle. no injury occurred as the contact was only very light.the winch has since been tagged out of service until the winch is replaced with a device that is ratcheted in both directions. the winch has since been tagged out of service until the winch is replaced with a device that is ratcheted in both directions.",ORGP
"head or face injury, theft","theft of property migrated from legacy cairs incident #30763on 5 july, 2016 around 0700, equipment manager and job foreman notifiedsafetythat over the weekend of 2-4 july, job number 05-ana-16026, located (40.11782806370418, -104.8632060271733) near fort lupton colorado, company jobtrailer was broke into and several tools and equipment was taken (photo listincluded of what was taken). weld county sheriff department was notified by equipment manager and job site supervisor,report made. weld county sheriff deputy responded to call. assignedcase number is 16w02405. after our initial inspection, we noticed that the lock was gone that was cut off the trailer.deputy said there was a string of this going on to these trailer. ""they grind off the locks and take them with them"".deputy told us to contact him if anything else is missing. witness statement and photos included in report migrated from legacy cairs - see detailed description",ORGP
"general injury, hand or arm injury","non work related. ip fell from his push bike outside punta europa sustaining a broken rib, lacerations and bruises. migrated from legacy cairs incident #3659308-mar-201821:50 received a call from the pe clinic doctor regarding one of our employees that was being evaluated at the on-site clinic. at appx. 20:00ip had been riding his push bike outside of the complete (roundabout south of malabo dos), whenthey had lost control of the bike and made contact with theground. the local x-ray revealedip had fractured a rib along with some cuts and bruises. since they could not determine if the ip had sustained any internal injuries they were planning to transfer him to local hospital (la paz) for further evaluation. 22:15 cmo and paramedic transported the ip via ambulance and ip was admitted tola paz.09-mar-201808:30 hexagon pm traveled to local hospital to check on ip. la paz medical staff conducted another x-ray and ultrasound to try to determine the extent of the injury to ip. since the mri was not functioning at the time of admittance, ip was moved for scan at 0945. local pe medical staff will visit ip at 1400 to check on ip anddiscuss with local medical staff at la paz. early indication from pe clinic medical staff is ip will need t travel to hor for recovery and will not be deemed fit for work. 05-april-2018the below update was sent to houston hr from the ip who is now at home:ip had an x-ray conducted on 29-march-2018 which concluded the ip's ribs are knitting back together very well.ip has an appointment booked with the fracture clinic for their shoulder on 13-april-2018.ip is wearing an arm support which is helping with the shoulder injury.more information will be available after the appointment on 13-april-2018 regarding further time frame for healing and when ip will likely be ready to return to work.16-april-2018hexagon pm made contact via email with the ip, the following update was provided:ip is now waiting for a ct scan appointment, hopefully it will be before w/e 22nd april.ip is felling much better and recovery is going well.23 april 2018the following update was sent to the hexagon pm from the ip:ip travelled to france to visit a private clinic where a ct scan was conducted and an appointment with the specialist.ip should know within a few days how far from fully recovered they are and when they can return to work. migrated from legacy cairs - see detailed description",ORGP
"general injury, slips & trips, foot or leg injury","ie received a minor skin abrasion to their right knee after slipping on some gravel. ie was entering the jobsite from the contractors gate. while crossing the street ie slipped on some gravel on the road that was tracked from the turnstile area.  ie reported to safety department, received first aid. all designated walkways have been cleared of gravel. additional lighting is scheduled to be installed for all designated walkways.",ORGP
covid,"wood employee tested positive for covid-19 wood employee tested positive for covid-19, via 2 x lfdt's. this is understood to be a community transmission. employee entered self-isolation period as per government requirements. ",ORGP
vehicle incident general,single vehicle incident employee lost control of vehicle due to snow and icy conditions.  vehicle crossed the other lane of traffic and drove through the wire guard rail. the local police were contacted and the vehicle was towed.,ORGP
general illness or health issue,"pmc qc inspector expeienced loss of consciousness in the office pmc qc inspector returned to his desk after site visit. the individual then stood up from his desk and felt faint and went to site down in his chair. after sitting in his chair, the individual experienced a loss of consciousness for a period of 1-2 minutes and slumped to the ground. a colleague of the individual's assisted him and escorted him the site clinic where his vital signs were checked (normal). following this, the individual was escorted to the local hospital where an ecg and blood tests were taken (normal). the individual was escorted home and regular contact was made with him during the evening. the individual returned to work on the morning of the 29th may 2018 and advice was given to him to undertake a full medical by the pmc hses director, purely as a precautionary measure to which the individual agreed. individual accompanied to site clinic for initial assessment.individual accompanied to local hospital for further assessment.pmc hses director and pmc administration manager notified.",ORGP
"hand or arm injury, foot or leg injury","ee cut his finger with a grinder while adjusting the guard. ee did not unplug the grinder prior to making the adjustment. migrated from legacy cairs incident #28817on tuesday, february 16, 2016 at 11:30 am an infinity construction ee cut his finger with a grinder while adjusting the guard.ee did not unplug the grinder prior to making the adjustment. migrated from legacy cairs - see detailed description",ORGP
"slips & trips, foot or leg injury","a massy wood employee was pulling a 1/4"" plate off a cutting table which inadvertently fell and came in contact with his safety boot. a massy wood employee was pulling a 1/4"" x 12'' x 12'' carbon steel plate off a cutting table; the plate slipped and came in contact with the mid area of his right side safety steel toe boot. the boot was damage as a result of the impact. there were no injuries sustained by the employee and no evidence to suggest injury could have occurred to more than one (1) employee and no more than a medical treatment case. incident was reported. an assessment was performed by the site first aider and there were no injuries sustained.the employee resume normal duties.",ORGP
*** Not Classified,"unauthorised access and threatening behaviour towards site access control guards by unknown vehicle mounted armed intruders  report received from epc 55b-fdhjv, security manager that unauthorised access and threatening behaviour towards site access guards at gate 7 by unknown armed intruders travelling in two black vehicles (suv and sedan). amecfw  project engineer security (pmc security)  made call to g4s guard supervisor afsal, informing him of incident, followed by instruction to close gate 8 (g4s controlled) and for guards to move into cabin until further notice for reasons of safety.all epcs, via security managers, were advised to close all perimeter access gates and for workforce tomove into offices. call made to senior knpc engineer waleed al kandari at 07:30 requesting assistance from ministry of interior (police) but advised by engineer waleed for pmc to deal directly with police, this  differed from previous instructions from knpc.   pmc were informed of a potential second weapon being seen by fdh, and that the first vehicle that threatened the guards had left site through the same gate 7. pmc security called the emergency services (112) requesting police assistance with potential weapons involved.  pmc security and epc 55b construction manager independently  visited the now locked, gate 6 by 07:45.  (where fdh security manager last reported a sighting of the vehicle with armed intruders).location coordinates were subsequently sent to moi-police who arrived within a 10 minute period. fdh security manager arrived at approximately 08.15 and provided transportation for the moi personnel across site (police traffic saloon vehicle, unsuitable for terrain). tshj security manager with pmc security subsequently visited all the site perimeter gates to confirmed they were secure and the guards understood issued instructions. gate 2, under lngi (hss not part of nrp), were unaware of the situation, but informed to secure their gate. tshj & pmc security drove directly to gate 8 due to build-up of traffic. at 10:28 the moi left the site after an exhaustive checks. all gates were instructed to reopen and to monitor for the unauthorised vehicles, with instructions to report but not approach if seen. single suspect vehicle returned through fdh area (gate 7) area, moi summoned and site immediately locked down. vehicle occupants were taken into custody at 15:01. site was reopened. police reported that invaders were  bedoon (nationless people) out shooting pigeons. amec foster wheeler still awaiting on investigation report from contractor (fdh). all perimeter gates closed and guards and employees withdraw into buildings. ministry of interior-police, notified and requested to provide assistance.",ORGP
*** Not Classified,"forklift outrigger function did not stop once engaged, causing load to contact windshield and crack it.		 forklift operator was booming out a 23' piece of pipe in the new fuel oil tank area to set it in the trench. the pipe did have a tag line and a spotter.  when the operator set the out rigger down, the control malfunctioned which caused the outrigger to continue downward and made the pipe to swing into the windshield cracking it.  the spotter was unable to control the load with the tag line long enough to prevent the pipe from making contact. operator called his supervisor and then supervisor notified wood safety.  the malfunction of the outrigger control was witnessed in a secure area and the forklift was tagged out for repairs. all work discontinued until a new forklift could be delivered. 		",ORGP
"head or face injury, general injury, hand or arm injury, slips & trips","fall on same level due to tripping on uneven surface an employee tripped on an uneven sidewalk and fell to the ground, suffering a broken left wrist, a broken neck vertebra, and a laceration to the left temple.",OSHA
"vehicle incident general, lifting or moving loads","pedestrian struck by vehicle in nonroadway area, unspecified an employee was struck by a forklift while unloading material.",OSHA
general injury,"other fall to lower level less than 6 feet an employee was stepping down from a three-step top stock cart and missed the last step, falling to the floor. she was hospitalized with a fractured left hip.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation a shear machine amputated an employee's right middle fingertip (with no bone loss).,OSHA
"general injury, slips & trips","other fall to lower level, unspecified a worker slipped and fell while wearing stilts, resulting in a fractured hip that required hospitalization.",OSHA
"slips & trips, foot or leg injury","fall on same level, n.e.c.  an employee as investigating a leak at roof level beside a parts rack at the final assembly area. as the employee was taking a picture of the leak, he stepped back into the drive path of a dolly train. the employee made contact with the third dolly in the train causing the employee to fall to the ground and fracture a leg.",OSHA
"fall from or working at height issue, general injury, hand or arm injury","other fall to lower level, unspecified an employee fell from a track hoe, suffering a broken wrist and shoulder and neck injuries.",OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level less than 6 feet an employee was painting from a baker scaffold. he fell from the scaffold to the floor 1.5 feet below, suffering a tibia/fibula fracture and a fractured ankle.",OSHA
"vehicle incident general, dropped object or material, foot or leg injury",struck or run over by rolling powered vehicle an employee was operating a pickup truck to deliver a special events trailer to a ball field. the employee dropped the trailer off and exited the pickup truck. the unmanned vehicle began to roll and the employee attempted to stop the rolling pickup truck. the employee's right leg was struck by the vehicle. the employee sustained crushing injuries and was hospitalized for surgery.,OSHA
"head or face injury, slips & trips","other fall to lower level less than 6 feet an employee descending a staircase tripped and fell approximately 5 steps, landing on her left side and suffering a head injury and fractures.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee slipped and fell on ice in the employee parking and was hospitalized with a broken ankle, requiring surgery.",OSHA
"back injury, slips & trips","fall on same level due to tripping over an object  an employee was walking a till to a register when she slipped on a greeting card and fell, suffering a broken pelvis. she was hospitalized.",OSHA
"fall from or working at height issue, general injury","other fall to lower level 6 to 10 feet an employee was working from an 8 foot ladder to hang an air hose reel weighing 44 pounds. as the employee was trying to lift up the hose reel, he lost his balance and fell hitting his midsection on the metal lathe chip guard.",OSHA
back injury,"overexertion involving outside sources, unspecified an employee was delivering a 320-pound door when he strained his back, requiring hospitalization.",OSHA
*** Not Classified,"ignition of vapors, gases, or liquids an employee was clearing the pump to get the turbine ready for maintenance. while flushing the heavy coker gas oil (hcgo) pump, some hcgo got reintroduced into the pipe. when the hot oil (700 degrees) touched the water in the sewer drain, it flashed back and burned the employee. the employee suffered second degree burns to the abdomen and third degree burns to both hands and knees.",OSHA
"slips & trips, foot or leg injury",other fall to lower level less than 6 feet an employee was removing a tarp covering a mechanical fabrication area. the employee was standing on the fourth rung of an 8-foot ladder when he lost his footing and fell to the ground sustaining a broken tibia/fibula.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was trying to free a screw that was clogged with rice hulls. the employee shut off the power to the screw and went to pull on the belt that was connected to the pulley that ran the screw. while the employee was pulling on the belt, the screw became free. the stored energy from the bound screw caused the belt and pulley to rotate while the employee was holding the belt. the employee's left index finger entered the pinch point of the belt and pulley, amputating the left fingertip above the nail cuticle.",OSHA
"fall from or working at height issue, general injury",other fall to lower level 6 to 10 feet an employee fell 6-8 feet off a ladder while traversing over a wall resulting in broken ribs and a bruised clavicle.,OSHA
hand or arm injury,"struck by or caught in swinging door or gate an employee was leaving a room when the door closed on his left index finger, amputating the fingertip.",OSHA
eye injury or irritation,"struck by dislodged flying object, particle on july 7, 2021, a painter was attempting to remove residual material while using a portable pneumatic powered abrasive wheel. the organic rubber wheel broke apart and debris struck the employee's eye. the employee was hospitalized.",OSHA
weather related issue,"exposure to environmental heat after delivering mail on a walking route in extreme heat, an employee became ill and began throwing up. he was hospitalized for heat stress.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was handling a rare-earth magnet. the magnet was attracted to a metal plate, and the employee's fingertip was amputated between the two.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping  an employee was walking to the front of the building after fueling a truck when the employee slipped on ice and broke a leg.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was cutting wood on a table saw when the saw blade amputated his middle fingertip.,OSHA
"lifting or moving loads, vehicle incident general, hand or arm injury, slips & trips","struck against stationary object or equipment, n.e.c. an employee was removing a ball joint from a vehicle when his hand slipped and contacted the metal covering, seriously lacerating his left hand.",OSHA
"vehicle incident general, hand or arm injury, foot or leg injury, head or face injury, fall from or working at height issue","pedestrian struck by vehicle in nonroadway area, unspecified an employee was standing on a 12-foot step ladder when a powered industrial truck struck the ladder, causing the employee to fall and hit the floor. the employee received multiple facial, hand, and finger injuries.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was connecting two dollies. he had pulled the pin from the eyelet of one dolly and was pulling the other dolly to make a connection when his right middle finger was caught between the tongue of one dolly and the eyelet of the other dolly. the finger was lacerated between the nail and the first knuckle, and the fingertip was medically amputated.",OSHA
hand or arm injury,"struck by powered vehicle-nontransport, unspecified an employee was unloading a new trackhoe from a tractor trailer. the trackhoe's tracks moved and crushed the employee's hand. the employee's left index finger was amputated.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was cleaning equipment when his left index finger was caught in the equipment, resulting in a fingertip amputation.",OSHA
"general injury, slips & trips",fall on same level due to slipping  an employee slipped and fell on a wet floor fracturing the right hip. the floor had been recently cleaned.,OSHA
*** Not Classified,"ignition of vapors, gases, or liquids two employees were changing an expansion valve on an outdoor chiller unit. one employee was using a canister torch to sweat the piping and valve while the other was pulling on the pipe with a pair of pliers. when the connection came loose, excess fluid inside of the valve was ignited by the torch and splashed onto the employee with the torch. the employee suffered second-degree burns from the right side of the face down to the right side of the waist.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on april 23, 2016, at approximately 4:00 pm an employee experienced a crushing injury and fractures when he got his left forearm and wrist caught between rollers while troubleshooting calendar rolls on the extrusion line.  the injury required surgery.",OSHA
"general injury, hand or arm injury, slips & trips","fall on same level due to tripping, unspecified an employee tripped and fell in a hallway, sustaining injury to the right hip and elbow.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to remove dried lead paste from a paddle at the outlet of a hopper when his glove became caught on a sprocket or drive chain on the hopper. his right middle finger was pulled approximately 1/2 inch into the chain, amputating it at the first knuckle. the chain was unguarded at the time.",OSHA
"head or face injury, slips & trips","fall on same level, unspecified an employee standing at floor level fell backwards and hit his head. he was hospitalized.",OSHA
"back injury, general injury","struck by discharged object or substance during general clean-up activities, the edger machine malfunctioned and cut boards began ejecting from it. an employee was struck in the back by one of the boards and sustained five broken ribs.",OSHA
"vehicle incident general, slips & trips, foot or leg injury","fall on same level due to tripping over an object  an employee tripped on her purse strap while getting out of a vehicle, impacted the ground, broke her leg, and was hospitalized.",OSHA
"fall from or working at height issue, head or face injury, hand or arm injury",other fall to lower level 26 to 30 feet an employee was installing shingles on a roof and fell 30 feet from the roof to the ground. the employee suffered two fractured wrists and injuries to the mouth.,OSHA
*** Not Classified,"struck by dislodged flying object, particle an employee was removing lumber from a steel beam with a claw hammer. a metal sliver flew into the employee's right eye, causing an injury that required hospitalization and surgery.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee suffered a partial finger amputation while handling a metal bin.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified a temporary employee was setting up a corner board of a manual/hydraulic lift for the next job when his left thumb was pinched between the lift and the base of the lift, amputating his thumb around the knuckle.",OSHA
"dropped object or material, slips & trips, foot or leg injury","struck by falling object or equipment, unspecified an employee was removing formwork when a piece of lumber fell from above striking the right foot and fracturing toes.",OSHA
"general injury, slips & trips","fall on same level due to slipping  an employee slipped while walking on a wet floor and experienced a hip fracture, resulting in hospitalization and surgery.",OSHA
"head or face injury, slips & trips","fall on same level, n.e.c.  an employee and his driving partner were disconnecting a tanker trailer from their tractor. due to the weather conditions, the release handles on the fifth wheel coupling had ice build-up on them. the employee was disengaging the fifth wheel with a fifth wheel puller when the puller slipped. this caused the employee to lose his balance, falling backward and striking his head on an adjacent trailer. he suffered a head laceration and was hospitalized.",OSHA
lifting or moving loads,"struck bump, hole, rough terrain on driving surface, nonroadway on or about december 8, 2015, an employee was hospitalized after suffering a back injury while test driving a vehicle on a rough road track.",OSHA
"general illness or health issue, weather related issue",exposure to environmental heat an employee felt symptoms of a heart attack and was admitted to hospital with heat stress.,OSHA
"dropped object or material, back injury, general injury","caught between rolling powered vehicle and other object while reducing the height of a load on an i-beam/rail trailer and re-positioning it on the blocks, the employee checked under it before it was lowered via hydraulics. the rock truck shifted and rolled forward trapping him between the neck of the trailer and the front bumper of the truck. another driver jumped into the rock truck and backed it off the employee. the employee was hospitalized with a crushed pelvis and other internal injuries.",OSHA
"slips & trips, foot or leg injury","other fall to lower level less than 6 feet an employee came down from a two-step stepstool and fell, injuring her knee on the floor.",OSHA
"fall from or working at height issue, hand or arm injury","other fall to lower level 11 to 15 feet  an employee and a coworker were standing on a shelving unit when the support beam was knocked out beneath them. the employee lost his balance and fell approximately 15 feet to the concrete below, breaking his left wrist and requiring hospitalization.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was working on a lathe when his sleeve got caught in the rotating shaft. his left arm was pulled in and broken.,OSHA
foot or leg injury,"caught in running equipment or machinery, unspecified an employee's left ankle was caught and fractured between a gantry press and a work table when the gantry rolled laterally.",OSHA
"slips & trips, foot or leg injury",fall on same level due to tripping over an object  an employee was moving skids using a pallet jack. the employee tripped over the pallet jack and fell to the floor. the employee sustained fractures to his left leg.,OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified two employees were working on a robotic spot welder when one employee initiated the machine, which then partially amputated the second employee's right index finger.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was working in a molding injection machine when the employee's right ring finger was pinched, resulting in a fingertip amputation.",OSHA
foot or leg injury,"struck by rolling object or equipment-other than powered vehicle, unspecified two employees were acting as spotters while a forklift moved pipe joints. one of them, on the left side of the forklift, was laying down a tagline when a pipe began to roll. it struck and broke his leg.",OSHA
hand or arm injury,"struck by or caught in swinging door or gate an employee was shutting the sliding door between two rooms when his left hand was caught between the door and the door frame, crushing and amputating his left middle fingertip.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping  an employee slipped and fell in a hallway breaking her femur.,OSHA
"slips & trips, foot or leg injury","other fall to lower level less than 6 feet an employee was stepping off of the tailgate of a truck when he slipped and fell, breaking his lower tibia.",OSHA
"general injury, slips & trips","fall on same level, unspecified an employee fell twice (once at 4:30 a.m., once at 11:30 a.m.). the first fall caused her significant pain; she also suffered a broken right hip, possibly in the second fall.",OSHA
*** Not Classified,"fall or jump from vehicle in normal operation, nonroadway an employee was unloading a trailer. when he reached the dock plate, the wheels of his pallet jack hit the dock plate and became stuck, causing him to fall off the jack to the concrete floor. he suffered a brain injury.",OSHA
"general injury, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  an employee's arm was caught in a hydraulic press while cleaning it resulting in two fractures in the arm and five fractures in the hand. the employee was hospitalized for surgery. the arm was later amputated below the elbow.",OSHA
foot or leg injury,"other jump to lower level, unspecified an employee jumped out of the tailgate of a work truck, breaking his lower left tibia.",OSHA
electric shock or issue,"direct exposure to electricity, greater than 220 volts an employee was exposed to and came into contact with approximately 46,000 volts of electrical current from a downed power line, resulting in third degree electrical burns.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified employee suffered a critical head injury when he fell off an extension ladder while welding at a steel building construction site.",OSHA
"head or face injury, slips & trips",fall on same level due to tripping over an object  an employee was working on a bridge site when he tripped on angle iron and fell onto rebar. he suffered an injury to the parotid gland on the right side of his face.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on june 19, 2020, an employee was operating a cutting tool machine when the employee's right thumb was caught and partially amputated in the machine.",OSHA
*** Not Classified,"overexertion in lifting-single episode an employee was replacing a panel on a machine that weighed approximately 15 pounds. while lifting and adjusting the panel, the employee pulled a muscle in his lower back.",OSHA
foot or leg injury,"explosion of pressure vessel, piping, or tire an employee was working on a tire while a customer was putting air in an air tank. the tank exploded under pressure, causing injuries to both of the employee's legs.",OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level, unspecified an employee fell from a ladder and fractured the tibia.",OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee was entering the utility closet when their finger was caught between the door and the door frame resulting in a partial amputation of the right fifth finger.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation a temporary employee's left hand was crushed and lacerated by a shear. the shear was guarded at the time.,OSHA
