category,text,dset
dropped object or material,"during installation of cable tray, an led light fell off its support causing the pyro cable to snap and arc before burning through . at about 12:50pm wood e&i technicians were installing a new cable ladder in the fccu pump alley at the n/s pipe rack end. there was an led light fitting in the way of the cable ladder install so the workers unscrewed and lowered the fitting and supported it. the light was left energised during this process as no electrical work was required on the light or its circuit. the light fell off its support and dropped, and the weight of the light and bracket snapped the pyro supply cable. this caused an arc which subsequently burned through the cable. no one was in the immediate vicinity at the time and no one was injured.  the light was isolated after the incident and subsequently repaired. circuit isolated and incident reported. light repaired and put back into service to ensure adequate lighting for night shift.",ORGP
dropped object or material,ip felt slight burning sensation on back of wrist ip felt slight burning sensation on back of wrist.  the ip has stated that he was wearing gloves on the outside of his green chemical suit.  this is the incorrect standard.  it is believed that a small amount of acid liquor dropped onto ips suit.  it then ran down his suit sleeve and made contact with skin on the back of his wrist. completed his normal duties until he could no longer stand the pain. he then come out of area 200 and went to the toilet to start to wash the effective area with water. this incident was then reported to a local supervisor who then alerted the plant control room.  first aid was given by the emergency response team.,ORGP
*** Not Classified,construction of the access track to d23 has been undertaken prior to the pre-commencement checklist being signed off.  construction of the access track to d23 has been undertaken prior to the pre-commencement checklist being signed off. the usual protocol has not been followed. this has not resulted in any harm to the environment / local ecology.note – there are no photographs of access track to add to notification. works stopped. ,ORGP
bites (animals or insects),"employee stung by bee. migrated from legacy cairs incident #34753employee was by ""white board"", honey bee was noticed flying around, employee attempted to get out of area, bee flew into shirt sleeve, stung employee's right forearm. employee notified safety immediately. redness &amp; swelling noticed, employee also stated he is allergic to bee stings. client's protocol was followed by notifying ert's, was instructed to go to onsite nurse. sting swab applied, observed for 30 minutes, no further complications. employee returned to work. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,2 company trucks parked in the fc yard had the gas tanks punctured and the gasoline stolen.  it was discovered that 2 company trucks had the gas tanks punctured and the gasoline stolen out of the tanks. it’s believed the incident occurred between 1730 on 4/28 & 0545 on 4/29 due to nobody being in the yard. these trucks were parked in our fenced in yard and no evidence of break in was found. one of the trucks had the gas tank door left open and a cap for water jug on the ground next to it. district equipment manager notified safety and local law enforcement. all trucks that are parked in the yard have been moved to a lighted area where cameras can view them. ,ORGP
"burns, dropped object or material","ip sustained a minor scald to their right shin. on thursday 5th december at 0530 am whilst engaging in an offsite (campsite) cultural immersion experience as part of the company reconciliation action plan, the ip sustained a minor burn to their right shin.hot water had been provided in a metal mug to prepare tea. the ip rested the mug on a hard plastic table top that had not been adequately erected level. the mug slid towards the ip and tipped off the table emptying the contents down the right leg of the ip.this resulted in a scald to the right shin that was treated immediately with ice and water. no medical treatment was sought, although it was available within the area.immediate corrective action taken to cover the table drink preparation area with cloths to prevent a re-occurrence.no further action necessary other than to feedback lessons learned to the event organisers. water and ice applied. no further  medical treatment was sought, although it was available within the area.immediate corrective action taken to cover the table drink preparation area with cloths to prevent a re-occurrence.no further action necessary other than to feedback lessons learned to the event organisers.",ORGP
*** Not Classified,"discharge of compressed air from ba bottle while sea fastening a pallet of breathing apparatus bottles for backload, one of the bottles suffered an immediate fracture at the release valve.a rapid discharge of compressed air occurred allowing the bottle to strike the container a number of times and eventually coming to rest externally on the walkway immediately after the incident he made the area safe and contacted the deck foreman who instructed him to visit the medic.the dunlin medic administered first aid and prescribed anti-inflammatory drugs. he placed the ip on light duties for the remainder of the shift.individual was declared fit to undertake full deck duties the following morning at 07:30, upon advice from the topside doctor.investigation commenced",ORGP
slips & trips,"ip was walking from the seafox 7 gangway onto the apu deck and tripped on a threaded bolt  on the 1st of april at 16:00 ip was walking from the seafox 7 gangway onto the apu deck and tripped on a threaded bolt approx. 15mm long and landed on both knees, after this incident occurred the ip thought the pain was bearable and continued to work for that day. the ip woke up on the morning of the 2nd feeling some discomfort and decided to visit the seafox 2 medic at 10:30am he was assessed and given ibuprofen and paracetamol for pain relief and returned to work.  1.	ip removed bolt from area2.	ip visited seafox 2 medic following day3.	medic assessed and prescribed ibuprofen and paracetamol",ORGP
"hand or arm injury, foot or leg injury","subcontractor worker stumbled exiting excavator, striking arm on post causing laceration that required sutures a subcontractor worker stepped off of an excavator track, landing his right leg on the ground. while stepping backwards with his left leg, away from the equipment, his left leg entered a finger trench for a control motor post causing him to fall backwards, striking his right arm on the top of the post which resulted in a laceration requiring sutures injured worker transported to medical facility, where he received sutures and rx medication.",ORGP
*** Not Classified,the wood subcontractor was tested positive during the monitoring at the hotel. the wood subcontractor was tested positive during the monitoring at the hotel. isolation and medical recommendation,ORGP
covid,"1 x wood employee tested positive for covid-19 1 x ip felt ill over the weekend, had a positive lft result on 09/01/22, followed by a positive pcr test result on 10/01/22. ip received isolation note from nhs. will isolate at home for instructed period.",ORGP
covid,employee communicated a positive confirmation for covid-19  an employee reported a confirmed positive test for covid-19 to site management. the employee has been in isolation since october 13th. wood is identifying those who may have worked in proximity.  appropriate notifications have been completed. this is the fourteenth positive result for the 14th of october. ,ORGP
"mechanical or equipment issue, slips & trips","a pvc pipe and slip flange joint separated during startup of the plant.  pvc glued pipe joint separated during startup of new system installation. a blind was left in a different part of the line and caused an over pressurization of the system resulting in in the pipe slipping out of the glued slip flange joint. investigation into whether or not the joint was ever glued is underway.  initial cause of failure was determined to be a blind, removed blind and repaired the pipe to return to service. investigation into whether or not the joint was actually glued is being conducted. ",ORGP
general injury,ie walked under a well and his neck was scratched by equipment. while making rounds operator was passing by the a-15 well going towards the compressor building. he walked underneath the well and scratched the back of his neck on the pressure relief fitting on the sdv diaphragm. actual is b1 due to injury being a scratch requiring a band-aid. potential is b1 due to the fitting could only produce a scratch that would still only require first aid treatment.  cleaned scratch and applied a band-aid and neosporin. employee returned to work. monitoring condition.,ORGP
*** Not Classified,"company medical standards not adhered to as part of engagement serikani (managed contractor) sent a banksman offshore, assurance check conducted by hsse established the employee did not have a current ukoa offshore medical nor any screening for communicable diseases. afw had previously provided specific criteria as part of the contract call off.  individual scheduled for de-mob from facility as soon as crew boat is able to take the unscheduled passenger.follow up meeting to be held with the managed contractor, viewing as a non conformance to contract conditions.",ORGP
"vehicle incident general, hand or arm injury","employee was involved in a mva resulting in a roll over bruising her hand while traveling west on hwy 42 near wichita, ks, in route to the flat ridge wind farm, employee approached a slow moving farm truck. with no oncoming traffic, employee signaled and began to pass the farm truck to the left. while actively passing, the truck driver signaled left and began an abrupt left turn. employee began to speed up in an attempt to avoid contact with truck. once the pass was complete and while returning to the right lane employee left the roadway. employee was unable to regain control and the vehicle and upon leaving the road the vehicle rolled over one time. kansas state police and an ambulance responded. employee was transported to an area hospital for evaluation. upon completion of tests and evaluation, employee was released with no injuries.  a stand down was held with all wind employees to discuss incident and potential driving hazards. the project manager went to the location to assist employee and aid in the investigation.",ORGP
covid,"wood employee was in monitoring pre-embark to whp-a, performed the covid-19 test on january 6th and the result was positive wood employee was in monitoring pre-embark to whp-a, performed the covid-19 test on january 6th and the result was positive. the ip is asymptomatic. the employee is asymptomatic. the ip was kept in the hotel and will be sent home for a quarantine period.",ORGP
*** Not Classified,person tested positive to sars-cov-2 on arrival to site.  person tested positive to sars-cov-2 on arrival to site. placed into isolation for at least 10 days placed into isolation for at least 10 days,ORGP
general injury,"neck strain employee was lifting buckets of wet concrete and then pouring the concrete from height.  while performing this task a second time the employee felt a strain on the right side of the neck. employee contacted workcare and was given self-care, first-aid advice.  no additional treatment required. ",ORGP
hand or arm injury,"compressed or pinched by shifting objects or equipment on february 13, 2021, an employee was working to unjam a pelletizer machine when their finger was caught by an auger blade and partially amputated. the machine had been turned off, and a guard was open at the time of the incident.",OSHA
eye injury or irritation,"direct exposure to electricity, unspecified an employee was measuring neutral wire for a new feeder installation when an arc flash occurred, burning the employee's face and hand. the employee was hospitalized.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping  an employee was spreading de-icing agent on a driveway when they slipped and fell on ice. the employee was hospitalized with an injury to the right knee.,OSHA
"head or face injury, slips & trips","fall on same level due to slipping  on 2/10/17, an employee slipped on ice in the parking lot and suffered serious head injuries.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was clearing product out of the cutting machine and amputated the tip of his left middle finger.",OSHA
*** Not Classified,"struck by dislodged flying object, particle an employee was feeding metal into a machine when the metal material kicked back and struck his mid-section, rupturing his colon.",OSHA
burns,contact with hot objects or substances an employee was using a hot water hose to clean the cook room. he stepped backwards into an open drain trough and the hot water in the drain burned the front of his lower left leg and the top of his left foot. the drain was not covered at the time of the incident.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was doing maintenance on a fence weaver machine. the machine activated, and a rotating shaft caught his hand. his right arm was wrapped around the shaft and suffered multiple fractures.",OSHA
"head or face injury, hand or arm injury",caught in running equipment or machinery during regular operation an employee was pushing two rigging cables through the whip line head block to untangle them and amputated a finger.,OSHA
"vehicle incident general, foot or leg injury",pedestrian struck by forward-moving vehicle in nonroadway area an employee was walking through the store parking lot and was struck by a car. the employee suffered a broken leg.,OSHA
"dropped object or material, back injury, general injury","struck by falling object or equipment, unspecified an employee was on top of a stacker attempting to adjust some bundles. the bundles became unstable and fell on the employee, who suffered a broken pelvis and broken ribs.",OSHA
"back injury, general injury, lifting or moving loads","struck or run over by rolling powered vehicle an excavator was dislodged from a flatbed trailer after hitting an overpass on northbound i-15. an employee attempted to reload the excavator onto the trailer.  the excavator encountered fluid on the flatbed and slipped off the trailer. the employee was injured, sustaining a hairline fracture to the neck vertebrae.",OSHA
"slips & trips, foot or leg injury","fall on same level, unspecified an employee fell on the sidewalk while walking and broke a femur, requiring hospitalization.",OSHA
"burns, hand or arm injury, lifting or moving loads",contact with hot objects or substances a truck driver along with another employee had just finished draining a tanker. they were unhooking the hose from the tanker when hot liquid asphalt struck the driver's arm causing severe burns. the driver was hospitalized.,OSHA
dropped object or material,"ran off driving surface, nonroadway an employee was using a forklift to unload a trailer attached to the cab of a truck. the truck pulled away from the dock and the forklift fell toward the ground. the employee was injured in escaping from the forklift, and was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee experienced an amputation to the right middle finger while clearing a jam from an energized and functional fruit feeder.",OSHA
*** Not Classified,caught in running equipment or machinery during regular operation an employee was feeding rebar into a cutting machine. it actuated and his hand got stuck in the machine. he suffered broken bones and underwent a surgical amputation.,OSHA
foot or leg injury,"compressed or pinched between two stationary objects an employee was stepping off a pallet jack to pick a product from the shelf when his right foot was caught between the pallet jack and the upright rack, breaking his right ankle. he was hospitalized and had surgery.",OSHA
"general injury, hand or arm injury",excavation or trenching cave-in an employee was connecting a pipe to a new manhole inside an excavation when the soil caved in and pinned the employee against the manhole. the employee suffered fractured ribs and shoulder and wrist injuries.,OSHA
foot or leg injury,"struck by object or equipment, unspecified an employee was working on a milling machine using an overhead crane to flip a bloom bar. the bar struck the employee's legs, causing a laceration and two hairline fractures in his right ankle and left leg.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee unscrewed a platen collar during set-up. the vibration of the thermoformer caused the platen to shift and fall on the employee's finger, amputating the tip (without bone loss).",OSHA
slips & trips,"fall on same level, unspecified an employee was using a fire hose to flush water from a newly installed water line when the hose whipped. the employee tripped or was knocked off balance to the ground by the whipping hose, dislocating the left elbow.",OSHA
"general injury, slips & trips",fall on same level due to slipping  an employee was walking from a carwash exit to a detail shop entrance. the employee transitioned from a rock hardscaped island and was stepping down from the curb when he slipped on a steel storm-sewer grate and fell on the surface of the grate. he fractured his left hip.,OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker an employee was helping to fabricate a new catwalk when a metal burr went through the employee's glove and into the palm of his right hand, leaving a sliver. he removed the sliver, but the next day his hand and arm became swollen due to an infection. he was hospitalized and required surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was working on a blow mold machine. while he was cleaning out a mixing/blender cylinder, the mixer lacerated his arm. he was hospitalized.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was using a forklift to stack two boxes when her right hand was caught between a box and the forklift forks, resulting in a right index finger amputation.",OSHA
"fall from or working at height issue, general injury",other fall to lower level 6 to 10 feet an employee was working on the roof. a piece of metal roofing twisted and caused the employee to fall 8 ft. to the ground. the employee sustained a fractured hip and three broken ribs.,OSHA
"general injury, slips & trips","fall on same level while climbing stairs, steps, or curbs an employee lost his balance and fell while stepping up on a walkway, breaking his hip. he was hospitalized and had surgery.",OSHA
"hand or arm injury, slips & trips","fall on same level, n.e.c.  an employee was standing on level ground, stocking cases of tissues. he became lightheaded, lost his balance and fell. he tried to catch himself on a forklift and his right forearm got stuck between a pallet and the forklift backrest. the employee suffered a fractured right forearm and was hospitalized.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue an employee was performing maintenance on a customer propane dispenser when he suffered liquid propane burns to his hands.",OSHA
general illness or health issue,"self-inflicted shooting-unintentional an employee was working at a remote job site delivering chemicals. when he had finished delivering chemicals at that location, he began having a headache. the employee was looking for headache medicine in his backpack and removed a handgun from the backpack placing it on the truck console. when he later reached for the gun it discharged into his left hand. the employee was hospitalized and had surgery.",OSHA
"slips & trips, foot or leg injury","fall on same level, unspecified on 5/2/17, an employee slipped/tripped on a sidewalk suffering a broken ankle that required hospitalization.",OSHA
general injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was inspecting a pump jack on top of an aerial lift. the jack unit activated and pinned the employee between a crank arm and a pitman arm. the employee suffered a broken hip and a broken rib.",OSHA
"fall from or working at height issue, general injury","other fall to lower level less than 6 feet a lease employee was on an a-frame ladder, testing wires for live electrical service. when he made the tap, he was shocked. he fell about 4 feet onto concrete, breaking his left hip, left scapula, and right shoulder.",OSHA
"general injury, slips & trips",other fall to lower level less than 6 feet a delivery employee lost his footing while off-loading a crate during a liftgate delivery and fell off the back of the truck approximately 48 inches to the pavement. the employee was hospitalized with broken ribs and punctured lungs.,OSHA
"general injury, slips & trips","fall on same level due to slipping  an employee was walking down a sloped paved path in the downhill direction when she tripped and fell, fracturing her left hip. the path was littered with many small pine cones.",OSHA
"general injury, foot or leg injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was opening a sliding metal gate when the gate came off its track and struck the employee on the left shoulder and thigh. the employee sustained a ligament tear in the thigh.",OSHA
"general injury, slips & trips","fall on same level due to slipping  an employee slipped on an icy metal grate while walking toward a building. the employee fell to the metal grate and the concrete floor, suffering a broken hip.",OSHA
general injury,"entangled in other object or equipment an employee was hanging up a dc electric gun. the employee's foot got tangled up in the gun's power cord, and the resulting twisting/pulling motion caused a broken left hip.",OSHA
"vehicle incident general, general injury, hand or arm injury, lifting or moving loads","pedestrian struck by vehicle backing up in nonroadway area an employee was walking behind a truck at a jobsite when the truck backed up and struck the employee on his right side, breaking his right arm and ribs. he was hospitalized.",OSHA
"lifting or moving loads, foot or leg injury","struck by powered vehicle-nontransport, n.e.c. an employee was on a skid steer bucket when his leg was caught between the bucket and the track of the skid steer. his leg was amputated from the knee down.",OSHA
slips & trips,fall on same level due to tripping over an object  a machine operator tripped over the floor-mounted automated palletizer sensor and fell striking his head on the palletizer machine.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee and a coworker were spooling up a steel cable on a winch line when the employee's hand was caught between the sheave and the cable, resulting in the surgical amputation of the right index finger and surgical repair of the third digit.",OSHA
slips & trips,"fall through surface or existing opening, unspecified an employee fell through the roof to the concrete floor, requiring wrist surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was bending a 2-inch by 8-inch piece of metal with a press brake. the brake activated, causing partial amputations to all four fingers on the employee's right hand.",OSHA
"hand or arm injury, electric shock or issue, general injury, back injury, fall from or working at height issue","other fall to lower level, unspecified on june 7, 2021, an employee was standing on a 6-foot fiberglass step ladder, addressing an issue with a heat pump. the heat pump was turned on to build pressure. while checking the refrigerant in the heat pump, the employee contacted a wire, was shocked, and fell from the ladder. the employee was hospitalized, having suffered electrical burns to the left thumb, index finger, and middle finger, as well as a bruise to the left arm from the fall and neck/back strain.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was operating a horizontal fiber baling unit when the steel door to the baler closed on his left hand, amputating his left thumb tip.",OSHA
*** Not Classified,"injured by slipping or swinging object held by injured worker an employee was injured while cutting rebar with a quickie saw. the saw kicked backed, striking him on the right side of the face. he was hospitalized and required surgery.",OSHA
"back injury, slips & trips","fall on same level due to tripping on uneven surface an employee tripped and fell over a crack on a cement floor, suffering a fractured pelvis.",OSHA
"back injury, lifting or moving loads",overexertion in lifting-single episode an employee was loading bags onto a plane when she felt discomfort in her back due to a spider fracture.,OSHA
"lifting or moving loads, foot or leg injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was helping to transfer a load from a crane to a chain fall when the load shifted and partially landed on the employee's foot, breaking bones and requiring hospitalization.",OSHA
"fall from or working at height issue, weather related issue","exposure to environmental heat an employee was in training requalifying for ladders. the employee was climbing an extension ladder, got dizzy due to heat stress, and fell about 15 feet.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified an employee was manually maneuvering a steel coil weighing 1,320 lbs. from the storage area to the forks of his forklift when the steel coil fell onto him. the employee was hospitalized for bruises and lacerations and leg fractures.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker an employee was doing maintenance on a hydraulic tong. he was using his left index finger to remove water from the top of the tong's ring gear when the machine was activated. the tong began to rotate and pinched his left index finger, partially amputating it.",OSHA
"general injury, slips & trips","fall on same level due to slipping  while walking out of a building, an employee slipped on a patch of ice and fell to the ground, suffering a broken left hip.",OSHA
"fall from or working at height issue, hand or arm injury","other fall to lower level, unspecified an employee was descending from a ladder when he fell, landing on the floor and suffering a hairline fracture to the left wrist, a ruptured spleen, and internal bleeding.",OSHA
"hand or arm injury, foot or leg injury, head or face injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was climbing down a ladder after putting material away on shelves. she fell to the ground, hitting her hand and head and twisting her ankle and leg. she was hospitalized with a broken femur.",OSHA
"general injury, slips & trips","other fall to lower level less than 6 feet an employee was strapping cargo in a trailer when he fell from the trailer, landing on the concrete about 48 inches below. he suffered a fractured hip.",OSHA
weather related issue,exposure to environmental heat an employee became overheated and lost consciousness while prepping a railroad car to bulk load sugar onto it. the employee suffered from heat stroke/heat exhaustion/heat stress.,OSHA
*** Not Classified,"vehicle or machinery fire two employees were troubleshooting the starter on a forklift in the maintenance area. while both employees were on opposite ends of the forklift, the second employee pulled the connection tube on the forklift tank. a flash fire occurred. the first employee suffered second degree burns to the face. the second employee suffered second degree burns to the hand/finger and a first degree burn to the forearm. both were hospitalized.",OSHA
"head or face injury, foot or leg injury","caught in or compressed by equipment or objects, unspecified an employee was clearing a material bridge. a cutter head pinched the employee's foot and partially amputated the little toe.",OSHA
foot or leg injury,"struck by object or equipment, unspecified an employee was delimbing a cut-down tree. one of the limbs kicked back and struck the employee between the ankle and the knee, breaking the employee's tibia.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was putting notches in 2x4 wooden boards with a woodcutting notching machine when the machine amputated two middle fingers and part of the pinky finger on the employee's right hand.,OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee fell from a step ladder to the floor and fractured the right hip.",OSHA
"back injury, general injury","other jump to lower level, unspecified an employee was injured after jumping off a motorboat and falling into a sluice. the employee had fractures to his ribs and vertebrae.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on march 29, 2017, an employee was clearing out jammed material in a machine when his hand was caught in the air lock. the rotating fan blades partially amputated his second, third, and fourth fingers on his right hand.",OSHA
"back injury, slips & trips",fall on same level due to tripping over an object  an employee was walking through the brush on an unpaved path when she tripped on an exposed root or her lace became caught on a root and she fell. she fractured her pelvis and was hospitalized.,OSHA
"vehicle incident general, dropped object or material, lifting or moving loads, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was working on an industrial lathe when the tail stock on a 17,000-pound reel spool broke and the spool dropped onto his leg, crushing it. the employee was hospitalized.",OSHA
"hand or arm injury, slips & trips","struck against moving part of machinery or equipment on june 30, 2017, an employee was using a band saw to cut a frozen tube of ground beef into patties when the meat slipped and the employee's right hand contacted the blade, amputating the index finger just below the second knuckle.",OSHA
"dropped object or material, weather related issue, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was pushing a cart of plywood when a strong wind blew the plywood over, causing the cart to strike and fracture the employee's left ankle.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was replacing a belt on a compressor. the belt caught the employee's finger, causing a deep laceration. the employee was hospitalized for treatment.",OSHA
