category,text,dset
"security or general safety concern, foot or leg injury",report only – no injury or damage – casual employee engaged through hays recruitment escorted off site due to suspected safety breach. more information to follow. migrated from legacy cairs incident #38015report only – no injury or damage – casual employee engaged through hays recruitment escorted off site due to suspected safety breach. more information to follow.client and wood engaged hays personnel in managing of situation. migrated from legacy cairs - see detailed description,ORGP
hand or arm injury,operative injured his thumb whilst undertaking the pouring of concrete as part of foundation works an operative trapped his hand between scaffolding and the concrete skip. the ip has movement in his thumb but it appeared to be very swollen. the ip has been taken to hospital for further assessment/treatment.  ip taken to hospital for medical assessment/treatment. spen informed. ,ORGP
covid,employee developed covid-19 symptoms employee developed covid-19 symptoms while at home self isolated and ordered a pcr test,ORGP
slips & trips,"lzt upper figures had been entered incorrectly as part of the shutdown mods t200 stripper deviation between t200 stripper lzt and lic alarm had been up in the ccr which was being investigated. when checking the lzt range and figures it was found range upper figures had been entered incorrectly as part of the shutdown modifications, which meant there was no high level trip protection on this level/ instrument.  meeting conducted to work a way forward between ops, inlec, otl and engineering.ora raised to allow the re-ranging and remedial work to be undertaken.2 x ops on the control panel to monitor the process while work ongoing.engineering and inlec confirmed figures were correctremedial work completed - all safe.",ORGP
covid,employee was tested with covid'19 positive  employee was tested with covid'19 positive and under home quarantine as per medical advice. employee was tested with covid'19 positive and under home quarantine as per medical advice. employee is currently residing at kerala.,ORGP
"lifting or moving loads, vehicle incident general, line of fire, slips & trips",employee was spreading the forks outward on a forklift and smashed his finger between the fork and mast. migrated from legacy cairs incident #36308the painting crew moved some pallets of material with the forklift and then had the task of moving some longer pipe so the forks of the forklift needed to be widened. the forklift operator got the forks into position were as the ip could get the forks repositioned. at this time the operator shut the forklift off and started to clean the windshield on the machine. the ip positioned himself between the forks to get them moved. the ip successfully got the first fork moved without incident and was moving the second fork when the incident occurred. while moving the second fork he placed his right hand towards the end of the fork for leverage to pick the fork up and placed his left hand on the fork that was resting on the mast of the forklift to push the fork to the outside of the mast. while doing this his right hand slipped off the fork causing it to drop back against the mast where his left hand was. the ip’s left hand was in the line of fire where the fork rests against the mast smashing his left middle finger. at this time the ip removed his impact glove and seen the injury and reported the incident to safety. the wound was cleaned and first aid measures were given then the ip was escorted to a medical care provider. migrated from legacy cairs - see detailed description,ORGP
foot or leg injury,worker hurt and injured his foot toe on his room doorstep . migrated from legacy cairs incident #3038812th may at 19:00 worker hurt and injured his foot toe on his room doorstep .   normal  0      21      false  false  false    fr  x-none  x-none                                       microsoftinternetexplorer4                                                                                                                                                                                                                                                                                                                13th may afternoon ip felt pain in his wound went to isgphysicien this later evacuated ip to in salah hospital for medical diagnostic .wgsomias were informed on this case by isg physician on 13th may .   normal  0      21      false  false  false    fr  x-none  x-none                                       microsoftinternetexplorer4                                                                                                                                                                                                                                                                                                                last information i have ip is coming back to sitewithout work stoppage. migrated from legacy cairs - see detailed description,ORGP
"general illness or health issue, weather related issue","report only – late, self reported potential heat induced stress for mechanical trades person. first aid treatment only required (hydrolyte). migrated from legacy cairs incident #34767report only – late report of potential (self reported)heat stress for mechanical trades person. precautionary first aid treatment with hydrolyte.this case is deemed a report only due to:tradesman did not report event on the day;tradesman attended personal gp after feeling unwell on waking the following day and did not consult client or wood on the illness;tradesman received a medical certificate which was not a queensland workers compensation certificate, the certificate stated ""medical condition"" and did not specify any particular condition;event reported two days later.trade self reported as 'potential heat stress'as a result of the above it cannot be determined with certainty that the illness was due to heat stress, and not an un-related and non-work relatedcoincidental condition.noting the above, and in line with normal policy as weather conditions become hotter, contract to roll out a programme of tool box talks emphasising hydration, breaks, shade etc. to work groups. migrated from legacy cairs - see detailed description",ORGP
covid,employee was tested positive with covid-19. employee was tested positive with covid-19: employee had symptoms of covid-19. test results showed positive. employee was on self-isolation at home as per medical practitioner’s advice. after treatment employee got fully recovered on 05th may 2021. employee got fully recovered on 05th may 2021.,ORGP
"hand or arm injury, slips & trips, foot or leg injury","employee was exiting building via exterior stairway, slipped and fell. migrated from legacy cairs incident #35864from cairs manual input formdescription: i was exiting the horseshoe building towards the back lot. as i was exiting it was raining fairly hard, so i either grabbed the handrail or started to grab the handrail with my right hand and missed (cannot remember), looked to see where i was going to step and proceeded to step down. as i put my weight on my foot stepping forward i felt my foot slip and i fell forward down the 3-4 stairs to the ground using my right hand to somewhat break my fall. i banged my legs up and landed on my stomach which was cause for concern as i am 7 months pregnant. i went to the er and after being monitored for several hours, everything was deemed ok and i went home. migrated from legacy cairs - see detailed description",ORGP
lifting or moving loads,"driver of 4x4 touched small post with electric gate sensor damaging the post and wiring chris lewis statement:team went to az136 and waited outside the access for livetrakway as instructed. whilst waiting the landowner approached the vehicle and asked if we wanted the gate opening. as vehicle was parked on the road the driver considered it safer to access site and park off the road to wait for livetrakway. the lady opened the gate and the driver drove through the gate turning a sharp left to park on a hard standing area, as he turned left he felt the wheel brush something. he got out and noticed that he had damaged a small post with a sensor on. the landowner approached and the driver apologised and told her he would contact his foreman, the lady then took a photograph of the sensor and then went back to her house. -	no one from afw or any sub-contractors is permitted to access az136 without contacting one of the afw project team first, we will then re-brief the team over the phone prior to access.-	deliver tbt informing afw/sub-contractors it is now mandatory to use a banksman when driving in and out of any access points along the routes no matter what size vehicle they are driving.-	assess all access routes and record any restricted/poor access routes in the sharps.",ORGP
*** Not Classified,"person placed coveralls in a laundry basket without fully checking pockets for loose items. migrated from legacy cairs incident #30174summarydue to the work carried out by witness, there is a requirement for him to use a small lock knife to cut pieces of rope. due to this, a number of months agowitness was issued a small bucklock knife which was logged on the platform knife register (as per bp procedure).witness has worked on the bp magnus for a number of years and is well versed on the laundry protocol around the checking of coveralls prior to placing same in the laundry basket for washing.during the morning of 07/04/2016, witness made his way to the platform laundry, checked his pockets for items, placed a 'checked card' in a top pocket and deposited them into a laundry bin for wash. at that point he was satisfied that the check he carried out meant there were no items within his pockets.about 0900 hours, same day, one of the laundry teamwentthrough the coveralls binto check coveralls for items prior to placing same in the wash. on doing this and retrieving the coveralls of witness, he found a small buck lock knife in a locked/closed position.as per laundry protocol, identifying an item that may cause damage to the washing machine, the laundry team member raised the matter to the platform hse lead.witness was advised of the item found and later provided a statement (as attached).investigation was instigated by the hsel. migrated from legacy cairs - see detailed description",ORGP
covid,"wood employee tested positive for covid-19 a wood employee has been working from home since june 25, 2020 and started to experience signs and symptoms of covid-19 on july 12, 2020. the employee stated that they had been exposed to a relative recently, that at the time, was not aware they were positive with covid. the ee went to seek medical evaluation on july 14, 2020 and received confirmation of positive covid test results the same day.  the ee reported this information to his immediate supervisor as well the client representative (celanese). medical post care/recommendation have been provided and the individual is to remain home, quarantined for the next 14 days.  hssea department will follow up with individual to confirm the status of their health and that the ee is recovering from the illness.  ",ORGP
*** Not Classified,used n2 quad interconnecting pipe released nitrogen.  nitrogen gas leaked from the used n2 quad rack after it came into contact during lifting to the lorry at the tp3 laydown area (open to sky). no other asset was affected and no personnel  was hurt after the incident. investigation is ongoing.  job was stopped and let the remaining n2 gas was allowed to be released until pressure tank was emptied. ,ORGP
foot or leg injury,ip power hosed his left boot. the pressure punctured a hole and grazed his foot ip was operating a power washer on the slug catcher area at shell st fergus. he was standing on a small plastic hop up and as he stepped off he pulled the trigger on the lance which caught his left foot. he removed his rubber boot to examine his foot. a first aider also looked at his foot which had a small cut or graze. he was sent to peterhead casualty to be checked out but no treatment was required or given the work was stopped.,ORGP
"fall from or working at height issue, back injury","other fall to lower level, unspecified an employee was climbing a stationary ladder when he fell and landed on his back.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was webbing up a press when his finger was caught in the press, amputating his fingertip.",OSHA
hand or arm injury,"struck by discharged object or substance while an employee was pressure testing a pipe, the test ball shot out of the pipe and severely lacerated the employee's left thumb. the employee was hospitalized.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was inspecting the brake drum and the left wheel on a forklift. while the employee was reinstalling the brake, his left little finger was caught between the drum and the brake drum. the finger was lacerated and the tip was amputated.",OSHA
general illness or health issue,"exposure through medical injection  an employee was getting a flu shot when the employee experienced nausea, dizziness, chest pressure, palpitations, and shortness of breath.",OSHA
"fall from or working at height issue, head or face injury, back injury, site compliance or practice issue","other fall to lower level 6 to 10 feet an employee was climbing a rail car ladder when he fell about 10 feet, hitting the ground and an adjacent rail car. he suffered a broken jaw and fractured vertebrae.",OSHA
"fall from or working at height issue, head or face injury, back injury, slips & trips","other fall to lower level 11 to 15 feet  an employee was fixing a crossup at the sorter incline chain. the employee was attempting to get on the grating under the incline chain when his foot slipped and he fell in-between the guardrail and the grating. he fell 14 feet to the floor, hitting an airline on the way down. the employee was hospitalized with a fractured skull and possible fractured vertebrae.",OSHA
"hand or arm injury, slips & trips",caught in running equipment or machinery during regular operation an employee was going to hammer in the shaft of a paddle wheel and was waiting for it to rotate to the correct position before shutting it off. his hand was on the guard when it slipped off the guard and became caught between the pulley and the belt. he suffered an amputation of the left ring finger just below the fingernail.,OSHA
"bites (animals or insects), hand or arm injury","other animal bites, nonvenomous an employee was delivering mail to a resident's home when a dog attacked him, causing an amputation injury to his left index finger.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified on september 23, 2019, a blow mold assembler suffered a crushing injury to her left middle finger in the nail area, resulting in a partial finger amputation.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was operating a lift to retrieve merchandise from an elevated rack. the employee's left hand struck the rack and his pinky finger was partially amputated. the employee was hospitalized for surgery.,OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee fell from a ladder.",OSHA
"hand or arm injury, foot or leg injury","injured by slipping or swinging object held by injured worker a carpenter was cutting 5-inch shims for a door jam project. while cutting on two saw horses, his saw kicked back and cut his left hand which was holding the wood board. he was hospitalized for a cut to his first and fifth digits and a severed tendon on the first digit that requires surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning two application rollers and caught his left index finger between the rollers resulting in a partial amputation. the equipment was not guarded or locked out at the time.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee fell from a ladder to the ground, suffering a broken collarbone.",OSHA
"vehicle incident general, head or face injury, general injury, lifting or moving loads","pedestrian struck by vehicle in nonroadway area, unspecified an employee was loading inventories when a van flipped and hit the employee, throwing the employee into a concrete wall. the employee sustained a ruptured spleen, fractured skull, laceration to the brain, brain swelling, broken ribs, and collapsed lungs.",OSHA
foot or leg injury,"struck by rolling object or equipment-other than powered vehicle, unspecified an employee was placing tire tread onto trays on a tread cart. when employee stepped down between the cart and the guardrail to straighten the tread, the tugger moved and pinned the employee's left leg between the guardrail and the cart and fractured it.",OSHA
"vehicle incident general, foot or leg injury, dropped object or material, lifting or moving loads, slips & trips",struck by object falling from vehicle or machinery-other than vehicle part an employee was repositioning an elevated steel beam on a lifting device that was about 6 inches off the ground. the employee was hitting the steel beam with a hammer when the beam slipped off the lifting device and crushed the toes on the employee's right foot.,OSHA
"dropped object or material, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was working between two stacks of concrete posts spaced approximately 2 feet apart from one another. each stack of posts had a total of two 12-foot long concrete posts, with the first stacked on a 4""x4"" piece of dunnage. there was another post stacked on top of that with a 5"" high piece of dunnage separating the two posts. as the employee was patching the posts, the 4""x4"" dunnage on the bottom of the stack gave way and caused the stack to fall forward. the employee was pinned between the front stack of posts and the stack that fell forward. the employee's mid-section (front and back) was pinned for a few minutes until a forklift operator could push the stack off the employee. the employee was hospitalized for contusions to the upper body.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee suffered an amputation to his right hand (middle finger) while using a band saw to cut meat.,OSHA
burns,"exposure to harmful substances or environments, unspecified on september 15, 2018, an employee removed a pipeline cap on a cip line and was burned by hot water and chemicals. the employee suffered burns to the face, back, arms, and legs.",OSHA
"back injury, slips & trips, foot or leg injury","fall on same level while climbing stairs, steps, or curbs on february 17, 2020, an employee slipped and fell while walking up stairs. he suffered bruising to the ankle and back and was hospitalized.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level less than 6 feet on or about february 21, 2016, an employee fell approximately 2 feet from a feed trough and sustained head and back injuries.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was removing pizza from a conveyor line when their gloved finger became caught between the conveyor belt and a belt roller resulting in a fractured finger, a fingertip amputation, and a nail avulsion.",OSHA
"back injury, foot or leg injury","slip without fall, unspecified an employee missed a step while exiting his truck, injuring his leg and pelvis.",OSHA
dropped object or material,"caught in running equipment or machinery during maintenance, cleaning  an employee was rebuilding a puller machine and had it locked out. the employee then re-energized and started the machine. sometime after the machine was operational, the employee dropped a wrench on the floor next to the machine and attempted to pick it up with his right hand. his left hand was then pulled into the machine's belt and pulley system. the belt and pulley system was unguarded at the time.",OSHA
knife incident,"stabbing, cutting, slashing, piercing one employee stabbed another with a pocket knife, causing abdominal wounds that required hospitalization and surgery.",OSHA
fall from or working at height issue,other fall to lower level 6 to 10 feet an employee was repairing a hoist from a rolling ladder. the employee fell off the ladder and landed about 8 feet below. the employee was hospitalized.,OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was changing the battery on a forklift. the battery shifted and smashed the employee's left middle finger resulting in amputation of the fingertip.,OSHA
"lifting or moving loads, general injury, slips & trips","other fall to lower level less than 6 feet an employee was moving empty pallets in his trailer. when he stepped onto the liftgate on the back of the trailer, he slipped and fell to the ground. he fractured his collarbone and two ribs and punctured a lung, requiring hospitalization.",OSHA
foot or leg injury,"struck by object or equipment, unspecified an employee was clearing the conveyor belt that fed an auto shredder. a piece of rebar stuck in the conveyor struck the employee's lower left leg, breaking it.",OSHA
"burns, fire, foot or leg injury","ignition of vapors, gases, or liquids on or about 5/11/2016, an employee was delivering mail when he noticed smoke coming from a resident's garage. he stopped and noticed a gas can on fire and two kids in the garage. he told the kids to get out of the garage and to kick the gas can out. one of the kids kicked the gas can out of the garage. the can hit the employee and splattered gas on him. the gas caught on fire and caused third degree burns to both of his legs.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a chop saw when it amputated his middle fingertip.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was attaching a steel cable for rigging a steel beam when the steel cable slid, pinching and amputating the thumb at the first joint.",OSHA
hand or arm injury,"struck by swinging part of powered vehicle an employee's hand was slammed in a bulldozer door as he left the vehicle. the employee's right ring and little fingers were injured; at the hospital, the tip of the little finger was amputated below the first joint.",OSHA
"hand or arm injury, foot or leg injury","other fall to lower level less than 6 feet an employee fell about 5 feet off an 8-foot step ladder to the ground while putting up fiberglass panels, fracturing an ankle and wrist.",OSHA
*** Not Classified,"struck by dislodged flying object, particle an employee was securing the back of a compactor with a bungee cord when the bungee cord struck and injured the employee's left eye.",OSHA
*** Not Classified,"caught in running equipment or machinery, unspecified on or about january 29, 2015, an employee had his hand pulled into a saw.",OSHA
"head or face injury, hand or arm injury, slips & trips, foot or leg injury","caught in running equipment or machinery during regular operation an employee was operating a header machine when his foot slipped from the brake and his right hand thumb was caught in the machine, amputating the tip of his thumb.",OSHA
slips & trips,fall on same level due to tripping on uneven surface a home healthcare/personal care attendant was taking out the trash and tripped and fell due to an uneven driveway resulting in fractures that required hospitalization.,OSHA
slips & trips,"fall on same level, unspecified a guide was back-country skiing with a client and fell, sustaining serious injuries.",OSHA
"general injury, slips & trips","fall on same level, unspecified an employee was throwing a bag of trash into the dumpster when he tripped/slipped and fell to the ground, injuring his hip. he was hospitalized and had surgery.",OSHA
general illness or health issue,exposure to environmental heat an employee suffered heat-related cramping on returning to the ground after cutting/trimming trees.,OSHA
"general injury, slips & trips","fall on same level, n.e.c.  an employee was walking into the facility entrance and fell to the floor. the employee was hospitalized with a fractured left hip.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was manually pushing a conveyor belt when her finger was caught underneath the belt, suffering a deep cut.",OSHA
foot or leg injury,"other jump to lower level less than 6 feet an employee had been filling water tanks on top of a flatbed trailer. the employee jumped three feet to the ground from a ladder on the truck. when he landed, his right ankle twisted and he fell, resulting in fractures to his right leg and ankle.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a machine when his finger was amputated.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was hooking up a trailer to a truck. his left index finger was on the trailer tongue when the tongue dropped over the truck ball, catching and partially amputating his finger between the trailer and the truck.",OSHA
hand or arm injury,"contact with objects and equipment, n.e.c. an employee was jumping a short distance to push a box farther onto a shelf when the employee's ring became caught on the shelf and lacerated the employee's finger, resulting in a surgical amputation.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was changing hose reels at the cover extruder machine when his right thumb was caught in the kevlar string used to splice two sections of rubber hose, amputating it above the first knuckle. he required surgery.",OSHA
"hand or arm injury, slips & trips, foot or leg injury",struck by discharged object or substance the employee was bracing a pallet with his foot so he could nail it with a nail gun. the employee slipped and the nail gun shot a nail into his foot.,OSHA
"fall from or working at height issue, weather related issue","exposure to environmental heat an employee was in training requalifying for ladders. the employee was climbing an extension ladder, got dizzy due to heat stress, and fell about 15 feet.",OSHA
"fall from or working at height issue, head or face injury, slips & trips","fall on same level, unspecified while working in the laboratory, an employee fell. the employee's head hit a countertop or the floor, suffering a concussion and hematoma.",OSHA
"slips & trips, foot or leg injury",fall on same level due to tripping over an object  an employee carrying large boxes tripped over a pallet and suffered a dislocated ankle and broken right foot.,OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker an employee was manipulating a piece of concrete with a burke bar when the employee's left middle finger was caught and amputated between the bar and a piece of pre-cast concrete.,OSHA
"slips & trips, foot or leg injury",fall on water vehicle an employee tripped on a lashing platform and fractured his right leg.,OSHA
*** Not Classified,"caught in running equipment or machinery during maintenance, cleaning  an employee was working on a malfunctioning stem valve on the line. the employee's finger was inside the valve when 8 pounds of pressure came on and the valve closed on the employee's right third finger, removing the tip of the nail and some skin.",OSHA
hazardous materials or work,inhalation of harmful substance-single episode an employee was poisoned by carbon monoxide from a dishwasher.,OSHA
"vehicle incident general, foot or leg injury","collision between a moving and standing vehicle, nonroadway while driving an electric jack, an employee went around a corner and struck a second, parked jack. his foot went off his jack and was crushed between the two jacks.",OSHA
hand or arm injury,"machinery or equipment incident on water vehicle an employee was working from a barge, stabilizing a pier. while the employee was removing dunnage, the employee's left middle and ring fingers were caught between an h-beam and a steel plate. the ring fingertip was surgically amputated.",OSHA
"vehicle incident general, lifting or moving loads, foot or leg injury","pedestrian struck by vehicle in nonroadway area, unspecified an employee was struck by a moving cargo tug, fracturing her right ankle and lacerating her left leg.",OSHA
hand or arm injury,"struck by rolling object or equipment being pushed by injured worker an employee was pulling a steel trolley. the employee's left thumb was caught between the trolley and a door frame, causing a loss of tissue and the nail.",OSHA
"head or face injury, slips & trips","fall on same level, n.e.c.  an employee was on a ramp pulling on a cargo strap when the strap broke and the employee fell backward striking his head on the ground and causing a loss of consciousness.",OSHA
foot or leg injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident at about 7:30 p.m. on november 26, 2018, an employee was moving a pallet into a freezer using an electric pallet jack. as the jack turned, his right ankle was pinched and broken between the load and a wall. he was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on april 29, 2021, at 8:47 a.m., an employee was operating a winding machine when their right-hand middle, ring, and pinky fingers were crushed at the point of operation, resulting in hospitalization and fingertip amputations.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee amputated two fingers while a cleaning a mixer.",OSHA
electric shock or issue,"indirect exposure to electricity, greater than 220 volts two employees received electrical burns when an anchor cable was touched by a live electrical cable near the trench where the employees were working.",OSHA
"slips & trips, foot or leg injury","fall on same level, unspecified an employee lost his footing and fell in the path of an excavator bucket, which scraped his right leg, causing a hairline fracture and swelling that required hospitalization.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping over an object  an employee was walking down a hallway when a scrubber machine struck her, causing her to fall over a pallet and break both ankles.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was lining up a garment on the track of the garment cutter when the cutting wheel activated and amputated her right thumb tip.,OSHA
"vehicle incident general, hand or arm injury, dropped object or material, lifting or moving loads, head or face injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was changing the head on a caser machine. an unsecured piece of equipment fell on the employee's hand, causing the amputation (without bone loss) of the right index fingertip.",OSHA
