category,text,dset
covid,a wood employee tested positive for covid-19.  a wood employee received a positive covid-19 test result on 7/26/2021.  the wood employee was experiencing symptoms and scheduled a covid 19 test which was a positive result.  contact tracing has been completed. employee has self quarantined and has notified management.  wood on site management has conducted contact tracing and notification to client.  ,ORGP
covid,employee communicated a positive confirmation for covid-19  an employee reported a confirmed positive test for covid-19 to site management. the employee has been in isolation since aug 29. wood is identifying those who may have worked in proximity.  appropriate notifications have been completed. this is the fifth of five positive results for the 31st  of august.,ORGP
hydraulic fluid or oil leak,"a hydraulic leak on dow owned digger truck #114396. at the conclusion of the work shift, the wood line crew was disengaging the outriggers on the dow owned digger truck #114396. a small hydraulic leak occurred on the rear-passenger side outrigger. actual/potential decision was based on minimal environmental impact. upon realization of the hydraulic leak, the crew shut off the hydraulic system and began using oil absorbent pads to clean the area. the permit writer was already on scene closing out the permit. dow es&s was called to the scene for an evaluation. they determined the 1 quart spilled did not constitute a reportable environmental event. wood and dow hsse personnel were notified as per protocol.",ORGP
covid,"two wood employees assigned in swp tested positive during the pre mobilization rt-pcr test two wood employees assigned in swp tested positive during their managed quarantine in somerset hotel as requirement for mobilization. they are both currently asymptomatic and is now being monitored by our company oh team. the case was referred to the local government health team for coordination, recording and transfer of facility. the ips is now monitored by wood oh",ORGP
foot or leg injury,"worker presented himself to contractor clinic with a funghus infection on the foot			 worker reported to the clinic for a foot irritation were he was treated for infection on his toe. worker presented himself to contractor clinic, first aid treatment was applied.			",ORGP
vehicle incident general,"damage to tool trailer door. migrated from legacy cairs incident #30883when eci truck driver went to jobsite in the morning he discoverded the bucket of the backhoe had caused damgae to the tool trailer side access door. the crew that had been working onsite the previuos week had parked the backhoe with the bucket agaisnt the door to secure the trailer over the weekend. at some point while the crew was off the hydraulics of the back hoe bled off causing the bucket to come down and damge the door. besides the door, no further damage was done. the trailer will be repaired in house at the hoad shop. migrated from legacy cairs - see detailed description",ORGP
foot or leg injury,"ro incident- involves contractor directly engaged by the client. whilst ascending stairs returning to worksite after break ip (broadspectrum) rolled his left ankle. migrated from legacy cairs incident #32107ro incident- involves contractor directly engaged by the client. whilst ascending stairs returning to worksite after break ip (broadspectrum) rolled his left ankle.post smoko and returning to worksite ic crew member was ascending ne stairwell near the ""aftercooler"" when he rolled his ankle.ip continued normal duties when returning to accommodation module for lunch discomfort hadresolved and reported to hsec.medic treated with ice-pack indoors and ip will be monitored for any further issues.medic interview and feedback:discussed with crew member was he distracted, fatigued, stated no.he checked the stairs all clips and stairs secured and in good condition.medgate case #1666discussed foot positioning on stairs (crew member only places front half of feet on stairs when ascending), advise to place all of foot. maintains and upright stance, control and less stress on ankles, calf's and hips.work boots, to have side zippers up at all times per design and lace up to top part for boot. migrated from legacy cairs - see detailed description",ORGP
foot or leg injury,"technician fell from a tricycle and injured his knee technician working with operation support was driving a tricycle in fgp area on train 1, he crossed an existing gutter and the front wheel got damaged causing him to fell down from the tricycle. ip was taken to the pob clinic by operations and later to the al khor hospital for further evaluation",ORGP
vehicle incident general,"reversed a ford flatbed into a toyota hilux causing minor damage. at 1730 26 sep 17 at cease work a linesman was driving a ford flatbed tipper (yt16 axb) which needed to be turned round to enable exit from the thorpe sub station site. the conditions were dry, the light was good and the surface was concrete. to turn round the ford tipper meant reversing had to be carried out, in doing so the tipper was reversed into a toyota hilux (yn14 uxt) which sustained some minor damage to the nearside bumper and bonnet. there where no injuries and after assessing the situation both vehicles were serviceable enough to be driven. drivers involved checked there were no injuries and then assessed the damage to the vehicles, establishing there was only minor damage and that the vehicles were fit to be safely driven away from the scene.",ORGP
"foot or leg injury, hand or arm injury, slips & trips","office worker fell while stepping up a short flight of stairs injuring her wrist migrated from legacy cairs incident #38478ip was walking down a corridor where thereis a two step flight of stairs. as the ip step up onto the first they have lost their footing and fallen forward injuring their right wrist. ip received first aid on siteand then attended a walk in centre where they were examined by a nurse. no specific diagnosis at this time.investigation on going, more information to follow.update 18 aug 18ip started work around 0640 and at approximately 0815 while walking along a corridor lost their footing as they steppe up on the first of a two step flight of stairs. the ip was not carrying anything and does not recall any catalyst or incident that would have caused her to miss their footing. the were no witnesses to the incident. inspection of the area does not indicate any trip hazards.as the ip fell forward they have put out their right hand to break the fall which was bent backwards on the next step as they fell. ips hand was immediately painful. two colleagues came to assist and the ip received first aid. ip was then taken to local walk in centre.ip has since been told that a specific diagnosis is not possible due to the location of the injury. a further diagnosis may be possible at a future date.update 28 aug 18. ip has had confirmation from her doctor that the injury was not a fracture. migrated from legacy cairs - see detailed description",ORGP
dropped object or material,"while carrying out routine maintenance on one of the platforms lifeboats, the aft hatch fell closed on the ip’s finger. ip reported straight to the medic migrated from legacy cairs incident #29058cormorant alpha; 21st march 2016 @ 13:15while carrying out routine maintenance on one of the platforms lifeboats, the aft hatch door had been opened to allow the fitting of the isolation pennantsthe ip believed the hatch was resting against the bulkhead. whilst the ip was manoeuvring into position, the hatch dropped closed onto their middle fingerthe ip reported straight to the medica subsequent check revealed that the hatch had not been fully open, it had in fact been resting on a bolt which was protruding from a section of uni-strutthe uni-strut and bolt have since been altered to allow the hatch to fully open and rest on the bulkhead migrated from legacy cairs - see detailed description",ORGP
"burns, slips & trips",whilst setting up inspection equipment ip fell forward striking a hot pipe causing a minor burn to right hand migrated from legacy cairs incident #33858ip was carrying out inspectionat valero ccr - ip was setting up a gauge for inspection for dft readings in the area and had taken his gloves off to set up the machine. as he was doing so he was kneeling down and subsequently fellforward and placed his hand on un-insulated pipework to stop him falling forward. he was unaware that the pipes were hot and suffered a minor burn to his right palm. ip attended the medical centre where he received first aid - wound cleaned and dressing applied. he returned to normal duties. discussion was held with operative regarding equipment being calibrated prior arrival of the job face - this eliminates the requirement of gloves to be taken off. migrated from legacy cairs - see detailed description,ORGP
vehicle incident general,"concrete pump truck windscreen external sun protector damaged by retracting boom section 5. the pump truck operator had just completed a concrete pour at 2182 and was packing up the placement boom in readiness to move to another location. during the fold down of the boom which concertinas back into the top of the truck, section 5 has impacted the external sun visor which is mounted above the windscreen. the impact has broken the visor.  the boom was cleared off the vehicle and retracted into position. the supervisor in charge contacted the hse superintendent and reported the event. the scene was preserved and an investigation initiated. ",ORGP
covid,individual tested positive for covid  individual tested positive for covid after tests onshore as he was identified as a cat b (close contact of a cat c). test arranged when arriving onshore as cat b which confirmed positive case.,ORGP
vehicle incident general,"preventable, company vehicle, minor damage, no injury. employee was traveling west on lebanon road and turning left onto dallas north tollway. a vehicle on employees passenger side came into lane and hit passenger side bumper pushing employee to hit a orange cone on drivers side. employee could not avoid it. the other vehicle fled the scene. reported to donlen, hse personnel reached out to office for additional reporting to be completed.",ORGP
covid,employee reported being tested positive for covid-19. employee notified supervisor that he tested positive for covid-19 on 4/16/20. the job site the employee has been working on has been shut down since 4/4/20 due to scheduling issues. this employee was in close contact with 2 other employees who are not showing any signs or symptoms of covid-19. the employee is currently self-quarantined at his residence.  hsse was notified and started contacting all the employees that were on the same job site to see if they were showing any signs or symptoms. working on getting a positive confirmation from the employee’s dr to verify the test results.,ORGP
"back injury, slips & trips","the employee alleges he was getting out of the vehicle to go into the i&e shop when his right foot slipped.  he said he was able to stop himself from going to the ground.  the employee reported a slight twinge in his back. migrated from legacy cairs incident #30605on monday, june 13, 2016 at 11:05 am at dow freeport a 600 block an infinity maintenance employee alleges he was getting out of the vehicle to go into the i&amp;e shop when his right foot slipped. he said he was able to stop himself from going to the ground. the employee reported to his supervisor a slight twinge in his back.the supervisor notified safety and the employee was taken to us health works. he was seen and released by the doctor with no restrictions. migrated from legacy cairs - see detailed description",ORGP
covid,"member of project team tested positive for c19 member of renew project team received positive pcr result this morning, ip has not been on wood premises for over one week ip self isolating ",ORGP
covid,wood employee tested positive for covid-19 wood employee (operations technician) tested positive for covid-19 via a pcr test. this is understood to have been a community transmission.  employee undertook self isolation period in line with government requirements. ,ORGP
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee was helping to move a beam when the employee lost footing, slipped, and fell, twisting/breaking an ankle and tearing ligaments. the employee was hospitalized.",OSHA
"electric shock or issue, hand or arm injury, fall from or working at height issue",other fall to lower level less than 6 feet an employee was on a ladder replacing a fan on an inverter and was shocked. the employee fell off the ladder approximately 2-3 feet to the ground. the employee sustained an electrical burn to the right hand and a fractured spine.,OSHA
*** Not Classified,"contact with hot objects or substances a prep cook was operating a cooking vessel. the vessel boiled over and hot gravy splashed onto the employee. he suffered second-degree burns on his head, face, arms, hands, and torso.",OSHA
"foot or leg injury, vehicle incident general","part of occupantís body caught between vehicle and other object in nonroadway transport incident while operating an electrical powered industrial truck, an employee backed into a metal table edge that lacerated his left leg.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury, slips & trips","struck by falling object or equipment, n.e.c. an employee received a compound fracture injury to the middle three fingers of his left hand when the forklift he was changing a tire on slipped from the jack. the employee's hand was caught between the bumper and the tire.",OSHA
"foot or leg injury, slips & trips","fall on same level due to tripping over an object  an employee was descending a ladder and stepped down on a hose, breaking the right ankle and requiring surgery.",OSHA
"general injury, slips & trips","other fall to lower level less than 6 feet an employee was preparing to put gas in his truck. as he climbed down from his cab, he slipped and fell on the edge of the gas pump's elevated concrete floor, breaking ribs on his left side.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue a floor stripping cleaning chemical was spilled onto an employee and the employee received a chemical burn on the left hand and leg and the right foot.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was packing boxes using an electric tape dispenser when the machine became jammed. the employee was attempting to clear the jam when the machine started. the tape dispenser blade then amputated the employee's left index fingertip.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was bending a piece of 1-inch-thick, 6-inch-wide, 6-foot-long flat steel in a press fitted with a four-way die. one of the fins on the die broke, allowing the steel to fall and strike the employee's right leg above the knee. the employee suffered a contusion and swelling and was hospitalized, requiring surgery.",OSHA
"foot or leg injury, slips & trips","fall on same level due to tripping on uneven surface an employee was in a parking lot, carrying two tubs of mail to her vehicle. her foot caught a crevice between the sidewalk and a curb and she fell, spraining her left ankle and breaking both right ankle bones. she was hospitalized and underwent surgery.",OSHA
"lifting or moving loads, hand or arm injury","struck against moving part of machinery or equipment while operating a meat band saw, an employee amputated the tip of his right index finger.  the incident occurred in the cutting room within the meat department.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was signaling for a load to be brought up. the employee's finger was caught between the load line and the sheave of the block, and the employee suffered an amputation of the little finger on the left hand.",OSHA
"back injury, hand or arm injury","caught in running equipment or machinery during regular operation while using a powered roller to form a piece of metal, the employee's glove caught on a piece of metal, pulling his hand into the roller. employee suffered an amputation of the left-hand pointer finger up to the second knuckle and damage to the left-hand thumb, which was stitched back together.",OSHA
general injury,exposure to environmental heat an employee was on a plane returning from fighting a forest fire in arizona when the employee became ill due to heat and dehydration. the employee was hospitalized with a muscle injury.,OSHA
"aggressive behaviour, eye injury or irritation","hitting, kicking, beating, shoving the injured employee had been taking the orders of drive-through customers. the injured employee was then involved in an altercation with fellow employees and sustained a broken eye socket.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was transferring wire cable from a spool to a cradle. his right-hand middle finger got caught between a washer and a bolt, amputating the distal third of his fingertip. he required reattachment surgery.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was repairing a food processor when a blade in it cut his finger. he was hospitalized, requiring surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified at 2:00 p.m. on november 14, 2020, an employee reached into an energized airlock underneath the hopper of a baghouse. the guard had rotated out of place and the airlock blades/arms partially amputated the employee's right ring and middle fingertips.",OSHA
vehicle incident general,"struck by falling part of powered vehicle still attached an employee was hit by a collapsing concrete boom truck, suffering trauma, a severed spine, and paralysis. the employee was hospitalized.",OSHA
*** Not Classified,"vehicle or machinery fire an employee went to cool the mill temperature and opened the feeder door to apply water when he was engulfed by flames on the feeder deck. he suffered second and third degree burns to 30 percent of his body, including his arms, torso, and head.",OSHA
"hand or arm injury, slips & trips","fall on same level due to tripping over an object  an employee was leaving work for the day. after turning off the lights, he turned to walk out the exit door of the building and tripped over a cart that is used to move supplies and equipment around in the warehouse/docks. he sustained a compound fracture to his right arm, requiring hospitalization and surgery.",OSHA
"general injury, head or face injury","pedestrian struck by forward-moving vehicle in roadway two employees were walking on facility grounds, in the street, by the 1590 building. they were walking with traffic and one employee was struck by an automobile and was hospitalized with a skull fracture, torn ear that had to be reattached, fractured ribs and lacerations and contusions.",OSHA
general injury,"walking, without other incident-single episode a pipeline inspector was walking up a hill when he started having pain in his chest and shoulder. the employee was hospitalized for a potential heart issue.",OSHA
"lifting or moving loads, general injury, vehicle incident general","nonroadway collision with other vehicle, unspecified an employee was driving a utility vehicle beside a track, towing a small trailer. a railcar mover struck the rear of the trailer, which jackknifed and struck the utility vehicle. the employee suffered fractures to the pelvic region and two ribs.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a laminate glue machine when his right thumb became stuck in the machine rollers, amputating his thumb tip.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was pouring cement from a truck when he noticed a hard piece of cement on the conveyor belt. when he attempted to remove the cement, the belt lacerated and broke several of his right-hand fingers.",OSHA
"general injury, slips & trips","fall on same level due to tripping over an object  an employee tripped over a box of fluorescent light bulbs while exiting a maintenance closet. she fell to the ground, injuring her right hip.",OSHA
"lifting or moving loads, dropped object or material, foot or leg injury, hand or arm injury","struck by falling object or equipment, n.e.c. an employee was performing maintenance on a tractor-trailer dolly leg when the trailer fell over and crushed the employee's left ring finger, which had to be amputated.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was holding a 5-gallon bucket while its lid was being cut off with a bandsaw. the saw lacerated the employee's left wrist.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a press brake and suffered a crushing injury to the left hand.,OSHA
foot or leg injury,"struck by object or equipment, unspecified an employee was standing on a steel beam during a re-rigging operation when a steel beam struck his right leg, fracturing his femur.",OSHA
"back injury, general injury, fall from or working at height issue, head or face injury","other fall to lower level less than 6 feet an employee was retrieving tubing from a pallet. he fell backwards off a nearby edge, landing on the ground about 5.25 feet below and suffering a fractured skull, head lacerations, a broken collarbone, fractured ribs, and a back injury.",OSHA
*** Not Classified,exposure to environmental heat an employee became dehydrated (due to the weather) while overseeing a pipeline project.,OSHA
"head or face injury, slips & trips",other fall to lower level less than 6 feet an employee was painting a wall while standing on a scaffold approximately two feet high. the employee fell off the scaffold and struck his head on the concrete floor. the employee was hospitalized for a skull fracture and brain bleed.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a metal shear machine when the blade dropped and amputated his right hand.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was taping knives on the 60"" metal slitter machine at the entry side of the machine. when the machine was jogged three fingers on the employee's left hand were amputated.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified an employee and a co-worker were getting ready to splice underground wires when a screwdriver that had put on a wall made contact with the old wire, causing a flash. the employee suffered burns to their arm, hand, leg, and face that required hospitalization.",OSHA
*** Not Classified,"ignition of vapors, gases, or liquids on january 13, 2015, the employees were in the process of changing a heater treater tube. the leaking fluid ignited causing severe burn injuries. one employee was sent to the minnesota burn unit. ",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was cleaning/replacing blades on a potato slicer when the slicer caused a partial right thumb amputation.",OSHA
burns,"contact with hot objects or substances two maintenance employees received second degree burns on their torso, legs and arms while troubleshooting a pump that moves ambient air, water and paper stock through a sewer/pipe system. the line/pump was plugged and the pump was shut down. after a period of time where the pump was running (not moving water and paper stock) and plugged, the ambient water and paper stock heated up. the maintenance personnel did not realize that the water had heated (temp unknown at time) and proceeded to open the inspection port. as the inspection port was opened, a sudden release of hot water/paper stock sprayed the two maintenance personnel.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was reaching under a machine bed to fix a motor when a pin on the actuator broke and the bed fell on the employee's hand, fracturing it.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning out concrete at the bottom of a concrete pump hopper. the pump turned over and caught his fingers, causing partial amputations to two of them. he was hospitalized.",OSHA
"lifting or moving loads, general injury, vehicle incident general",pedestrian struck by vehicle backing up in nonroadway area an employee was walking when a reversing forklift struck the employee. the employee suffered internal bruising and a hematoma in the abdomen.,OSHA
"back injury, general injury, head or face injury, slips & trips","fall on same level due to slipping  a pipe burst in the department store and water was leaking onto the floor. an employee slipped on the wet floor and fell hitting her head on the floor. she was hospitalized for pain in her shoulder, neck and lower back.",OSHA
"general injury, hand or arm injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee lost sight of the edge of a platform, fell, and landed on his right elbow. his elbow broke and required surgery.",OSHA
*** Not Classified,nonclassifiable an employee was taking part in an exercise program when he suffered vision loss.,OSHA
"back injury, general injury, fall from or working at height issue","other fall to lower level 6 to 10 feet an employee was preparing to conduct welding on a row of u-shaped piping. he was walking on a plank board placed in the saddle of the ""u"" when the board flipped. he fell about 10 feet to the ground below, suffering fractures to the back and neck.",OSHA
foot or leg injury,"caught in or compressed by equipment or objects, unspecified on 11/23/16, at about 12:30 p.m., an employee was working on a trash compactor and caught his right leg fracturing the shin. he was taken to hospital where he received surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to clear a jam on a machine when the blade came down and cut her left middle finger.",OSHA
"foot or leg injury, vehicle incident general","part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a pallet jack when the employee's left leg hit a pole, resulting in a left ankle fracture.",OSHA
head or face injury,"struck by dislodged flying object, particle employees were clearing mangroves along the shore on pearl harbor. when the cut mangroves were being pulled to shore, the rope broke, and the pulley struck an employee in the head.",OSHA
weather related issue,"direct exposure to electricity, greater than 220 volts on 9/27/2016, at approximately 3:44 p.m., an employee was performing foundation concrete forming work when he was struck by lightning and suffered burns, requiring hospitalization.",OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee fell down the stairs while carrying a box from the stock room.",OSHA
site compliance or practice issue,"contact with hot objects or substances an employee was performing metal casting work with molten steel when molten metal spilled onto his right leg and into his boot, burning his foot. leg protection was not worn at the time of the incident.",OSHA
back injury,compressed or pinched by shifting objects or equipment employee was injured while repairing a forklift in the receiving department. the employee was caught between the forklift's mast and cage while reconnecting a hose. the employee was hospitalized overnight with a crushed or bruised vertebrae.,OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee was on a ladder repairing an overhead vacuum hose when the employee fell from the ladder and fractured the left ankle.",OSHA
