category,text,dset
"lifting or moving loads, line strike","excavator bucket made contact with lattice crane boom, damagimg two members of the lattice while moving crane mats while moving a crane mat with the track hoe the operator misjudged the length of chain attached to the mat and made contact with the bottom of the boom of the crane. this resulted in the bending of two laces of the lattice boom that was at a 51-degree angle at the time of the incident task stopped with crane. management notified. scheduled root cause analysis to determine cause and prevent recurrence.",ORGP
head or face injury,"employees connected to energized instrument air piping. instructions were given from the general foreman to the foreman to have crew members install new instrument air piping that would run from the instrument air header to new air actuated valves that had not yet been installed but that the actual tie-ins to the existing valve would be performed at a later date. when the foreman communicated the instructions to the two crew members to perform the work, instructions were given to tie into the existing valves and run the piping to the new air actuated valve locations so that the new valves could be tied-in at a later date. the existing valves were closed, one was protected under customer loto (5k ton silo), but none of the crew members signed onto the plant loto, and the other (530’ elevation) was not covered under any loto when the work was performed.  red phenolic tags stating, “tie-in location, lock-out tag-out required to connect” will be made and installed at all locations requiring upcoming tie-in activities.valves added to existing systems will be required to be under loto (and red phenolic tags installed) prior to releasing clearance on the system once they are installed.once new valve is installed onto header the tie-in number/location will be updated on the tie-in list and referenced drawings to indicate the new tie-in location. ",ORGP
*** Not Classified,"scaffolder suffered a superficial burn to his lower arm/wrist when it touched e1704b sample cooler (dilution steam) pipework whilst erecting scaffold. migrated from legacy cairs incident #37927whilst erecting scaffolding on a live operational plant (03/05/2018, 15:20 hrs),the scaffolder'slower arm/wrist (see photo)touched a section ofe1704b sample cooler (dilution steam)pipework resulting in a superficial burn. migrated from legacy cairs - see detailed description",ORGP
weather related issue,cp-2021-0055 fa northec; heat related illness ip was loading blasting holes and started to overheat and feel unwell.  ip contacted supervisor and was taken to onsite pa who assessed and received first aid. ip returned to work. incident investigation initiated. ,ORGP
vehicle incident general,"a honda civic rolled into a nissan micra causing damage to the rear of the car client assignee to reading office failed to fully engage the handbrake when he parked his car in the visitors car park, (honda civic registration oe62 nku). at some time after he had left the car, it began to roll down the car park eventually coming to a halt when it collided with the nissan micra registration na55 myb causing damage to the rear of the car. the honda travelled approximately 10m.the car park was very lightly trafficked by both vehicles and pedestrians at the time of the incident.  established that no injuries occurred. both owners were contacted. the moving vehicle was set back into stationary position. owners have agreed to sort the damage privately.",ORGP
vehicle incident general,"employee driver a site van struck a ups semi-truck while reversing. employee parked in front of the electrical tool room to get materials. during this period a ups semi-truck with a tractor trailer parked in front of the tool rooms. after the employees loaded the van with the materials needed for the task, at about 2:15pm the employee got into the van in order to leave. the employee looked back, saw the semi-truck parked and calculated that they would able to clear the semi-truck while backing up. in doing so, as the employee proceed to reverse the site van, the vehicle struck with the driver side bumper and quarter panel, the semi-truck on the driver side bumper and fender.    employee submitted a drug screen and was suspended for three days.",ORGP
lifting or moving loads,sunbelt was delevering a genarator and as the driver was unloading it slid down and struck a pump. no employees were injuried.			 sunbelt was delivering a generator and as the driver was unloading it slid down and struck a pump. no employees were injuried. no wood employees were involved and equipment had not been singed for yet. sunbelt is conducting a investigation to determine if it was machine or human error and will send the report when finished.	 work stopped ,ORGP
near miss,"anti-two block device failed to activate when contacted by hook assembly on 35 ton crane a crane operator was folding up a 35 ton crane at the end of the day when he pulled the single line up, it went beyond the anti-two block and did not stop as designed. the operator stopped the block before contact was made with the structural part of the crane. there were no damages or injuries as a result of this near miss.  the crew stopped all movement of the crane and reported to tkis safety. the crane company was notified and will send a mechanic in the morning to inspect. the crane boom was lowered to the ground before the crew lift site for the night.",ORGP
eye injury or irritation,debris entered ip's eye migrated from legacy cairs incident #31092ip erecting scaffold access to fin fan structure when board been passed up ip felt something enter his eye.ipreported to site supervision and fine organics first aid team - attended hospital as a precautionary measure - debris was removed. tool boxtalkwas given to site team regarding debris on boards. contract managers to assess the job and if required additional ppe to be used when working in windy conditions. migrated from legacy cairs - see detailed description,ORGP
"lifting or moving loads, vehicle incident general",a mini-excavator struck the k4 building siding with its grade blade. a subcontractor operator was reversing a mini-excavator on the east side of the k4 building. the spotter was positioned in front of the excavator watching the overhead clearance for the excavator's boom. the grade blade was positioned to the back of the excavator when the blade struck the building. the actual severity rating is an a-1 with estimated damages less than $10k. the potential severity rating an a-1 as estimated potential damages are also less than $10k. worked stopped. equipment operator and spotter sent for substance test. ,ORGP
"hazardous materials or work, line of fire","a wooden beam supporting the horizontal formworks of the level 7 slab, fell down from the 6th level to the 5th level. lnw crew was working at the level 5 of the building, by removing horizontal formworks under the slab of level 7, one element (wooden beam) supporting the formwork boards felt down to level 5 grade (8m about). the mentioned beam, installed at the edge of the formwork’s main supports as a part of the same structure under dismantling, moved by a crowbar during the planned elements removal, felt down within the barricaded area. the areas involved for this work were fully barricaded to allow specifically these removal works and addressing the possible risks of material falling and nobody was in the line of fire.neither people were exposed to material falling hazards (and relevant injuries) nor assets damages were ascertained; lnw workers were performing the activity in accordance with the approved ms. #name?",ORGP
covid,employee tested  for covid 19 and result is positive employee was tested positive with covid-19: employee is under self-isolation as per medical practitioner’s advice. employee completed the 2nd dose of covid vaccination. employee is under self-isolation as per medical practitioner's advice.,ORGP
"vehicle Incident involving animal, vehicle incident general","a wood group lease operator was driving to the field on i-90 and hit a deer.  grill guard damaged on the truck.  no injuries. migrated from legacy cairs incident #31623as the wood group lease operator was driving to the field office,west on interstate 90 during pre-dawn hours (it was still dark), a deer ran out in front of the truck. thelease operator did not have time to react and hit the deer in the center of the grill guard, damaging the center of the grill guard. according to the lease operator, the speed of the vehicle was 80mphat the time of impact. the posted speed limit is 80mph. there was no other damage or injuries. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,the warehouse supervisor observed two impacts made into the wall at the fork lift parking area. migrated from legacy cairs incident #31294description of incident - only state known facts: the warehouse supervisor observed two impacts made into the wall at the fork lift parking area.immediate corrective action taken:. the warehouse coordinate and hsse were immediately informed following the observationplease state follow up action required: the warehouse coordinate to conduct further checks into this matter. migrated from legacy cairs - see detailed description,ORGP
covid,positive covid case as part of the positive case identified within gannet on 2nd jan (cairs no 20203902) the individual was identified as close contact and was down manned as per process on 2nd jan. instruction as per process was to go home and self isolated as part of government guidelines. individual decided to go for a covid test on 6th jan off his own back and test came back as positive. we were informed through occ health team and contract manager. individual is not due to mobilise again offshore until 27th jan where process of testing will be conducted prior to mobilisation and further discussion with take place with the individual through occ health to ensure all is well during period and before mobilisation. team informed through occ health of positive case.follow up call will be conducted through out the period to ensure individual is keeping well.follow up call and further tests will be conducted prior to mobilisation date of 27th jan to ensure fit and well to return.,ORGP
near miss,"near miss falling shipping support boiler makers and the iron worker crews were working together to set the hrsg module. they were in the process of removing the shipping steel that supports the headers during shipping, when a 3” x 16” piece of pipe that weighed about 8lbs came loose and fell 54’ inside of the module. this pipe was part of the shipping steel support. this area was properly barricaded on all four sides with proper signage in place. there was no one in the barricaded area at the time of this incident all witnesses were standing outside the barricade approximately 20’ away from the module.  the piece of pipe which fell was contained inside the module itself which was off limits to employees so no one was at risk.   task was stopped and the incident was reported to ineos and amecfw safety.  investigation began.",ORGP
slips & trips,"damaged circuit breakers and db door panel. employee was busy working through a punch list in 3060 (sx) substation, installing cable numbers on cables that was part of the punch list, he then moved to 3060-db-100.  he opened the db internal door to trace the cable to the circuit breakers, to ensure he marks the cable correctly.when closing the internal door, the top of installed circuit breakers were mis- aligned in relation to the breaker opening in the door, preventing the door from closing. he then put the internal door against the breakers to determine the degree of misalignment, after which he took a screw driver with the intention to use it as a lever between the opening in the door and the breaker, to push the misaligned breaker down in order to close the door.in doing this the screw driver made contact with one of the phases and arced against the db internal door, causing the 230v supply breakers to trip immediately causing damage to two circuit breakers and the internal door. no injuries were sustained. employee immediately contacted the hse department and reported the incident.hpjv hse department and hpjv electrical department was informed.db isolated.area secured for investigation.",ORGP
covid,a wood worker received a positive test result for covid-19 while on pre-embarking preparation to fpso peregrino. the ip is asymptomatic. a wood worker received a positive test result for covid-19 while on pre-embarking preparation to fpso peregrino. the ip is asymptomatic. the worker was kept in the hotel and will be sent home for a quarantine period.,ORGP
"foot or leg injury, bites (animals or insects)","bite or sting above employee right knee. employee was spotting tandem dump trucks when she felt what she thought was a insect bite or sting to her right leg above her knee. employee notified bay safety and the supervisor drove employee to occucare. the employee underwent a medical evaluation for the area of discomfort, and was observed for a short time period. after evaluation period employee was released back to full duties with no restrictions.  investigation ongoing.",ORGP
hand or arm injury,"contact with objects and equipment, unspecified an employee received an amputation injury to fingers on the right hand while changing the cutter on a molder.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury, slips & trips","struck by falling object or equipment, n.e.c. an employee was lowering a pallet from the second shelf of the warehouse storage rack using a forklift. the pallet struck the wire frame shelf that it was on and knocked the horizontal bar on the rack down. the employee was putting the bar back on the rack when it fell and amputated their finger against the wire frame shelf.",OSHA
"general injury, slips & trips","fall on same level due to tripping, unspecified an employee was helping to move a patient on a stretcher into an elevator when the employee tripped while going backwards and fell onto the right buttock, fracturing the right hip.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was connecting a trailer to a pickup truck and pinched their left index finger between the trailer and the ball on the trailer hitch resulting in a fingertip amputation.,OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was assisting other employees to raise a tower. when he placed his hand on a cable to provide tension on it to aide in the operation, his right hand contacted a pulley and sustained a partial amputation of the pinky finger.",OSHA
head or face injury,"nonroadway collision with object other than vehicle, n.e.c. an employee was operating a forklift when the forklift blade became caught on a piece of metal over the expansion joint on a dock surface, causing the forklift to abruptly stop. the employee was buckled but his head impacted the forklift's front guard. he was hospitalized with a head injury.",OSHA
"weather related issue, electric shock or issue","indirect exposure to electricity, greater than 220 volts an employee stepped out of a scissor lift onto a roof that was approximately 11 feet above ground. a second employee was handing the first employee a piece of 14-foot metal trim when a gust of wind swung the metal trim and the first employee into a powerline approximately 15 feet away. the employee suffered an electric shock and second/third degree bilateral arm/leg burns.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury","struck by falling object or equipment, n.e.c. an employee was loading a nitrogen bottle onto a cart. the bottle fell and crushed the employee's finger resulting in amputation.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was loading three 10-foot pipe pieces weighing 600 pounds onto a conveyor roller while operating a forklift. one of the pipes was not aligned properly with the roller conveyors. the employee got off the forklift and attempted to properly align the pipe. the pipe fell off the roller conveyor and onto the employee, who suffered a compound fracture to the lower left leg and required surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was clearing a hamburger patty jam from equipment when her left hand was caught between the equipment's conveyor belt and its components, fracturing four fingers and requiring hospitalization.",OSHA
"lifting or moving loads, hand or arm injury, vehicle incident general",struck against moving part of machinery or equipment an employee was servicing a forklift at a customer's site when the employee's hand was struck by the forklift motor cooling fan blade. the employee suffered hand and wrist lacerations and a broken middle finger. the forklift was not locked out at the time of the incident.,OSHA
"foot or leg injury, slips & trips","slip on substance without fall an employee slipped on snow-covered ice, suffering an injury to his left foot/ankle.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning rollers when his hands were caught in the rollers, causing amputations to three fingers.",OSHA
eye injury or irritation,"direct exposure to electricity, unspecified an employee was repairing an electrical circuit in a crane cab when an electrical current passed through the employee's right hand, causing arc flash burns.",OSHA
"general injury, vehicle incident general","jack-knifed or overturned, roadway on or about 0530 hrs on the 2nd day of june 2015, an employee was injured when the vehicle he was driving overturned on a lease road approximately five miles east of mentone texas. the employee was hospitalized with three broken ribs on the right side of the thorax and a broken rib on the left side of the thorax.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a mechanical punch press and amputated the left index finger.,OSHA
"hand or arm injury, slips & trips","fall on same level, n.e.c.  an employee was walking near two chillers and attempted to step over some standing water on the ground when he lost his balance. he went to reach for a pole or bar, but instead his left hand fell into a chain and sprocket assembly, amputating his left middle and index fingers. he was hospitalized and had surgery. the chillers were guarded at the time of the incident.",OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified while installing a manure pond garage door, an employee fell off a ladder and broke four ribs, requiring hospitalization.",OSHA
"dropped object or material, lifting or moving loads, vehicle incident general","struck by falling object or equipment, n.e.c. an employee was carrying a load of steel coils with a crane. the load he was carrying hit a stack of coils in front of him. the coils fell on the employee, knocking him and the coils behind him to the ground.",OSHA
back injury,"caught in running equipment or machinery during regular operation an employee was waiting for pipe to come out to the accumulator station where he would lower it down to build a unit. a pipe came down the line from the preheater and was moving to the next station when it went sideways on the line. when the employee attempted to straighten out the pipe, the machine's sensor activated the pipe pusher, which pinned him between the pipe pusher and the table. he suffered a fractured pelvis.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to clean out the auger area of a machine when the auger caught and amputated the employee's left middle finger. the machine was running at the time.",OSHA
"hand or arm injury, fall from or working at height issue","other fall to lower level 16 to 20 feet an employee fell approximately 20 feet from a ladder, resulting in a little finger amputation.",OSHA
*** Not Classified,exposure to environmental heat an employee had been moving tires outside in the grade dock area when he became ill and started vomiting. he was hospitalized for dehydration.,OSHA
"back injury, general injury","struck by object or equipment, unspecified an employee was moving a chain and trolley while preparing to hoist a wooden set wall into position. the chain broke and the trolley hoist struck the employee, resulting in a contusion on their back left shoulder blade, as well as a laceration to the medial aspect of the left orbit.",OSHA
"hand or arm injury, slips & trips",fall on same level due to slipping  an employee slipped on ice in the parking lot and broke her wrist.,OSHA
vehicle incident general,"pedestrian struck by vehicle backing up in nonroadway area an employee was standing outside his forklift, cleaning it, when another forklift backed into him. he suffered internal injuries.",OSHA
foot or leg injury,"collision between a moving and standing vehicle, nonroadway an employee was attempting to park a pallet jack when his toe was pinched and fractured between the pallet jack he was operating and a parked pallet jack.",OSHA
"dropped object or material, lifting or moving loads, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part a window assembler was setting completed mulled windows (about 6 feet wide and 8 feet high) onto the shipping cart (4 feet deep and 8 feet long). when he went to maneuver the cart containing the seven mulled windows to set more windows, some of the windows fell off the cart and onto him. he was hospitalized for a spinal cord injury.",OSHA
weather related issue,"exposure to environmental heat while performing mechanical work on heavy equipment, an employee experienced dizziness, disorientation, and a raised body temperature due to heat stress.",OSHA
"foot or leg injury, slips & trips","fall on same level, unspecified an employee fell in the ladies restroom fracturing the femur in seven places. she was hospitalized as a result.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was manually feeding fabric into a winder machine when her left index finger was caught between a conveyor belt roller, amputating the fingertip.",OSHA
"electric shock or issue, general injury","direct exposure to electricity, unspecified an employee was showing a maintenance electrician a problem he was having moving a part of a mixing machine. when the injured employee adjusted the ball valves on the equipment the employee received an electric shock and sustained a fractured right scapula, and a fractured and dislocated left shoulder.",OSHA
"foot or leg injury, vehicle incident general",part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a powered pallet jack when his left foot struck a pallet of produce. he suffered a broken left tibia and fibula.,OSHA
*** Not Classified,"exposure to other harmful substances, unspecified an employee was feeling sick and dizzy and was hospitalized after contracting a bacterial infection.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was watching a cubing machine. the employee stuck his hand into the cubing machine and the machine amputated the tip of the employee's middle finger.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee using an air nozzle to blow out a grinder sustained a finger amputation when the grinder energized and the shredding wheel pulled the air nozzle and the employee's hand toward the wheel.",OSHA
*** Not Classified,"struck or run over by rolling powered vehicle an employee was helping another employee weld a truck when the truck rolled. the back tire then pinned the employee in the hip area, requiring hospitalization. the truck wheels were not chocked at the time of the incident.",OSHA
eye injury or irritation,"direct exposure to electricity, greater than 220 volts an employee was working on a shore power plug on the dock next to a ship to shore power crane. an arc flash occurred. the employee was burned in the face.",OSHA
"lifting or moving loads, hand or arm injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was removing a core from a mold. a crane then lowered the core onto the employee's left hand, amputating the middle and ring fingers.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell from a ladder and suffered a broken leg.",OSHA
foot or leg injury,"nonclassifiable on october 5, 2018, an employee was moving an electric pallet jack. his right foot was caught between the pallet jack and a pallet of water. he suffered a severe ankle/leg injury and was hospitalized.",OSHA
"lifting or moving loads, hand or arm injury, vehicle incident general, dropped object or material, slips & trips","struck by object falling from vehicle or machinery-other than vehicle part an employee was working under an overhead crane that had just placed two-500 lb. steel poles on a table. the employee moved in to begin cleaning the poles when the rigging fell from the crane hook and struck his left hand, amputating all four fingers.",OSHA
"foot or leg injury, general injury, slips & trips","fall, slip, trip, unspecified  on 2/22/2015 at approximately 8:45 pm an employee was carrying several cutting boards from the cook line to the dish area at clean up time. the employee tripped or slipped and fell on his left side. the employee was hospitalized for a fractured leg and hip that required surgery to repair.",OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was changing a filter when he fell off his step ladder, possibly breaking his ribs and collarbone.",OSHA
"foot or leg injury, general injury","struck by object or equipment, unspecified while operating a tree cutter, an employee was struck by a 3-inch-thick, 3-foot long tree limb, suffering a laceration to the right side of the neck.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was turning a 300- to 400-pound flange to clean it when the chains holding the flange came loose/unhooked. the flange fell on the employee's right foot, breaking five bones.",OSHA
foot or leg injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a pallet jack when her foot was caught between the pallet jack and a trailer, breaking her foot.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was changing out the tensioner wheel on a roll grinding machine when the pneumatic positioner activated. his left thumb and index finger then became wedged between the positioner guide and the sanding belt housing. his index finger was partially amputated.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on january 13, 2020, an employee was operating a clip jig machine. the employee operated the lever to lower a hold-down fixture, placed clips on the part, and then operated the lever again to lower another fixture that pressed the clips into the part. the employee's right index finger was caught in the point of operation and the tip was amputated.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a portable belt conveyor when their right hand contacted the power end of the belt conveyor, which crushed the employee's hand.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee was descending a 20-foot extension ladder that was secured at the top and had an employee holding it at the bottom. the employee missed a step and fell down the ladder while holding onto the side bars. the employee hit the ground, fracturing the left leg and both ankles.",OSHA
"hand or arm injury, vehicle incident general","struck by discharged object or substance an employee was painting a tank car when his left hand came in contact with the spray from the paint sprayer, puncturing his left index finger. he was hospitalized and required surgery.",OSHA
foot or leg injury,"struck against moving part of machinery or equipment an employee was operating a re-saw. while the employee was repositioning the ""stop"" on the saw, his foot contacted the saw blade. he sustained a laceration to a toe and tendon requiring surgery. the machine was running at the time.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee slipped and fell while opening a door, suffering a broken left femur.",OSHA
"dropped object or material, lifting or moving loads","struck by falling object or equipment, n.e.c. two employees were manually lifting a forklift boom to position it for a forklift. as the employees lifted the boom the jib slid towards the ground and smashing two fingers on one of the employee's right hand.",OSHA
electric shock or issue,"direct exposure to electricity, unspecified an employee was wiring an exit sign when he received an electrical shock and suffered a severe burn to his finger.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was using a machine to bend metal ridge cap shingles. the machine's dies closed on his right hand and crushed the fingers. the ring finger was surgically amputated, as were the middle and little fingertips.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was trying to release a work float that had become wedged under a waterside rescue ladder. the employee was standing on a walkway and used his left hand to try and release the work float. as the float released, the walkway came down and caught the employee's left hand between an angle and the walkway, which partially amputated the pinky finger. the employee was admitted to the hospital for surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  at approximately 10:45pm on 7/17/16, an employee was cleaning glue from the rollers on the off-line laminator when his left hand was caught in between the rollers. the employee suffered crushing injuries and was hospitalized for surgery.",OSHA
*** Not Classified,contact with hot objects or substances an employee was showing another employee how to weld frames and the trainee accidentally contacted the trainer's arm with the hot welding rod. the trainer was wearing an approved welding sleeve. the resulting injury became infected and the employee was hospitalized for treatment.,OSHA
"general injury, fall from or working at height issue","other fall to lower level 6 to 10 feet an employee was installing snap ties on the outside of a three-story house's masonry wall when his coworker on an aerial lift was coming down and knocked the employee off the scaffold platform. the employee fell 6 feet to the ground, dislocating his shoulder and fracturing his proximal humerus. he was hospitalized.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating the bone cannon machine and amputated part of the right index finger.,OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee had a finger amputation while being trained to run a gas house piston.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was using a table saw to make a part for a door. he was cleaning some of the wood dust and scraps from the side of the blade when his left thumb was pulled into the saw blade, amputating his thumb tip below the nailbed but above the knuckle. the saw was unguarded at the time.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was guiding a load of drywall onto an upper floor. his left hand was caught between the load and a wire rope midrail, and the little finger was amputated.",OSHA
"general injury, slips & trips","fall on same level due to tripping over self an employee was dragging tree limbs alongside a truck. he tripped on a culvert and fell against it, suffering two broken ribs on his right side. he was hospitalized.",OSHA
"hand or arm injury, general illness or health issue","injured by slipping or swinging object held by injured worker an employee was installing a ground rod with a sledge hammer when the shaft of the handle pulled away from the ground rod, came down, and pinched his right thumb. his thumb was lacerated and required stitches. he was hospitalized after having an allergic reaction to antibiotics.",OSHA
"foot or leg injury, slips & trips","fall on same level due to tripping, unspecified on october 9, 2018, an employee was preparing to unload packages from a trailer when the employee tripped and fell into the wheel well of the trailer, suffering a broken lower leg. the employee was hospitalized and had surgery.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was pulling out a winch line when his fingers were pinched between the winch cable and the housing of the winch. the middle and index fingertips were surgically amputated.,OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was adjusting teflon and the machine shut down, amputating a fingertip.",OSHA
"dropped object or material, hand or arm injury","fall through surface or existing opening, unspecified an employee was standing on top of a cooler to view the upper shelves and fell through the top to the cooler floor. the employee sustained a concussion, a broken wrist, and contusions.",OSHA
