category,text,dset
covid,ip tested positive for covid. ip tested positive for covid. ip isolated. no ccs.,ORGP
*** Not Classified,"a couple of after-hours international travel bookings were recently made via an australia tmc. travellers do not appear to be wood employees. bookings appear to be fraudulent in nature. the local team here in melbourne are chasing this up. migrated from legacy cairs incident #37811wood travel management company (ctm) booked flights under the travel profile of a melbourne wood employee for 2 x travellers from pakistan/bangkok/pakistan using ctm after hours service. kerry simmonds queried ctm about these bookings, as these were non authorised bookings. requested ctm to initiate an investigation to identify the approval and people travelling. emily romanous from ctm advised that she would need to query these bookings ctm after hours service team. note: 1. this incident has been recorded in impact # 18207.incident investigation and outcome will be managed in impact. 2. reason for late entry: initially this incident was recorded in impact by the business to conduct the required incident investigation and later decided to record the incident in cairs to communicate to the wider business. hence there was a delay in reporting into cairs. also cairs system was not accessiblefor last few days, which added to the delay of entry of this incident. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,minor road accident involving a wood tcs ad driver aziz resulting in minor dent and scratch to the car aziz was driving in the right lane on  a two lanes track of a service road at the speed of nearly 20 km/hrs. however the allowable speed limit was 60 km/hrs. and suddenly a car from left lane rush to cross on the right side to acquire a parking space. the other driver ignored the horn alerts from aziz ending in a minor collision to the left front side end of our car causing a minor dent and scratch. (see attached incident sketch where car1 is ours) local authority saaed called immediately and incident was registered and police report issued as attached. then aziz immediately informed wood ad travel coordinator genevie who informed the hssea manger shahid through email  and was registered into cairs.,ORGP
covid,"contractor's employee (fincimec) has been tested positive to covid-19 after covid 19 test campaign conducted by wood at site , 21 employees of mechanical contractor have been tested positive. the people tested positive were not feeling any covid 19 symptomsas consequences, after contact investigation, additional 60 employees of the same organization were sent in quarantine.  as consequences, after contact investigation, additional 60 employees of the same organization were sent in quarantine. ",ORGP
fuel spill or leak,"diesel spill to ground  during refueling, the fuel tank cap has not been fully tightened and with the angle the scraper was parked on, a small leak occurred allowing approx. 100ml to spill to ground. contractor notified absorbent pad placed on ground investigation initiated",ORGP
back injury,ip working nightshift presented to first aid officer at the end of their shift with soreness in the back.  ip working nightshift presented to first aid officer at the end of their shift with soreness in the back. there was no incident the ip could recall that triggered the soreness.  ip given nurofen and went to bed.,ORGP
*** Not Classified,"another contractor's employee had fallen on top of ie after losing control of a compressed gas bottle that they were manually transporting.  ie was sitting at their designated work area during a lightning stand down as an other contractor's employee (oce) was manually rolling an acetylene cylinder in its vertical position across the floor. oce attempted to flip ie's hard hat up in the back in fun while handling the compressed gas bottle cylinder at the same time and lost control of the cylinder which caused both the oce and cylinder to fall on the back of ie. oce and the cylinder then rolled off of ie onto the ground. ie reported the incident the following day at start of shift.  report only, no first aid. team supervision coached crew about reporting all incidents immediately. ",ORGP
hand or arm injury,ee hit the back of his right hand on the bearing housing causing a bruise to the back of the right hand. ee was breaking nuts and bolts loose when the box end wrench slipped off and hit the back of the ee's right and an middle finger on the bearing housing causing bruising to the back of the right hand. ee was taken to ip mansfield emt office where the hand was iced for a period of time.,ORGP
hand or arm injury,"2 cuts to left thumb retrieving a passive soil gas sampling vial from the ground. when changing the sampling cap to the storage/ transportation cap, while screwing on the cap the vial bursted. the results where two cuts on the left thumb.  after treatment the work was continued.  ip sought immediate medical attention and went to the close by medical tent from the italian airforce where the wound was properly disinfected, cleaned and aided.  next morning, ip returned to the doctor to reclean the wound and change bandages",ORGP
*** Not Classified,"wood employee drove a flatbed truck through site with a unsecured load. a wood storeman was requested by two wood embedded riggers  to deliver materials from the village to a project laydown area within site. the previous deliveries had been transported by the wood driver in a forklift truck however due to him not being available they requested the assistance of the storeman. the materials were loaded onto the back of the truck by the riggers, due to the length of the pallet that the material was on the tail of the truck was left down and the load was overhanging by approximately 1ft. the driver left the village and traveled through site at approx 5mph with one of the riggers acting as a banksman. however both the riggers or the storeman had forgotten to secure the load. incident was reported through the client observation card system. the wood site hse advisor is in the process of gathering satatements from the individuals. safety stand down organised with wood personnel for friday 6th march.",ORGP
covid,massy wood employee tested positive for covid 19 virus massy wood employee tested positive for covid 19 virus. employee is currently in formal quarantine.,ORGP
"general injury, hand or arm injury, slips & trips","ee tripped on his lanyard and cut his right elbow contractor tripped on his lanyard which was hanging down as he was exiting 2a filter house and landed on his right elbow which caused a small laceration.  laceration was cleaned and dressed, ee was coached on proper positioning of lanyards to prevent tripping.",ORGP
covid,one (1) massy wood and two (2) sub-contractor employees tested positive for covid-19. one (1) massy wood and two (2)sub-contractor employees tested positive for covid-19. employees subsequently self isolated.,ORGP
*** Not Classified,"a wood employee was traveling north on the construction road to deliever bundles of rebar to boh bros. when he arrived at the location to of a wood employee was traveling north on the construction road to deliever bundles of rebar to boh bros. when he arrived at area 21 to off-load the bundle, he did not have a spotter. understanding that a spotter is needed to back into the area for delivery, the driver pulled away. this action caused a bundle of rebar to roll off the flat bed truck. the employee stopped movement and reported it to his manager. driver immediately stopped the movement and contacted his manager. his manager then provided straps to secure the load.",ORGP
*** Not Classified,"4 x wood operatives exposed to potential caf gasket when working on mm8 cooling tower water system migrated from legacy cairs incident #37685incident occurred on 24th march 2018 at lucite cassel works, new road, billingham ts23 1le at 10:30.4 x wood operatives working to replace gasket on mm8 cooling tower water system had potential exposure to caf gasket when breaking joint.23/4/20182 x wood riggers attend work area in mm8 on cooling tower pipework and install chain blocks ready for next day 24/3/201807:00 – permits are taken out and all personnel sign onto and adopt additional ppe ( tyvek suits and rpe p3 mask)permit issued bysn (lucite) mc, supervisor (wgis) was not aware of the overhaul policy regarding caf gasket management. none of the team were aware of the policy.bobbin is lifted 09:45 hertel asbestos authority is contacted and delay over availability so wood ops go for early break. during break time radio communication is heard stating its not asbestos.mc (wgis supervisor) confirms10:15 wood ops go back to work area no additional ppe or rpe is adopted. bobbin is raised an additional height hertel asbestos authority is called again and reviews area for 2nd time.mechanical fitters remove gasket from flange using scraper cleaned face with wire brush.10:30 lucite personnel dh attends area and work is stopped for a third time hertel asbestos authority visits area again and suspects gasket is caf.10:45/11:00 wood personnel are taken to decontamination unit and ppe and clothing removed before being showered.taken to contractors village to await further instruction.25/3/201807:30 attend work and arrive at work area sign onto ptw notice flange is not fully clean and call hertel asbestos authority to attend area again.area decontaminated again and work recommences. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,ip arrived offshore 10th march and declared prescription medication (for back condition) to cougar helicopters as part of restricted items and retrieved from medic offshore. ip did not advise wood p&o or wood supervision of condition. migrated from legacy cairs incident #36642ip arrived offshore 10th march and declared prescription medication (for back condition) to cougar helicopters as part of restricted items and retrieved from medic offshore. ip did not advise wood p&amp;o or wood supervision of condition and self medicated offshore.17th march wood supervisor noted ip in some discomfort and took him to medic. upon examination by medic in consult with onshore physician work limitations were put in place. migrated from legacy cairs - see detailed description,ORGP
covid,wood employee reported not feeling well on tuesday 01 june whilst at work. employee tested for covid. result came back as positive for covid a process engineer who is part of the commissioning team supplied to the client by wood was not feeling well on monday morning 01 june 2021. the employee went home and consulted his doctor on the same day. the employee underwent a covid test on 01 june 2021 and was reported positive for covid 19 on the 2nd june 2021 late afternoon.  contact tracing was started  and no first contacts were identified. second contact personnel identified are being monitored for symptoms as per project protocol. offices at steam station 2 area scheduled for deep cleaning and fumigation on the 4th june 2021,ORGP
*** Not Classified,"grader was grading row when his blade made contact with a, not installed, plastic fiber optic box.  grader was grading row when his blade made contact with a, not installed, plastic fiber optic box.  the box had been staged approximately 10ft into the row for later installation, when the operator failed to see it and ran it over. stopped work called supervisor and safety",ORGP
"general illness or health issue, general injury, foot or leg injury","employee reported an alleged injury - investigation determined the allegation to be false. migrated from legacy cairs incident #28919at about 0800 hours 022516, an elkhorn employee reported that he was handling a 2"" 600# valve weighing about 40lbs. he reported that he felt a strain in his abdomen. he then notified his forman who then notified the onsite hse. axiom was notified. he was told to take ibuprofen and also ice the strained area for 20 min on and 20 min off. on 022616 the employee was scene at occumed in odessa texas. the employee was diagnosed with an inguinal hernia. on 03/03/16 hse continued the investigation. this included interviewing the injured employee, 5 witnesses, medical documentation and research. in the end, 3 directly involved witnesses confirmed that the alleged incident did not take place. further, they alleged that the injured employee had the injury many weeks prior to reporting an incident. their statements, along with the medical records and research provided were discussed with the injured employee. the injured employee was not alarmed and maintained his accounted of the incident. he was informed that the incident was being reviewed by workers comp and that he would be informed of the results. see attached report for further details. migrated from legacy cairs - see detailed description",ORGP
hand or arm injury,"bites and stings, unspecified on 5-14-2015, at 8:00 am, an employee picked up a snake inside of a building and was bitten on the right thumb. she was hospitalized.",OSHA
"general injury, hand or arm injury","caught in running equipment or machinery during regular operation an employee was working at the saturation machine. while he was manipulating webbing material, the nip rollers caught his left hand, breaking three fingers and lacerating his skin.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was using a tool to clear a jam in a mechanical power press. when the jam cleared, the stop gate activated, catching the employee's right hand and resulting in the amputation of the right ring and middle fingertips.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee slipped, fell, and injured his knee while turning to exit an open trench.",OSHA
"back injury, general injury, slips & trips","other fall to lower level, unspecified an employee slipped on the ice and fell down stairs breaking two ribs and injuring their back.",OSHA
slips & trips,"fall on same level while climbing stairs, steps, or curbs the employee was walking and tripped on a curb dislocating both elbows.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee's finger was caught in a pinch point, amputating his right middle fingertip.",OSHA
general injury,"other fall to lower level less than 6 feet an employee stepped onto an approximately 18-inch-tall retaining wall. the top cap block of the wall slid, causing the employee to fall and fracture his hip. he required surgery.",OSHA
foot or leg injury,"other jump to lower level less than 6 feet an employee was coming down a standard ladder when he missed the third or second to last step, jumped backwards, and landed crooked on one foot, resulting in a broken leg.",OSHA
"vehicle incident general, foot or leg injury","pedestrian struck by vehicle backing up in roadway as an employee was collecting garbage and throwing two bags in the back of the garbage truck, the driver pulled forward and then backed up and hit the employee. he was hospitalized with two fractured legs.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was cutting wood on a table saw and lacerated his left thumb.,OSHA
"head or face injury, general injury, hand or arm injury, slips & trips","fall on same level due to tripping, unspecified an employee was walking toward a copier when she stubbed her toe and fell. she hit her head, cut her right finger, fractured her left wrist, suffered a hairline fracture to her hip, and fractured her shoulder.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was bending a part in a hydraulic press brake. the employee's right middle finger was pinched between the part and the machine (not at the point of operation), causing a partial fingertip amputation.",OSHA
*** Not Classified,nonclassifiable an employee was found on the ground with a fractured tailbone after attempting to clear a conveyor jam. the employee was hospitalized.,OSHA
"fall from or working at height issue, general injury, foot or leg injury","other fall to lower level, unspecified an employee was using a ladder to install cable tv/internet services when the ladder shifted, causing the employee to fall to the floor. the employee suffered a broken left heel, broken left leg, and dislocated left shoulder.",OSHA
"general injury, slips & trips, foot or leg injury","fall, slip, trip, unspecified  employee slipped on ice outside while preforming work duties, causing injury to the right knee and hip.",OSHA
"fall from or working at height issue, dropped object or material","other fall to lower level 6 to 10 feet an employee fell from the second floor, at a height of approximately 10 feet, while installing sheetrock. the employee did not have a personal fall arrest system at the time of the accident.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified the employee was assembling a pneumatic activated butterfly valve assembly.  he also attached the air source to it. as the employee was reinstalling the valve his right thumb was inside the valve assembly. the valve activated pinching the employee's right thumb tip resulting in amputation of the thumb tip including bone and the nail.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified an employee was shocked by live electrical wiring.",OSHA
burns,"contact with hot objects or substances an employee was hospitalized with first and second degree burns to 20 percent of his body, on his left arm, shoulder, and back. the employee was preparing to load sand into the tickler attached to a paper machine. he opened the valve and was burned by hot water and flash steam at a temperature of approximately 108 degrees fahrenheit.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was pulling out a winch line when his fingers were pinched between the winch cable and the housing of the winch. the middle and index fingertips were surgically amputated.,OSHA
*** Not Classified,"caught in running equipment or machinery during regular operation an employee was using a hydraulic vise to secure an ""i"" beam to the band saw table. the power switch on the vise was triggered, causing the loss of his left-hand middle finger. the employee was hospitalized.",OSHA
"vehicle incident general, dropped object or material, hand or arm injury, lifting or moving loads","struck by object falling from vehicle or machinery-other than vehicle part an employee was working on a new recycler, when a piece of the recycler fell on and partially amputated the employee's middle finger.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee fell backward and struck the back of his head while negotiating a stairway. he was hospitalized with a brain bleed.",OSHA
"general illness or health issue, hazardous materials or work","inhalation of harmful substance-single episode four employees were transporting cleaning chemicals when there was a spill and/or chemical reaction when the chemicals mixed. one of the employees was hospitalized, suffering from difficulty breathing, shortness of breath, and lightheadedness.",OSHA
"vehicle incident general, foot or leg injury","pedestrian struck by vehicle in nonroadway area, unspecified an employee was struck by an unchocked car in a fenced area, suffering a broken leg.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee had his hand on a spring he was building for a garage door. he pushed the lever to lock the clamp in its place, and his hand got caught under the clamp. he pulled his hand away, amputating his left thumb tip in the process. he was hospitalized and had thumb surgery.",OSHA
burns,"fall through surface or existing opening, unspecified while an employee was repairing a water condensate motor and pump, the grating covering an adjacent u-drain dislodged. this caused the employee's right leg to drop into hot water condensate resulting in a thermal burn to the lower right leg.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee slipped and fell on the kitchen floor, suffering a broken femur.",OSHA
"burns, slips & trips",contact with hot objects or substances an employee received second degree burns to the lower body when he slipped and fell while carrying molten metal in a ladle.,OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue on july 19, 2019, wet cement got on an employee's elbow. the employee developed cellulitis on the elbow and was hospitalized.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping over an object  an employee was walking near the front end of a store when she tripped/fell over a box, fracturing her tibia and fibula.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was operating a slab saw when her hand was caught in the blade, causing severe hand damage.",OSHA
vehicle incident general,contact with hot objects or substances a worker was welding the underside of a truck when the flame flashed back through a stress fracture in the fitting causing slag to hit the torch. the torch fell into his lap causing 2nd and 3rd degree burns.,OSHA
"vehicle incident general, hand or arm injury, lifting or moving loads, foot or leg injury",struck by swinging part of powered vehicle an employee was hand digging a hole when an excavator struck his right leg. his right leg had to be amputated at the knee.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was adjusting the band in a band saw after repair when the blade amputated their left index finger.,OSHA
*** Not Classified,"bodily conditions, n.e.c. on 07/23/18, an employee was working with a grinder and low carbon cast steel shot that contained iron, manganese, carbon, and silica. he experienced respiratory issues and leg and foot swelling. he was hospitalized for congestive heart failure.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was hoisting a propane tank when the chain rigging caught the employee's hand, resulting in an index finger amputation.",OSHA
*** Not Classified,"ignition of vapors, gases, or liquids an employee was running a liquefied petroleum gas (lpg) standard with laboratory equipment when the equipment was knocked off the counter, causing the quick connect to fail. lpg then released and was ignited by the equipment's heating element. the employee received first and second degree burns on the right and left hands.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  a conveyor caught an employee's left hand during maintenance, fracturing the arm.",OSHA
hand or arm injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was using a standing forklift to remove material from a weighing area and place it back on its rack. as he was reversing the forklift, he was about to strike the rack behind him and put his hand up to protect himself. his left hand was then crushed between the forklift frame and the metal frame of the rack.",OSHA
"vehicle incident general, lifting or moving loads, foot or leg injury",pedestrian struck by vehicle backing up in nonroadway area an employee was auditing a load of goods on a loading dock when the back of a forklift struck her. she suffered a compound fracture to her right ankle and was hospitalized.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was clearing the scrap from a hydraulic shear after trimming a customer-requested metal sample. his left hand was in the area of the shear blade when the shear fired, amputating his left index and middle fingertips mid-nail.",OSHA
"general injury, slips & trips",fall on same level due to tripping over an object  laundry employee was sorting laundry and tripped over laundry on the floor.  employee fell onto the floor and fractured the right hip.,OSHA
"hand or arm injury, slips & trips","compressed or pinched by shifting objects or equipment an employee was holding a ladder for another employee to access the top of a bulk propane tank.  when the employee was in motion to step off of the ladder and onto the tank, the ladder slipped and amputated the employee's right hand thumb.",OSHA
"hand or arm injury, slips & trips",struck against moving part of machinery or equipment an employee was grinding a cast iron part when his hand slipped and contacted the grinding wheel. the employee's left ring fingertip was amputated.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was using a deli slicer when it sliced off the tip of the employee's right thumb.,OSHA
"general illness or health issue, hazardous materials or work",inhalation of harmful substance-single episode an employee had an allergic reaction to shrimp that someone was eating nearby and was hospitalized.,OSHA
"slips & trips, foot or leg injury","other fall to lower level less than 6 feet an employee was walking her mail delivery route in a residential neighborhood. while stepping down from a step or curb, she lost her footing and fell. she suffered a broken bone in her lower left leg and was hospitalized for treatment.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was helping to move a piece of equipment when it slid off a cross beam. his finger was then caught between the floor and the equipment, stripping the meat from the bone. as a result, his left middle finger had to be surgically amputated at the first joint.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  while walking, an employee slipped on icy ground and fell resulting in fractures to the right fibula and tibia.",OSHA
electric shock or issue,"direct exposure to electricity, greater than 220 volts an employee sustained electrical burns to his back and both hands when he made contact with an energized primary line.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue an employee was servicing a pump when a radiator hose released coolant onto the employee, resulting in burns on their chest, abdomen, and right leg.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping, unspecified an employee tripped on grass and fell while walking into the building, fracturing the right ankle and requiring hospitalization.",OSHA
*** Not Classified,"overexertion involving outside sources, unspecified an employee delivering packages experienced a cardiac event.",OSHA
"hand or arm injury, slips & trips","compressed or pinched by shifting objects or equipment an employee had put a pipe in a vise and was adjusting the flange to insert a ring into the unit. the unit slipped from the vise; as the pipe fell and the employee tried to grab it, the vise pinched the employee's finger. he suffered a fingertip amputation on his left hand.",OSHA
"head or face injury, slips & trips","fall from collapsing structure or equipment, unspecified an employee was hanging a sign while working from an extension ladder when the hooks for the fly section slipped, causing the ladder to drop. the employee fell and contacted an intermediate shelf, suffering a concussion.",OSHA
"hand or arm injury, lifting or moving loads","struck by or caught in swinging door or gate while opening a cage containing propane tanks, an employee caught her index finger in the hinge. the finger was crushed, and the tip was medically amputated.",OSHA
"vehicle incident general, foot or leg injury","nonroadway collision with other vehicle, unspecified two employees were operating forklifts throughout the facility. the first employee was leading and the second was following at the time of the incident. both employees were operating without loads. while traveling, the first employee made an abrupt turn in front of the second employee. the second employee was unable to stop or swerve to avoid collision and ran into the rear of the first employee's forklift, causing it to roll over. the first employee's foot was pinned and broken between the forklift and the ground.",OSHA
*** Not Classified,caught in running equipment or machinery during regular operation an employee was polishing the rotating shaft of a lathe with an emery cloth when his hair was caught in the lathe. he suffered scalping and a possible scapula fracture.,OSHA
foot or leg injury,pedestrian struck by vehicle backing up in nonroadway area an employee was walking behind a trackhoe when it backed up and ran over both of the employee's legs. the employee was hospitalized with leg lacerations.,OSHA
foot or leg injury,"caught between rolling powered vehicle and other object at the end of her shift, an employee went to park and charge her forklift. she exited the forklift before it had completely stopped and the forklift pinned her leg against a concrete wall. she sustained broken bones in her foot and was hospitalized.",OSHA
"fall from or working at height issue, back injury","other fall to lower level 16 to 20 feet an employee fell through a weak area on a roof, landing on top of a rack about 6 feet below and then falling another 12 feet to the ground level. the employee suffered a broken lower-back vertebra.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to remove an obstruction from a food craft machine chain when the employee's fingers were pulled into the chain, resulting in an amputation of the left index finger to the end of the nailbed and left middle finger to the first knuckle.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee had been using a trimming machine with a 1-inch-diameter radial blade to trim off excess leather shoe material. while he was moving a case of finished trimmed work, the blade nipped his left middle and ring fingers, causing partial amputations.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was fixing a wire breaker from a spool roller machine. the machine engaged, amputating both of his middle fingertips.",OSHA
foot or leg injury,compressed or pinched by shifting objects or equipment employee 1 was working the night shift building trusses. employee 2 was operating the roof press.  one end of the press table has gaps so that the truss can be pulled out.  employee 1 went into the gap at the end of the table to pull a truss out and the employee's right thigh was caught between the gap in the table and the edge of the press when the press was activated.,OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level less than 6 feet while stepping off of a crane platform onto a ladder, an employee lost his balance and fell 66.5 inches, injuring his left leg. he was hospitalized for surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was balancing a blower assembly that had a mechanical indicator with a magnet. while the blower wheel was moving to check for vibrations, his hand entered the assembly and it caught his thumb, resulting in a right thumb amputation. he was hospitalized.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping, unspecified an employee tripped while attempting to jump back into a moving van, injuring his knee.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was moving steel beams when his finger was pinched and lacerated between two of them. he was wearing cut-resistant gloves.,OSHA
