category,text,dset
"hand or arm injury, fall from or working at height issue, general injury, back injury","other fall to lower level 16 to 20 feet a cable installer at a residential single family home hooked his ladder over a metal strand line, climbed up the ladder and hooked up his fall protection to the strand line and began diagnostics on the communications line. a splice on the strand line failed resulting in the ladder and the employee falling 18 feet to the concrete driveway below. the employee sustained fractures to the elbow and pelvis.",OSHA
general illness or health issue,"overexertion and bodily reaction, unspecified an employee was taking out the trash at a worksite and suffered a suspected heart attack.",OSHA
foot or leg injury,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was turning an electric pallet jack when his foot was caught between the pallet jack and a pole resulting in an ankle fracture and laceration.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating the pallet mill and crumbling machine when his hand got caught and amputated in the machine.,OSHA
*** Not Classified,"exposure to environmental heat on 06/24/16, at 5:00 p.m., an employee had been working on paper machines when he began feeling sick. he sat in the break room to cool down and drink water. he later felt nauseous and began vomiting, requiring hospitalization for dehydration.",OSHA
"slips & trips, head or face injury","fall, slip, trip, unspecified  a driver fell, hitting his head on the pavement. he was hospitalized.",OSHA
"slips & trips, fall from or working at height issue, general injury, back injury","fall through surface or existing opening 11 to 15 feet  the employee and a second employee were confirming measurements adjacent to an open stairwell that did not have the stairs installed yet. while looking at the blue prints and masonry wall to the north, the employee stepped to the east into the unprotected stairwell and fell approximately 11 fell to the ground below. the employee suffered a broken left scapula, fractured ribs on his left side and fractured vertebrae in his lower back.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was using a stand-up rebar pipe bending machine. he was grabbing rebar when he was caught in the bending pen. his pinky finger was amputated and the middle and ring fingers were fractured.,OSHA
"slips & trips, dropped object or material, lifting or moving loads, head or face injury","struck by falling object or equipment, n.e.c. an employee was installing an attachment on a forklift when the attachment fell striking the employee on the head and causing a head injury. the employee was hospitalized.",OSHA
"slips & trips, hand or arm injury",struck against moving part of machinery or equipment an employee was walking behind a horizontal receiving auger when he slipped and his hand contacted the auger. he suffered a broken arm and a bad cut on the hand.,OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee had been using a trimming machine with a 1-inch-diameter radial blade to trim off excess leather shoe material. while he was moving a case of finished trimmed work, the blade nipped his left middle and ring fingers, causing partial amputations.",OSHA
"slips & trips, general injury, hand or arm injury, head or face injury","fall on same level due to tripping over an object  an employee was walking away from a counter when she tripped on a wire. she fell, suffering a hip/pelvis fracture as well as elbow and head injuries. she was hospitalized.",OSHA
weather related issue,"exposure to environmental heat on october 4, 2020, a wsl agent had been working traffic earlier in the day and experienced abdominal cramping. the employee was hospitalized with a heat-related illness and dehydration.",OSHA
"slips & trips, general injury","fall on same level while climbing stairs, steps, or curbs a mail carrier tripped over a curb and fell on pavement, resulting in a fractured right hip.",OSHA
general illness or health issue,"bending, crawling, reaching, twisting-single episode an employee climbed up a ladder to enter a trailer and fix flaps on the trailer belt that were laying the wrong direction. when he climbed over the side of the trailer and turned his body, he aggravated a previous hernia and required hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was dumping product onto the auger that takes meat to the slicing machine. when he reached down, his right index fingertip was amputated by the auger.",OSHA
"fall from or working at height issue, hand or arm injury","other fall to lower level, unspecified an employee was sitting on a mechanic's step stool on wheels installing a pump. the employee extended his feet and the step stool tipped over causing him to fall off. as he was falling, he tried to brace himself and suffered a right wrist fracture that required surgery.",OSHA
hazardous materials or work,inhalation of harmful substance-single episode an employee suffered asthma exacerbation as a result of exposure to electroencephalography glue.,OSHA
"general injury, vehicle incident general","struck by dislodged flying object, particle an employee was standing/working under the front end of a motor vehicle while attempting to raise the front end of the vehicle further using a pneumatic jack, in order to perform a front end alignment. the vehicle rolled backwards and slipped off of the jack, causing the jack to rotate and strike the employee in the neck.",OSHA
foot or leg injury,"caught in or compressed by equipment or objects, unspecified an employee was cleaning the front foot separator saw when their foot was caught in the pull chain causing an open fracture and amputation of his right lower leg.",OSHA
"hand or arm injury, dropped object or material, vehicle incident general, foot or leg injury",struck by object falling from vehicle or machinery-other than vehicle part an employee was directing as 4-foot section i-beams were being loaded onto a flatbed truck when a beam fell from the truck and struck his right arm before landing on and breaking his right foot.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  a employee was troubleshooting a mechanical problem on a stacker. his hand was in the chain/sprocket area when another employee on a different part of the equipment started the stacker. the distal portion of his index finger was then amputated. the stacker was unguarded and not locked/tagged out at the time of the incident.",OSHA
"slips & trips, general injury","fall on same level, n.e.c.  an employee was skiing down a road slope and instructing students when he hit an edge. he then fell to the ground on his side, breaking ribs and suffering a collapsed lung.",OSHA
foot or leg injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a stand-up forklift. as he was turning, the product on his pallet began to fall. he adjusted the lift and lost control of it, hitting a rack. during the collision, his left foot was caught between the forklift and the rack, suffering bleeding, severe swelling, and a fracture.",OSHA
