category,text,dset
"hand or arm injury, head or face injury","ee was hit on the hard hat by a nail that had fallen from a scaffold being demo'ed from above. migrated from legacy cairs incident #28733on wednesday, february 3, 2016 at 2:30 pm at dow freeport a 3200 block a uei ee was hit on the head by a nail that had fallen from a scaffold being demo'ed by infinity construction from above. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,"subcontractor made contact/rubbed against bollard with the forklift tire causeing it to tilt. subcontractor was tasked with the removal of a temporary elevator and were in the process of removing the base gate to the unit 6 temporary elevator. as they were removing the base gate, the alley had an overhead obstruction that limited head room. the spotter was positioned in front of the forklift providing signals to maintain clearance. the operator drove in reverse to allow more room for the base gate to be lowered and that is when the driver's side rear wheel rubbed against the bollard causing it to tilt back pulling the anchor bolts from the asphalt. subcontractor immediately reported the incident to the site manager and notified the hse department to begin the investigation. no injuries, or potential for injury. incident still under investigation.",ORGP
vehicle incident general,"wood ee was driving a client vehicle to conduct plant operations when he contacted a concrete foundation with the vehicle's front tire.   on march 12, 2019 wood ee was driving a client vehicle to conduct plant operations at the denver city plant when he contacted a concrete foundation at low speed with the front side tire of the client vehicle. conditions were foggy at the time of the incident which obscured the driver's visibly. there was no physical damage to the vehicle or the concrete foundation.  ee made all the proper notifications post incident. a post incident drug screen was also administered. ",ORGP
eye injury or irritation,"worker was cleaning grout mixer when cleaning agent splashed in his eye. first aid event migrated from legacy cairs incident #34013a worker was cleaning out a grout mixer and had the hose inside the mixer, another person unaware of the hose position turn on the hydrant creating a backsplash.  the contact with the cleaning agentresulted in discomfort in his eye. axiom medical was contacted and first aid measures were administered. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,"a 950 cat loader was in the array and made contact with a motor post. running it over and causing damge only to the post at approximately 1:45 pm tuesday april 4th, an operator in a 950 cat loader was accessing the array to assist in the back-filling of materials around a vault box. it was sunny and clear out with plenty of lighting. when the operator had planned to make a right turn into the area, he came in contact with a motor pile post that was not visible due to high vegetation around it. upon first questioning, the operator realized that he should have used a spotter for the entry into the area.  we had a safety stand-down for the crews working in the arrays and tasked them with generating ideas of how to best identify these low lying post. ",ORGP
"head or face injury, theft, vehicle incident general","attempted theft of a wood vehicle (long term lease vehicle). a wood employee left his service vehicle (company car) in a train station car park for a long journey on the train (20 december 2019). on returning from his journey (06 jan 2020), the employee discovered that the car has been broken into (window broken) with an attempt to start the vehicle (see photos). the theft of the vehicle was not successful, and the vehicle was left in its parking spot. nothing was stolen from the vehicle and no one was injured.details of car:•	long term lease vehicle (2 year) •	type: citroen c3•	registration: et-289-wpdamage to car :•	broken window (see photos)•	damage to car ignition (see photos) the incident was reported to the police, the lease car company and the insurance.the lease car company immediately supplied a replacement car for the wood employee. ",ORGP
"ppe non-compliance, hand or arm injury","steel shim shifted in the ip's grip whilst being trimmed causing laceration to ip's right thumb.  the ip was not wearing gloves at the time. whilst trimming up a 05.mm thick stainless steel shim with tin snips, the shim has shifted in the ip's grip and lacerated the middle knuckle of the right thumb.  the ip was not wearing gloves at the time. csi & wood hse notified, and investigation commenced ",ORGP
"foot or leg injury, vehicle incident general","wood group employee, driving a client vehicle was hit from behind while stationary at a roundabout (low speed).  no injuries to either parties.  minor damage to the client vehicle migrated from legacy cairs incident #31674at 1520pm on tuesday 8th november 2016 a wood group employee , matthew kuss, stopped to give way to another vehicle approaching from the right at a roundabout at the corner of whitehill rd and rief rd, flinders view, when a vehicle following failed to stop and collided with the rear of the seqwater vehicle 332 wsu. the following day matthew kuss felt some minor muscle stiffness in the back. 10/11/2016 matthew reported that there is no problem with his back / muscles. migrated from legacy cairs - see detailed description",ORGP
"foot or leg injury, bites (animals or insects)","employee stuck on top of left foot i e was hanging electrical warning signs on the outside perimeter fencing of area 9 n e side. while walking through grass approx. 12-16"" in height a insect fell into the employees left boot ( pants tucked into boots) and stinging her on the top of her left foot. i e removed her boot & sock quickly and poured some cold water on injured area. i e came to safety office after reporting to her supervisor where after bite insect bite medication was applied. i e was observed for a brief time ( 1 hour) in which she showed no signs of shock or swelling to her foot. rom was checked multiple times and no restrictions to her ankles or instep. i e will report back to the safety office at the end of the shift for further evaluation. after bite insect medication was applied to the area to reduce/remove the itching. a band aid was placed over the sting area to prevent any foreign bodies from the sock to enter the puncture area.",ORGP
dropped object or material,"dropped object, piece of wooden waste (0.2kg) fell down from 23m. approximately at 9.45 am, a worker (contractor) was engaged to make housekeeping at level 7 of the u41 building. the worker was using a wheel barrel to dispose some wooden  waste form level 7 to level 0 waste area. while entering in the building elevator, one small piece of waste wood ( 0,2 kg) fall from the wheel barrel between elevator and building slab, and after some rebounds fall to grade from 23 m. nobody was hurt. stopped activities. inform the housekeeping team to do not over load wheel barrel or waste container to avoid dropped objects. arrangement to install net or dropping object protection on the handrail's elevator before to use for transportation of loose material. ",ORGP
general illness or health issue,"ee showed symptoms of heat illness and reported having felt them after work the previous evening. at approximately 9:45am a team member reported to on site medic experiencing symptoms of heat illness including nausea, fatigue, and cramping. ee also reported having felt the same symptoms the previous evening after arriving home from work. an actual rating of an b1 was selected due to ee receiving first aid. a potential rating of a b2 was selected as the event could have resulted in medical treatment above and beyond first aid. work was immediately stopped and ee was taken to the site medic for evaluation. ee given water, cooling wraps, and time to rest in medic's office.  ",ORGP
covid,two subcontract employees tested positive for covid-19. two subcontract employees tested positive for covid and one subcontract co-worker was also quarantined per close contact protocol. all subcontract employees were triaged by on-site medical clinic and have been quarantined from site per covid protocol.,ORGP
slips & trips,"wood employee lost his grip causing an air pipe to bounce off exchanger & through a hole (2-3 ft away), landing on lower deck 8 feet below. a wood employee was working on the third deck hand threading a 1/2 inch air pipe (53"" long/ weight 4 lbs.). the employee lost his grip and the air pipe fell, bounced off the exchanger then fell through a 24""x6"" hole  in the decking (located approximately 2-3 feet away from employees location), landing on the lower deck 8 ft below. there were no personnel directly below the deck at the time of the incident, however there was another contractors work crew working on lower deck further down from this location. no injuries involved in this incident.  reported to supervision and safety.  holes in deck were addressed and corrected on the spot.",ORGP
hand or arm injury,"employee was picking up a broken glass, whilst doing so she cut her finger employee was picking up a broken glass, whilst doing so she cut her finger. first aider responded to the incident and applied a plaster to the cut.",ORGP
hand or arm injury,"hand laceration, manual handling injured person (ip) was transporting  it equipment (printer controller) from the field office to main office building in sosnowiec where the it department is located.  ip utilized a company vehicle and unloaded the equipment onto a platform trolley. during manual handling, the equipment slipped from his hands and the ip tried to instinctive catch it.  a protruding element caused a hand laceration between forefinger and middle finger of right palm.  the laceration was 3 cm in length and required 3 sutures per the er doctor.  first aid given at the office. reminder of obligation use required ppe (safety gloves) during manual handling.",ORGP
*** Not Classified,"while undertaking routine maintenance on a kitchen hot water boiler, it was identified that the plug appeared to be stuck / embedded in the socket. migrated from legacy cairs incident #34090routine de-scaling of the hot water boiler in the kitchen areas was being undertaken out of office hours on saturday 17.06.2017. safe working procedures require the boiler to be isolated from both the water supply and electricity and moved to a suitable work area for de-scaling. the operative (chris bate - aramark - catering contractor employee) switched off the electrical socket but upon trying to remove the plug found it was stuck and embedded in the socket.coincidentally,a full electrical shut down of the building was also in progress at the time. the operative stopped the job and located the on-site electrical engineer (trevor williams - engie - m&amp;econtractor) to report this issue and investigate. the plug and the socket havesince been successfully removed from the wall by the electrician during the electrical shut down); evidence of burn marks (within the socket)indicatethat the socket had melted slightly around onepin of the plugand fused it together. the appliance had beenportable appliance tested in march 2017. the 5 year fixed wire test was last completed in jan 2016. the electrical contractor has been appointedtoinvestigate the cause and check all other water boilers to ensure they are not affected. migrated from legacy cairs - see detailed description",ORGP
slips & trips,employee slipped on wet grating at ground level. employee was walking on storm grating at ground level when she slipped and fell due to wet conditions.  employee was transported to on-site medical where she was evaluated and treated with first aid measures. employee was released to return to work without restrictions.,ORGP
"hand or arm injury, vehicle incident general, slips & trips","pedestrian struck by vehicle in nonroadway area, unspecified an employee was hit by a car, fell, and suffered a fracture to the right wrist. she was hospitalized, requiring surgery.",OSHA
"lifting or moving loads, hand or arm injury, dropped object or material, foot or leg injury, slips & trips","struck by falling object or equipment, n.e.c. an employee was disassembling a crane and lattice boom when the boom fell onto the employee's steel-toed boots crushing toes and amputating part of the big toe, pinky toe and the fourth toe.",OSHA
general illness or health issue,"exposure to other harmful substances, unspecified an employee was stocking shelves when they suffered an allergic reaction to nuts and cleaning products, resulting in hospitalization.",OSHA
"lifting or moving loads, hand or arm injury","struck by or caught in swinging door or gate two employees were opening a sliding gate. one employee's right-hand fingers got caught in the gate roller guide, causing severe fractures to the ring and little fingers.",OSHA
"general injury, fall from or working at height issue","other fall to lower level 6 to 10 feet an employee who had been installing pipe was descending a ladder when he blacked out due to heat exhaustion and dehydration. he fell to the ground (approximately 8 feet), breaking his shoulder and requiring hospitalization.",OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level 11 to 15 feet  an employee was going to install anchorage and tie off to a 6/12 pitched metal roof for a small repair job. the employee waited for the roof to dry for about an hour. however, the roof was still wet and he slipped and fell off the one-story roof onto the concrete patio of the residence. he landed on his legs, suffered a fractured knee cap, and required surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified on january 15, 2021, an employee had just adjusted a coil module on an insertion press when the press cycled. it caught the employee's right index fingertip, causing a partial amputation.",OSHA
"general injury, slips & trips","fall on same level, n.e.c.  an employee lost her footing and fell fracturing the right hip.",OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was conducting a climbing try-out on an obstacle course. during his descent from the climb, he let go of his climbing rope. the climbing rope's carabineer became detached from his rigger's belt, and he fell into the base containment box, suffering a right lung contusion, lumbosacral sprain, and paresthesia to his extremities. he was hospitalized.",OSHA
foot or leg injury,"jack-knifed or overturned, nonroadway an employee was standing on the forks of a forklift approximately 10 feet off the ground when the forklift turned around a corner and tipped over. the employee jumped off the forklift, breaking one ankle and spraining the other.",OSHA
"foot or leg injury, slips & trips","pedestrian struck by vehicle in nonroadway area, unspecified an employee was walking beside a 26 ft. electric scissor lift when his right foot slipped and was run over by the left wheel of the scissor lift. the employee was hospitalized for fractured bones in his foot.",OSHA
"hand or arm injury, slips & trips","slip without fall, n.e.c.  an employee was setting culverts along a highway. after a culvert was in place, the employee slipped on the embankment. the employee grabbed the rim of the culvert to catch his fall and lacerated three fingers on the left hand.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified two electricians came into contact with live parts which resulted in an arc explosion.",OSHA
*** Not Classified,struck against moving part of machinery or equipment employee experienced an amputation of three fingertips while attempting to unjam a board from a notch saw.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was engaged in sanitation of the meat blender in the blend room and amputated the right thumb.",OSHA
"foot or leg injury, slips & trips","fall on same level due to tripping, unspecified an employee was exiting the building through a revolving door when she tripped and fell onto her right leg, fracturing her femur.",OSHA
"general injury, hand or arm injury","explosion of pressure vessel, piping, or tire a 5-gallon waste can overpressurized while an employee was pouring a waste liquid into it. the can exploded, injuring the employee's hand, abdomen, and chin.",OSHA
"knife incident, general injury, slips & trips","injured by slipping or swinging object held by injured worker an employee was cutting meat with a knife when the knife slipped, resulting in a stab wound to the employee's abdomen that included a severed artery. the employee was hospitalized.",OSHA
*** Not Classified,"entangled in other object or equipment an employee was pumping concrete onto the fifth floor of an apartment complex. the employee's foot became entangled in the hose, which dragged the employee through the corridor and over the balcony onto the ground below.",OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was on a 15-foot ladder to remove a rain gutter pipe. he missed a rung as he descended the ladder and fell backward. the employee was hospitalized with a fractured neck.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue an employee was cleaning the floor with a bucket of water that contained oven cleaner instead of floor cleaner. some of the water spilled onto the employee's feet, resulting in chemical burns.",OSHA
"head or face injury, slips & trips","fall on same level due to slipping  an employee slipped and fell on ice while walking through the top level of a parking garage, resulting in a head injury and a laceration.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified on 2/3/21 at 2:21 p.m., an employee was setting the rolls in a pellet mill using wrenches and an air blower to blow off the dust that accumulates. the employee's glove became caught in the roll, pulling his left hand in and amputating his ring and middle fingers. the nail and skin was removed from his index finger.",OSHA
*** Not Classified,stings and venomous bites an employee was accessing fiber cable when he was bitten by a venomous snake.,OSHA
"dropped object or material, foot or leg injury, lifting or moving loads, slips & trips","struck by falling object or equipment, unspecified an employee was delivering steel material to a customer. as the customer offloaded the product from the employee's truck, the steel load shifted and fell, striking the employee's leg. his foot/leg were fractured and required surgery.",OSHA
back injury,"overexertion in pushing, pulling, or turning-single episode an employee was removing an empty roll of paper from a spiral when he strained his back.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was helping re-spool the winch line on a tubing tester truck when the line caught his right hand. four fingers were amputated.,OSHA
"foot or leg injury, hand or arm injury","compressed or pinched by shifting objects or equipment an employee was watching a 30-foot belt sander when the grinder belt got in a bind, causing the motor stand to tip over and catch the employee's hand between the stand and a rail. the employee's right hand was crushed, requiring hospitalization.",OSHA
"foot or leg injury, slips & trips","other fall to lower level less than 6 feet an employee was climbing out of his tractor and missed the bottom step. he fell to the ground, landing on his left knee. the employee's patellar tendon was torn, requiring hospitalization and surgery.",OSHA
foot or leg injury,"caught in running equipment or machinery, unspecified an employee was grinding a steel beam for grounding bracket installation when a gantry crane ran over his foot and crushed it.",OSHA
"dropped object or material, lifting or moving loads, general injury","struck by falling object or equipment, unspecified at 6:00 p.m. on march 28, 2019, an employee was repairing a machine from underneath it. the machine was hit and fell onto the employee, causing a rib contusion and bruises.",OSHA
"line strike, general injury","struck by dislodged flying object, particle an employee was repairing a nitrogen line. pressure in the line caused a fitting to come off the line and strike the employee, causing abdominal injuries and broken ribs. the employee was hospitalized.",OSHA
"general injury, head or face injury, slips & trips","fall on same level due to slipping  an employee was sitting in the break room when she stood up and slipped on some water on the floor, falling to the ground on her left side and hitting her head on the table on the way down. she was hospitalized with a broken hip.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads, vehicle incident general","struck by falling object or equipment, unspecified an employee was unloading a container from a truck when the container struck and crushed his left toe, requiring surgery and hospitalization.",OSHA
"hand or arm injury, head or face injury","explosion, n.e.c. an employee was preheating a gooseneck with a torch on a machine when an electrical panel exploded approximately 6 feet behind him. he was knocked to the floor and found unconscious. he suffered bleeding, head trauma, and a broken arm, requiring hospitalization.",OSHA
"dropped object or material, lifting or moving loads, vehicle incident general",struck by object falling from vehicle or machinery-other than vehicle part an employee suffered a back injury when a hopper that was being lifted by a forklift fell on the employee.,OSHA
"foot or leg injury, hand or arm injury, fall from or working at height issue, slips & trips",other fall to lower level 6 to 10 feet an employee was climbing a fixed ladder with a cage inside of a containment unit when she lost her footing and subsequently lost her hand grip and fell approximately eight feet breaking her right ankle. she had surgery to repair the damage to her ankle.,OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee was leaving a room when the door shut on her right middle finger and latched. she suffered a fracture and an amputation to the fingertip.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was packing donuts when a break in the line occurred. the employee tried to correct the problem and amputated the right middle fingertip.,OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee was adjusting a lower deflector trough. as he pulled his hand away and across his body, his right index fingertip was pinched in a baffle. the force of the pinch amputated his fingertip. he was wearing gloves at the time of the incident.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was using a jib crane to flip a cantilever. he guided the hook with his right hand and used the crane controller with his left hand. the employee hit the ""up"" button on the controller and his finger was caught between the hook and the cantilever, amputating his right index fingertip.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was placing a core into the core chuck machine when the cylinder actuated while his finger was in the hazard area. his right ring finger was pinched and partially amputated.,OSHA
"general injury, general illness or health issue",overexertion in lifting-single episode an employee was lifting boxes and suffered a muscle strain/sprain/tear in his lower abdominal muscles.,OSHA
"dropped object or material, lifting or moving loads, general injury, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was kneeling down to receive product when a nearby stand-up pallet operator turned a corner, causing the 240-pound load to fall and strike the employee. the employee suffered broken ribs and collapsed lungs, requiring hospitalization.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker while cutting a sandblast hose, an employee cut his left forearm with a box cutter.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was working on a press brake when the machine was activated via the foot pedal. the employee's right thumb was then caught between the machine and a part, requiring surgical amputation.",OSHA
slips & trips,"indirect exposure to electricity, greater than 220 volts as the employee was standing with both hands on the jlg lift rail, a lighting strike hit the jlg. the employee was stunned, fell to the ground, and was hospitalized.",OSHA
vehicle incident general,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a pallet jack and struck a stack of pallets. the employee's foot was twisted.,OSHA
hand or arm injury,struck by discharged object or substance an employee was nailing 2x4's together with a nail gun. he had several lined up on a table and was ailing them to make 4x4's when he shot a nail through his right middle finger.,OSHA
*** Not Classified,"contact with hot objects or substances employees were unplugging a slurry strainer that was plugged with corn mash. they shut the slurry strainer down and took it offline to be cleaned and unplugged. when the machine was cleaned and put back online, a drain valve was not closed. pressure forced the hose/pipes into the air, spraying hot liquid onto the employees. one of the employees suffered second degree burns on his neck, ears, and back, requiring hospitalization. the second employee suffered first degree burns on his cheek and ears, but was not hospitalized.",OSHA
bites (animals or insects),nonvenomous insect bites  an employee was bitten by a spider and was hospitalized.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee operating a gang saw attempted to clear a jam.  his right hand got crushed between two pieces of wood.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment while an employee was disconnecting a sling, an i-beam slid downward pinching the employee's finger. he sustained an amputation to the left ring fingertip.",OSHA
foot or leg injury,"pedestrian struck by vehicle backing up in nonroadway area while an employee was repairing/moving an electric powered pallet jack, the jack backed over his foot, lacerating and breaking bones in his right foot.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified an employee was gathering brush on the ground when a 4-inch by 2-foot piece of wood fell and struck the employee's hard hat. the employee sustained a bruised spinal cord.",OSHA
foot or leg injury,"jack-knifed or overturned, nonroadway an employee was loading a mini-excavator onto a roll-back truck when the boom of the mini-excavator swung around, causing the machine to fall off the truck. the employee dismounted the excavator and landed on his buttocks. he tried to get out of the way, but the roll-over protection landed on his right leg, resulting in a compound fracture to his tibia and bruised lower back. he was hospitalized.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was changing out a lower die when his left index finger became caught between the bottom point of the die and the frame of the press. he suffered an amputation to his finger.",OSHA
slips & trips,"other fall to lower level less than 6 feet an employee was unloading a semi-trailer, slipped from the edge and fell to the ground breaking their humerus.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was trimming a sheet of plywood on a table saw. the blade caught his fingers, amputating the tip of his right index finger.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was trying to put a dock leveler in place. a load of product was in the way; the leveler came down on his right little finger, causing an amputation up to the first knuckle.",OSHA
"hand or arm injury, slips & trips","fall on same level due to tripping on uneven surface an employee tripped and fell over a pothole in the parking lot, resulting in a ruptured spine and a fractured right arm.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to unjam a machine when one of the employee's fingers was caught and amputated between two machine rollers.",OSHA
"back injury, vehicle incident general","struck by object or equipment rolling freely a crew was working on a single-phase re-conductor project. the digger truck, which was pulling the four-drum puller trailer, had been driven into position to start pulling ropes on a section of line. the puller was at a 90-degree angle to the digger truck to align the drums with the existing poles. the puller then needed to be repositioned. an employee used two safety chains to connect the puller to the winch line from the digger. he then winched up so he could disconnect the puller from the back of the digger truck. at this point the puller disconnected from the hitch and rolled forward on sloped ground, pinning the employee between the digger truck and the puller. he sustained injury to the pelvis and back.",OSHA
slips & trips,fall on same level due to tripping over an object  employee tripped over phone cords and was unable to ambulate afterwards.,OSHA
line strike,"struck by dislodged flying object, particle an employee at a water line drilling site was struck by a hose when its fitting broke at the threads. the hose broke the employee's cheekbones.",OSHA
general injury,"fall or jump from vehicle in normal operation, nonroadway a border agent was riding on an atv, chasing after a group of people. the atv hit a rut with deep vegetation. the agent was thrown from the atv and suffered broken ribs, a broken collarbone, and a punctured lung.",OSHA
"dropped object or material, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  an employee was performing an inspection of a mechanical power press when he bent down to pick up a dropped tool. while standing up, the employee's hand came into contact with the machine's core rod, which moved and crushed his left index finger. the employee sustained an injury that required surgery and a subsequent partial amputation.",OSHA
"general injury, vehicle incident general","part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a reach truck to restock shelving with pallets. while reversing the truck, the employee struck a shelving crossbeam with his left shoulder, breaking it and requiring hospitalization.",OSHA
"foot or leg injury, lifting or moving loads, slips & trips","struck by object or equipment dropped by injured worker an employee was loading boxes onto a trailer when a 40-pound box fell and landed on his right foot, resulting in amputation of his right toe.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified on or about 11/9/2015, at 3:30 p.m., an employee was lowering the scissor lift he was in when it got stuck. when the scissor lift became unstuck, it free-fell. on impact, the employee suffered heel and right ankle fractures.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee's left index finger was crushed and partially amputated while the employee was operating a metal shear.,OSHA
