category,text,dset
lifting or moving loads,"while driving in the plant (3-4 mph) a tool box fell from a flatbed truck causing damage to the tool box.  at approx 1:30pm, a wood employee was driving in the plant transporting toolboxes to the job site on a flatbed truck.  the employee was driving slow (approx 3-4 mph), however the bumps in the road caused 1 toolbox to slide off the back of the flat bed truck causing damage to tool box. the employee did not secure tool boxes with straps prior to transporting tool boxes.  clean up area",ORGP
*** Not Classified,"worker was splashed by bentonite/slurry mix, after a hose split a worker observed bentonite/ slurry mix coming from a hose. he when to stand on the hose to limit the flow, until it could be isolated and was splashed by the water mixture. hose isolated. worker taken to paramedic for check. no injury or ill health noted (no treatment given). worker changed clothing.",ORGP
"vehicle incident general, head or face injury, site compliance or practice issue","while driving a wg work truck a wg employee reported dozing off for a second at the wheel. the vehicle made contact with a barbed wire fence on the passenger side of the road. the vehicle was traveling between 5 and 10 miles per hour. no injuries. migrated from legacy cairs incident #34711while driving a wg work truck a wg employee reported dozing off for a second at the wheel.the vehicle made contact with a barbed wire fence (positioned 3' to 4' off the road)on the passenger side of the road. seven to ten feet of fence is reported damaged.the vehicle speed was reportedbetween 5 and 10 miles per hour. no injuries were reported as a result of the incident.incident took place at 4.30pm. visibility reported as excellent, weather reported as dry and sunny.incident happened on a straight road, county road 427. road is completely flat, run off is flat also, no trees at road side, no road markings, road is 30""+ wide. speed limit is 20mph (maximum).please review pictures attached in attachments section.superficial damage to ford f-250 work truck (scratches to front passenger headlight cluster and surrounding hood panel area).fence t-post removed and two lines of barbed wire culminating in 7' to 10' of damage to fence. t-post is made of wooden post, est 6' high and 2"" in diameter.driver reports an estimated distance travelled off road as 15' to 20' (one side of wheels off road).driver reported that he had a late night the night before, assisting his daughter babysit an infant till 12.30am. driver usually goes to bed between 9.30pm and 10pm. on the day of the incident the driver rose and prepared for work at 5.00 am. driver additionally reported (asc attachment) that he knew he was tired and that's why he chose the quieter road to avoid the highway traffic.driver past both drug and alcohol tests.driver reported during an interview that he realized he was tired but he had less than a mile to travel to a work site (line finding was the task) and he would have been outside in the fresh air walking over a mile, so he decided it was doable, and attempted to try and make there. migrated from legacy cairs - see detailed description",ORGP
"hand or arm injury, slips & trips, foot or leg injury","ip arrived at hotel for weekly project safety meeting. subcontractor was exiting his truck and slipped on icy ground in parking lot, injuring left wrist. went to hospital and received xray. doctor could not confirm fracture; re-do xray in week's time migrated from legacy cairs incident #32161-ip (subcontractor)arrived at holiday inn conference centre in sherwood park, ab at approx 6:50am for weekly safety meeting-while worker was exiting their truck, the i.p slipped on icy/uneven ground, fell and extended left arm to break fall, injuring the left wrist- i.p felt they could return to regular duties and did not want medical attention at that time.- later in the day, worker felt wrist becoming sore and decided to seek medical attention from site medic.- medic assessed worker and advised to seek additional medical attention-worker went to hospital later that night. x-rays were taken. doctor could not confirm fracture, therefore requested for re-xray in a weeks time.worker is wearing a rigid splint with elastic bandaging. worker is not on restricted duties. this was part of the worker's normal commute and neither wg or the contractor had control over the conditions of the parking lot._____________________________________________________as per osha 1904: faq id 28:q: an employee parked his vehicle in a shared parking lot prior to coming to work (not a ""company parking lot""). as he exited his vehicle, he tripped and was injured. is this injury work related?a: no, this injury is not work-related. a parking area where the employer does not have control (such as a parking lot outside of a building shared by different employers, or a public parking area like those found at a mall or beneath a multi-employer office building) would not be considered part of the employer's establishment, and therefore not part of the work environmentas per canadian association of petroleum producer reporting guidelines:“injuries or illnesses incurred in parking lots during a normal commute are notwork related (if an injury or illness occurs in a company-maintained parkinglot during normal commuting due to a deficiency in that parking lot (such aspotholes, unsanded or icy conditions, accumulated debris, etc.), the injury orillness is work related and reportable.)”. migrated from legacy cairs - see detailed description",ORGP
fire,welder was observed performing butt weld on top of a make shift platform ie wooden pallets stored three high. potential for incident was both fire with combustible material being in a hot work area and employee was also working at height. migrated from legacy cairs incident #31424employee was observed tig welding a spool on top of wooden pallets stored three high at approximately 1100am on monday 26/09/2016 within bay 3 of the fabrication services workshop. this unsafe act was not only a potential hazard due to combustible material being in a hot work area but also posed a working at height risk as no edge protection was in place around the makeshift platform.on questioning both the supervisor and welder in question it was evident that there was a lack of hazard awareness on both parties which led to the unsafe act taken place. the job was stopped and the makeshift platform dismantled and aluminium hop ups were used to complete the remainder of the welding migrated from legacy cairs - see detailed description,ORGP
"hand or arm injury, foot or leg injury","ip sustained a cut to their thumb migrated from legacy cairs incident #29019ip pushed the light switch to put on the lighting which resulted in the switch pushing inwards and theip cutting her left thumb on the broken edge of the switch. ip notified a first aider who assisted, ip ran her thumb under the tap for 5 minutes however the cut continued to bleed. a finger bandage was then applied,the fault with the light switchhas been raised to res verbally and through the facilities helpdesk. post incident update; a fault has been detected with the type of light switch. over 700 switches have now been changed in siwh. this should resolve the issue. copy of drawing with replacement switches attached. sr 08/09/2016 migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,while cleaning a cleaning contractor personnel got pinch by a medical needle while emptying the trash bin present in the medical office a contractor personnel reported to have suffered a pinch from a needle present in the common trash been. medical office is provided with syringe / needle dedicated safe container. involved person transfeared to work related doctor for trethment and follow up  of case. ,ORGP
covid,"individual tested positive for covid-19. wood employee tested positive for covid 19 on jan 4th,2022. symptoms started  on sunday  jan 2nd. employee  has not been in the office in many months. employee will be working from home",ORGP
*** Not Classified,"missing master key to foc-1b exterior/interior trailer doors a master key had been issued out to the admin staff. an admin personnel would loan the key out to the cleaning crew and to site services. the employee stored the key on her desk in a pencil holder.  employee ended the shift on wednesdays confirming that the key was on the desk. thursday morning at approximately 7:35am employee noticed the key was missing. investigation initiated, and all exterior door locks were re-keyed.",ORGP
"covid, slips & trips","wood team member tested positive for covid-19 before traveling to the field, a covid -19 test is carried out to employees who are going to travel as a preventive measure. hsse department received positive test from an employee who had to initiate field trip. the employee is without symptoms and initiates self-isolation at home. positive result was send to the team membersome recommendations were sent to the employee by hsse",ORGP
"general illness or health issue, covid, slips & trips",wood employee's spouse felt unwell after travelling so employee took lft and therefter pcr which confirmed they were covid +ve. a wood employee's spouse returned from short trip to another country whereupon they started to feel unwell. the wood employee then took a covid test which returned as positive contact tracing has been undertaken and 6 other wood personnel have been identified as close contacts. all have been verified as double vaccinated and thus appropriate n95 face masks were issued and arrangements made to test them on days 2 and 5.,ORGP
*** Not Classified,"a podger bar (1.2 kg) has fallen to the ground and landed inside a drop zone.  drops calculator indicates minor outcome. while in the process of adjusting a bearing at approx. 5 meters above grade a mechanical fitter has bent over to pick up a podger bar from the grid mesh and the tool (1.2 kg) has slipped out of his hand and fallen to the ground. the bar landed inside a drop zone. drops calculator indicates  minor outcome.   monadelphous and wood hse notified, and investigation commenced ",ORGP
lifting or moving loads,"subcontractor employee brushed by moving vehicle wood subcontractor staff were loading equipment using a skid steer onto a flat bed truck in the driveway of the client's facility.  a facility employee entered the facility in their vehicle and approached the subcontractor activities.  the subcontractor's spotter motioned to the driver to stop.  the driver ignored the spotter’s numerous requests to stop and continued to drive around the flat bed truck and skid steer.  as they passed the spotter, who stepped back out of the way, the car brushed the spotter’s clothing.   the incident was reported to the client's facility safety representative.  the client is managing their involved employee. ",ORGP
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. two employees were removing a skid strapped to the wall of a trailer. one employee cut the strap while the other employee held the skid. the skid fell onto the injured employee after the retaining strap was removed, resulting in leg fracture.",OSHA
"hand or arm injury, general injury, head or face injury, fall from or working at height issue, slips & trips","fall through surface or existing opening 16 to 20 feet an employee was replacing shingles and roofing paper on a residential home when he tripped on the roofing paper and fell about 15 to 20 feet through a skylight cutout hole to the concrete floor. he injured his head and fractured his nose, cheekbones, neck, and right arm.",OSHA
hand or arm injury,struck by object or equipment rolling freely the employee was placing a rope by hand onto a 24 inch oilfield pipe. the pipe rolled over his right middle finger catching it between the pipe and the top of the pipe rack resulting in amputation of the finger.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was using a rag to clean a machine when the rag became caught, pulling his hand into the machine's chain and sprocket. as a result, he suffered an amputation of his middle finger, a partial amputation of his ring finger, and lacerations to two fingers. the machine was running at the time of the incident.",OSHA
"back injury, hand or arm injury, knife incident",injured by slipping or swinging object held by injured worker an employee was using a knife to cut insulation back on a wire when the knife lacerated his forearm.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was removing built-up debris from the chute of a walk-behind mower. the impeller smashed/crushed the top part of his left middle finger and index finger.,OSHA
slips & trips,"fall on same level due to slipping  an employee slipped and fell on a concrete entryway that was wet from rain, suffering a fractured right kneecap.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee's right index fingertip was amputated when a load of 2x4s was placed onto a trailer with a forklift and the load crushed the employee's finger.,OSHA
"hand or arm injury, slips & trips",injured by slipping or swinging object held by injured worker an employee was using a circular saw to cut a wooden board when the saw slipped and cut his left-hand palm area. he was hospitalized overnight.,OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level 6 to 10 feet an employee on an 8-foot step ladder was reaching through a rough-framed wall with a reciprocating saw to trim foam that was installed over a staircase. due to vibrations caused by the saw, the ladder moved away from the wall. the employee fell through the wall and landed on the staircase approximately 8 to 10 feet below. during the fall, the employee broke the handrail on the staircase. the employee sustained a fractured left ankle.",OSHA
general illness or health issue,"bodily conditions, n.e.c. an employee had a heart attack while at work. the employee was descending a utility pole when he began to present symptoms.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified an employee was connecting a pillar cord into a cellar outlet when a short occurred, burning his left hand and left arm. he was hospitalized.",OSHA
"hand or arm injury, slips & trips, foot or leg injury","injured by slipping or swinging object held by injured worker an employee was using a chainsaw to cut a cant when the saw slipped from his hand and cut the inside of his left foot behind the steel plate of his safety shoe. he suffered a deep laceration to his left foot, requiring hospitalization and surgery.",OSHA
"head or face injury, hand or arm injury, lifting or moving loads","struck against stationary object or equipment, n.e.c. an employee was trying to change a tooth on a saw blade. a pin on the tool the employee was using broke, and the employee's right middle finger came into contact with another tooth. the employee suffered an amputation affecting the side of the finger and the nail, with bone loss.",OSHA
"vehicle incident general, lifting or moving loads, foot or leg injury","struck by swinging or slipping object, other than handheld, n.e.c. on may 14, 2021, at approximately 8:30 a.m., an employee was performing sandblasting operations on the inside rear of a trailer. the trailer was secured to a fixture that allows the trailer to be rotated in order to access different parts of the trailer frame. the counterweight had not been added to the frame or fixture and when the employee began to rotate the trailer, the trailer swung down and collided with their left ankle. the employee was hospitalized for an acute displaced fracture of the left tibia and fibula.",OSHA
foot or leg injury,shooting by other person-intentional an employee approached a customer about a product he was leaving the store with and the customer shot the employee in the left leg. the employee experienced bleeding and a broken femur.,OSHA
"fall from or working at height issue, head or face injury, general injury","other fall to lower level, unspecified an employee fell from a roof to the ground at a residential construction site. the employee suffered injuries to the neck and head.",OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee was cleaning showers when a shower stall door closed on and amputated the employee's right pinky finger.,OSHA
"dropped object or material, general injury, slips & trips","struck by falling object or equipment, unspecified an employee was working when a pallet of celery and boxes of radishes fell on him, injuring his left hip. he was hospitalized.",OSHA
bites (animals or insects),"other animal bites, nonvenomous an employee was about to begin grooming a dog when it bit her left thumb. she was hospitalized, requiring surgery.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping  an employee slipped on ice and fell in the parking lot while reporting to work. the employee was hospitalized with a broken right leg/ankle that required surgery.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  while cleaning a lithography press, an employee's rag and left hand were pulled into the roller's point of operation. the machine was running at the time and the employee's hand was partially degloved and his left index, middle and ring fingers were partially amputated. the employee was hospitalized.",OSHA
"general injury, slips & trips","fall on same level due to tripping over an object  an employee pulled a 5-pound box from a stack and tripped on shrink wrap, suffering a broken hip.",OSHA
"fall from or working at height issue, back injury, slips & trips","other fall to lower level, unspecified an employee was on the roof inspecting it for an insurance claim, slipped and fell off the roof resulting in broken wrists and vertebrae.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning under the pasta pre-dryer and an unguarded fan amputated one finger and injured two other fingers.",OSHA
"head or face injury, slips & trips, foot or leg injury","fall on same level due to tripping over an object  while leaving a ticket kiosk, an employee tripped over the leg of a crowd control barrier. the employee fell onto the asphalt and suffered a fracture to the head of the left femur.",OSHA
*** Not Classified,"jack-knifed or overturned, roadway a truck driver was driving around a corner on a logging road. the trailer went over the bank, causing the cab to flip on its side. the employee suffered possible internal injuries.",OSHA
"head or face injury, slips & trips",other fall to lower level less than 6 feet an employee was hanging dry wall from a 5-ft high scaffold and was found unconscious on the floor with multiple skull fractures by his co-worker who heard the noise from the other side of the wall and came to his aid. the employer assumes the employee was climbing down when the scaffold tipped over and he fell head first onto the concrete floor.,OSHA
*** Not Classified,"exposure to environmental heat an employee became dehydrated while digging a trench, requiring hospitalization.",OSHA
"general injury, slips & trips",other fall to lower level less than 6 feet an employee was climbing down a six-foot fiberglass stepladder and missed the bottom step. the employee fell to the floor and fractured his right hip. the employee was hospitalized.,OSHA
"head or face injury, general injury, slips & trips","fall through surface or existing opening, unspecified an employee was carrying ceiling panels and placing them on a scissor lift for installation. the employee fell through a floor hole and landed on a concrete floor below, suffering a punctured lung, a broken kneecap, and a laceration to the left side of the forehead.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a double pouch sealant machine. the blade caught the employee's finger, amputating the tip.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee partially amputated his right middle finger while cleaning a metal bar that separates two pieces of a conveyor belt in the bakery department.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to clean material build-up off of a rotoformer machine's rotating belt when his glove was caught by the rotating parts, pulling his right hand into the machine and lacerating his palm. he required surgery.",OSHA
"fall from or working at height issue, general injury, hand or arm injury",other fall to lower level less than 6 feet a carpenter apprentice was assisting in building a form for a turbine pit when he fell approximately 5 feet to the concrete below. he landed on his left arm and sustained a broken humerus and elbow.,OSHA
"fall from or working at height issue, slips & trips, foot or leg injury","other fall to lower level, unspecified an employee was moving a newly constructed jig horizontally across the floor. the jig broke apart and the employee fell to the concrete floor. the employee sustained a broken right femur.",OSHA
"fall from or working at height issue, hand or arm injury, slips & trips","other fall to lower level 6 to 10 feet an employee was approximately 6 feet up an 8-foot ladder when the employee lost footing and tried to grab a ceiling grid for support. the employee then fell, breaking a wrist.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was clearing a clogged dust collector when it amputated two of the employee's fingertips.",OSHA
foot or leg injury,"struck by dislodged flying object, particle workers were testing the rotation on a motor when a shaft cover on the machine became dislodged and hit a nearby employee in the left lower leg. the resulting impact fractured the employee's tibia and fibula, requiring surgery and hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was working on a customer's semi trailer. the engine was started, causing the trailer to lower onto the employee's right hand. the employee's index and middle fingers were crushed.",OSHA
"head or face injury, general injury","struck by dislodged flying object, particle an employee was working on a strut and spring, and placed the equipment in a spring compressor. the strut and spring released from the compressor, hitting him in the face. he suffered a fractured nose, fractured cheek bone, and shoulder injury.",OSHA
"slips & trips, foot or leg injury","fall on same level, unspecified an employee was approached by a dog while delivering mail. he fell and injured his right ankle.",OSHA
"dropped object or material, hand or arm injury","struck by falling object or equipment, unspecified an employee was moving a large job site tool. the tool fell and caught his right hand resulting in amputation of the pinky fingertip.",OSHA
"general injury, hand or arm injury","caught in running equipment or machinery during regular operation an employee was cleaning between two cnc machines while they were operating. one of the tables struck the employee, injuring their left arm between the elbow and the hand.",OSHA
"dropped object or material, hand or arm injury, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was locking the utility chip box with a pin. the pin was not properly inserted and the box started to come down and crushed his right hand, amputating his right index finger.",OSHA
foot or leg injury,"caught in or compressed by equipment or objects, unspecified an employee stepped from a catwalk onto a roller bed module feeder to remove plastic from a cotton module. the employee's right foot was caught in a roller, causing an amputation to the foot.",OSHA
"slips & trips, foot or leg injury",fall on same level due to tripping over an object  an employee was getting out of her chair when she tripped over the base of her chair and fell to the floor. she suffered a broken femur and was hospitalized.,OSHA
"head or face injury, dropped object or material","struck by falling object or equipment, unspecified an employee was using an order picker to place products onto a warehouse rack/shelf. the employee stepped out of the operator's platform and was struck on the head and face by two falling boxes. the employee was hospitalized for a fractured sinus cavity.",OSHA
general injury,"overexertion in lifting-single episode on or about july 7, a window clerk was handling an express mail package when she felt a pop in her neck. the employee went to hospital the next day for a neck injury.",OSHA
"back injury, general injury","fall through surface or existing opening, unspecified two employees were replacing the decking on a roof. they were lifting up the concrete panel using a pry bar when the deck to the right of them gave way and they fell through the roof. one of the employees fell to the concrete floor below and was hospitalized with six broken ribs and a broken pelvis. the employee was not tied off at the time of the incident.",OSHA
fall from or working at height issue,other fall to lower level 6 to 10 feet an employee fell 6.5 feet from a piece of equipment while installing an exhaust hood.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a press brake and partially amputated the left middle and ring fingers.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was running a food packaging machine when it jammed with packaging material. when the employee went to clear the machine, her right middle finger was pinched and partially amputated by the heat sealing jaws. the machine was guarded at the time.",OSHA
*** Not Classified,"contact with objects and equipment, unspecified an employee was replacing a door lock when a rusty screw went into the employee's finger on thursday, june 4, 2015.",OSHA
foot or leg injury,"pedestrian vehicular incident, unspecified an employee was walking behind a milling machine when it unexpectedly moved backwards and struck the employee. the employee suffered fractures to the right foot and ankle.",OSHA
*** Not Classified,"pedestrian struck by vehicle in nonroadway area, unspecified an employee was talking to a skid-steer operator. the skid-steer turned to move, and the tracks ran over the employee's feet resulting in fractures and other injuries to his feet.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee at south des moines station fell while delivering mail. he was walking down a slight grade when he slipped and fell on his ankle, breaking it in two places. he required surgery.",OSHA
"slips & trips, foot or leg injury","other fall to lower level less than 6 feet an employee was walking on tube steel at ground level when he slipped and fell to the ground, breaking his left leg and requiring hospitalization.",OSHA
weather related issue,exposure to environmental heat an employee was laying down drill pipe when he felt body cramps and said he was going to pass out. the employee was hospitalized overnight for renal failure due to heat exposure.,OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee fell to the ground while repairing shingles on the roof of a private residence, requiring hospitalization for facial injuries and a torn aorta.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a pillow fiber filling machine when his right index finger was caught and amputated in the machine's drum.",OSHA
*** Not Classified,"contact with hot objects or substances two employees were working to restore flow through a pipe. hot water released from the pipe and hit the employees, who suffered first- and second-degree burns.",OSHA
*** Not Classified,small-scale (limited) fire  an employee was installing a receptacle on a live floor box. he was extending the floor box using pvc glue to secure it. the flammable glue ignited with the live wire in the floor box. the employee's left hand sustained second degree burns.,OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee was trying to dislodge a piece of plywood when the plywood pinched and lacerated the employee's right middle finger.",OSHA
"general illness or health issue, line strike","contact with hot objects or substances at about 3:30 p.m. on october 1, 2019, a processing blender was changing a soft-drink-making system over from clean-in-place to production. after he broke the line, the system discharged cool water (due to condensation), then steam. he suffered first- and second-degree burns to the chest and back and was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was using an air blower to blow residual out of a toll die when the die closed on the employee's hand, breaking fingers. the toll die was not locked out at the time.",OSHA
hand or arm injury,"injured by slipping or swinging object held by other person an employee was using a chainsaw to cut a tree limb when it became wedged in the limb. a coworker used his chainsaw to cut part of the limb to relieve pressure on the chainsaw. as the employee was retrieving his chainsaw, he moved in the direction of his coworker and his left pinky came in contact with his coworker's chainsaw blade. his left pinky finger had to be medically amputated.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee slipped and fell on ice in a driveway. the employee's leg was broken in two places, requiring surgery.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker an employee was using a handheld, air-powered wire bender tool (used to straighten wire coil so it can be welded to the end of another wire coil). he was holding the wire bender handle with his right hand while his left hand was holding the end of the wire bender. the tool was actuated, and his left middle finger was caught between the wire and the tool, partially amputating his left middle finger.",OSHA
"dropped object or material, general injury, hand or arm injury, lifting or moving loads","struck by falling object or equipment, n.e.c. two employees were removing sheets of plywood from old shelving when a piece about 3' by 6' slipped. the injured employee's right pinky fingertip was caught against the plywood and the skin tore off (no bone damage) within the employee's glove. the employee was hospitalized.",OSHA
slips & trips,"fall through surface or existing opening, unspecified on 4-25-16, an employee fell through a floor opening between two joists on the second floor while attempting to glue the subfloor down.",OSHA
