category,text,dset
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was working on a machine that crushes brass shells when a part became congested. he was attempting to remove it when the machine's conveyor belt caught his shirt and then his right arm. he was hospitalized with a fractured right arm.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was checking a gap in a pipe machine when his finger was pinched between two rollers, amputating his left middle fingertip.",OSHA
hand or arm injury,"struck by swinging part of powered vehicle an employee was unloading product from a trailer when the trailer door slammed shut on his finger, crushing it. he was hospitalized and had surgery.",OSHA
eye injury or irritation,"direct exposure to electricity, unspecified an employee was working as a crew member at a substation when the employee placed a test lead from a tube stick on an energized conductor.  an arc flash occurred, causing thermal burns to the employee's face and chest.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee suffered a partial amputation to his left middle finger when his hand entered the discharge chute of a hammer mill while it was operating.,OSHA
electric shock or issue,"direct exposure to electricity, unspecified an employee was working on a portable sub-station with a battery and transformer when the employee suffered an electrical shock, burns, and a fall that required hospitalization.",OSHA
"hand or arm injury, foot or leg injury",compressed or pinched by shifting objects or equipment an employee was repairing a debarker machine. the arm of the machine was loosened and fell on the employee's hand fracturing a finger and injuring a tendon that required surgery to repair.,OSHA
"slips & trips, dropped object or material, general injury","struck by falling object or equipment, unspecified an employee was cutting trees when a branch fell on him. he suffered broken ribs.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on or about 4/29/15, an employee's index finger on right hand was amputated while cutting a 2 x 6 wood slab on a table saw. the employee was hospitalized. the employee's 4th and 5th digits on the right hand were repaired as well.",OSHA
"slips & trips, hand or arm injury","fall on same level, n.e.c.  an employee was stepping over a 30"" concrete parapet wall and lost balance. the employee fell back and to the side, striking their arm against a metal wall track that was mounted on the top section of the wall. the employee's left forearm was lacerated.",OSHA
"fall from or working at height issue, foot or leg injury",other fall to lower level 11 to 15 feet  an employee was climbing up or down a scaffold ladder when he fell approximately 14 feet and broke his leg.,OSHA
"general injury, hand or arm injury",other fall to lower level less than 6 feet an employee lost grip of the grab bar while entering the cab of a truck and fell to the asphalt pavement. the employee suffered a hairline fracture in the right hip and multiple left wrist fractures.,OSHA
"slips & trips, hand or arm injury","struck against moving part of machinery or equipment an employee working in the deli department was slicing meat when his finger slipped and struck the blade of the deli slicer, resulting in a fingertip amputation to the left pinky finger.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was loading brackets into the feeder of a bracket welder machine when the machine amputated the employee's right middle fingertip. the machine was in operation at the time of the incident.,OSHA
"slips & trips, back injury","fall on same level, n.e.c.  an employee fell to the floor while moving a pallet jack during material handling activities. employee suffered a broken pelvis.",OSHA
"slips & trips, fall from or working at height issue, general injury, foot or leg injury","other fall to lower level, unspecified an employee was stocking shelves using a ladder. while stepping down backwards, the employee fell to the floor, suffering a broken hip or femur.",OSHA
"slips & trips, hand or arm injury","fall on same level due to slipping  an employee  was carrying a metal part in his hands when he slipped and fell on a damp floor. his left little finger was crushed between the part and a metal tool basket nearby, resulting in a partial amputation to the finger.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was removing adhesive with a jointer when the jointer caused a partial amputation of the employee's left middle finger.,OSHA
"lifting or moving loads, dropped object or material, vehicle incident general, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part employees were relocating a vfd to its installation location using a rough terrain forklift. the load was not secured at the time and as the forklift changed gears from 2nd to 1st, the load swayed and fell off the forklift, striking the injured employee in the leg. the employee's leg broke above the knee.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified an employee was terminating an electrical panel. at the same time, a coworker located in a different part of the job site turned on a different panel that was wired incorrectly and energized the panel being terminated, causing a second degree burn to the employee's hand.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment two employees were moving a 3-inch shaft. the shaft slipped and trapped one employee's left index finger against the rollers of the trough below. the employee's fingertip was amputated.,OSHA
hand or arm injury,"bites and stings, unspecified an employee was putting on his welding gloves when a spider bit his right hand inside the glove. the bite became swollen and required hospitalization.",OSHA
"lifting or moving loads, foot or leg injury","compressed or pinched by shifting objects or equipment an employee was unloading a freight trailer when a sheet of metal shifted, pinning the employee's leg against a pallet and breaking it.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was cutting material on a radial arm saw. the saw blade cut his left thumb, amputating the tip.",OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. at about 8:00 a.m. on august 14, 2020, an employee was adjusting a binding machine when its feed hopper lowered and crushed the employee's left index finger. the fingertip was medically amputated. the machine's safety interlock was not operational at the time of the incident.",OSHA
head or face injury,struck by thrown object-unintentional injury an employee was discarding metal pieces into a bin when the metal bounced back and struck the employee's cheek. the employee was hospitalized with a fractured cheekbone.,OSHA
foot or leg injury,"struck by object or equipment, unspecified an employee was connecting/disconnecting a dolly when the dolly tongue did not disengage properly and struck the employee's lower left leg resulting in a fracture that required surgery.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee's left middle finger was pinched in the dust collector of a mixer. the finger was partially amputated.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee severed the left thumb tip off including the entire nail while operating a band saw to process pork roast into chops.,OSHA
hazardous materials or work,inhalation of harmful substance-single episode an employee was working in the gi lab cleaning equipment with cidex-opa solution.  the employee had an asthma attack triggered by the cleansing solution and was admitted to the hospital.,OSHA
fall from or working at height issue,other fall to lower level 11 to 15 feet  an employee fell approximately 10-12 feet while descending the ladder from the top of the railcar.,OSHA
*** Not Classified,"overexertion involving outside sources, unspecified an employee was moving a computer from one desk to another and began to have shortness of breath.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating the vertical mill press when the employee's jacket sleeve came in contact with the rotating counter bore bit. his left arm was pulled around the machine fracturing it and also causing many lacerations.,OSHA
"fall from or working at height issue, hand or arm injury, foot or leg injury",fall through surface or existing opening 11 to 15 feet  an employee was assisting in remediation work to include asbestos removal and duct work. the employee was on the roof of a gymnasium when the roof vent on which he was standing/sitting collapsed. the employee fell approximately 15 feet to the lower level. the employee broke his right ankle and right arm as a result of the fall.,OSHA
"general injury, foot or leg injury","pedestrian struck by vehicle backing up in nonroadway area an employee was elevated in a scissor lift, attempting to remove straps from a section of wall that was being lifted by a forklift. the forklift backed up while the straps were still connected and pulled the wall onto the employee in the scissor lift. the employee suffered a broken hip and ankle.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was working on a line when a seat fixture was raised up while another seat fixture was lowered down, causing her finger to be pinched between the top and bottom seat fixtures. her left pinky fingertip was amputated.",OSHA
*** Not Classified,"caught in running equipment or machinery, unspecified while working on a cope machine, and employee suffered crushing injuries between a mold and a rail system.",OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level, unspecified an employee had been climbing a fixed ladder while carrying a mop. the employee slid down the ladder and landed on the ground, sustaining bilateral foot fractures.",OSHA
"hand or arm injury, vehicle incident general","direct exposure to electricity, greater than 220 volts a technician was removing wiring when his right arm came into contact with an energized bus carrying 277 volts ac to ground. he was shocked.",OSHA
"slips & trips, general injury","fall on same level due to tripping on uneven surface an employee tripped on the edge of a ramp in a parking lot, falling face first between the wheel and the wheelhouse of the truck that was on the ramp. the employee's shoulder struck a step on the truck, and the whiplash action caused tingling and restricted movement.",OSHA
"fall from or working at height issue, head or face injury, foot or leg injury","other fall to lower level 6 to 10 feet an employee was inside a customer location checking a phone line when he fell off a 6-foot ladder and hit his head, suffering a concussion.",OSHA
"slips & trips, general injury","fall on same level due to slipping  while scraping off a car in a parking lot, an employee fell on ice and suffered a broken hip.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was removing a piece of metal coping from a hydraulic brake press when three of his right-hand fingers were caught in the press, amputating the three distal phalanges.",OSHA
"lifting or moving loads, foot or leg injury","other fall to lower level less than 6 feet employee delivering slabs of solid surface material was standing on a truck flat bed while employees of the receiving company unloaded a slab.  the abaco clamp holding the material gave way, releasing the load and knocked the injured employee from the truck bed.  the slab broke into pieces and a section fell, striking the injured employee below the knees on both legs breaking them. the injuries required hospitalization and surgery.",OSHA
"lifting or moving loads, general injury, vehicle incident general","nonroadway collision with other vehicle, unspecified an employee was driving a utility vehicle beside a track, towing a small trailer. a railcar mover struck the rear of the trailer, which jackknifed and struck the utility vehicle. the employee suffered fractures to the pelvic region and two ribs.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was setting up an in-line machine. the employee noticed a wrinkle in the material inside the machine and was about to clean it when his hand was drawn into the roller. his ring fingertip was amputated and his little finger was broken.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee's finger was pinched between the core and metal shaft on a plastic roll, amputating his fingertip.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on january 7, 2015, employee sustained a hand injury while working on or near a conveyor belt while performing maintenance activities.  the employee was admitted to the medical center of the rockies in fort collins on the same day.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was clearing loose product from the end of a bandsaw when the blade cut the employee's third finger, resulting in a partial finger amputation.",OSHA
*** Not Classified,exposure to environmental heat an employee had been outside in hot temperatures for approximately three hours standing on the ground watching bags of feed being loaded into a hopper bottom truck. the employee began feeling ill so he went and sat down for a while. when he stood up he seemed to be confused. he was admitted overnight for heat exhaustion.,OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker an employee was using a manual paper cutter and aligning the material to be cut when the cutter arm fell and lacerated the employee's left hand middle finger. the fingertip was amputated in order to close the wound.,OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was hitching a trailer to a truck. the trailer rolled and the hitch fell onto the employee's foot and amputated a toe.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment employee suffered a right pinky finger amputation while using a metal stud cutting tool for carpentry work.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was rinsing down a tub wash machine in the off position with a water hose when he noticed a piece of plastic in the machine and turned it on. he was attempting to retrieve the plastic when the moving conveyor belt caught his glove and proceeded to cut his finger, resulting in an amputation to the left ring finger.",OSHA
"fall from or working at height issue, general injury","collision between a moving and standing vehicle, nonroadway an employee was on top of a provisioning truck replacing snacks on an aircraft when his truck was pushed over by another aircraft that was being repositioned. he fell 10 feet and suffered a bruised lung and back injury.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation at approximately 9:30 am, on december 13, 2017, an employee was buffing a 1-and-1/4-inch piece of steel using a lathe machine and a 3-foot piece of emery cloth when his left hand and arm became entangled around the lathe's rotating shaft. his left middle finger had to be surgically amputated and he required surgery to his left ulna and radius.",OSHA
slips & trips,"fall through surface or existing opening, unspecified an employee was walking inside an air can from an air unload grating/platform. the employee fell through the gap between the air trailer and the platform, suffering an abdominal area laceration.",OSHA
*** Not Classified,"exposure to environmental heat an employee was moving bee boxes when she suffered from heat-related illness, requiring hospitalization.",OSHA
"slips & trips, vehicle incident general, head or face injury","fall on same level due to slipping  on 01/26/15, a worker was walking to her vehicle in the parking lot and slipped on the snow and struck her head.  she was transported to the hospital and was admitted overnight because of the impending snowstorm.",OSHA
"general injury, hand or arm injury",caught in running equipment or machinery during regular operation an employee was trimming a neck bone with a band saw when the blade lacerated his left ring and middle fingers. he was hospitalized. the band saw was guarded at the time of the incident.,OSHA
slips & trips,"fall on same level due to tripping over self an employee was carrying pies in the kitchen when she lost her footing and fell, striking her head on a counter and the floor.",OSHA
"lifting or moving loads, dropped object or material, vehicle incident general, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part on monday, may 16, 2016, at 2:35 p.m., an employee was helping two coworkers and a forklift driver stack wood beams.  the driver was holding the forks (which carried 20-foot planks) level. the planks were banded together, and the employee and his coworkers were removing the bands. as they were helping to move the last banded bundle, the load shifted and the final band broke. the planks fell on top of the employee's right leg/foot area, breaking his ankle in two places.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker during disassembly of a spent perforating-gun tool string, an employee attempted to carry the setting tool (designed to set a plug in the well) section from the external stands into the trailer for breakdown. when he lifted the setting tool in the vertical position, he placed his right hand over and into the open end of the sleeve. at that point, the internal mandrel shifted further up to the open end. his right middle fingertip was pinched by the mandrel and the set-screw opening at the end of the sleeve, amputating the distal phalanx.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee was on a ladder installing cable and fell off the ladder to the ground. the employee sustained a concussion, broken ribs, and lacerations and was hospitalized.",OSHA
"hand or arm injury, general injury, vehicle incident general","pedestrian struck by forward-moving vehicle in work zone  an employee was working inside an interstate lane closure installing raised pavement markers when an automobile swerved into the work zone and struck his right elbow. his right elbow was fractured, requiring hospitalization and surgery.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was mooring a spill barge. as the employee was lifting the tow line from a bollard. the line came under tension and the employee's left ring finger was caught between it and the bollard. the fingertip was amputated.,OSHA
"line strike, dropped object or material, hand or arm injury, foot or leg injury, head or face injury","struck by falling object or equipment, unspecified an employee was helping lift a 10-foot ductile iron pipe section into a trench box. the pipe came loose from the clamp, bounced sideways, and struck the employee, causing tooth loss and soft tissue injury to an arm.",OSHA
hand or arm injury,struck against object or equipment while moving it an employee got his hand caught in-between a metal auger blade and the metal frame of the auger while in the process of breaking it down for sanitation. the tip of his left hand middle finger was amputated.,OSHA
burns,"contact with hot objects or substances an employee suffered second degree burns while removing a sidewall header from a boiler.  debris blocked some water and was released onto the employee's arms, hands, and torso.",OSHA
"lifting or moving loads, dropped object or material, hand or arm injury","struck by falling object or equipment, unspecified employees were testing a pipe fitting machine they had just installed when a pipe began to fall. the injured employee was trying to catch the pipe when it amputated the employee's right middle fingertip.",OSHA
