category,text,dset
covid,wood worker tested positive result for covid-19 while onboard the fpso peregrino. he will disembark today for quarentine period. a wood employee was tested positive for covid-19 on a rt-pcr test while onboard the fpso peregrino. test was peformed by client. the employee is asymptomatic and will disembark today for a quarentine period.  the worker will disembark today and will be  transferred to a selected  hotel (ramada encore ribalta) in rio using a private transportation car rented by wood to perform quarantine period.,ORGP
*** Not Classified,"upon retrieval the 6 way gas detector got snagged on a flange of the ducting in the manhole and the rope snapped migrated from legacy cairs incident #36579on february 19th the wood civil team were assigned to the south eastern trunk sewer manhole 011 to carry out measurement of corrosion pins. the scope of works included the removal of 2 / 6 manhole covers to allow adequate room to lower the man-cage to access the lower part of the sewer, removing the manhole covers, covering opening with steel mesh/fence panels, and placing the steel barricade around the manhole.safe and mandatory work practices require gas readings before entry into the confined space. the crew reviewed the best location for the gas readings using a multirae 6 way gas detector calibrated on the 15/02/18. prior to lowering down the gas detector to get the required gas readings before entry, the crew reviewed the best point for the gas readings to be taken. the work team agreed gas reading location, was identified as the opposite side of where the entrance ladder to the sewer was, as this is known from experience as being the best point where the rope and gas detector is less likely to become entangled or caught as compared to other locations. further, selection included a suitable point to tie the rope to enable the gas detector to be suspended in the space.the gas detector was attached to a 6mm nylon rope from a clip that was spliced onto the rope. the gas detector was lowered to approximately 40 metres which was just above sewer level, and where this is classified as the head space to where the operators would be working. once readings had been taken and when pulling up the gas detector, the gas detector hit the vent ducting within the space and the rope went slack. it was at this point the person lifting the gas detector realised it had come away from the rope. when the rope was fully retrieved, it was then identified that the rope had sliced from hitting the ducting and the gas detector was absent.the spare multirae gas detector in the confined space trailer was then lowered into the space with an 18mm nylon rope to take the readings prior to entry and completing the task. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,"ip grazed right hand shin when he walked past a piece of unistrut supporting a cable tray while working on a humidifier at etp ip grazed right hand shin when he walked past a piece of unistrut supporting a cable tray while working on a humidifier at etp. graze was cleaned and band aid applied. no further treatment required. first aid treatment applied, unistrut was already highlighted with red and white warning tape.",ORGP
general illness or health issue,"employee suddenly felt extremely dizzy and nauseous and was taken to hospital to be checked over. migrated from legacy cairs incident #34129first aider (charis kondyli) received a call at 16:31 from reception (jane dovey) to advise that there was a first aid incident on the 1st floor; no further details were provided. the first aider walked to the corridor to find out where the incident was and found mohamed azeem, simon nagle and john leitch around matt wilson, who had suddenly felt extremely dizzy / nauseous and was holding a bucket and vomiting. first assessment: first aider checked that matt was responsive and breathing ok but he looked pale and was feeling very dizzy. matt was asked if he has eating anything and he said no. he was also asked if he can sit up and he said no. the vomiting episode was ongoing.john leitch was already on the phone with 999 upon the first aiders arrival. they run a couple of checks and confirmed that an ambulance was not needed however recommended matt was taken to hospital. matt could not lie down to deal with dizziness as any head movement was making him feel nauseous. the first aider obtained the wheelchair from the first aid room and transported matt safely and with the help of john, matt, azeem to john’s car making sure he was ok along the process. john confirmed he would inform matt wife’s of the situation. they departed around 16:43.the first aider went to receptionat 16:50 and advised the facilities co-ordinator (alastair ferran) that matt’s desk required cleaning of the vomit. the facilities co-ordinator advised the first aider to tell the cleaners directly. the cleaners were standing at reception but refused to help as they stated they were not trained to clean up bodily fluids. the first aider then contacted the hssea team and the hse specialist (jody sandilands) arrived promptly and she took care of the vomit around 17:00. john later texted the first aider from the hospital to advise that matt was diagnosed with ear infection and that his wife had arrived to collect him. this report is being submitted the day after the event and matt has taken sick leave today to recover. he will be checked on when he returns to work to ensure there are no other contributing factors relating to this incident and that he feels wellenough to work. migrated from legacy cairs - see detailed description",ORGP
covid,"employee tested positive for covid-19. employee tested positive for covid-19:employee had symptoms of covid-19, went for testing  and confirmed positive on 18th oct 2020.  employee was hospitalized from 19th oct 2020 to 25th oct 2020. on 26th oct 2020, onwards employee is on home quarantine at vaniyambadi (a major town located at 202 km west of chennai) as per doctor's advice. employee has been working from home since 23rd march 2020.  employee is contacted for any support needed.",ORGP
vehicle incident general,"roadway collision-moving in opposite directions, oncoming employee was driving a mini bus in san antonio city and was involved in a head on collision. the employee was admitted to the hospital for surgery to treat a laceration to right eye.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to remove a jam in a box printing machine when his glove and right hand were caught by the machine rollers, pinching/crushing his middle and index fingers. he was hospitalized for surgery.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee was engaged in hvac demolition activities on the roof. as he was attempting to push parts of the demolished hvac unit off of the roof, his glove became stuck to the unit. he was pulled off the roof with the unit to the ground, suffering artery damage that required surgery and a cracked skull.",OSHA
"foot or leg injury, lifting or moving loads","struck against object or equipment, n.e.c. an employee was putting on a work boot when a fiberglass splinter punctured the bottom of the employee's left foot. the employee was hospitalized for an infection.",OSHA
"back injury, fall from or working at height issue","other fall to lower level 16 to 20 feet on march 5, 2021, an employee was engaged in the task of adding backstops to the highest shelf of a storage racking system in the pre-blend department. the employee used an extension ladder to access the highest shelf. the employee attempted to step from the ladder onto the shelf when the bottom of the ladder slid out due to a slippery floor. the employee fell  approximately 20 feet to the concrete floor and suffered fractured vertebrae. the employee was hospitalized.",OSHA
"head or face injury, slips & trips","fall on same level, unspecified an employee fell while retrieving a part from an aisle and struck his head on the floor, losing consciousness.",OSHA
"lifting or moving loads, general injury, vehicle incident general, head or face injury, foot or leg injury","collision between water vehicle and object between around 4:30 and 4:45 p.m., two employees were motoring a skiff down a river when the skiff hydroplaned and struck the shoreline. the employees were both injured: one suffered upper body injuries (suspected broken ribs) and a concussion and the other suffered facial and leg injuries. both were hospitalized.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury","struck by falling object or equipment, n.e.c. an employee was moving a shrink wrap unit when the unit's leg collapsed. the unit crushed the employee's left index finger, requiring hospitalization.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a pneumatic press when it cycled and struck the employee's right little finger. the fingertip was amputated. the press was guarded at the time of the incident.,OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee was hospitalized after falling off the platform of a boom truck.",OSHA
"hand or arm injury, slips & trips","fall, slip, trip, unspecified  an employee was stepping over a torque machine when he slipped and fell. he sustained a severe laceration to the arm and was admitted to the hospital.",OSHA
foot or leg injury,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a pallet lift device in reverse. the employee jammed the left foot between the fork truck housing and the loaded pallet behind.,OSHA
electric shock or issue,"direct exposure to electricity, greater than 220 volts an employee turned his back on a live high-voltage line as he was uncovering an electrical power he was about to work on, causing burns to his neck and right thigh. he was hospitalized.",OSHA
"foot or leg injury, back injury, general injury, fall from or working at height issue","other fall to lower level 11 to 15 feet  an employee was descending a ladder approximately 10-12 ft. high when the employee fell and hit his back on a fence. the employee suffered 4-5 fractured ribs, a broken ankle and a fractured orbital bone.",OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general, slips & trips","fall on same level due to tripping, unspecified an employee slipped on the step of the tractor trailer delivery truck and struck his right knee on the step. he was hospitalized for surgery.",OSHA
"dropped object or material, general injury","other fall to lower level less than 6 feet an employee fell into an active excavation. the crew was setting trench boxes while the employee stood beside one of them.  as the operator attempted to position the box, it dropped approximately 3 feet, causing the employee to lose his balance and fall into the excavation. the employee sustained serious injuries: a dislocated shoulder, a small chip in a bone, and a slight crack in his pelvis.",OSHA
"foot or leg injury, slips & trips","fall onto or against object on same level, n.e.c. an employee was running from a dog while delivering a package when the employee leapt or fell into a vehicle, suffering back and knee injuries. the employee suffered a cut to the knee that required surgery.",OSHA
bites (animals or insects),"other animal bites, nonvenomous on 07/09/2015, an employee delivering a package to a residence was bitten on both hands by the inhabitant's dog. the employee was later hospitalized when both hands became swollen.",OSHA
fall from or working at height issue,"other fall to lower level less than 6 feet an employee was on top of a vacuum box, loosening a cap on a vent pipe with a pipe wrench, when he fell approximately 4 feet and landed in a sitting position. he suffered a compression fracture and was hospitalized.",OSHA
"general injury, fall from or working at height issue","other fall to lower level 16 to 20 feet an employee fell approximately 18 feet from a ladder. he was hospitalized with fractured ribs, a fractured clavicle, a collapsed lung, and numerous contusions and abrasions.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment the injured employee and another co-worker were loading a roll of poly with a rod onto the line 12 packing machine. the rod goes through the center of a poly-roll. the injured employee was setting the rod into the machine and smashed her left index finger between the rod and the packing machine, amputating the left index fingertip.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was using a banding machine when it injured his left little finger. the fingertip was medically amputated.,OSHA
burns,"contact with hot objects or substances an employee was transforming hot resin from a 55-gallon drum that was elevated by a forklift over an open vat. the employee opened a gate valve on the drum and the valve popped off, creating an uncontrolled release of the hot liquid that caused serious burns to his right forearm. he was hospitalized.",OSHA
"general injury, hand or arm injury, slips & trips","fall on same level due to slipping  an employee slipped on oil in a dry storeroom and fell to the floor, suffering a dislocated right elbow and a broken right arm.",OSHA
"foot or leg injury, lifting or moving loads","pedestrian struck by vehicle backing up in nonroadway area a forklift backed over an employee's right foot, breaking it.",OSHA
*** Not Classified,exposure to environmental heat an employee became dehydrated while landscaping.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  employees were cleaning rollers on a machine with abrasive pads when one employee's fingers were caught in the rollers. the employee's middle, ring and pinky fingers were crushed.",OSHA
"lifting or moving loads, general injury, vehicle incident general, dropped object or material, slips & trips",struck by object falling from vehicle or machinery-other than vehicle part an employee was performing maintenance on a golf cart that was on a jack lift when the cart moved while the employee was working underneath it and fell on the employee. the employee suffered four broken ribs and an air pocket in the lung. the cart was not in park at the time of the incident.,OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was descending the ladder of a flat bed truck and fell to the ground breaking a hip.",OSHA
foot or leg injury,pedal cycle collision in roadway a bike patroller was inspecting a trail while on a mountain bike. the bike hit a rock and the bike patroller fell off and landed on another rock. he sustained a fractured right femur that required hospitalization.,OSHA
foot or leg injury,"struck by dislodged flying object, particle an employee was laying irrigation pipe when a passing mower threw debris that lacerated and broke the employee's left ankle.",OSHA
foot or leg injury,pedestrian struck by vehicle backing up in nonroadway area an employee was walking behind an excavator operating in reverse. the employee's leg/foot was run over and crushed by the excavator's steel track. the lower leg was amputated at the hospital.,OSHA
"fall from or working at height issue, back injury, general injury, foot or leg injury, slips & trips","other fall to lower level 11 to 15 feet  an employee was going up a roof hatch ladder when the employee slipped and fell approximately 12 feet to the concrete floor, fracturing the right femur, right pelvis, and multiple ribs.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee was outside work, walking toward the emergency entrance in the rain. the employee slipped and fell, suffering a knee injury.",OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was coming down from a scaffold when he fell to the ground and broke his left ankle.",OSHA
hand or arm injury,"struck against object or equipment, unspecified an employee was clearing plastic from a packaging machine when his left index and middle fingers contacted the machine and were injured. he was hospitalized and had surgery.",OSHA
"back injury, general injury, fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee fell from a low boy trailer while loading a bulldozer onto the trailer. the employee suffered a head laceration and fractured vertebrae in the neck and upper back.",OSHA
head or face injury,"other fall to lower level less than 6 feet while installing under-cabinet lighting, an employee fell off a 4-foot step ladder and landed on the floor, resulting in a loss of consciousness, two broken front teeth, and a broken nose. the employee was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to unclog a jammed vacuum unit when his right hand entered the energized unit. his right index finger was then caught between the vacuum's airlock and flange, resulting in a partial finger amputation.",OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was sand blasting on the outside wall of a water tower when he lost his balance and fell at an angle. he hit the ground, breaking one rib and puncturing a lung.",OSHA
"fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee climbed over a screen gable over a pool in order to pull a tarp down. he slipped because the aluminum was icy and fell on top of a deck chair resulting in a lower back injury.",OSHA
"general injury, hand or arm injury","struck by discharged or flying object, n.e.c. an employee was standing on a bridge sidewalk when a passing vehicle with a ladder rack snagged a vertical hand line hanging from the upper portions of the bridge. the rope struck the employee along the midsection and threw him against the bridge's hand railing. he suffered two fractured ribs, a mild concussion, and minor bleeding in the spleen.",OSHA
general injury,"overexertion in lifting-single episode on or about july 7, a window clerk was handling an express mail package when she felt a pop in her neck. the employee went to hospital the next day for a neck injury.",OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a stand-up forklift truck when he struck a guardrail, lacerating his right leg and requiring hospitalization.",OSHA
general injury,"jack-knifed or overturned, nonroadway an employee was operating a rough-terrain forklift when it turned over on the boom side. the employee suffered a partially collapsed lung, a broken scapula, and broken ribs.",OSHA
burns,"contact with hot objects or substances an employee was using a hose to unload a tank of hot asphalt when the hose broke, allowing the asphalt to splash and burn the employee.",OSHA
"dropped object or material, hand or arm injury","struck by falling object or equipment, unspecified an employee received an injury to the right middle finger that required surgery and hospitalization. the employee's finger was caught between a pump plunger and the catwalk when the pump plunger fell to the catwalk.",OSHA
"hand or arm injury, fall from or working at height issue, head or face injury","other fall to lower level 16 to 20 feet during roofing installation, an employee fell 18 feet from the roof to the ground and sustained broken wrists and facial fractures. fall protection was not being worn at the time.",OSHA
hand or arm injury,struck against moving part of machinery or equipment employee was using a band saw in the commissary's butcher shop area to process meat for resale when he amputated the tip of his left thumb.,OSHA
"dropped object or material, line strike, hand or arm injury","struck by falling object or equipment, n.e.c. an employee and a coworker were removing a 7-inch pipe from a rack when the pipe fell from the rack and struck the employee's left hand, amputating the middle and ring fingers.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was loading a new piece of metal on a machine after stopping it. the machine engaged and the shear blade amputated three of the employee's fingers.,OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was standing on stacked milk crates to reach a higher shelf when she lost her balance and fell. her rib struck the crates and was fractured.",OSHA
"foot or leg injury, hand or arm injury","injured by slipping or swinging object held by injured worker at 9:35 am on june 16, 2020, an employee was cutting potatoes to make french fries when the potato cutter amputated his right index fingertip.",OSHA
"hand or arm injury, knife incident",injured by slipping or swinging object held by injured worker an employee was cutting lettuce with a standard chef's cutting knife when the blade amputated the employee's thumb tip.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on september 17, 2016, while operating a chamfering machine, an employee's third left finger was amputated in the machine's point of operation. the machine's safety buttons were bypassed at the time.",OSHA
