category,text,dset
"general illness or health issue, covid",a 2nd wood worker was embarking on ppm-1 and performed (on board) an rt / pcr test. he disembarked and recived a positive result. a 2nd wood worker was embarking on ppm-1 and performed (on board) an rt / pcr test. he disembarked and recived a positive result. he is symptomatic. the employee is feeling symptoms such as headache. he received guidance from the nursing technician regarding the necessary care and will be sent home for quarantine period.,ORGP
*** Not Classified,"uncontrolled release of load from lifting equipment during lifting operations, a 3.7 tonne valve was being lifted using a 6.3 tonne swl combination trolleyhoist. when the load reached 1m in height, the load released resulting in an uncontrolled drop to decklevel.no injuries or damage to plant equipment occurred because of this incident. during lifting operations, a 3.7 tonne valve was being lifted using a 6.3 tonne swl combination trolleyhoist. when the load reached 1m in height, the load released resulting in an uncontrolled drop to decklevel.no injuries or damage to plant equipment occurred because of this incident.",ORGP
covid,employee communicated a positive confirmation for covid-19  an employee reported a confirmed positive test for covid-19 to site management. the employee has been in isolation. wood is identifying those who may have worked in proximity.  appropriate notifications have been completed. ,ORGP
foot or leg injury,"ip injured knee descending stairs at export house. migrated from legacy cairs incident #36536at approx. 09:20 on 28 february 2018, the ipwas descending the stairs when an unknown individual ran up the stairs in the opposite direction. the individual running up the stairs did not slow or deviate from his path when passing the ip, consequently the ipaltered hispath suddenly and struck hisknee on the balustrade. the ip limped to a local food store where he was observed by dominic getting, a nominated first aider, to be in pain. dominic proceeded to administer cold treatment with a bag of frozen peas to mitigateswelling to the knee. the ip received no further treatment and although painful, had no mobility problems. migrated from legacy cairs - see detailed description",ORGP
"general injury, foot or leg injury","person felt discomfort in his hip area migrated from legacy cairs incident #30226ip rang his supervisor in the morning of 19th april complaining of hip discomfort and was going to the doctors for assessment, when asked what happened the ip was not able to give a specific incident that would have contributed to the pain migrated from legacy cairs - see detailed description",ORGP
lifting or moving loads,"employee placed pump on pallet of forklift. operator raised forks/tines and made contact with employee shin employee placed pump on ballet of forklift. once the pump was on the pallet, the equipment operator raised the forks/tines to begin his movement. in doing so, the tines made contact with employee shin employee informed manager (russell wroten), he then contact site safety rep (craig crockett). he was transported to local occupational medical facility to evaluation. ",ORGP
*** Not Classified,"operator hit a water line above ground but through a spoil pile trackhoe operator was removing dirt from spoil pile and loading out on tandem dump truck per job scope.  as operator continued removing dirt, he hit a water line that was running above ground, but through the spoil pile. operator notified supervisor. bay and wood safety were notified, scene was frozen and operator was taken to occucare for ua. investigation ongoing.",ORGP
"line strike, vehicle incident general","a 12 foot section of sheet piling was placed on top of an unidentified nitrogen line. on 11/29/2021, a 23 inch by 12 foot section of sheet piling weighing 365 pounds was placed inside of an excavation in preparation for firewater line installation. the sheet piling was to be used for shoring to protect workers during a planned entry. the piling was installed with an interlock system and then lowered downward and pushed into position with an excavator bucket. a concern was brought by an air liquide representative that the sheet piling may have been placed over an existing nitrogen line. work was then halted and a probing operation then began. it was subsequently discovered that there was a 6 inch nitrogen line located beneath the sheet piling. preliminary investigation showed no damage to the nitrogen line, however contact was made and verified by paint transfer. investigation underway. work was halted until further notice. damage to nitrogen assessed with preliminary assessment showing no significant damage to line. investigation initiated.",ORGP
back injury,"ip hurt back putting items into cupboard  ip received an internal mail folder at roughly 09.40. when he checked the contents it was 2 returned office passes. he got up from his chair and went to the cupboard in reception, opened the door and bent over to put the passes in the cupboard when he felt a shooting pain in his back. ip was seen by a first aider",ORGP
covid,"the wood employee was detected as positive while search the hospital with symptoms.  on last december 20th, the employee was looking for the infirmary felling discrete symptoms, he was forwarded to the hospital to be assessed  by a doctor and was tested negative for covid on december 28th and was released to back work activities.in the end of the day, he looks once again the infirmary felling headache and fever and was forwarded one more time to the hospital and on was being hospitalized. yesterday we received the notice about the employee was conducted to intensive care and positive test for covid. he was tested twice as negative after this positive result. we will be monitoring the case and will update as we have any news, we did not receive any documentation from the hospital, and all information that we have, was come from a nurse during telephone contact with his family. no closed contact was identify and the family was being orientated by wood health team.",ORGP
"fuel spill or leak, environmental leak or issue","failure of a hot oil pump seal on separation train 1 at approximately 16.40 on friday 15th february there was a failure of a hot oil pump seal on separation train 1. this resulted in a release of ~50l of oil which was captured in the bund. note that the full inventory was captured within the bund - there was no release to the environment. of the 50l released, 30l was remediated with absorbent spill pads and the remaining 20l went to the oil drains system. this description will be updated once more information becomes available.    the spill to bund was remediated by absorbent spill pads and the remaining inventory sent to the oily drains system.",ORGP
*** Not Classified,"while drilling fence post holes at pond #30, skidsteer's auger attachment disconnected from the skidsteer striking the ip on left shoulder   on july 29th, at approximately 11:00am, a subcontractor was drilling holes for perimeter fencing around site, near pond 30. skidsteer operator was drilling a hole and the auger attachment disconnected from the skidsteer, and fell forward, striking an employee on the left shoulder. x-ray revealed a fracture of the left clavical resulting in a restricted duty medical treatment case. incident has an actual rating of b2 as it was a restricted work injury. this carries a potential rating of b3 as it could have been a lengthy lost time incident. site hsse depatment was notified and responded with the site medic. ems were called. ip was stable and was transported to the safety office to meet ems. ip was transported to the hospital for evaluation. incident is under investigation. ",ORGP
hand or arm injury,"compressed or pinched by shifting objects or equipment two employees were trying to lift a container from an aircraft. one employee's hand was caught between the aircraft and the container, causing the amputation of the employee's middle, ring, and little fingers.",OSHA
"slips & trips, general injury, head or face injury","fall through surface or existing opening, unspecified an employee was working on a single story roof repairing a skylight. the employee was vacuuming up nails when he lost balance and fell through the skylight resulting in broken ribs, a punctured lung and a head laceration.",OSHA
burns,contact with hot objects or substances hot water splashed and burned an employee who was engaged in manufacturing operations.,OSHA
slips & trips,"fall on same level due to slipping  an employee was walking back to the truck, slipped on the ice and fell onto his right hip cracking the pelvis.",OSHA
"hand or arm injury, head or face injury","compressed or pinched by shifting objects or equipment on august 31, 2019, an employee was guiding a roll of film into a pizza sauce machine that was being lowered with an overhead hoist when the employee's hand was caught between the film roll shaft and the cradle of the pizza sauce machine. the employee pulled her hand back and received an amputation of the right index fingertip. the unbalanced film roll struck her on the right side of her face between the nose and cheek, causing blunt trauma to the face. she was hospitalized.",OSHA
"slips & trips, foot or leg injury","struck by object or equipment dropped by injured worker an employee was moving a package (containing the casing for an electrical panel) from unloading to a conveyor. as the employee took the one step to the conveyor, the package fell and struck the employee's right ankle, causing a laceration.",OSHA
"lifting or moving loads, vehicle incident general, head or face injury, foot or leg injury","pedestrian struck by vehicle in nonroadway area, unspecified an employee was walking out of a building when a forklift struck her. she suffered a broken left foot and hit her head.",OSHA
"lifting or moving loads, dropped object or material, vehicle incident general, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was spotting for a forklift driver when a steel beam rolled off a truck and onto his left leg, fracturing his ankle.",OSHA
"fall from or working at height issue, back injury","other fall to lower level, unspecified a tractor operator fell backwards while getting out of the spreader. he was hospitalized with back pain.",OSHA
*** Not Classified,exposure to environmental heat an employee collapsed due to dehydration.,OSHA
"slips & trips, fall from or working at height issue, general injury, back injury","other fall to lower level, unspecified an employee was hanging drywall from a scissor lift. the employee fell off the scissor lift after having an apparent seizure. the employee landed on the floor and sustained brain swelling, a broken back, and a broken neck.",OSHA
lifting or moving loads,"other fall to lower level less than 6 feet on 12/08/2016, an employee fell off the back end of his tractor-trailer at a customer's loading dock and suffered a severe concussion, requiring hospitalization.",OSHA
"slips & trips, fall from or working at height issue, general injury, head or face injury","other fall to lower level, unspecified an employee was on a table storing materials on an upper shelf when he fell from the table to the ground, breaking ribs on his left side and suffering a concussion. he was hospitalized.",OSHA
*** Not Classified,"ignition of clothing from controlled heat source an employee was making a cut on the metal of a rail car using an air arcing cutting torch. the employee's clothing was ignited, resulting in second-degree burns with a small patch of third-degree burns to the right side of his back and neck.",OSHA
"lifting or moving loads, head or face injury","struck against stationary object or equipment, n.e.c. an employee was working in a box truck and loading equipment. when she pulled a strap on boxes, the strap broke. she then hit her head on the box truck wall and suffered a head injury that required hospitalization.",OSHA
slips & trips,"fall on same level due to tripping over an object  an employee was walking with a piece of pipe in his hand when he tripped over a cord that was laying on the ground. he fell to the ground and landed on his left hip, requiring hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to clean a trimmer when her right hand was caught under the trimmer. her right pinky finger was then pinched and partially amputated between the trimmer guarding and the machine's pulley.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was closing a door to a pyxis medication holder when she jammed her finger, requiring hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was placing shims to align crop dies in a shear machine. when the machine was activated, the employee's right hand was caught in the point of operation resulting in partial amputations to two fingers.",OSHA
foot or leg injury,"pedestrian struck by vehicle in nonroadway area, unspecified an employee exited the passenger side of a refuse truck to collect garbage. the truck's passenger side front tire rolled over his right foot causing a crushing injury to the foot.",OSHA
"lifting or moving loads, hand or arm injury","contact with objects and equipment, unspecified an employee was performing a change-over function on a machine when his index finger made contact with the machine, partially amputating his fingertip.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was attempting to replace a belt on the pulley system in the bagging area. the machine was stopped when the employee pulled on the pulley. due to high tension on the belt, the employee's right hand was pulled between the belt and pulley resulting in amputation of the first two fingertips on the right hand.",OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level, unspecified an employee fell from a roof to the ground, suffering a broken ankle and broken vertebra. the employee was hospitalized.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee was walking from the company parking lot when he slipped on mud, fell, and broke his right ankle.",OSHA
"slips & trips, back injury","other fall to lower level less than 6 feet an employee was getting out of a front-end loader when he missed the step and fell to the ground, fracturing his pelvis. he was hospitalized and required surgery.",OSHA
"slips & trips, back injury","other fall to lower level less than 6 feet an employee was walking on a flatbed tractor trailer while loading equipment. he was checking to make sure chains were not trapped between the load and dunnage when he tripped over the dunnage and fell 57.5 inches off the trailer to the concrete below, fracturing his pelvis.",OSHA
*** Not Classified,exposure to environmental heat after completing his wing-walking task an employee was walking back to the airport terminal and started to feel fatigued. the employee was admitted to the hospital for dehydration.,OSHA
"slips & trips, site compliance or practice issue, fall from or working at height issue, foot or leg injury","other fall to lower level, unspecified on 7/13/2019, at 8:00 am an employee working as an operator and carpenter was stripping the wall forms of a structure. while repositioning himself he lost his footing, fell to the ground and landed on his foot. he sustained a broken lower left leg requiring hospitalization and surgery. the employee was wearing fall protection, but it was not connected at the time of the fall.",OSHA
"lifting or moving loads, vehicle incident general, foot or leg injury","part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was driving a stand-up forklift down the main travel aisle in the warehouse when he struck some racks. his left foot became caught between the racks and the forklift, sustaining a laceration that required hospitalization.",OSHA
"slips & trips, general injury, head or face injury","fall on same level, unspecified an employee was walking toward his car in a parking lot. he fell to the ground in a grassy section, suffering bruises to the left hip and head.",OSHA
"lifting or moving loads, vehicle incident general","indirect exposure to electricity, greater than 220 volts an employee went to retrieve keys from a utility truck during a thunderstorm when lighting struck the overhead powerline and energized the truck, causing him to experience shortness of breath. he was hospitalized.",OSHA
"slips & trips, general injury, hand or arm injury",fall on same level due to tripping over an object  an employee running a check stand/cash register tripped over a box of grocery bags that was on the floor. the employee's left arm hit the floor causing a dislocated left shoulder requiring hospitalization.,OSHA
head or face injury,"struck against object or equipment, unspecified an employee bumped his head and suffered a brain hemorrhage while replacing lights/ballasts.",OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee fell from a ladder and was hospitalized.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on august 30, 2017, at approximately 2:15 p.m., an employee was transitioning a process air compressor from the vertical to the horizontal position when the employee's fingers were caught between the compressor's round housing and the internal tube section, amputating the left ring finger above the first knuckle and the left pinky fingertip.",OSHA
"knife incident, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  on may 4, 2016, at approximately 2:30 pm, an employee noticed that the (powders) raw materials were not going down easily through the mixing chamber (approximately 165 cubic inches) of an extrusion machine fitted with a rotating shaft ""rotor"" with a maximum speed of 100/500 rpm's. he attempted to clear out the material from the mixing chamber with a putty knife at different speeds (controlled/adjusted by the employee himself) beginning at 460 rpm, then down to 120 rpm, and then up to 130 rpm when his gloved hand (cloth) holding the putty knife was pulled in the mixing chamber. the knife was thrown out and when he pulled his hand out his right thumb and three other fingers on his right hand were amputated.",OSHA
"general injury, head or face injury, foot or leg injury","struck by dislodged flying object, particle an employee was connecting a pipe to a wellhead. the pipe separated under pressure and struck the employee, fracturing the employee's ribs and leg.",OSHA
*** Not Classified,contact with hot objects or substances an employee was changing out a screen on the extruder and received second and third degree burns on the neck and face from the heated polypropylene (240 to 280 degrees c). the employee was not using ppe at the time.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee operating a saw on a wing line suffered a left index fingertip amputation.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee lacerated a finger when it was caught in a press brake.,OSHA
"slips & trips, fall from or working at height issue, general injury, head or face injury","other fall to lower level 6 to 10 feet an employee was operating a saw cutter while cutting a concrete slab (balcony) on the second floor level of a residential home when he slipped and fell approximately 8 feet down to the concrete ground level. he was hospitalized with a head fracture, a spinal fracture, and rib fractures.",OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee was entering the facility and got his finger caught in the door resulting in amputation of the right middle finger.,OSHA
"vehicle incident general, head or face injury","struck against stationary object or equipment, n.e.c. an employee was completing patient care tasks and struck her head on the tv in the room, causing a concussion.",OSHA
"slips & trips, foot or leg injury","pedestrian struck by vehicle in nonroadway area, unspecified an employee was walking alongside a skid steer that was carrying a hoisted cage used to pour foundations. he was holding onto the cage to keep it steady when he tripped over a nearby portable generator. the skid steer then ran over his foot, fracturing his right ankle.",OSHA
weather related issue,"exposure to environmental heat an employee was making deliveries when he began to experience signs of heat-related illness, including feeling lightheaded and weak. he was hospitalized due to dehydration.",OSHA
"slips & trips, head or face injury","fall through surface or existing opening, unspecified an employee fell through the sheetrock ceiling in a home's attic, landing on the concrete floor below and suffering head injuries.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was helping an excavator set a 16-foot steel post. the rigging was removed before the post had been bolted in place. the steel post then fell and struck the employee, who suffered a broken leg and was hospitalized.",OSHA
"fall from or working at height issue, general injury, head or face injury, foot or leg injury","other fall to lower level, unspecified while cleaning equipment, an employee fell from the steps and struck their head against a machine, suffering head trauma. the employee also suffered a twisted leg/hip.",OSHA
general injury,"multiple types of overexertion involving outside sources an employee was stocking shelves with chocolate products. the employee lifted a box weighing 20 to 30 pounds, and while twisting to put it on a shelf, he sustained an injury to organs in his lower right abdomen.",OSHA
"hand or arm injury, head or face injury","compressed or pinched by shifting objects or equipment while building a tent, an employee's right index finger was caught and lacerated between a crown and a brace.",OSHA
"dropped object or material, general injury, vehicle incident general, head or face injury, lifting or moving loads","struck by falling object or equipment, unspecified while unloading a freight trailer, an employee was struck by a load retaining bar that had been knocked over. the employee suffered head and right shoulder contusions.",OSHA
burns,"fire, unspecified during the process of nipping down the well head, a flash fire occurred and an employee was burned on the face and neck.",OSHA
"vehicle Incident involving animal, lifting or moving loads, general injury, back injury","struck by animal, n.e.c. on june 4, 2020, an employee was trying to get a cow to move from a scale. the cow stood up and pushed the employee against a fence, causing fractures to the left hip, pelvis, and sacrum. the employee was hospitalized.",OSHA
"slips & trips, general injury","fall on same level due to slipping  employee was moving cars in a back parking lot when he slipped on ice and fell, fracturing a hip.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was performing a pressure plate test when a fixture came down on his right hand and amputated the thumb. the machine was not guarded at the time.,OSHA
lifting or moving loads,"pedestrian vehicular incident, unspecified an employee was hospitalized after being struck by a forklift.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified at about 6:45 a.m. on april 10, 2021, an employee was scraping down the inside of a mixing bowl when the mixer dough hook caught his index finger. he suffered a broken finger and a cut.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was pulling wire through a die on a draw block machine when the employee's left ring finger was caught and amputated between the machine's jaws and the drum.,OSHA
"slips & trips, fall from or working at height issue, general injury","other fall to lower level less than 6 feet an employee was standing on a ladder to install an hvac at a jobsite when he slipped and fell approximately 4 feet to the ground. he cracked several ribs and felt sore on his right side, requiring hospitalization.",OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. on april 30, 2021, an employee and his co-workers were offloading glass from a crate and when the crate opened. all of the glass in the crate fell out, landing on the employee's right thigh and trapping him against a fence. he suffered a broken right femur and was hospitalized.",OSHA
"hand or arm injury, electric shock or issue","direct exposure to electricity, unspecified an employee opened the electrical enclosure to do an inspection. the employee reached into the enclosure to check the incoming wiring and contacted the wiring on the top of the breaker with his right ring finger, middle finger and thumb. the employee was hospitalized for burns and electric shock.",OSHA
*** Not Classified,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a machine when their left hand fingers were pulled into the machine, resulting in a degloving of three fingertips and broken knuckles that required surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was attempting to manually adjust a printing press when the machine amputated her right ring finger down to the first knuckle and lacerated her pinky finger.",OSHA
"slips & trips, head or face injury, eye injury or irritation","fall on same level, n.e.c.  on july 11, 2016, an employee was sorting merchandise and lost consciousness. he fell and struck his head on a table, fracturing his eye socket. he was hospitalized.",OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee was heading to the ground from a 10-foot-high awning using a 28-foot extension ladder that was tied to the building. when the employee was about 8 feet from the ground, they fell off the ladder and landed on top of shrubs. a piece of branch from the shrubs pierced the employee's buttocks, resulting in hospitalization.",OSHA
"slips & trips, fall from or working at height issue, hand or arm injury","other fall to lower level, unspecified an employee was applying home coating around the exterior of a rooftop when the employee fell off the edge of the building, suffering a broken wrist and other trauma.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee closed their right thumb in the safe door resulting in amputation of the thumb tip.,OSHA
"slips & trips, fall from or working at height issue, foot or leg injury","other fall to lower level, unspecified an employee was unloading string from a truck next to a hop farm.  the employee fell from the truck and broke their femur.",OSHA
"vehicle incident general, head or face injury","jack-knifed or overturned, nonroadway an employee was operating a utility task vehicle and going uphill when the vehicle rolled over backwards and rolled down the hill. the employee suffered a lacerated head and four fractures.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was sitting on a partially open tool box when the tool box lid closed on and pinched his left ring fingertip, resulting in a fingertip amputation.",OSHA
"fall from or working at height issue, back injury","other fall to lower level 6 to 10 feet while removing the roof of a mobile home, an employee fell approximately 10 feet from the roof to the ground. the employee was hospitalized for a strained lower back.",OSHA
