category,text,dset
*** Not Classified,"employee put vehicle into neutral, exited to get some paperwork and it rolled backwards into another vehicle. migrated from legacy cairs incident #30445employee was backing out of a parking spotin a cheniere vehicle then remembered information he needed in the office. he put the vehicle into neutral, exited to getthat information, and while in the office,it rolled backwards into another vehicle causing a small dent in the bumper. the employee was in a rush working to correct an system upset in the plant. migrated from legacy cairs - see detailed description",ORGP
covid," wood team member tested positive for covid-19 while working from home a wood team member experienced mild signs and symptoms associated with covid 19 and was seen and tested by a primary health care provider. the employee received a positive test result.  team member, reported to hssesome recommendations were sent to the employee by hsse",ORGP
foot or leg injury,"ip was scooting/pushing a 6-inch hose out of his way with his right leg (a sweeping action with his leg/foot), he felt his left knee pop.    on april 6, 2020 at approximately 10:00am, the ip was working at the north shore energy air products quonset hut gathering some equipment to relocate it to the maintenance shop.  as he was scooting/pushing a 6-inch hose, that was on the ground, out of his way with his right leg (a sweeping action with his leg/foot), he felt his left knee pop.            ip called his supervisor and reported the incident at the end of his shift.  the ip then called hse.  hse called axiom.axiom reviewed first aid measures appropriate for this injury, and the ip agreed with this plan.  axiom also reviewed education regarding this type of incident/injury, including what to expect during recovery.",ORGP
*** Not Classified,four wood employees advised to self isolate by track and trace. these cases are not linked.  four wood employees advised to self isolate by track and trace. these cases are not linked. they currently have no symptoms and are due to return to work between 02-04/12/20. reported to site manager 23/11/20.,ORGP
covid,a 3rd wood employee was embarked  on p08. the ip performed the covid-19 test with a positive result. a 3rd wood employee was embarked  on p08. the ip performed the covid-19 test with a positive result. the ip is asymptomatic the ip is asymptomatic. he received guidance from the nursing technician regarding the necessary care and will be sent home for quarantine period.,ORGP
line of fire,"mini-micro piling rig tilted while unloading from the trailer bed. a team consisting of a rig operator, banksman and a supervisor was tasked to unload a mini-micro piling rig (dr-43) from a trailer bed at b3, near the chemical waste collection area. in the process of unloading the rig, when it was descending on the ramp (after the front part of tracks making contact with the *portable ramp), the leader positioned at the front of the rig was observed to slowly tilt forward and came to a complete stop after making contact on the concrete ground. no personnel was hurt or were positioned in the line-of-fire during this incident. the unloading area was hard-barricaded. upon noticing the rig tilting forward, the rig operator managed to descend from the trailer bed unhurt (the operator was standing beside the rig to manually operate the rig's levers).  the banksman for the task was positioned about 6 metres away from the rig's tilted location and the task supervisor was standing outside the hard barricade. the incident was immediately reported by yes construction to wood supervisors. the rig operator was taken to crisp clinic for a a & d test. result was negative. the work was stopped, incident area barricaded and investigation process and a recovery plan for the rig is to be commenced soon. (* 2 x separate portable ramps that came with the trailer were used as an extension from trailer's fixed ramp). no damages to the property.  stopped work;ptw withdrawn;quarantined affected area;notified plant shift superintendent;initiated investigation process",ORGP
hand or arm injury,struck by or caught in swinging door or gate the employee was approaching  the doors that go into the lunchroom/cafeteria area. somebody had just come through the doors. as the doors were closing he grabbed the edge of the door trying to catch it before it closed. the doors caught the end of his pinky finger and amputated it.,OSHA
"lifting or moving loads, foot or leg injury, general injury, vehicle incident general",pedestrian struck by vehicle backing up in nonroadway area an employee was walking across the warehouse and was struck by and run over by a forklift that was operating in reverse. the employee sustained a fractured right shoulder and left leg.,OSHA
"general injury, fall from or working at height issue","other fall to lower level 11 to 15 feet  on august 19, 2019, an employee was preparing to trim a tree. the employee climbed a ladder and buckled into a tree limb when the limb snapped, causing the employee to fall approximately 15 feet to the ground below. the employee was hospitalized with broken ribs and a fractured spine.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was trying to remove a piece of stuck bark debris from a conveyor system. the conveyor caught the employee's left hand, lacerating the thumb and possibly amputating the index fingertip.",OSHA
"foot or leg injury, slips & trips","fall on same level, unspecified an employee fell and broke the left ankle.",OSHA
foot or leg injury,nonclassifiable an employee was webbing up a press and standing between two units when she contacted her right leg against a small step ladder. the employee felt a pop in her left leg and sustained a broken left femur.,OSHA
vehicle incident general,"struck by rolling object or equipment being pushed by another  person an employee was standing in front of a deli department when a customer's shopping cart struck her. she fell to the floor and suffered pelvic fractures, and was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was using a wax/grease stick to grease the blade of a horizontal band saw. the blade yanked the stick, pulling the employee's hand into the blade amputating the left middle finger.",OSHA
*** Not Classified,"ignition of vapors, gases, or liquids an employee used a mig welder on a caddy. the flammable vapor inside ignited and burned the employee's right arm and hand.",OSHA
dropped object or material,"nonroadway noncollision incident, n.e.c. an employee was unloading a tractor trailer using a piv when the trailer moved approximately 2 feet. the employee in the piv dropped about 8 to 10 inches due to the movement of the tractor trailer, causing a back injury.",OSHA
"site compliance or practice issue, fall from or working at height issue","fall through surface or existing opening 16 to 20 feet while installing metal decking, an employee fell approximately 20 feet to the lower level, fracturing bones. fall protection was not worn at the time.",OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell while exiting the back of a truck, suffering four broken ribs.",OSHA
"lifting or moving loads, general injury, vehicle incident general","pedestrian struck by vehicle in nonroadway area, unspecified an employee was struck by a powered forklift while pushing a shopping cart on the work floor, suffering a broken hip.",OSHA
"foot or leg injury, vehicle incident general","nonroadway collision with other vehicle, unspecified two employees were driving all-terrain vehicles, using them to control cattle, when their vehicles collided. one employee suffered a fractured left femur.",OSHA
*** Not Classified,"explosion, n.e.c. an employee suffered severe burns to his nose, eyes, forehead, right forearm, and the frontal region of his neck when pressurized, hot product exploded and sprayed on him as he was looking in the cooker machine.",OSHA
*** Not Classified,"injured by physical contact with person while restraining, subduing-unintentional on february 3, 2016, at approximately 4:30pm, an employee was injured while attempting to restrain a patient who became irate and physically aggressive.  the security officer was hospitalized for a concussion.",OSHA
weather related issue,exposure to environmental heat an employee experienced heat exhaustion/heat stress while performing welding activities in an enclosed area in a 97-degree environment. the employee was hospitalized.,OSHA
"lifting or moving loads, hand or arm injury","struck against object or equipment, n.e.c. an employee was cleaning their hands with a shop rag and got a steel splinter in their hand. the splinter required surgery.",OSHA
*** Not Classified,"hitting, kicking, beating, shoving at about 8:15 p.m., a customer who had been told to leave a mall attacked a security guard. a second guard came over to help and the customer punched her and then kicked her in the head, arm, and back. the second guard was hospitalized, having suffered a concussion and a fractured humerus.",OSHA
foot or leg injury,"fall or jump from and struck by same vehicle in normal operation, nonroadway an employee was operating a standup forklift. when he exited the equipment, he was pinned between the dock door and the forklift, fracturing his left ankle.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell from a fixed ladder while climbing down from a roof. the employee landed on the ground and suffered a broken leg or legs.",OSHA
"foot or leg injury, slips & trips","thrown, fell, or jumped from animal being ridden an employee was riding a horse at the worksite and fell resulting in a broken tibia.",OSHA
"foot or leg injury, slips & trips","fall through surface or existing opening, unspecified an employee was standing on a flatbed trailer, pulling a tarp over a load of cast iron pipe that was covered in plastic. when he went to step down off the cargo, his left foot slipped, breaking through the plastic cover and his left leg slipped in between the cast iron pipes. the employee sustained lacerations to the left calf and knee and was hospitalized.",OSHA
*** Not Classified,"ignition of clothing from controlled heat source a temporary employee was cutting metal using a cutting torch when hot metal popped up and landed on the back of his shirt. his shirt ignited and he suffered severe burns to his back, requiring hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was reaching to pull a cardboard box stuck in a conveyor belt transition plate. the employee's right index and middle finger were caught in the transition plate, causing the amputation of the index fingertip.",OSHA
*** Not Classified,"caught in running equipment or machinery during regular operation the incident occurred at a press, which rewinds rotating shafts and cycles out. the employee's arms got caught in the rewinder.",OSHA
back injury,"overexertion involving outside sources, unspecified an employee was working with a portable x-ray machine. as the employee was bringing the patient forward onto the x-ray she suffered pain in her lower back on the right side. the employee suffered a bulging disc in the lower back.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was running a rolling press machine and his hand got caught in the in-running nip point.  when he removed his hand, a finger on his hand was torn requiring hospitalization.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was cleaning out a dryer when the rotary valve struck their left ring finger and amputated it to the first knuckle.",OSHA
"dropped object or material, hand or arm injury","struck by falling object or equipment, unspecified an employee was bending down and cleaning out a box when a piece of angle iron fell on his left ring finger, amputating the fingertip.",OSHA
"head or face injury, vehicle incident general",nonclassifiable an employee was driving a utility tractor when he passed out and struck his head on a hatch cover lid and the inside of the tractor cab.,OSHA
*** Not Classified,exposure to environmental heat an employee was hospitalized for dehydration after spreading grass seed.,OSHA
"foot or leg injury, slips & trips",other fall to lower level less than 6 feet an employee was trying to hang a part on the paint line while standing on a platform approximately 2 feet high. the employee got dizzy and fell on the concrete floor fracturing his left femur.,OSHA
"dropped object or material, back injury, lifting or moving loads","struck by falling object or equipment, n.e.c. the injured employee was stripping concrete forms from jersey barriers in the crane staging area. an overhead crane (crane 1) had the form lifted up just enough to take the weight off it so the concrete could cure. another employee was operating a mobile crane (crane 2) to move concrete forms into place in the staging area. crane 2 bumped into crane 1 moving crane 1 slightly out of place. this caused the concrete form to fall over and knock the jersey barrier over onto the injured employee. the employee was hospitalized for fractured vertebrae in the back and a lacerated kidney.",OSHA
*** Not Classified,"direct exposure to electricity, greater than 220 volts an employee was constructing a new electrical distribution line. while connecting a neutral line near an energized primary phase, the employee's face contacted the energized phase resulting in burns to his face and arm. the employee was hospitalized.",OSHA
"general injury, fall from or working at height issue","other fall to lower level 16 to 20 feet while framing a residential structure, an employee fell approximately 20 feet to the ground and sustained fractured ribs.",OSHA
"dropped object or material, back injury, lifting or moving loads, vehicle incident general","struck by falling object or equipment, unspecified an employee was helping others to pull a pole from a stack and load it onto a digger derrick when the pole fell and struck the employee, fracturing his pelvis and puncturing his bladder.",OSHA
"dropped object or material, lifting or moving loads, general illness or health issue","struck by falling object or equipment, n.e.c. an employee was removing plastic tote containers from a tractor trailer. as the employee pulled on the totes, they caught on a piece of the trailer and tumbled over on top of the employee. the employee was taken to the hospital and given a medication that caused an allergic reaction. he was  held overnight for observation due to the allergic reaction.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was working with equipment when his hand was caught in the equipment, amputating half of a finger.",OSHA
"lifting or moving loads, general injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was using a dolly leg handle to lower a trailer so it could be connected. the handle slipped from his hands and it sprung back, striking him in the jaw and neck area, bruising his esophagus, and breaking his jawbone.",OSHA
"general injury, slips & trips",fall on same level due to tripping over an object  an employee had just finished delivering mail to a residence and was taking a shortcut across a yard when he tripped over a tree root and fractured his left hip. the ground was a bit muddy at the time.,OSHA
"general injury, slips & trips","fall on same level due to tripping over an object  an employee was working on a production line when the employee stepped back and tripped over the edge of a pallet that was sitting on the floor. the employee fell to the concrete floor and fractured the right hip, requiring hospitalization.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was standing next to concrete forms when a crane operator began lifting the forms. the pile of forms shifted and the employee's finger was pinched between two forms, resulting in a fingertip amputation.",OSHA
*** Not Classified,"struck by object or equipment dropped by injured worker on september 26, 2018, an employee was helping unload a concrete panel off a forklift truck onto a pickup truck bed. the panel slipped and its weight came down on the employee's little finger, pinching off the tip.",OSHA
"foot or leg injury, lifting or moving loads","struck by swinging or slipping object, other than handheld, n.e.c. a forklift operator and two spotters were removing a 600-pound pump from a paper machine's virgin pulper. the pump was being lifted by nylon straps, attached to the tines of the forklift, when it became stuck on a pipe flange. the pump disengaged from the housing and started to swing, striking one of the spotters twice in the right leg. the employee received a laceration to the right thigh and another to the right knee, and was hospitalized.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee's left-hand middle finger was amputated when a safe door shut on it. he required surgery.,OSHA
*** Not Classified,caught in running equipment or machinery during regular operation an employee's hands came in contact with the grinder blades in a meat grinder resulting in the amputation of fingertips.,OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. an employee was servicing a moulder and checking the alignment of the cutter when the machine activated cutting his right middle, ring and pinky fingers. the employee was hospitalized and had surgery on his hand.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee was reassembling pipe components after a valve replacement on a mud pump. a section of pipe crushed his finger against a pipe flange. the finger was surgically amputated.",OSHA
*** Not Classified,compressed or pinched by shifting objects or equipment employee was moving a cart of pizza dough. the cart tipped over and pinned the employee's thumb between the handle and floor. the employee required surgery.,OSHA
fall from or working at height issue,"fall through surface or existing opening 16 to 20 feet an employee was fitting insulation into a hole and fell through a roof opening, landing on the floor 17.5 feet below. the employee suffered blunt trauma injuries.",OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","pedestrian struck by vehicle in nonroadway area, n.e.c. a forklift struck a box bin, which in turn struck an employee, breaking the employee's legs.",OSHA
head or face injury,"struck by dislodged flying object, particle an employee performing a road call was struck in the face by a bottle jack that kicked out while he was servicing a truck alongside a public road. the employee was hospitalized for treatment of an orbital fracture and observation.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was adjusting the tooling on a brake press. the upper die descended onto the employee's right arm and left hand, severely injuring both.",OSHA
*** Not Classified,"caught in running equipment or machinery during regular operation an employee was setting up a three-stand mill machine. as he placed his right hand on the block, his left hand pressed the jog forward button instead of the tension off button, causing the block to rotate counterclockwise and amputate his right middle and ring fingertips. the jog button was unguarded at the time.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on february 6, 2016, at approximately 12:30 pm, an employee sustained an amputation of the left middle finger to the first joint. the employee was preparing to dump a dumpster elevated by a forklift when the dumpster rolled back onto the employee's hand.",OSHA
"foot or leg injury, slips & trips","other fall to lower level less than 6 feet on april 28, 2021, an employee was inspecting steel fixers in the second floor deck of a new hospital. when he stepped on the steel pan section (u-channel), his foot slipped and landed in a 20-inch-deep space between the pans. he suffered a broken left leg and was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee inserted an allen key into the soft step adjuster of a lip groover to adjust the machine's tension. his left pinky finger was positioned near the machine shaft and shaft housing. the work cell was not de-energized at the time. as he was making the adjustment, the machine cycled, pulling the shaft into the housing and amputating approximately half of his left pinky finger.",OSHA
"general injury, slips & trips","fall, slip, trip, unspecified  while working on a network panel, an employee fell through the panel into an opening and broke four ribs.",OSHA
"lifting or moving loads, back injury, vehicle incident general, dropped object or material, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was unloading metal rails from a transport trailer when the rails slid off the trailer supports and struck the employee in the back and lower leg. the employee suffered damaged vertebrae and a lower leg injury, requiring hospitalization and surgery.",OSHA
hand or arm injury,struck by discharged object or substance an employee was cleaning a truck with a pressure washer when the employee's left hand was lacerated by the pressure washer's stream of high-pressure water.,OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee unloading shingles from a truck suffered a fall that lacerated the spleen and required hospitalization.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level 6 to 10 feet on april 12, 2021, an employee was on a ladder, attempting to throw a pallet into a dumpster. he fell to the ground 7 feet below and suffered a compound fracture to the left leg. he was hospitalized.",OSHA
foot or leg injury,"caught in running equipment or machinery during regular operation an employee was riding on the mast of a forklift while a coworker operated the forklift. they were in the process of fixing a leaning pallet when the employee's foot got caught between the mast, amputating his left toe.",OSHA
"general injury, fall from or working at height issue","other fall to lower level 26 to 30 feet while tracing security camera conduit lines, an employee fell 28 feet from a second-level platform to a platform outside a grain receiving control room. the employee suffered broken ribs.",OSHA
"foot or leg injury, head or face injury, slips & trips",fall on same level due to slipping  an employee was walking down the aisle when she slipped on the wet floor and twisted her ankle. her ankle began to swell immediately and was broken in two places. she also fell and hit her head on the floor.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was hospitalized after getting his right arm caught between the arm of a skid steer and the frame, fracturing his wrist.",OSHA
"fuel spill or leak, burns, slips & trips","fall on same level due to slipping  an employee was adding oil to a fryer from a large pan when the pan slipped and spilled the oil onto the ground. the employee slipped in the hot oil and fell on his back, suffering severe burns to his back and the back of his legs.",OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","pedestrian struck by vehicle in nonroadway area, unspecified an employee was struck by the skid load on a pallet jack being operated by another employee. his leg was pinned and broke 4 inches above the ankle.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating the notching machine and amputated their right middle fingertip.,OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell off a ladder while running network cable for computers, breaking a tibia and requiring surgery.",OSHA
