category,text,dset
"foot or leg injury, slips & trips","fitter rolled his ankle on small cover at ground level. medical attention not required, pain subsided and the ip returned to work as normal. whilst doing routine maintenance work, ip stepped onto a small cover over some some cables and rolled his ankle.the ip had some small discomfort at the time, however felt that medical attention was not required and he continued to carry out his duties for the day. ip rested temporarily, then reported incident to his supervisor as soon as the employee had mobile reception. on the following day, the ip reported the ankle is fine and he has no restrictions on his mobility or fitness to work. the cover was in place and not ordinarily posing a trip hazard, the ip was not watching where he was placing his foot at the time.report only. reported the following day as the ip did not have mobile reception.",ORGP
lifting or moving loads,"wg maint lngp.  flashing light on telehandler made contact with building door opening.  flashing light now inoperable. migrated from legacy cairs incident #31982backgroundlngp wg maintenance personnel (2 off) were transporting goods into building 5 utilising a telehandler. the personnel consisted of a telehandler operator and observer. the goods were brought to building 5 on a flatbed truck where the telehandler then unloads the truck and transports the goods into building 5 usually with guidance from the observer. once inside the building, the observer then moves the pallet of goods with a pallet trolley. building 5 is located in the warehouse area of the plant. the access to the building 5 door is on an incline with the road surface being compacted crushed rock. the road surface is a little uneven sometime requiring the telehandler operator to level the machine with the on-board levelling system. the telehandler is new to the workgroup (3 months old) and is taller than the one it replaces by approx. 350mm. the telehandler is left hand drive operated with the boom on the right. the flashing light sits atop of the cabin on the far left side and is the highest point of the machinethe telehandler operator was working with this machine on his last rotation (28 days) and this rotation. both the observer and telehandler operator are 10 days into their rotations. the telehandler operator has been operating these types of machines for some 16+ years. he has been working for wg since april 2015. the observer has been working for wg for over a year. risk assessment ejsa was in place for telehandler operations. ejsa identified potential hazard of “operating in proximity to structures”. ejsa identified the control to “implement controls on users / access (spotter)” and to “limit / monitor proximity to live equipment, cables and overhead hazards (spotter)”. the ejsa was adhered for the unloading of 2 pallets with telehandler operating under the guidance of the observerthe ejsa was not adhered to on the unloading of the third pallet when the observer was not available. this resulted in the incident where the flashing light made contact with the doorway opening on entering building 5incident detailsthat afternoon, the telehandler operator with the observer had arrived at building 5 to unload the truck of palleted goods. the observer was positioned so that he could see and identify any hazards with bringing the telehandler through the warehouse doors. on bringing through the first load, space was tight leaving approx. 100mm between the top of the building 5 door and the telehandler but was okay. the telehandler cleared the doorway and successfully entered building 5 and unloaded the pallet of goods. the observer then took the pallet away utilising a pallet trolley. this was the same process for the second load of palleted goods and again a successful unloading of the pallet. the third load was slightly unbalanced. the operator utilised the level function on the telehandler to level the load which in this case was to tilt to the right. this in-turn raises the left side if the machine. on entry to building 5, the observer was positioning goods on the pallet trolley. as the operator had successfully unloaded 2 loads prior, he deemed it safe to unload the third without guidance from the observer. on entering the building, the telehandler operator heard a cracking sound from above. he stopped the machine to inspect and found that the flashing light had made contact with the top of the doorway breaking the orange cover. no further damage was sustained. no contact was made with the telehandler. post incident actionthe observer returned and guided the telehandler operator to complete the remainder of the task successfully. the wg supervisor advised of the situation. telehandler operator a&amp;d tested providing a negative sample (pass). migrated from legacy cairs - see detailed description",ORGP
vehicle incident general,"lngp projects.  wgpsn driver stopped their vehicle and left it on the service road in-between the mess and the green zone  where it later rolled, coming to a stop against a steel post resulting in damage to the vehicle and post. migrated from legacy cairs incident #28764lngp projects. wgpsn driver stopped their vehicle and left it on the service road in-between the mess and the green zone where it later rolled, coming to a stop against a steel post resulting in damage to the vehicle and post. no injury to driver. the driver had parked the vehicle behind the mess hall, exited,and did not apply the handbrake or leave the vehicle in gear. the driver did not appreciate the incline of the road he was on and when he left the vehicle it was stationary. after a short time the vehicle began to creep and picked up momentum resulting in it rolling down the road.at a previous toolbox talk it was emphasised to all the need to apply handbrake and leave the vehicle in gear. this action was adopted after a previous incident.the driver was taken for d &amp; a testing, returned neg (-). migrated from legacy cairs - see detailed description",ORGP
lifting or moving loads,"a worker hooked his front bumper on an obstruction while backing, damaging the bumper only. migrated from legacy cairs incident #30623a worker was backing his pickup and did not see a low obstruction which was at bumper height. as the worker backed in radius the front bumper hooked on the obstruction causing it to bend outward. no additional damage occurred and the speed was below 5 mph. migrated from legacy cairs - see detailed description",ORGP
covid,one employee communicated a positive confirmation for covid-19  one employee reported a confirmed positive test for covid-19 to site management. the employee has been in isolation since august 26th.  wood is identifying those who may have worked in proximity.  appropriate notifications have been completed. ,ORGP
lifting or moving loads,"an employee was operating a cat skid steer and moving stone to spread around some pipe.  while spreading stone the employee contacted a pipe with the bucket of the skid steer. migrated from legacy cairs incident #29041on 3/16/2016 at 11:30 am, kelchner employee john kielbasa was operating skid steer r-289-14. john was removing stone from a pile located beside two parallel 24 inch gas lines. after filling the bucket with stone john navigated the skid steer parallel to the 24 inch gas lines and proceeded to take the load to kelchner laborer ulises mendoza. just before dumping the load of stone john got slightly stuck on a small pile of stone. john moved the joystick to the left and the skid steer didn’t move to where he wanted it to move. then suddenly the skid steer became unstuck and quickly moved to the left. during this quick movement the bucket of the skid steer contacted the 24 inch discharge line. ulises was standing slightly right of the skid steer, near a cross over pipe and he observed the contact with the pipe and skid steer bucket. kelchner laborer darrick myren was standing 8 feet back behind ulises and he observed the bucket of skid steer contact the pipe. after witnessing the event darrick went to the job trailer and reported the incident to foreman ryan sine, then ryan reported then reported the incident to foreman kevin myers. john continued to work after the incident and did not let any manager know what he had done. about 45 minutes after the event, during lunch john explained the incident to foreman kevin myers. at 12:15 pm. kevin called eurkea hunter inspector rusty williams. kevin and rusty then went to inspect the 24 inch discharge line. after filling off the paint from the pipe, the damage was determined to be 3/16 inch in diameter and 1/16 of inch in depth. the damage warranted an x-ray of the area.  during my investigation i discovered that for over 2 weeks the crew had been scattering stone around the pad. during that time the skid steer was used to move stone as close as possible to all areas of the compressor station. laborers with shovels would then spread the stone evenly over the area. the laborers were also responsible to spot the operator in areas where there was potential to contact pipe or related compressor components. during my interview with john i asked him why he didn’t immediately notify his supervisor after the event had occurred, john explained that “he didn’t believe the damage to pipe was that severe”. in our conversation john let me know that prior to the incident he transported two other loads of stone parallel to the 24 inch lines. when i asked john if he was ever concerned about being within 1-2 feet of 24 inch gas lines with heavy equipment, john explained that “he wasn’t concerned at all and he felt comfortable around the lines”. prior to my interview with john he was taken to wheeling corporate health for a post incident drug/alcohol test and both tests were negative. after my interview with john he was terminated for failure to immediately notify his supervisor after contacting the line and failure to stop work.  onsite a safety stand-down was conducted to review the incident that had occurred. the meeting emphasized the pressure within these gas lines and potential severity with a broken line. the meeting also emphasized immediately reporting any incident to the onsite foreman. an onsite policy was implemented that no heavy equipment would be used within 6 feet of gas lines or compressor station components. during our meeting the pipe was being x-rayed. the x-ray tech confirmed that the integrity of the pipe was not compromised and was still within code. eurkea hunter accepted the x-ray techs determination and the damaged area will be recoated with primer. migrated from legacy cairs - see detailed description",ORGP
theft,"employee started breathing heavily and ems was summoned. employee was installing panels throughout the day at block 2. at the end of the shift the employee was taken from block 2 to block 4 where the family’s vehicle was parked. the employee was waiting for their family members to arrive at the block to leave for the day. while waiting the employee started to feel cold and started breathing heavy. at that point the ambulance was summoned to block 4. the ambulance personnel evaluated the employee, after that the employee refused further treatment. employee then went home for the day. employee was instructed to obtain a medical release form prior to returning to work.",ORGP
back injury,"lower back strain employee reported discomfort in lower back after lifting a 3-ton come-a-long on scaffold. employee stated that the incident happened at 8 am on 1-16-20, however he did not report it to his supervisor until near the end of shift. ie was evaluated, treated, and released back to work without restrictions by the on-site medic.",ORGP
"lifting or moving loads, vehicle incident general","flat bed van struck scaffold tube and damaged tube - no structural damage to scaffold flat bed lorry was reversed from road 8 onto avenue h when the driver pulled forward back onto road 8  to the contacted the scaffold tube that was on the corner, bending the tube. the scaffold tube was not part of the structure but was put in place to protect personnel from coming into contact with over sailed transoms. scaffold tube removed and scaffold amended, incident reported late and therefore team only have the scaffold tube as evidence.informed all of the supervision that if an incident occurs to leave the site as is and report it. if the structure is compromised then make it safe but leave it all in place to be seen by the investigation team. ",ORGP
"dropped object or material, near miss","nurse received a needlestick injury following administering vaccinations. migrated from legacy cairs incident #39759employee and their spouse attended the internal clinic to receive travel immunisations. the employee's appointment was at 10:45 with his spouse directly thereafter. at circa 11:45 the nurse injected the spouse in the left arm and returned the empty needle and contents to the dish, then followed by the right arm. on completion the nurse carried the dish with the needled to the sharps bin but missed the bin resulting in the needle entering her foot.the couple left the wood building around 11:55.the internal clinic doctor became aware of the incident around 2pm. the nurse had taken action to expel blood from the puncture site and cleaned with hot soapy water.the doctor insisted the nurse attend hospital and escalate the incident through their management team. this has now since taken place with the nurse being provided with post-exposure prophylaxis(pep) an antiretroviral medicinesto prevent hiv infection.investigation ongoing.update: 19/10/18following witness statements, interviews, and demonstration of the alleged event, the investigation team have concluded that there is inconclusive evidence to support a needlestick injury occurring. however, the team do acknowledge that the needle dropped to the floor whilst unsheathed. on this basis the investigation team have taken the decision to downgrade this event to a near miss (nm). the potential has been downgraded to low as should there have been evidence to support the needlestick injury, the chance of their having been blood in the needle is small and any adverse effects from such would have required the patient who was receiving the immunization to be a carrier of a blood borne virus, there is no evidence to suggest this was the case in this event. migrated from legacy cairs - see detailed description",ORGP
hand or arm injury,struck against moving part of machinery or equipment an employee was slicing meat and suffered a partial amputation to the right middle finger.,OSHA
slips & trips,"fall on same level due to tripping, unspecified an employee was walking into work when she either tripped on a curb or walked into a hole in the grass and fell. the employee broke her humerus bone and was admitted to the hospital for surgery.",OSHA
"general injury, head or face injury, slips & trips",other fall to lower level less than 6 feet an employee was standing on a bucket that was turned upside down to clean his truck. he fell off the bucket onto the concrete floor and suffered a fractured skull and neck.,OSHA
general injury,"other fall to lower level less than 6 feet an employee was on a ladder in a stock room, using a top stock cart. while descending the ladder, she fell from the last rung to the floor. she landed on her side, breaking her hip. she was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was stacking boxes of cantaloupes from a conveyor line onto pallets located behind him. he grabbed a box from the bottom, and his pinky finger was caught and lacerated under the belt.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was using a saw to cut a sample ceramic tile piece when the saw blade cut her right pinky finger, resulting in amputation of the finger.",OSHA
"general injury, head or face injury","struck by discharged or flying object, unspecified an employee was hospitalized after being struck by an airborne piece of wood. he sustained head and shoulder contusions.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker on march 20, 2015, at approximately 11:00 p.m., an employee was using a core drill to remove anchors from the face of the bluestone dam in hinton, west virginia. a 1/4"" to 3/8"" rope became entangled in the 3"" core bit. the employee's left arm was pulled into the rotating bit, which resulted in fractures of the radius and ulna.",OSHA
general injury,"overexertion in lifting-single episode an employee was removing an ems gurney with an injured patient on it and felt a ""twinge"" in his neck.",OSHA
"general injury, slips & trips","fall on same level due to tripping, unspecified an employee tripped and fell while pulling a cart. the employee sustained a fractured hip.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell from a stepladder to the gravel and concrete ground, suffering a compound fracture of the lower right leg.",OSHA
foot or leg injury,"struck by or caught in swinging door or gate an employee closed a security gate on an employee's leg, breaking it.",OSHA
*** Not Classified,"contact with objects and equipment, unspecified on or about january 30, 2015, an employee suffered an amputation of three fingertips while operating a rolling mill machine. ",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was starting the hammer mill line from the control station. once the start button is activated a short delay occurs before the machine starts moving. the employee then ran down two flights of stairs, lifted the rubber cover on the chute for the elevator bucket, and was caught by the equipment as it started to move. the employee sustained fractures to the ulna and radius in his right forearm and the right index finger was amputated to the second knuckle.",OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was climbing down a ladder into a manhole and slipped and fell. the employee landed on his right ankle fracturing it.",OSHA
back injury,"multiple types of overexertion involving outside sources an employee, who was assisted by two other employees, hurt her back while giving an aggressive resident a bath.",OSHA
*** Not Classified,"other fall to lower level less than 6 feet an employee fell while descending a 6-foot step ladder that was used to access the attic, suffering a back injury.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was helping a crew perform a dry run for placing concrete slab when his hand was caught in a wrench drive shaft that engaged, causing a right hand laceration and finger dislocation.",OSHA
"dropped object or material, foot or leg injury, fall from or working at height issue","struck by falling object or equipment, n.e.c. an employee was walking when he was struck by rubber gaskets that fell from a height of approximately 10 feet. he was hospitalized with a fractured right ankle.",OSHA
head or face injury,"hitting, kicking, beating, shoving a security officer was punched by a hospital patient and fell to the ground resulting in a skull fracture.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was bending a part in a press brake when their thumb got caught between the part and the machine. the tip of the right thumb was amputated.,OSHA
fall from or working at height issue,"other fall to lower level 26 to 30 feet an employee fell from a second story residential roof to the ground, fracturing several bones.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was manufacturing acoustic panels with fiberglass products. the employee was cutting a panel with a table saw when his right pinky finger contacted the saw blade. the finger was amputated below the second knuckle, and was later reattached.",OSHA
"hand or arm injury, slips & trips","fall or jump from vehicle in normal operation, nonroadway an employee was riding an atv and fell off the atv while going around a curve in the road. the employee sustained a fractured arm.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on january 16, 2019, at approximately 3:35 p.m., a machine operator was working to run normal production on the ravioli forming machine. the employee was tasked with continuously supplying (feeding) the filling into the machine and to start/stop the machine to make small production adjustments to the product. at some point during production, the injured employee contacted moving components inside the machine and sustained an amputation, without bone loss, to the middle fingertip of the left hand.",OSHA
"hazardous materials or work, environmental leak or issue",inhalation of harmful substance-single episode an employee suffered an asthma attack after being exposed to chemical fumes from a nearby floor stripping and waxing operation.,OSHA
"lifting or moving loads, vehicle incident general","struck by swinging or slipping object, other than handheld, n.e.c. an employee was standing on the deck of a truck when a tower crane-suspended load of concrete formwork panels struck the employee. the employee sustained a lower back injury and was hospitalized.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was pulling the hook out from the front winch on an all terrain vehicle when a coworker activated the winch switch. the winch cable was then pulled into the winch and amputated the employee's right middle finger.,OSHA
"foot or leg injury, fall from or working at height issue",other fall to lower level 6 to 10 feet an employee was climbing an extension ladder that was leaning against a generator. the top of the ladder shifted and the employee fell approximately six feet off the ladder onto a concrete curb breaking the lower right leg.,OSHA
"general injury, slips & trips","fall on same level while climbing stairs, steps, or curbs while walking up steps in the dishwashing area, an employee tripped over a step and fell to the floor sustaining a fractured hip.",OSHA
vehicle incident general,"nonroadway collision with object other than vehicle, n.e.c. an employee was valet parking cars and struck a light pole.",OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was on a roof, putting material near a chimney for work later that day. he slipped and fell off the roof, injuring his left lower leg above the ankle. he was hospitalized.",OSHA
"back injury, hand or arm injury","struck against moving part of machinery or equipment an employee was using a chop saw to cut pieces of wood. he made a cut with the chop saw and moved back to his workstation with the piece of wood. he went to make an additional cut. the chop saw blade was still spinning from the previous cut when his left hand contacted the moving blade, causing a laceration between the index finger and the thumb.",OSHA
slips & trips,fall on same level due to tripping on uneven surface an employee tripped over a small lip in the floor and fractured his humerus after striking the ground.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was retrieving a plastic part from inside a cooling tunnel when her finger became caught in a conveyor nip point, amputating her right middle fingertip.",OSHA
foot or leg injury,"injured by slipping or swinging object held by injured worker an employee was using a retractable-type box cutter to cut plastic wrap material for a display case/stand.  while cutting the plastic wrap, the employee lacerated his left leg and thigh with the box cutter. he was hospitalized.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was using a production band saw to cut beef. the saw amputated the tip of his finger.,OSHA
"dropped object or material, foot or leg injury, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part on november 30, 2018, an employee was loading a shaft onto a winding machine using an electric hoist when the shaft caught the corner of the machine and began to fall from the hook. the employee's foot was struck by the falling shaft, partially crushing it and resulting in a big toe amputation. the employee was hospitalized.",OSHA
head or face injury,"other fall to lower level less than 6 feet an employee lost balance and fell down the last three-to-four steps of a staircase, suffering a fractured skull and ruptured right eardrum. the employee was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation at about 8:00 a.m. on july 10, 2021, an employee was putting product into a brake press. the machine was engaged while his right hand was in the point of operation resulting in finger fractures. he was hospitalized, undergoing surgery.",OSHA
"lifting or moving loads, hand or arm injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell off a concrete form while hooking it to a crane, hitting the ground and injuring the left arm.",OSHA
foot or leg injury,"injured by slipping or swinging object held by injured worker on november 6, 2019, at 11:50 am, an employee was using a gas-powered chain saw to cut shrubs when the saw contacted his left foot, causing a fracture and cutting two tendons.",OSHA
"general injury, hand or arm injury, fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee was performing electrical work on a 6-foot step ladder at ceiling height when he fell and impacted the floor. he was hospitalized with a broken wrist, cracked ribs, and head contusion.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was centering product on a roller bed when their finger was crushed between the roller bed and a rail lift. the employee sustained the amputation of the left index fingertip.",OSHA
foot or leg injury,"pedestrian struck by vehicle in nonroadway area, unspecified an employee's foot was run over and broken by a forklift while traversing the job site.",OSHA
"hand or arm injury, slips & trips","fall on same level, unspecified on 11/03/2015 at 4:45 pm an employee was exiting the facility and fell in the parking lot breaking her right arm.",OSHA
foot or leg injury,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a skid steer when his right foot became stuck and was crushed between the bucket and a machine.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was dumping a manual trash hopper. the hopper pinched four of her fingers, causing injuries that required surgery.",OSHA
"head or face injury, slips & trips","fall on same level, n.e.c.  an employee was on a ramp pulling on a cargo strap when the strap broke and the employee fell backward striking his head on the ground and causing a loss of consciousness.",OSHA
"foot or leg injury, hand or arm injury","struck against moving part of machinery or equipment an employee cut a piece of wood on a table saw and was reaching to grab the leftover stock when the employee's thumb struck the saw blade, severing a tendon.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee lifted the tongue of a generator to move it when his finger was caught/pinched between the jack and tongue. this resulted in a partial amputation of the right index fingertip.,OSHA
"weather related issue, hand or arm injury",struck by or caught in swinging door or gate an employee was pushing a dumpster into an enclosure. a gust of wind caught the enclosure door and slammed the door into the dumpster catching the employee's left hand middle finger resulting in amputation.,OSHA
lifting or moving loads,"explosion, n.e.c. an employee was using a tool to install a thread protector on a tubular when the tool's lithium battery exploded in the non-mag tubular, sending up debris and chemicals that struck employees on the rig floor. an employee was hospitalized with face and wrist burns.",OSHA
hand or arm injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident a forklift operator was using the forklift to take pallets from receiving docks to a reserve storage location. the forklift reversed and his left little finger was pinched between the forklift and a rack, causing an amputation of the fingertip with bone loss.",OSHA
head or face injury,"fall or jump from vehicle in normal operation, roadway an employee had just serviced a portable toilet and stepped on the passenger side of the truck. while the truck was moving, he fell off and injured his head.",OSHA
"foot or leg injury, vehicle incident general, slips & trips","fall on same level due to tripping, unspecified an employee was exiting her mail delivery vehicle when her feet became tangled underneath the vehicle and she fell, fracturing both ankles.",OSHA
"fall from or working at height issue, head or face injury",other fall to lower level 11 to 15 feet  an employee was descending a railcar and fell approximately 12 feet. his pfas was not anchored at the time. the employee was hospitalized for head trauma.,OSHA
"lifting or moving loads, general injury","pedestrian struck by vehicle in nonroadway area, unspecified on december 4, 2018, an employee was dismantling and installing pallet uprights. the employee was struck by a narrow-aisle forklift being operated by the host employer luk usa llc. the employee sustained a fractured hip and injury to the pelvic area.",OSHA
"foot or leg injury, slips & trips","fall on same level, n.e.c.  an employee fell and twisted an ankle while setting up an extension ladder.",OSHA
"dropped object or material, hand or arm injury","struck by falling part of powered vehicle still attached an employee was helping to set a concrete lid weighing a couple hundred pounds for an electrical box in place. one end of a length of steel chain was attached to a steel loop (hasp) embedded in the concrete lid.  the employee attempted to attach the other end of this chain to a steel loop (hasp) on the back (underside) of an excavator bucket when the excavator boom unexpectedly dropped, pinning the employee's right thumb between the bottom of the excavator bucket and the concrete lid. his right thumb was amputated at a point between the first and second knuckle.",OSHA
"hand or arm injury, slips & trips","caught in running equipment or machinery during regular operation an employee was moving straws from one side to the other of a hopper when the employee's hand slipped into the conveyor, resulting in a right middle finger amputation.",OSHA
