category,text,dset
"foot or leg injury, competency","a wood group hv operator reported to the site clinic on saturday night complaining of foot pain. migrated from legacy cairs incident #32229a wood group hv operator (ssw) took himself to the site clinic on saturday evening seeking treatment for pain being experienced in his foot, none of which had been reported to his work supervisor. during conversations, he revealed that he had experienced an issue involving his foot (stepping on a rock or edge of concrete) at hq3 at approximately 1:30pm friday 03 feb 17 friday afternoon and this was the only potential triggering incident that he could recall. the details about the issue he experienceddiffered onrepeat questioningin the worker's recollection.as part of investigations into the report, it was revealed that the worker stated on several occasions that he experienced no pain whatsoever when he experienced the potential triggering event and continued and finished his shift without issue/foot pain. the worker also reported that he then attended the site gymnasium where he was observed by others training with no appearance of any foot related issue at all. the worker attended work the next morning again with no issue with his foot and worked as per normal until his supervisor noted him limping that afternoon and challenged him about this and if he required a visit to the site clinic. the worker said he had no issue and no need to visit the site clinic and continued working. later that shift he did experience some foot pain (without incident) and took himself to the bus without telling his supervisor. after arrival back at site, he went to his room and sourced some food from others from the canteen when he eventually decided to visit the site clinic again without notifying his supervisor and wg were informed.the worker's foot was x-rayed with no fracture identified and diagnosed with a soft-tissue injury, initially linked to his story of stepping on a rock.both client and wg evaluation has determined the issue to be non-work related. · the initial event linked to the injuryoccurred on 3/2/2017 @ approx. 14.30. it was not reported with no witnesses to the event.. the ip stated there was no pain experience when this occurred.· the ip completed his shift on friday 1800 had dinner and went to the gym where he was observed doing weight training and bike riding. no signs of pain or distress. ip stated he had no pain while at gym.· 4/2/2017. the ip attended pre-start (no report) and went up to hq3 where he performed his duties, moving he vehicles as required and assisting mechanics.· the ip worked till lunchtime and after lunch went about his normal duties (no pain, no report).· at 1430 he was observed by his foreman to have a limp and the question was asked about going to the clinic. he declined however went to rest in the bus at 1600 – 1700 hours without notifying his foreman. migrated from legacy cairs - see detailed description",ORGP
covid,the wood employee was tested offshore and show positive result for covid. the wood employee was tested offshore and show positive result for covid. he is asymptomatic. isolation and medical recommendation.,ORGP
covid,"ee tested positive for covid-19 ee was in contact with a family member that tested positive for covid-19. ee was sent home due to potential exposure to the virus and began showing symptoms of cough on june 20th, followed by body aches on june 22nd. ee tested for covid-19 on june 26th; positive results came back on june 30th.  contact tracing has been conducted as ee has not been at the job site since june 16th. ee is scheduled to take next covid-19 test on july 28th.",ORGP
"bites (animals or insects), hand or arm injury, head or face injury","employee recieved 2 insect bites to his cheek while working employee states that he was in the fab area of the unit #2 and felt something on his face, and then felt a stinging and burning sensation on his right cheek similar to that of an insect bite. after removing his gloves, the employee then felt his face with his hand and noticed a bump. the employee then immediately reported the incident to his supervisor and was brought to safety for evaluation and treatment.  though no insect was seen, visible swelling and redness was observed in 2 places on the employees right cheek. the area was cleaned and sterilized with an alcohol wipe, insect sting relief ointment was applied for comfort, followed by triple antibiotic ointment for irritation. employee was released and advised to not irritate the area, and report back after lunch. follow-up after lunch showed noticeable improvement to swelling and redness to the area.   ",ORGP
foot or leg injury,"worker was walking through the plant after leaving his job and went to lunch when a fall is generated.  worker was walking through the plant after leaving his job and went to his place of lunch when a fall is generated that generates pain in the left knee, he went for medical evaluation and we are waiting for results from the specialist wood, enel and tc33's management meeting with the entire project team to socialize the event.to perform a general inspection of the gratings throughout the unit.meeting with wood's internal project team",ORGP
covid,"a wood employee has been tested positive to covid-19 a milan employee has been tested positive to covid-19. the ip was completely asymptomatic; he did the test before to take a flight and the result confirmed he's positive. the ip is currently in isolation, in good health conditions. no further actions are necessary as no close contacts with other employee occurred.",ORGP
covid,managed contractor employee tested positive for covid-19 managed contractor employee tested positive for covid-19. this is understood to be a community transmission.  managed contractor employee entered period of self-isolation as per government requirements. ,ORGP
vehicle incident general,"excavator bottom windshield was broken while breaking lime-stone with a hammer  on saturday march 19th, 2022, around 17:15, crew was still performing pile remediation. during this operation, the operator discovered limestone rock. therefore, the operator had to use an excavator hammer attachment to break the rock. while the operator was hammering the limestone rock a piece of rock hit the bottom windshield. this contact caused the bottom tempered glass to break. the actual and potential severity rating is an a1 since damage is minor (less than 10k) and spotter was in a safe distance behind the red barricade. the incident was immediately reported to the superintendent. incident investigation protocols were put in place by operations and hsse site team. the jsa was closed, scene was frozen, photos of the incident were gathered. the employees were escorted to the safety office for statement and ua screening collected.",ORGP
vehicle incident general,vehicle made contact with bollard vehicle was dropping off some material to some co-workers. they stopped to look around and then went to drive off and contacted the bollard.   reported to supervisor and took photos and statements,ORGP
*** Not Classified,"two male teenagers (ages 13-16) found trespassing at the back of the premises. migrated from legacy cairs incident #32235at 17:16thesecurity guard(johan van jaarsveld) noticed two male teenagers (ages 13-16) on camera 4. one of the boys climbed over the terrace gate at the top of the stairs and walked all the way to the railing by camera 3 and back again, all this happened at the back of the building by the canteen.the security guardintercepted them by gate 7 through the undercroft and informed them that this building is private property and they shouldn't be here, they acknowledged the fact and left. migrated from legacy cairs - see detailed description",ORGP
covid,the wood employee was under monitoring at home and was tested positive for covid. employee is asymptomatic. the wood employee was under monitoring at home and was tested positive for covid. employee is asymptomatic. isolation and medical recommendation,ORGP
"head or face injury, foot or leg injury, general injury, vehicle incident general",wood employee was driving on a lease road when he came in contact with a calf that cross his path. impact caused damage to the wood vehicle headlight. wood employee was not injured as a result of this incident. migrated from legacy cairs incident #34760wood employee was driving on a lease road when he came in contact with a calf that crossed his path. wood vehicle struck the hip of the calf with his bumper and the impact caused damage to the wood vehicle headlight.wood employee was not injured as a result of this incident. migrated from legacy cairs - see detailed description,ORGP
vehicle incident general,"preventable, company vehicle, minor damage, no injury employee was traveling to a job site in lehi, utah and collided with the rear end of another vehicle when the string of vehicles in front of employee braked rapidly. internal reporting initiated.",ORGP
*** Not Classified,"dangerous occurrence - sling ignited during hwnf preparations hot work naked flame (hwnf) work had started on 16th sept using lifting gear to install caisson. location is fire pump one housing (east side), on the hydrocarbon free blp. a non pressurized safehouse habitat had been erected as per hazid. habitat was constructed with port in roof section to allow lifting gear controls and lifting chain through. these were for the initial lifting of the caisson into position and were not required for the deck plate welding task.at 03:15 on 21/09/16, nightshift were preparing to weld down deck plate section around caisson. plate required pre-heat using propane as per the weld procedure specification. propane was ignited from stick welding arc. this required powering up the welding set, which is located remotely from fire pump one housing on the west side of the blp.at some point the control line wire had been parted previously. strands at both ends were fused together. set was powered and rod / holder came in contact with wire support that runs the length of the red rooster control lines.wire drew current and began to glow, wire was in direct contact with a soft sling that was used as part of the caisson installation. soft sling ignited and this was spotted by the firewatcher. welder left fire pump housing to shut off welding set. firewatcher used foam extinguisher on soft sling. habitat was made safe and task suspended.",ORGP
"covid, disease or infection",massy wood employee tested positive for covid 19 virus massy wood employee tested positive for covid 19 virus during pre-entry screening at the hotel accommodation. employee was subsequently transported home to self quarantine.,ORGP
*** Not Classified,wgpacs employee was checking a wellhead when a wasp flew out from underneath the electrical box and stung him on the back of the neck. migrated from legacy cairs incident #31265wgpacs employee was checking a wellhead when a wasp flew out from underneath the electrical box and stung him on the back of the neck. axiom was contacted and first aid measures were appropriate for the this incident. migrated from legacy cairs - see detailed description,ORGP
"security or general safety concern, general illness or health issue","ip had visited the clinic in the morning reporting a health issue, however since the ip had been to the clinic previously for the same issue - isos doctor decided to send ip to the hospital at lapaz for further testing/evaluation. migrated from legacy cairs incident #34411ip had visited the clinic in the morning reporting a health issue, however since the ip had been to the clinic previously for the same issue - isos doctor decided to send ip to the hospital at lapaz for further testing/evaluation. will update as more information is made availablethe staff atla paz conducted an ekg, as well as an ultrasound and further evaluation from a cardiologist. an abdominal/chest scan was carried out to determine the cause of the pain. it was concluded that ip had gallbladder stones and his gallbladder is inflamed and will be held overnight at la paz for further evaluation. during this time, he will be given and iv, antibiotics and pain medication as needed. he will need his gallbladder removed, but has noted he does not want to have the surgery performed here, but rather back in thailand with his normal doctors. project manager is to discusswith the clinic; the isos doctor does not believe there will be much risk – just more of pain management andip can fly commercial. 17 august 2017isos doctor at punta europa clinic requested the ip be flown home on a commercial flight without a medical escort.ip was signed fit to fly by the same doctor.ip was advised to wait 7 days after arriving home to seek further medical evaluation, unless he suffers further symptoms before that time period. 18 august 2017ip departed for his home location on ethiopian airlines to bangkok via addis ababa. houston hr are to contact ip to receive regular updates. migrated from legacy cairs - see detailed description",ORGP
"back injury, vehicle incident general","joining instructions for compass point office (staines) migrated from legacy cairs incident #33848email for client 10/05/17on my arrival at heathrow last friday i followed the joining instructions provided by wood group:since i had some luggage to carry i chose to arrange a taxi to reduce my risks on 1. strain on back, 2. potential target for theft…. i arranged a taxi with staines cars and received some “vague instructions on how to meet them… something like meet them at the ground floor lift of the car park, but they would come to me if i called them”.anyway i didn’t worry about it too much because this is london heathrow.i arrived and there was no one waiting for me with a sign with my name at the arrival door… i proceed to the lift in the car park and could not find any car with a “staines” sign on it… i called them and they said they would be there in 15-20 minutes. i waited for 30 minutes as i roamed back and forth from the arrival door where pick up taxi reps were standing to the car park… after 30 minutes i called again and no answer… so i started to enquire about bus routes to staines. i was just starting to look for the bus pick up point when the security guard came running from the car park and told me a taxi with staines written on it had parked in the car park… after a quick check, i confirmed it was my taxi which was over 45 minutes late from the point of calling.on the way to the hotel i asked the taxi driver why they don’t wait inside the arrival hall with a sign showing the client’s name like all the other taxi services do… i was informed they had lost their license to pick up people from heathrow.on reflection i should have done more to make sure they would have been waiting at the arrival door with a sign to make this a less frustrating experience (and safer). however i would also expect wood group to regularly check their joining instructions and verify that the listed taxi services have licenses to pick up clients and will wait at the arrival door with client’s name.i have only highlighted above the hse concerns, but could write a much more extensive email on the all the additional risks i took on that day when i arrived and there was no one waiting at the arrival door with a sign. i.e. this isn’t a “benefit” which clients are looking for… it is a basic safety requirement for people who are not oriented to the environment and do not know how to get from point a to point b. for example we take business trips to london heathrow lightly but consider if waiting in a car park in houston or manilla which would have raised my risk profile significantly higher since it is very easy to be either mugged or even kidnapped in those locations.i trust wood group will take the necessary actions to review their joining instructions and ensure it is kept up to date on a regular basis. migrated from legacy cairs - see detailed description",ORGP
covid,individual with positive covid-19 individual received first symptoms of headache on 15nov2020 due to that was working remotely on the 18nov2020 lost sense of smell and taste tested on 19nov2020 with positive result of pcr test on 20nov2020. subcontractor informed wood safety representative on test result. conducted contact tracing with result of 6 close contacts. subcontractor decided to conduct initial pcr test for the close contacts. contact tracingisolation of close contactsinitial pcr test for close contacts,ORGP
"general injury, mechanical or equipment issue, fall from or working at height issue, head or face injury","other fall to lower level less than 6 feet an employee was standing on the fender of a side-dump trailer using a torque wrench to loosen a pipe when the torque wrench broke and he fell approximately 4 feet to the ground. he hit his head, lost consciousness, and suffered facial cuts and broken ribs, requiring hospitalization.",OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","pedestrian struck by vehicle in nonroadway area, unspecified while performing duties as a valet, an employee was walking to the designated valet service parking lot to retrieve a customer's vehicle and was struck from behind by a pickup truck.  the employee was knocked down and his left leg was run over. the employee sustained a broken left tibia, three broken toes on the left foot and torn tendons in the left leg.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was loading a truck cab on a trailer while the tongue of the trailer was being held up by a jack. while moving the trailer, the jack slipped off the trailer tongue, partially amputating the employee's right pinky finger.",OSHA
hand or arm injury,nonclassifiable an employee injured his left-hand finger while changing the tire on a rim.,OSHA
weather related issue,exposure to environmental heat an employee suffered from heat stroke after working outside with asphalt.,OSHA
"back injury, head or face injury, slips & trips","fall on same level due to tripping over an object  on february 29, 2020, a sales employee entered a tire service bay and tripped over a pneumatic air hose, striking his head on a wall.  he suffered a head laceration and two fractured vertebrae and was hospitalized.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was loading molding into a machine. the employee's gloved hand was caught in the machine as the blade was coming to a stop. the right middle fingertip was amputated with bone loss.,OSHA
hand or arm injury,"struck by object or equipment dropped by injured worker an employee was lifting a hatch to gain access to the underground area. as he was lifting the hatch, his right pinky finger was caught between the hatch and the ground amputating it at the first knuckle.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified while an aircraft was preparing for departure, a ramp service employee was conducting a physical walk-around safety check. he noticed that the forward wing slat was deployed and a piece of rubber stripping was protruding. as the employee attempted to push the rubber back in, the slat retracted, trapping his hand. the employee's right index fingertip was amputated at the nail cuticle.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was moving a stack of small beams from one area to another to clear space using an overhead crane. he set the material down and went to pull the chain from between the beams when the hook caught one of the beams. the stack toppled over and trapped his left leg. he was hospitalized with a fractured left leg.",OSHA
"hand or arm injury, fall from or working at height issue","other fall to lower level, unspecified an employee was finishing drywall seams on the fourth floor corridor ceiling when he fell to the concrete below. he suffered a right-side facial laceration and broken right arm.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified on or about january 13, 2015, at about 8:05 p.m., a temporary worker was hospitalized for a compound fracture. his arm got caught in and crushed by the rubber bucket mill rollers after his sleeve became caught in the machinery. he has had surgery for the injuries sustained.  he was employed by aerotek, inc. and placed at the trelleborg wheel systems dba maine industrial tire llc red lion worksite.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was operating a jointer machine when the employee's left hand was pulled into the machine, partially amputating the middle finger.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  a temporary employee was walking in a cooler with a temperature of -25 degrees when he slipped and fell, breaking his left ankle.",OSHA
"electric shock or issue, fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee was standing on a fixed metal ladder at the pivot point on an irrigation system while using an electrical tester to determine if power was getting to the junction box. he incurred injuries from an electrical shock, which caused him to fall off the ladder. he also received head injuries from the fall.",OSHA
general illness or health issue,"overexertion involving outside sources, unspecified in either pulling down an elevator door or installing a 5- to 10-pound vibrator on a carbon scale, an employee suffered an abdominal hernia.",OSHA
"lifting or moving loads, hand or arm injury","compressed or pinched by shifting objects or equipment an employee was under a wharf crane resetting a water side twist lock. the crane's spread bar and its load of containers shifted and crushed the employee's fingers, causing an amputation.",OSHA
"general injury, hand or arm injury, head or face injury, slips & trips","fall on same level due to tripping over an object  an employee was pushing carts into an indoor cart corral. the employee tripped on a piece of metal and fell, suffering a nose bleed, broken right shoulder, and broken right upper arm. the employee was hospitalized.",OSHA
*** Not Classified,"jack-knifed or overturned, nonroadway a scissor lift tipped over while an employee was inside of it.",OSHA
"foot or leg injury, slips & trips","other fall to lower level, unspecified a maintenance employee was entering a forklift when he slipped on a damp metal surface, causing him to fall and fracture his left tibia.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on july 8, 2016, at approximately 1:15 pm, an employee was bending pieces of metal in a pneumatic parts bender. when he attempted to remove a part from the machine, the pneumatic bending piston crushed and amputated his right index fingertip just below the nail.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation a temporary employee was removing a part from a neck down machine when the machine was activated via the foot control. his left middle fingertip was then caught and amputated in the machine's nip point.,OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee's left index finger was amputated when it was caught in a door jam.,OSHA
hand or arm injury,"struck by object or equipment, unspecified an employee was on a lift, welding a clip on the outer side of a building at about the fourth-floor level. the elevator came down and contacted his right hand, cutting the wrist. he was hospitalized, undergoing surgery to the wrist.",OSHA
foot or leg injury,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee operating a pallet jack turned a corner and his foot was caught between a rack and the pallet jack. the employee sustained a fracture to the top of the left foot and fractured toes.,OSHA
"hand or arm injury, slips & trips","caught in running equipment or machinery during regular operation an employee was operating a plastic strip collator when her right forearm was caught in the orientation wheel, lacerating and fracturing it. the machine was running and unguarded at the time of the incident.",OSHA
"hand or arm injury, slips & trips","struck by object or equipment, unspecified an employee was using a power washer when it slipped from his hands and cut his right forearm.",OSHA
"foot or leg injury, slips & trips","fall on same level, n.e.c.  an employee was helping another employee move a transmission when he lost his balance and fell, allowing the transmission to fall on his lower left leg. his left tibia and ankle broke.",OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","pedestrian struck by vehicle in nonroadway area, unspecified an employee was setting a pallet and was struck by a forklift.  the employee sustained a laceration above the left knee requiring surgery.",OSHA
*** Not Classified,"other fall to lower level less than 6 feet an employee delivering and removing skids was injured while unloading 12-inch clamps from the flatbed of the truck. the clamps got caught on the employee's clothing and pulled him off of the truck, injuring his lower back.",OSHA
"fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was making a delivery using a liftgate trailer when he lost his footing on the liftgate step and fell to the concrete ground, requiring hospitalization.",OSHA
general illness or health issue,"overexertion in pushing, pulling, or turning-single episode an employee suffered a heart attack after shoveling snow and salting the sidewalk and was hospitalized.",OSHA
*** Not Classified,"caught in running equipment or machinery, unspecified an employee received an amputation injury while operating a vaneaxial fan (serial# 135).",OSHA
"foot or leg injury, slips & trips","trip over an object without fall on february 21, 2018, an employee was walking on the sidewalk when she stepped on a small rock, causing her ankle to turn awkwardly. she was hospitalized with an ankle injury.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee's index finger was cut by a conveyor belt. the belt was unguarded at the time.,OSHA
general injury,struck by object or equipment dropped by other person an employee was receiving a piece of rebar that was being lowered to him. the rebar was dropped. its point hit the employee's hard hat and was deflected into the back of his left shoulder.,OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","pedestrian struck by forward-moving vehicle in nonroadway area a forklift operator was transporting a roll of material to the coating machine; their view was obstructed by the roll. as the forklift  approached the coating machine, the injured employee, who was standing at the machine controls, was struck in the lower right leg by the forklift and/or the material pallet. the employee sustained injuries to the lower right ankle and tibia bones.",OSHA
"general injury, hand or arm injury, fall from or working at height issue, head or face injury","other fall to lower level 6 to 10 feet an employee was removing cabinets from a second-story apartment, which was under construction. the employee was walking onto the plywood and 2x4 box, which was being lifted by a forklift, when the box, cabinet, and employee fell approximately 10 feet to the ground. the employee suffered two broken wrists, facial fractures, and a dislocated/broken right elbow.",OSHA
weather related issue,exposure to environmental heat an employee suffered heat stress while riding as a passenger in a delivery vehicle. the employee was hospitalized.,OSHA
"dropped object or material, hand or arm injury","struck by falling part of powered vehicle still attached an employee was helping to set a concrete lid weighing a couple hundred pounds for an electrical box in place. one end of a length of steel chain was attached to a steel loop (hasp) embedded in the concrete lid.  the employee attempted to attach the other end of this chain to a steel loop (hasp) on the back (underside) of an excavator bucket when the excavator boom unexpectedly dropped, pinning the employee's right thumb between the bottom of the excavator bucket and the concrete lid. his right thumb was amputated at a point between the first and second knuckle.",OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee's pinky fingertip was amputated in a door jamb when the door shut.,OSHA
*** Not Classified,"compressed or pinched by shifting objects or equipment an employee was injured after they climbed on top of a forklift and inadvertently kicked it into gear. the employee became pinned between the roll bar and the mast, suffering a cracked sternum.",OSHA
general injury,"fall through surface or existing opening, unspecified an employee was handling line on a barge when he stepped into an open hatch and fell onto the steel deck, cracking his rib and bruising his liver. the hatch was unguarded at the time.",OSHA
"foot or leg injury, lifting or moving loads","struck by shifting load during transport, nonroadway an employee was using a pallet jack to unload boxes of furniture from a trailer. a box of furniture was sitting on a pallet that was partially shattered. as the pallet was pulled, it completely shattered causing the furniture to fall onto the employee. the employee suffered displaced fractures to both bones in the right ankle.",OSHA
"lifting or moving loads, general injury",contact with hot objects or substances an employee was hitting a refractory block that had wedged between a wall and a floor with a sledge hammer when another refractory block fell and struck him. each block weighs over 200 pounds. the employee's right shoulder was injured. the employee also suffered second degree burns and was hospitalized.,OSHA
"hand or arm injury, slips & trips","other fall to lower level less than 6 feet an employee lost balance while putting on and standing up on a pair of drywall stilts. the employee fell from the stilts and broke an arm, requiring hospitalization.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was cutting a steel i-beam using an oxygen/acetylene torch. when he cut all the way through the beam, it fell on and broke his right leg.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee suffered the amputation of two fingers and two fingertips on the right hand after attempting to clear a clogged grinder that is used to grind waste dacron.",OSHA
"general injury, fall from or working at height issue","other fall to lower level less than 6 feet an employee was setting up a stage for a television event when he fell 5 feet off the stage and struck his chest on the edge of the stage, sustaining fractured ribs.",OSHA
*** Not Classified,"exposure to environmental heat an employee lost the keys to her postal vehicle while delivering mail. she sat in the vehicle and called for assistance. when the assistance arrived, she was found unresponsive in the vehicle due to dehydration.",OSHA
head or face injury,"bodily conditions, n.e.c. an employee experienced light headedness, shortness of breath, and tingling in both arms.  the employee was transported to the er by another employee after calling his doctor. the employee was working in a manhole the previous day.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was waiting at a welding line. the head of the weld wheel began to move, and the employee's right little finger was caught between a stationary lifting lug and an outcropping on the carriage passing by. the finger was broken.",OSHA
foot or leg injury,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was traveling down an aisle while operating a stand-up forklift when his lower left leg was caught between the forklift and racking. he sustained a laceration.,OSHA
foot or leg injury,"other fall to lower level, unspecified while exiting a vehicle, an employee slipped off a step, landed on the ground, and broke his femur.",OSHA
*** Not Classified,"ignition of vapors, gases, or liquids an employee was performing a calibration to test sulfur content in butane. the valve was stuck so he used a wrench and butane sprayed out and ignited in the lab. the employee suffered second and third degree burns to his arms and face and was hospitalized.",OSHA
"head or face injury, dropped object or material, line strike, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part a bundle of piping was being moved with a crane, with an employee holding onto the tagline to guide the bundle through an opening. a pipe was dislodged from the bundle and struck the employee in the forehead, knocking the employee unconscious and causing an open laceration and a small skull fracture above the eye. the employee was hospitalized.",OSHA
general injury,"other fall to lower level less than 6 feet on may 19, 2021, an employee was responding to a road call and had just arrived at the scene. he fell as he stepped out of the tractor cab and he landed on the ground, suffering a hip fracture.",OSHA
"general injury, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  an employee's upper left arm was surgically amputated at the shoulder after it was pulled into the cubing machine during sanitation.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was operating the press. the employee observed that there was no water on the water form roller tray. as the employee was checking the water supply, the employee's left index and middle fingers were caught and amputated by the water form roller.",OSHA
"head or face injury, slips & trips","fall on same level, n.e.c.  an employee was carrying a cake when she lost her balance, falling to her knees and hitting her head.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was removing a jammed stick from a band saw when the saw blade amputated the end of the employee's left index finger.,OSHA
"foot or leg injury, vehicle incident general","pedestrian struck by forward-moving vehicle in nonroadway area an employee carrying a tote walked up to the large trash compactor to dump the tote contents. a coworker rolled up a pallet jack carrying a large box to the compactor and struck the employee, pushing him into the trash compactor. the employee's right upper leg broke, requiring hospitalization.",OSHA
"back injury, slips & trips","fall on same level due to tripping over an object  an employee was case picking when she tripped over a piece of wood sticking out of a pallet on the floor. she fell to the concrete floor, suffering broken vertebrae.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was moving kegs and a pallet onto a truck when a keg slid into another keg and crushed the employee's left middle finger, resulting in a partial finger amputation.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified an employee was pushing electrical wire through an underground conduit. the electrical wire arc-flashed with a switch gear and the employee sustained burns to the hands and face.",OSHA
foot or leg injury,"struck by falling part of powered vehicle still attached on september 27, 2017, an employee and coworkers were attempting to load a crane onto a truck when the lifting strap broke and an outrigger fell on the employee's leg, resulting in a partial amputation below the knee.",OSHA
*** Not Classified,exposure to environmental heat an employee was shoveling asphalt when he began to feel unwell. he was hospitalized for heat exhaustion/dehydration.,OSHA
"line strike, general injury","struck by discharged object or substance on august 3, 2017, at approximately 9:00 a.m., an employee was tending a well while standing between two gas production units approximately 15 feet from a sand separator. at that time, a threaded pipe that was going into the top of the sand separator blew apart. the pipe separated at a 90 degree elbow and released approximately 2,300 lbs. of pressure. the gas from the line projected down towards the ground and the employee's skin was struck by ground debris. he was hospitalized.",OSHA
*** Not Classified,"fall or jump from vehicle in normal operation, roadway an employee was injured after abandoning a moving vehicle during transport for repair. the car had failed brakes and no brake fluid at the time. the employee landed on concrete and was hospitalized.",OSHA
