category,text,dset
"head or face injury, foot or leg injury, lifting or moving loads, vehicle incident general","pedestrian struck by vehicle in nonroadway area, unspecified while working the boom lift, an employee was struck by a vehicle, suffering a broken knee and nose, bruised head, and injured foot. the employee was wearing a harness, but was not tied off at the time of the incident.",OSHA
burns,contact with hot objects or substances an employee was pumping hot (310 degrees f) liquid asphalt into a tar kettle and was burned on his face.,OSHA
slips & trips,"fall, slip, trip, unspecified  an employee was injured when he tripped over tin studs.  ",OSHA
"hand or arm injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee tripped on a steel step at a hot press and fell backwards to the floor, breaking her right wrist.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was re-assembling a valve and caught his finger between the valve shaft and a cover plate resulting in a severe laceration of the left middle finger through the bone.,OSHA
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was guiding a forklift into a building when an a-frame that was holding four slabs of marble/granite broke. a slab then broke the employee's leg.",OSHA
"general injury, fall from or working at height issue","other fall to lower level less than 6 feet on february 25, 2021, an employee was unloading product from a delivery truck when he fell about 4.5 feet to the ground below, fracturing his hip.",OSHA
"general injury, head or face injury, slips & trips","fall on same level due to tripping over an object  an employee tripped over an anti-fatigue mat and fell to the floor, suffering a head contusion and a broken left hip.",OSHA
"general injury, slips & trips","fall, slip, trip, unspecified  an employee fainted and fell, suffering a fractured hip and requiring hospitalization.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee was walking down a ramp when he slipped on ice, fracturing his left fibula. he was hospitalized.",OSHA
"foot or leg injury, head or face injury","injured by slipping or swinging object held by injured worker employee was cutting the butt end of a utility pole with a chainsaw . the chainsaw made contact with the employee's foot, which was near the point of operation, resulting in severe laceration and broken bones.",OSHA
"head or face injury, lifting or moving loads, vehicle incident general","struck by object or equipment, n.e.c. an employee was securing a forklift to a flatbed truck with a chain and bar when the bar snapped and struck him in the face, causing a laceration, nerve damage, severed artery, and salivary gland damage.",OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","part of occupantís body caught between vehicle and other object in nonroadway transport incident on august 22, 2015, at approximately 0100, an employee turned a stand-up forklift and hit a crate. the employee's left foot, which was outside of the cockpit, broke.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was walking through the yard and stepped on a piece of plywood on which other materials were stacked. the plywood shifted and the stack of rebar fell and struck the employee's leg. the employee suffered a broken leg requiring surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  the employee had gone into the cement booth to clean the roller. he closed the safety gate and attempted to jog the roller. the employee had his hand on the roller and his left arm was caught in the roller and crushed.",OSHA
"foot or leg injury, back injury, fall from or working at height issue","other fall to lower level 11 to 15 feet  an employee fell from a 15-foot extension ladder to the ground while pruning a tree, suffering a broken back.",OSHA
hand or arm injury,"struck by rolling object or equipment being pushed by injured worker while moving buggies on rollers, an employee's hand was caught between a buggy and the rollers, injuring the ring and pinky fingertips. the ring fingertip was amputated halfway down the fingernail.",OSHA
"lifting or moving loads, back injury, general injury, vehicle incident general, head or face injury","nonroadway collision with object other than vehicle, n.e.c. an employee was driving a forklift when the left fork hit a support beam, causing the employee to then hit the cage of the truck. he sustained three fractured vertebrae in his neck and a forehead gash.",OSHA
"hand or arm injury, slips & trips","struck against moving part of machinery or equipment an employee was cutting a top round steak at 1/8 inch, at a customer's request. his hand slipped and contacted the saw blade partially amputating the left middle fingertip. the blade was not guarded at the time.",OSHA
"foot or leg injury, slips & trips","fall on same level due to tripping over an object  an employee was placing cases of product on the floor when he tripped over a wood pallet and fell on his left knee, fracturing it.",OSHA
"back injury, fall from or working at height issue, head or face injury, slips & trips","other fall to lower level, unspecified an employee was loading a vibratory roller onto a trailer. the employee missed a step exiting the machine and fell onto the trailer, striking his back and head. he then fell from the trailer onto the ground. he suffered a head abrasion and fracture to the mid- to lower back.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee was walking across the parking lot when she slipped on a wet substance and fell, fracturing her left knee and requiring hospitalization.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee suffered a fracture to his left hand while moving a hydraulic catwalk.,OSHA
"hazardous materials or work, environmental leak or issue","inhalation of harmful substance-single episode an employee was offloading aqua ammonia from a truck at a customer's site. the employee closed the valve on the customer's side. he disconnected the hose on the truck side, but did not close the valve. the employee was exposed to aqua ammonia fumes and hospitalized.  he was wearing a respirator at the time of the incident.",OSHA
"hand or arm injury, vehicle incident general","nonroadway collision with other vehicle, unspecified an employee was reversing a stand-up forklift when she extended her left arm to keep from hitting another stand-up forklift. her left hand struck the second lift, breaking her left wrist and requiring hospitalization.",OSHA
"lifting or moving loads, hand or arm injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was installing a tipper on a garbage truck. the tipper slipped and cut his left thumb, which was later amputated.",OSHA
"foot or leg injury, hand or arm injury, fall from or working at height issue, slips & trips",other fall to lower level 6 to 10 feet a temporary employee was changing a bay door rope from inside a man cage lifted on a forklift and fell approximately 7-8 ft. to the ground resulting in right arm and ankle injuries.,OSHA
"foot or leg injury, slips & trips","fall on same level due to tripping over an object  an employee was stationed on the ground hoisting materials via a crane. while following the materials on the crane, the employee tripped on a staged joist and fell injuring his left knee.",OSHA
*** Not Classified,"overexertion in pushing, pulling, or turning-single episode an employee suffered a back injury while moving a patient in bed.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was performing maintenance on a weaving machine when his right middle finger was caught in the machine, crushing/shattering the bones in his finger.",OSHA
"general injury, fall from or working at height issue, slips & trips","other fall to lower level 11 to 15 feet  while installing metal decking, an employee slipped and fell 15 feet to ground level, suffering broken ribs.",OSHA
slips & trips,"fall on same level, n.e.c.  a tube hill attendant at a winter resort snow tubing hill rode a tube down the hill.  on the way down the tube crossed lanes causing it to flip.  the employee was ejected and suffered a lacerated spleen resulting in hospitalization.",OSHA
*** Not Classified,"contact with hot objects or substances an employee was adding hot oil to a hydraulic line when an air pocket bubbled up and splashed his neck, causing burns.",OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker an employee was cutting fish when the blade sliced off the pad of his left middle finger.,OSHA
general injury,"nonclassifiable an employee was pinned by a piece of heavy equipment, injuring his hip and requiring hospitalization.",OSHA
"general injury, fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee fell from a flatbed trailer while making a delivery, suffering head and rib injuries that required hospitalization.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee was removing snow from their shoes after walking into work. the employee slipped and fell to the floor, suffering a broken leg.",OSHA
*** Not Classified,nonclassifiable an employee was performing chemical titration just before he was found lying unresponsive. he was hospitalized.,OSHA
"foot or leg injury, general injury, hand or arm injury, head or face injury","hitting, kicking, beating, shoving an employee was attempting to take the vitals of an inmate. the inmate jumped out of a wheelchair and assaulted the employee. the employee sustained multiple contusions to the right-side ribs, a fractured nose, two black eyes, a puncture wound to the right side of the back of the head, pain in the right arm and neck, pain/bruising to the lower left leg, and a blood blister on the lower lip.",OSHA
lifting or moving loads,"overexertion in lifting-single episode three employees were repairing forks on a forklift. while they lifted the forks together, one employee suffered a back injury.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee's left ring finger was partially amputated while she was removing a valve from a manual valve tester.",OSHA
"fall from or working at height issue, slips & trips","other fall to lower level, unspecified while collecting samples, an employee detected an odor, lost consciousness, and fell down a set of stairs. the employee was hospitalized and suffered an infection.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was using a cnc lathe to finish-grind a small urethane roll. his right hand contacted the rotating grinding wheel and was pulled in. he suffered amputations to the ring fingertip (at the first knuckle) and the middle finger (at the second knuckle).,OSHA
slips & trips,"fall on same level due to slipping  on april 2, 2021, an employee was walking in the parking lot when they slipped on ice and fell to the ground. the employee was hospitalized and required surgery for fractures.",OSHA
"general injury, slips & trips","fall on same level due to tripping, unspecified an employee was cleaning meat processing equipment, tripped and fell. the employee was hospitalized for a left hip fracture.",OSHA
hazardous materials or work,inhalation of harmful substance-single episode two employees were cutting concrete with a power saw when they were overcome by carbon monoxide poisoning.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was repairing a flexible cable tray on a production machine. the tray was raised using a bottle jack. the bottle jack kicked out while the employee's finger was in an alignment hole on the flexible cable tray, resulting in a left index fingertip amputation.",OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker an employee was using a power drill to drill a hole through a conduit when the drill bit pulled his leather glove and wrapped it around the bit. his left index fingertip was lacerated and his left middle finger was amputated from the nail up.,OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level less than 6 feet an employee was repairing a billboard and fell approximately four feet to the ground, resulting in a broken left leg.",OSHA
*** Not Classified,"ignition of vapors, gases, or liquids an employee was working on a truck at a fuel station when the truck back-fired and ignited the gasoline vapors, causing second degree burns to both of the employee's arms.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment the employee was welding the support hood of a railcar. the employee got his left ring finger pinched between the porta power and the break rod support resulting in a fingertip amputation.,OSHA
foot or leg injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident while operating a double pallet jack, an employee ran into a warehouse shelf. the employee was caught between the shelf and the jack and sustained lacerations to his legs.",OSHA
"general injury, fall from or working at height issue, head or face injury","fall through surface or existing opening 16 to 20 feet on april 10, 2017, at approximately 11:15 a.m., an employee was performing maintenance on a rooftop hvac unit when he fell 19 feet through a skylight to the ground. a personal fall arrest system was not worn at the time of the incident. the employee was hospitalized with severe internal injuries such as a lacerated liver, punctured lung and head trauma.",OSHA
foot or leg injury,"caught in running equipment or machinery during regular operation an employee had been operating the strapper machine to strap a bundle of lumber. the employee stepped inside the strapper to remove plastic material from the machine. plastic strap wrapped around her right leg, pulling her into the bundle of wood and breaking her right tibia.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was hooking up a chain from the bucket of a backhoe to a trench box. the trench box was moved, and the employee's right ring finger was amputated.",OSHA
"general injury, back injury, hand or arm injury, fall from or working at height issue","fall through surface or existing opening 6 to 10 feet employee 1 and employee 2 were operating a welding robot in the fabrication department.  employee 1 was loading a fin bank into the welding cell and was walking backwards into the welding cell while operating an overhead crane. employee 1 stepped backwards into an open pit and fell approximately 8 feet. employee 1 sustained the following injuries: fractured pelvis at both hip sockets, fractured ribs, fractured right elbow, fractured right shoulder.  employee 1 is hospitalized at university hospital in columbia, missouri.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee received a partial amputation of the left middle finger when it was pinched between two wood blocks used as braces while attempting to use a pallet jack to lift a paper roll out of the corrugator.,OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. the injured employee was training another employee on how to operate the side puller machine. the injured employee noticed that a hide was not clamped properly and went to adjust it on the clamp. at the same time, other employees pressed the buttons to start the machine. the clamp caught the injured employee's right middle finger, which had to be surgically amputated from the tip to the first knuckle.",OSHA
