category,text,dset
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a chain and sprocket assembly on a laundry folding machine when his glove was pulled in between the chain and sprocket resulting in a partial amputation of the right index finger. the machine was not locked out/tagged out at the time.",OSHA
back injury,"ran off driving surface, nonroadway at about 6:00 a.m. on january 27, 2021, an employee was using a powered industrial truck (pit) to load a trailer with product. the trailer pulled away causing the pit and the employee to fall out of the trailer onto the tarmac. the employee suffered a lower back strain.",OSHA
*** Not Classified,"contact with hot objects or substances an employee was unclogging a pump. while tightening the lid, the lid popped off and water at approximately 180 degrees splashed onto the employee's body burning his upper extremities. the employee received second and third degree burns.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping over an object  employee was walking near the loading dock at a giant eagle store. he tripped over the dock lowering lever, fell, and broke his leg, requiring surgery.",OSHA
hand or arm injury,"explosion, n.e.c. an employee was cutting open a steel barrel. he set the plasma torch/cutter on a barrel beside him and the barrel exploded. the force of the explosion broke his arm.",OSHA
*** Not Classified,"shooting by other person-intentional an employee was in his vehicle, making a package delivery, when someone robbed him and shot him with a shotgun. he suffered a gunshot wound, with a spray of pellets and debris affecting multiple parts of his body and body systems.",OSHA
general illness or health issue,exposure to environmental heat an employee was installing an a/c unit in an apartment attic and suffered dehydration and chest pains due to the heat.,OSHA
*** Not Classified,"struck by object or equipment, unspecified an employee got struck by metal shelves and suffered a soft tissue injury.",OSHA
*** Not Classified,"overexertion in catching-single episode an employee was using a doffing cart to move a roll of paper over to a conveyor. the roll hit the edge of the roll plate, causing it to tip over; the employee suffered a back sprain while stopping it from falling.",OSHA
"head or face injury, back injury, slips & trips","fall on same level, n.e.c.  an employee was installing siding on a house and stepped from one side of a scaffold to the edge of a 2 x 12 platform on another scaffold. he lost his balance and fell on his back, and the platform then landed on his face. he suffered a laceration above his left eyebrow and a back injury.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  while performing maintenance on the tire shine machine, an employee sustained amputation of their left ring fingertip.",OSHA
"lifting or moving loads, foot or leg injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was watching a crane lower an overhead load when the load struck and broke his right ankle.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating a mag drill when his sleeve got caught in the drill causing injury to his left forearm.  he was working in the maintenance department.,OSHA
vehicle incident general,roadway collision-moving in same direction an employee was injured in a motor vehicle accident when he rear-ended another truck.  the employee was hospitalized with potential fractures.,OSHA
*** Not Classified,"contact with hot objects or substances an employee was opening a valve to obtain a sample of hot rosin for testing when the rosin splashed toward the right side of his face and ear, causing second degree burns. he was hospitalized.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was using a skilsaw to cut wood to form a sidewalk. the wood got caught in the saw and pulled the employee's hand into the saw. the employee's left thumb was cut off at the first knuckle.,OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. an employee was visually inspecting the liner plates. while conducting the inspection, the employee's gloved right hand was caught in the machine roller resulting in a crushing injury to the hand. the machine was not guarded at the time of the incident.",OSHA
electric shock or issue,"direct exposure to electricity, greater than 220 volts an employee working on the taxi way lights in the air field at o'hare airport was hospitalized overnight when incurring electric shock through his hands while working on cables.",OSHA
"back injury, lifting or moving loads, foot or leg injury","struck by swinging or slipping object, other than handheld, n.e.c. on or about 8/09/2016, an employee was guiding an operator who was lowering a concrete mat. the spreader bar came loose and hit the employee in the lower back, fracturing his right femur.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was helping a coworker lower and position a steel beam onto a rolling cart when his right middle finger was caught between the steel beam and the rolling cart, amputating his fingertip at the nailbed.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was removing a valve from an air hose when his fingertip was amputated.",OSHA
back injury,"struck by object or equipment rolling freely an employee was attempting to repair a crane boom dolly. the employee released the air supply to the crane boom dolly, allowing the brakes to release. the dolly rolled over its wheel chocks back toward the crane, pinching the employee between the crane and dolly. the employee suffered a fractured pelvis.",OSHA
*** Not Classified,"exposure to environmental heat an employee had been excavating and setting shoring for the excavation. he lost consciousness and was hospitalized, suffering from heat exhaustion.",OSHA
"general illness or health issue, fall from or working at height issue, general injury, hand or arm injury","other fall to lower level, unspecified an employee fell from a trailer while using a pry bar at a construction site. the employee suffered a broken right wrist and elbow, bruised ribs and chest and road rash on the left side of the face.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker an employee was helping tear up an old carpet when he received a minor cut on his left hand between the thumb and the index finger. he was hospitalized the next morning, suffering from blood poisoning.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation at 10:45 a.m., on february 22, 2019, an employee was working at an extruder line, clearing accumulated plastic between the guillotine blade and pulley belts. the timed chopping cycle took place, amputating the employee's left index finger above the first knuckle. the employee was hospitalized, undergoing surgery.",OSHA
hand or arm injury,"other fall to lower level less than 6 feet an employee lost his balance while working on an elevated surface that was approximately 24 inches from the ground, fell and broke his arm.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  on or about february 12, 2015, an employee slipped on ice/gravel while walking in the company's job yard resulting in a broken leg.",OSHA
*** Not Classified,"exposure to environmental heat on 06/24/16, at 5:00 p.m., an employee had been working on paper machines when he began feeling sick. he sat in the break room to cool down and drink water. he later felt nauseous and began vomiting, requiring hospitalization for dehydration.",OSHA
hand or arm injury,"contact with hot objects or substances an employee was operating a glass forming machine when the funnel closed on his left arm. the molten glass burned his left hand and forearm, and the machine caused contusions to his forearm and hand.",OSHA
"general injury, slips & trips","other fall to lower level less than 6 feet an employee was standing on an empty pallet and either tripped or fell off of it, landing on the right side of his body and suffering a possible broken right hip.",OSHA
general injury,fall while sitting an employee broke his right hip when he fell from his chair. he was hospitalized and required surgery.,OSHA
hydraulic fluid or oil leak,"exposure through unintentional needlestick or sharp injury  while operating a trash compactor on a client's property the injured worker noticed hydraulic fluid on the ground. he had punched the start button on the compactor and it began its cycle. while the compactor was cycling, he looked for the source of the hydraulic leak and in doing so reached forward to touch the hose. the hose became pressurized when the hydraulic ram reversed. there was a hole in the line and hydraulic fluid injected into his right thumb. he was hospitalized for chemical exposure and debridement of the thumb.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was aligning metal beams on a table by hand before pushing them into a cutting machine when his hand was wedged between two beams, resulting in a left ring finger amputation.",OSHA
"lifting or moving loads, back injury, slips & trips","struck by shifting load during transport, nonroadway a temporary employee lifted a load of totes with a forklift. as the forklift was turning, the load became unstable, fell, and knocked them employee down onto the concrete floor. the employee suffered a broken pelvis.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping employee coming in to work stepped out of her vehicle and slipped on ice. she broke her left ankle.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on november 23, 2016, at 3:10 am, an employee was troubleshooting a bagger machine when the employee's arm became caught in the door, breaking a forearm bone.",OSHA
*** Not Classified,"bending, crawling, reaching, twisting-single episode an employee was reaching into the back of a truck to move boxes when he felt a pop in his back. the pain got progressively worse throughout the day. he was later admitted to the hospital for numbness in the leg.",OSHA
"hand or arm injury, foot or leg injury","struck by rolling object or equipment being pushed by injured worker a welder/fabricator was moving an 8-inch-diameter, 8-foot-long pipe across a table to where other pipes were. the pipe rolled over his left hand, fracturing and lacerating his ring and middle fingers.",OSHA
"hand or arm injury, foot or leg injury","caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning dough from a straightening-out device in a bakery. her right arm was pulled into the rollers, causing a fractured arm, a laceration to the hand, and ligament and tendon injuries to the hand.",OSHA
general injury,"struck by other falling powered vehicle an employee was performing maintenance underneath a railcar mover unit when a stand failed, causing the employee to be pinned by the unit. the employee suffered internal injuries, broken ribs, and a broken collarbone, requiring hospitalization.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified while working on a cross cutter machine, the employee sustained a partial amputation on the middle and ring fingers of his right hand.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on september 18, 2020, an employee was servicing a printing press. while manually working on the drive shaft, the machine re-energized and the employee's right hand was caught between the tensioning device and drive belt resulting in an amputation.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee fell from a ladder to the ground, suffering a broken collarbone.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was stacking wrapped chicken tender packages when he noticed chicken tenders that had become lodged in the edge sealer of the packaging machine and attempted to remove them. at that point, the machine activated and the blade of the edge sealer impacted and amputated his right index fingertip.",OSHA
"fall from or working at height issue, head or face injury, back injury","fall through surface or existing opening 6 to 10 feet an employee fell 8 feet through a ceiling hole to the ground while working on a modular home, fracturing his back and cutting his head. he was hospitalized and required staples.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning the air-lock machine attached to a cooker. the equipment was not locked out and it energized while the employee's hand was in the machine resulting in the amputation of the left index finger to the first joint.",OSHA
"vehicle incident general, hand or arm injury",compressed or pinched by shifting objects or equipment an employee was setting a side rail on a trailer and smashed his left thumb resulting in an amputation to the first knuckle.,OSHA
slips & trips,"struck against moving part of machinery or equipment an employee was cleaning paddles on a concrete mixer. his foot slipped into the mixer, coming into contact with the blades; three toes were amputated.",OSHA
"vehicle incident general, foot or leg injury","nonroadway collision with object other than vehicle, unspecified an employee was driving a pallet jack when it hit a shrink wrap machine. the employee suffered a broken right big toe and was hospitalized.",OSHA
"hand or arm injury, slips & trips","contact with objects and equipment, n.e.c. an employee was putting a box of produce on the shelf in the produce cooler. she was standing on the steel shelving wedge placed on the vertical base of the steel shelves to prevent damage when she slipped and her ring became caught on the steel shelving, resulting in a left ring finger degloving.",OSHA
"back injury, hand or arm injury, slips & trips","fall on same level, n.e.c.  while conducting a hole in tubing test, a pressurized release of natural gas and debris knocked an employee off balance causing the employee to fall into the debris and gas. the employee sustained a right pinky finger dislocation and abrasions on their back.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on april 2, 2019, an employee was holding onto a hoist chain with one hand and placed the other hand above the hoist block. as the employee pushed the load away from the handrail, the employee's glove pulled the employee's right hand into the hoist block, pinching the fifth digit between the chain guide and hoist chain. as a result, the employee suffered a right pinky finger distal phalanx fracture and soft tissue avulsion, requiring hospitalization and surgery.",OSHA
fall from or working at height issue,"other fall to lower level 16 to 20 feet an employee was ascending a portable ladder attached to a telephone pole in order to replace a coaxial cable known as a ""cable drop."" the ladder was resting against the telephone pole and was connected to the base with a ladder strap. while climbing, the employee fell approximately 16 feet from the ladder to the ground and sustained multiple fractures to the lower limbs.",OSHA
"fall from or working at height issue, general injury, hand or arm injury","other fall to lower level 6 to 10 feet after completing maintenance repairs above a finished product freezer, an employee was climbing down a self-supporting ladder to clean up the work area. the ladder shifted forward and caused the employee to lose balance and lean back against a wall. the shift in weight then caused the ladder to shift even further forward, away from the employee, and the employee fell an estimated 6 feet to the concrete floor below. the employee braced for the fall by reaching out his left arm and landed on his elbow. the elbow was fractured.",OSHA
*** Not Classified,exposure to environmental heat an employee was hospitalized after completing a delivery route due to dehydration.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was loading parts on a nut welding machine when an electrode came down on the welding machine and smashed the employee's thumb. the left thumb was amputated.,OSHA
"hand or arm injury, slips & trips","struck against moving part of machinery or equipment an employee was operating a manual lathe, machining an auger journal end. the employee pressed the stop control, and the lathe started slowing down. the employee attempted to visually inspect the part and placed his left hand on the steady rest to get a better view. his hand then slipped and struck the spinning auger, resulting in medical amputation of the left pinky finger.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker while removing a tire from the wheel of a semi-truck, an employee's left ring finger was caught between a tool and the wheel. the finger was partially amputated.",OSHA
"dropped object or material, back injury, lifting or moving loads","struck by falling object or equipment, n.e.c. during an unloading operation, an employee was struck by a separator after it was unstrapped from a trailer, suffering internal injuries and a fractured pelvis.",OSHA
"fall from or working at height issue, slips & trips, foot or leg injury","other fall to lower level, unspecified on march 19, 2021, an employee missed a step at the bottom of some stairs and fell, suffering an ankle/foot injury. the employee was hospitalized.",OSHA
"lifting or moving loads, foot or leg injury","pedestrian struck by vehicle in nonroadway area, unspecified a powered industrial truck ran over an employee's foot, injuring it.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment employees were driving piles. an employee was using his left hand to guide the leads (upright portion that drives the hammer). the lines were suspended by a crane and the third line was not in use. as the crane lowered the leads, the weight of the leads draped onto the third line. this caused the third line to tighten against the employeeís hand causing an amputation to the left thumb just below the nailbed near the first joint.",OSHA
"vehicle incident general, dropped object or material, general injury, lifting or moving loads","struck by object falling from vehicle or machinery-other than vehicle part while an employee was scanning bills in the dock area, pallets that were on the forks of a forklift tipped over and fell on the employee. the employee sustained possible broken ribs.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was rolling a steel beam to be staged for a crane and caught his left middle finger between the beams resulting in amputation of the finger.,OSHA
