category,text,dset
"foot or leg injury, lifting or moving loads, vehicle incident general","banks-man was walking with forklift driver, trapped foot between tyre of forklift and kerb, resulting in bruising to right foot. migrated from legacy cairs incident #30111what:banks-man (informal terminology - not formally trained)was supporting a forklift driver withthe transportation of individual ""i"" beam sections of varying lengths from one location to another. the lengths of the beams varied on each journey. the section sizes were (310mm x 125mm), the length of the beam at the time of the incident was 2485mm. the distance travelled for the journey was approx. 125mtrs or 410ft.where:the incident occurred outside of the buildingat psj - bedford.when:the incident occurred at 16:20pm on wednesday 30th march 2016.why:a full investigation will be conducted. the flt was avoiding a parked car outside the psj building and the driver was looking that the load would not impact the parked car. at the same time, the banksman on the other side of the flt to the car, was trying to help and attempted to manually manipulate the load so it would not struck the car. at this pointit seems that the banks-man may have lost balance between the roadway and kerb,he had to quickly adjust his footing as not to loose balance, as a consequence his foot became trapped between the kerb and the tyre of the forklift truck.outcome:bruising to right foot. migrated from legacy cairs - see detailed description",ORGP
head or face injury,"wood employees hit head against pipe support  while on his site workaround/survey wood employee slightly hit his forehead against the pipe support shown in the attached photo. as a result, a little scratch occurred on his face ( just above the right eyebrow). the ip visited the site medic who applied the alcohol-based liquid to irrigate the scratch.  the ip reported to platform hse lead and visited site medic ",ORGP
*** Not Classified,"elkhorn employee was cleaning the bed of a pick-up and made contact with a shovel and the corner of the rear window. as employee was driving to the next work location the window completely shattered. migrated from legacy cairs incident #32154this morning at around 10:00 a.m. while working at the fab area at south park. an elkhorn employee started cleaning up the bed of our pickup truck because he needed to go to plant 3 and get some material for the fabrication they were working on. while moving some shovels around, he hit the bottom left corner of the rear window, but he only noticed a small crack. on his way to plant three with all the bumps on the road it shattered completely, then he came back to the fab area and reported it to hissupervisor. migrated from legacy cairs - see detailed description",ORGP
hand or arm injury,tip of the index finger crushed while relocating a safety equipment cabinet. ip was part of a work group relocating a safety equipment cabinet using a pallet jack. the ip sustained a crush injury to the tip of his left index finger. ip is being demobilised from the platform for further medical assessment. job stopped and ip attended medic for assessment.,ORGP
vehicle incident general,operator backed into another contractors van with a skid steer. migrated from legacy cairs incident #38079on 5/23/18 at approx. 9:15 am an operator was tasked with placing topsoil in a newly constructed concrete island at project waterford. while placing this soil a van parked in the parking spot next to the island being worked in. operator seen the van and was slowly reversing and miss judged the distance to van and contacted the front left of the van. very minimal damage was caused. migrated from legacy cairs - see detailed description,ORGP
covid,homeworking ip contracted covid-19 homeworking ip became unwell and subsequently tested positive for coronavirus ip contacted her line manager to confirm result. line manager will keep in touch with her to monitor her recovery.,ORGP
"eye injury or irritation, slips & trips","client closed breaker and tripped circuit.  client closed breaker a second time, and an arc flash occurred client personnel engaged the mcc disconnect and the breaker tripped.  instead of checking the data to see what caused the trip, the client personnel closed the breaker again, causing an arc-flash.   all arc-flash boundaries were in place.  upon inspection, electrical workers discovered a cross-phased cable as the cause. all equipment lockout and tested to identify cause of incident.  ",ORGP
"foot or leg injury, slips & trips","ip tripped and hit his right knee against the concrete edge slab. a group of workers were working in the pump shelter area to replace a drainage pipe when a pump on auto mode started up suddenly, producing a loud pitch sound. the ip who was working near the pump, was shocked and left the work area in a hurry. his left foot got stuck underneath a valve and he tripped and hit his right knee against the concrete edge slab. the ip suffered a cut on his right knee. he was brought to the pier medical centre where he was given some stitches and medication. first aid was conducted to the ip and brought to the pier medical centre for treatment.",ORGP
"covid, general illness or health issue",a wood worker was embarked  on pce1. the ip performed the covid-19 test with a positive result. a wood worker was embarked  on pce1. the ip performed the covid-19 test with a positive result. the ip is symptomatic the ip is feeling symptoms such as fever and headache. he received guidance from the nursing technician regarding the necessary care and will be sent home for quarantine period.,ORGP
"covid, disease or infection",one wood employee tested positive for covid during premobilization screening.  one wood employee tested positive for covid during premobilization screening. ee has minor symptom and returned home for quarantine. no contact tracing required.  ee instructed to return home for quarantine. ,ORGP
covid,individual tested positive for covid-19 individual was identified through contact tracing and isolated. a test was performed and return back as positive. individual quarantined ,ORGP
burns,"linesman lowering insulators, capstan winch brake failed resulting in minor rope burns to hands the incident occurred during the blocking out of a steel lattice tower (hw74) during the blocking out of the lower cross-arm, the insulator string had been secured to an endless rope that was connected to the capstan winch of a hired mule atv. during this operation the polyester marlow rope became entangled in the wheat crop in the field, as the injured person (ip) attempted to clear this the brake on the mule had failed to engage correctly, the insulator string started to fall uncontrollably and the rope started running through the brake and around the winch drum. the ip grabbed the rope to get it under control but due to the momentum from the falling insulator the rope continued to run and the friction of the rope burnt through the hand protection resulting in friction burns to the ip’s hands. control of the falling insulators was regained before they hit the ground and they were then landed within the demarcated danger / drop zone without further incident. the ip then immediately soaked his hands in water to provide a cooling effect from the rope burns he had sustained. the ip assessed his injuries are considered that they were not serious enough to require any first aid or medical intervention. the ip then immediately soaked his hands in water to provide a cooling effect from the rope burns he had sustained. the ip assessed his injuries are considered that they were not serious enough to require any first aid or medical intervention.",ORGP
lifting or moving loads,"a skid steer operator’s bucket made contact with a pile while dumping sand into trench. on wednesday, january 20th, 2021, at approximately 4:15pm, the civil crew was putting sand at the bottom of a trench near pcs-23. during this process, a skid steer operator made contact with an installation pile after being instructed to back up by their spotter. the pile was damaged when the operator turned to the skid steer to the left as they were backing up. the actual severity rating is an a1 due to the damage to the installation pile being less than $10k. the potential severity rating is an a1 due to there being no possibility that the damage would be more than $10k nor were personnel at risk of being injured. operator notified supervisor who called for hsse. scene was frozen, hsse arrived on scene. both individuals were brought to the safety office. investigation protocols were initiated.",ORGP
vehicle incident general,"ee was traveling on a lease road when he struck a yellow cement barrier with his wood vehicle.  on june 30, 2019 at 7:08 pm, a wood ee was traveling at the atlas ctf near orla, texas when his vehicle came in contact with a yellow cement barrier. the impact caused damage to the passenger door handle, passenger side back door, and the passenger side fender/bumper of the vehicle.  ee contacted account manager to notify him of the incident. he was also taken in for a post drug/alcohol drug screen. ",ORGP
"vehicle Incident involving animal, vehicle incident general","whilst driving to worksite, clipped a kangaroo with bullbar - no damage, no injuries - report only whilst driving a work vehicle at 5.10am (pre-dawn) along the wallan-whittlesea road eden park, a kangaroo jumped across the road in front of the car.the vehicle had driving lights and a bullbar, the driver applied and locked up the brakes to avoid collision.the tail of the kangaroo was clipped by the bullbar and it hopped away. no damage to vehicle or injury to driver.posted speed 100kmh, nearest intersection wildwood road. nil",ORGP
mechanical or equipment issue,"loss of power to beatrice alpha resulting in a down man of non-essential personnel. migrated from legacy cairs incident #31420loss of power to beatrice alpha resulting in a down man of non-essential personnel the beatrice alpha suffered a power outage due to e-turbine tripping on ‘deviation – high exhaust temperature’.the ap emergency generator was u/s, as a result of water contamination in the diesel system.in the meantime the decision was taken on a precautionary basis to down man part of the crew, based on the risk of continuing the incident into the hours of darkness with reduced services.windcat 15 was mobilised to support the flight operations and provide radar cover over night.the nav aids remained operational on the alpha platform.19 personnel were de-mobilised to aberdeen and were accommodated in the speedbird hotel overnight. 22 pob remained on board continuing to working the issue.the fuel system on the ap emergency generator was drained down and the maintenance team replaced the injectors and bled the fuel system. the emergency generator was re-started at 1700hrs on 27/09/16. there was an electrical issue (circuit breaker would not close). this was identified to a u/s solenoid. the ap emergency generator electrical power was restored at 2015hrs on 27/09/16.on 28/09/16 e turbine diesel day tank was topped up and a fuel sample taken. no water contamination. e turbine fuel system was bled through. e turbine was brought on-line at 1050. the ap emergency generator was shutdown at 1600hrs. migrated from legacy cairs - see detailed description",ORGP
"foot or leg injury, slips & trips","wood employee tripped on scaffold leg and fell to same level causing a laceration to the left knee. a wood scaffold helper tripped over a scaffold runner (runner is 6"" from structural grating) which caused her to fall forward and fall to same level contacting the structural grating.  the employee was directed to gather two right angle clamps and a six foot handrail. the employee walked around tank ev-30 (approximately a 30' walk around the tank) and collected the two scaffold clamps. the employee walked back around tank ev-30 with the scaffold clamps in left hand the employee attempted to step over the scaffold runner but her foot did not clear the runner causing the employee to fall forward and the left knee contact the  grating causing a laceration to the knee. the employee was taken to medical where she was evaluated and released back to work with first aid treatment.  1.work was stopped immediately. 2. the employee was provided with medical attention immediately. 3. emergency was summons immediately by plant operator, per protocol. the employee was transported by dow ems to all american screening and medical for evaluation. 4. a site wide stand-down was scheduled at 3:00pm at the contractor lunch tent.  employee was released from off site clinic with first aid treatment.",ORGP
"general injury, slips & trips",employee fell and dislocated his shoulder. the employee was in the process of cleaning spillage from inside the chute of the head end of conveyor 004 when the slipped and fell. his shoulder collided with the floor surface on which he was standing on and became dislocated. 1. area was evacuated2. ip was removed from the chute3. emergency control room notified and ambulance dispatched4. ip was taken to the mine doctor for an examination and treatment5. stand down was conducted with the crew and the incident was discussed,ORGP
hydraulic fluid or oil leak,"minor hydraulic oil leak  while offloading shoring sheets one of the hydraulic hoses on the hiab burst, leaking a small amount of hydraulic oil onto the hard standing working area.  the burst hose on the hiab was repaired and the contaminated material was removed. ",ORGP
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. employee was crushed by falling sheetrock while it was being moved at a renovation site located at 205 boulevard, roland, oklahoma. the sheetrock was leaned in an upright position, totaling 17 sheets or 1,360 pounds. the material fell on the employee's legs and crushed them.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation a support for erecting a solar array was being driven into the ground, but had stopped due to an underground obstruction. an employee was re-connecting a chain to the ground support when the puller ram machine activated, causing the chain to rise up and tighten around the support and catch the employee's finger. the employee sustained an open fracture, laceration, and hematoma to the index finger.",OSHA
*** Not Classified,nonclassifiable an employee received an amputation.,OSHA
*** Not Classified,"exposure to environmental heat on 7/29/15, an employee was walking to the assembly area when she fainted. she was hospitalized and treated for severe dehydration.",OSHA
*** Not Classified,shooting by other person-intentional an employee was exiting an armored truck to make a delivery when an attempted robbery occurred. he was shot in the arm and required hospitalization.,OSHA
"lifting or moving loads, vehicle incident general, dropped object or material, foot or leg injury, slips & trips","struck by object falling from vehicle or machinery-other than vehicle part an employee was changing a forklift battery that was suspended from a hoist.  while the employee was moving the hoist, the battery slipped off the hoist hook and fell on the employee's right foot.  three toes on the employee's right foot were amputated.",OSHA
"foot or leg injury, lifting or moving loads","struck against stationary object or equipment, n.e.c. employee was working from the derrick monkey board latching and unlatching tubing. as he was unlatching the elevator that has horns and a locking mechanism, the employee's harness got caught on the horns. the horns pulled the harness and pulled him down causing small fractures in his knees that required surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was working on a press machine when he got caught in two nip points, degloving his right hand. the guard on the folder section was bypassed at the time of the incident.",OSHA
*** Not Classified,"struck by object or equipment, unspecified an employee was struck by a wood wall while dismantling a movie set.",OSHA
weather related issue,"exposure to environmental heat an employee collapsed due to heat exposure while delivering mail, requiring overnight hospitalization.",OSHA
general injury,"fall or jump from vehicle in normal operation, nonroadway an employee was injured while conducting snow surveys. he was ejected from a snowmobile and sustained a back and neck injury.",OSHA
*** Not Classified,"caught in running equipment or machinery during regular operation at about 4:10 p.m. on november 7, 2018, an employee was operating a foot-pedal-activated riveting machine. the employee's left thumb accessed the point-of-operation during a riveting cycle, and a rivet (along with the employee's glove) was embedded in the  thumb.",OSHA
"hand or arm injury, slips & trips","fall on same level due to tripping, unspecified on december 13, 2019, an employee tripped and fell in a corridor. the employee suffered a broken right forearm and underwent surgery.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. a steel beam fell onto an employee's left foot, crushing four toes.",OSHA
"hand or arm injury, slips & trips","slip without fall, n.e.c.  an employee was setting culverts along a highway. after a culvert was in place, the employee slipped on the embankment. the employee grabbed the rim of the culvert to catch his fall and lacerated three fingers on the left hand.",OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was descending a jobsite-made ladder when he slipped and fell, breaking his right ankle.",OSHA
"work vehicle incident, slips & trips","jack-knifed or overturned, nonroadway an employee was operating a construction roller machine when it tipped over. the employee fell off the equipment and received internal injuries, requiring hospitalization.",OSHA
"lifting or moving loads, hand or arm injury","struck against stationary object or equipment, n.e.c. an employee was climbing down a ladder when it shifted to one side. the employee's hand came into contact with wires, which cut his right middle, ring, and little fingers.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was injured while performing a routine wheel inspection diagnostics checklist. during this inspection and as the wheel assembly was spinning, the employee's right hand entered into the wheel assembly and his index finger extended beyond the spoke of the wheel as it passed the brake caliper assembly. a pinch point occurred between the caliper and the spoke and amputated the fingertip.",OSHA
hand or arm injury,nonclassifiable an employee was cleaning the quill puller (defeathering machine) with water and amputated the right pinky finger. the machine was not locked out at the time.,OSHA
"dropped object or material, hand or arm injury, slips & trips","struck by falling object or equipment, unspecified an employee's fingertip was amputated when a drill rig bucket fell on his finger.",OSHA
general injury,"other fall to lower level less than 6 feet an employee was working from a 4-foot platform ladder, pulling wire, when the wire came loose and he lost his balance. he then stepped 4 feet off the ladder and onto the ground, fracturing his left hip.",OSHA
fall from or working at height issue,other fall to lower level 6 to 10 feet an employee was checking bin fill levels on a bin platform. the railing had not sprung back into place and he fell about eight feet from the platform to the receiving floor. he was hospitalized.,OSHA
"foot or leg injury, slips & trips","water vehicle incident, n.e.c. an employee was entering a submarine when he slipped on the deck and strained his knee, requiring hospitalization.",OSHA
"general injury, hand or arm injury, fall from or working at height issue",fall through surface or existing opening 6 to 10 feet an employee was cleaning the units on the second floor when he stepped on a loose platform close to the forklift and fell 10 feet to the ground. the employee was hospitalized with a broken right elbow and had surgery.,OSHA
"head or face injury, slips & trips","fall on same level due to slipping  an employee was walking toward a sink in the bathroom when she slipped on water and fell, hitting her head on the floor. she was hospitalized with a concussion.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was clearing scrap from the press outfeed roller conveyor and contacted the chain and sprocket resulting in a partial amputation of the right middle finger.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was performing forklift/rigging operations (material handling) with a telescopic handler (telescoping forklift). while adjusting the forks on the handler, the employee's right index finger was caught in a pinch point between the adjustment box and the forks, lacerating and fracturing it. the finger was amputated down to the first knuckle.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was operating a hoist and lowered a roll of carpet onto the left index finger resulting in a fingertip amputation.,OSHA
"lifting or moving loads, general injury","overexertion in lifting-single episode an employee was lifting the trailer hitch of an air compressor and sustained torn muscles in his legs, hips, and buttocks.",OSHA
general injury,"nonroadway noncollision incident, n.e.c. an employee had climbed down from a roof and was still wearing his fall protection harness and lanyard. he proceeded to operate a forklift and ran over his lanyard, pulling him out of the forklift.  he was hospitalized with three broken ribs and other possible injuries.",OSHA
"general injury, fall from or working at height issue",fall through surface or existing opening 6 to 10 feet an employee fell eight feet from or through a floor that was being structurally removed resulting in back and rib injuries.,OSHA
"foot or leg injury, slips & trips","fall on same level, n.e.c.  an employee was walking when he lost his footing and fell back while his foot was in place, causing his left leg to break.",OSHA
"general injury, fall from or working at height issue","other fall to lower level 11 to 15 feet  an employee fell off the fire escape approximately 15 feet to the concrete ground below. the employee was knocked unconscious and sustained seven broken ribs on the right side, a punctured right lung and a fractured scapula.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level 6 to 10 feet an employee was walking on an elevated edge, using a broom to clean cobwebs and dust. the employee fell about 9 feet to a concrete floor, suffering a head injury. the employee was hospitalized.",OSHA
"hand or arm injury, head or face injury","struck against moving part of machinery or equipment an employee was using an air nozzle to clean a dual-head table router. the router's blade hit the employee's right thumb, lacerating it.",OSHA
"hand or arm injury, vehicle incident general","caught in or compressed by equipment or objects, unspecified an employee was inspecting a vehicle's wheel and tire while the vehicle was on a lift when the employee's hand was caught between the vehicle's brake caliper and wheel spokes. the employee's right middle and ring fingers were amputated.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment employees were using a forklift to move a piece of steel onto a structure when an employee's hand was caught between the steel load and the structure. the employee sustained a crushing injury that resulted in amputation of the right ring fingertip.,OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified an employee was torch-cutting a coupler off a railcar. the coupler fell onto the employee's left foot, breaking it.",OSHA
*** Not Classified,"pedestrian struck by forward-moving vehicle in nonroadway area an employee was directing the driver of a truck. the truck's right front tire drove over the employee's lower left leg (below the knee) and onto the right leg near the calf. the truck was then backed off the employee. the employee was hospitalized with swelling, a contusion, and a blood clot.",OSHA
lifting or moving loads,"struck against stationary object or equipment, n.e.c. an employee injured his right eye when he made contact with a metal peg while bending down to adjust merchandise hanging on a peg-board style display rack. he required surgery and hospitalization.",OSHA
"general injury, vehicle incident general","nonroadway collision with other vehicle, unspecified on september 24, 2020, an employee was injured when the tugger he was operating was struck by a second tugger. the employee was hospitalized for rib fractures.",OSHA
*** Not Classified,"stepped on object  an employee was removing a loose board from the floor of a trailer when he lost his grip and stepped on a nail sticking out of the floor, puncturing his left foot.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation the employee was rigging a towing strap to a front-end loader to tow a truck out of the mud and onto matting. the front-end loader moved while the employee's thumb was between the vertical drop pin and the tow bar of the front-end loader, resulting in a partial thumb tip amputation.",OSHA
vehicle incident general,"struck by dislodged flying object, particle an employee was pulling a rear sway bar off of a vehicle when a piece of metal came loose and hit him in the eye. he sustained a tear to the iris and cornea of the right eye, requiring hospitalization and surgery.",OSHA
"hand or arm injury, knife incident",injured by slipping or swinging object held by injured worker a chef was slicing limes with a knife and amputated their left ring fingertip.,OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker an employee was baling material and using a retractable box cutter to cut a box down to bale it when the blade went through the cardboard and lacerated his left wrist requiring hospitalization.,OSHA
"lifting or moving loads, back injury, general injury","struck or run over by rolling powered vehicle an excavator was dislodged from a flatbed trailer after hitting an overpass on northbound i-15. an employee attempted to reload the excavator onto the trailer.  the excavator encountered fluid on the flatbed and slipped off the trailer. the employee was injured, sustaining a hairline fracture to the neck vertebrae.",OSHA
"head or face injury, vehicle incident general","nonroadway collision with object other than vehicle, n.e.c. an employee was installing fiber optic cable from a scissor lift. a forklift backed into the scissor lift, causing the employee to fall to the floor about 20 feet below and land head/face first. the employee suffered severe head trauma and broken bones.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level 6 to 10 feet the employee fell approximately eight feet from a pallet/crate elevated with a forklift, while installing plywood on the windows of the warehouse in preparation for hurricane matthew.  the employee's ankle was fractured.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee's right index fingertip was caught in the pinch point of moving equipment, amputating the fingertip.",OSHA
