category,text,dset
general illness or health issue,"employee became ill at work, was refered to hospital for examination. migrated from legacy cairs incident #31321. employee felt sick and faint. asked for help, both first aider and manager organised transport to the hospital for further checks. he was detained over night for observations and tests, released the next day on bed rest. a report has been requested by the company to ascertain if fit for work duties migrated from legacy cairs - see detailed description",ORGP
slips & trips,"while carrying a 4 foot long 4”x4”x 3/8” section of angle iron, ee tripped on a rock and stumbled and felt a pull in his back.  ee was carrying a 4 foot long 4”x4”x 3/8” section of angle iron.  while walking, he tripped on a rock and stumbled.  he did not lose control of the angle iron after he stumbled but did feel a slight pull in the lower right side of his back.  provide on-site first aid inspected the area and removed the rock from walk way provided employee with anti-fog wipes",ORGP
"general injury, head or face injury",ip was crouched down while retrieving material and when he went to stand up he struck his head on a beam that was directly above his head. ip was retrieving a section of unistrut in an area where there was only approx. 1200mm headroom.  he straightened up as he was getting a pair of sidecutters from his pocket and as he did so he struck his head on a beam that was directly above him. (he was wearing a hard hat and full ppe.)   he felt a pain in his neck but continued working until the end of his shift.  he reported what had happened to his supervisor and told his supervisor that he would wait until the morning before deciding if he would tell the medic.  his supervisor did not report the incident at this point.  ip reported to the medic on 22/2 and advised he was experiencing mild pain and was given ibuprofen gel and he returned to work.   he returned to the medic on  23/2 and was given ibuprofen tablets and paracetamol and returned to work.  on 23/2 he returned to the medic and was given prescription medication following a consultation with the topside doctor.  he did not complete his shift due to being given prescription medication.  the decision was then taken to send him ashore as a precautionary measure for review by isos .  he attended at isos at 1700 hrs on 24/2 and the consulting doctor advised him to rest and declared him unfit for any work until he is reviewed next week.  ip treated by medic and following deterioration in his condition and in consultation with doctor ip was medivaced ashore to isos for review.  all staff reminded for need to report incidents immediately,ORGP
*** Not Classified,ip tested positive. contacts trace/testing resulted in no additional cases. international tower closed as a precaution. ip tested positive. contacts trace/testing resulted in no additional cases. international tower closed as a precaution. contacts trace/testing resulted in no additional cases. international tower closed as a precaution.,ORGP
back injury,"while lifting and setting down sample train from an elevated stand, employee strained lower back. lifting air sampling equipment from an elevated stand to the ground, where it was then being lifted and brought across the roof to the another sample port. halfway through a test the two sample trains need to be swapped to access the second sample port.  while lifting and setting down sample train from an elevated stand, employee strained lower back.  posture was not ideal given a tarp that was positioned in such a way that required employee to bend slightly while lowering the equipment workcare contacted and self care instructions given.",ORGP
covid,ip tested positive for covid. ip tested positive for covid. ip isolated. no ccs,ORGP
dropped object or material,"dropped object –(37.28kj minor)- 400mm length of 40mm x 40mm unistrut fell 3.8 metres   scaffolders erecting in the area of the loggs rack disturbed a piece of unistrut weighing 1kg that had been left on a cable tray approximately 3.8m high. the unistrut fell to grade close to the scaffold team.  the area in which the unistrut fell was already cordoned off for the scaffolding activities. investigation ongoing. investigation initiated, pictures taken of the area and a statement was taken.  a sweep of the site has taken place to check for any potential dropped objects that maybe hidden away and not seen from grade level.",ORGP
*** Not Classified,"ee was exiting the rental car at the project when felt pain in lower back.  ee was sitting in the rental vehicle taking a water break and cooling down in the ac.  ee claims they opened the door, stepped out of the vehicle, and felt a sharp pain in their lower left back. ee had a hard time walking so a coworker helped get back to the hotel to rest.  ee self treated and did not need to seek medical attention. coworker drove ee back to hotel to rest. ee called hse coordinator and was advised to call workcare for selfcare advice.",ORGP
*** Not Classified,"planned down man of non-essential personnel (including 5 wood) due to asset pot water pumps being frozen. migrated from legacy cairs incident #36542the wood bp north sea contract employ a team to conduct repair order work on bp etap on a 3x3 rota. in addition other wood personnel visit the asset to support the contract or bp with subsea surveys or other work.mobilisation to bp etap is normally through babcock via helicopter direct to the asset.around 9/2/18 - 12/2/18 a team of 4 contract personnelp brooker, j nangle, c newall and p thomsonmobilised to the asset in order to conduct pre-tar work scopes. chris newall was appointed as wood foremen and established good communication avenues with the contract onshore construction team including david borg, construction coordinator.on 26/2/18 david renniemobilised as part of an sts survey on behalf of bp.at 14:00 hours on wednesday 28th february 2018 all persons on bp etap were advised by the oim that they would have to conduct a controlled down man of non-essential personnel as a result of the potable water pump being frozen and therefore not servicing the asset with requirements to operate.this information was passed to the wood contract team who arranged suitable accommodation in aberdeen for the following day.during the morning of thursday 1st march 2018, the 5 wood persons were flown onshore from bp etap over 2 different helicopter demobs. said persons were met by david borg, contract construction coordinator and provided accommodation at the jurys inn, dyce, aberdeen.during conversation the team expressed no issues with the process carried out and were advised of the process thereon which would be dictated by the asset becoming suitably available to mobilise to once more. scheduled demob for the team being monday 5th march 2018.circumstances were relayed to the hse team and a cairs notification form completed. wood er team and relevant contract persons notified through courtesy that the contract had the matter in hand. reported on cairs for information.personnel expected to mobilise to complete work 9/3/18 or 12/3/18. migrated from legacy cairs - see detailed description",ORGP
"disease or infection, covid",one wood employee tested positive for covid 19 during facility screening.  one wood employee tested positive for covid 19 during facility screening. ee is asymptomatic and was sent in for quarantine. contact tracing is complete. ee was sent in for quarantine. ,ORGP
hand or arm injury,caught in running equipment or machinery during regular operation an employee was using an iron worker to cut a piece of metal and partially amputated the left thumb.,OSHA
"knife incident, hand or arm injury",injured by slipping or swinging object held by injured worker an employee amputated a fingertip while cutting cabbage with a chef's knife.,OSHA
"fall from or working at height issue, head or face injury","ran off driving surface, nonroadway while cutting grass on a zero-turn mower, an employee fell approximately 10 to 16 feet from a box culvert to the surface below, suffering severe injuries.",OSHA
fall from or working at height issue,other fall to lower level 11 to 15 feet  an employee fell 12 feet while climbing a ladder to gain access to a scaffold work platform.  the employee was hospitalized due to multiple fractures.,OSHA
*** Not Classified,"exposure to environmental heat an employee was working outside most of the day landscaping, tilling, and laying out straw roll. he was driving a tractor tilling the ground when he started to feel exhausted, was excessively sweating, and felt like he was overheating. he went inside to drink some water. he felt nauseous and threw up. he was hospitalized with heat exhaustion, an acute kidney injury, and dehydration.",OSHA
fall from or working at height issue,"other fall to lower level 11 to 15 feet  an employee was framing the scope of work on the roof at the entry of a house. while cutting sub fascia from the entry, he fell 14 feet to the ground, suffering bruised ribs.",OSHA
"slips & trips, head or face injury","fall on same level due to slipping  an employee traveled to target in decatur, illinois, in a company vehicle to purchase items for a client. the employee slipped on the ice in the parking lot and fell. the employee struck her head on the pavement and was taken to decatur memorial by ambulance for treatment.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee's finger was partially amputated when it was caught in a strap being used to rig pipe.,OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified while conducting maintenance on an actuator valve on a milk tank, an employee sustained a fingertip amputation.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was threading up a draw block on machine d21 (drawer) in jog mode. during the task, the employee was putting a chain on the draw block to pull wire through it. the employee had their hand under the chain to check the tension. the chain became tight and flipped up on the draw block, pinching and injuring the employee's finger.",OSHA
*** Not Classified,nonclassifiable an employee suffered an amputation while working in the facility.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was working on a machine with a ball valve that was leaking. the employee was trying to identify the issue when the valve actuated and amputated his left middle fingertip.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on april 25, 2016, an employee's right hand was seriously injured when pulled into the smooth mill machine rollers, requiring hospitalization.",OSHA
"slips & trips, general injury","fall on same level, n.e.c.  an employee was emptying a trash can, lost his balance, and fell to the floor. the employee sustained a fractured left hip.",OSHA
"fall from or working at height issue, hand or arm injury","other fall to lower level, unspecified an employee fell from a ladder while installing insulation, fracturing a thumb and requiring overnight hospitalization.",OSHA
slips & trips,"other fall to lower level less than 6 feet an employee was coming down from a six foot ladder, lost his footing, and fell landing on a concrete walkway and breaking both fibulas.",OSHA
*** Not Classified,"explosion of pressure vessel, piping, or tire an employee was putting tires on a motor grader.  after airing the tire up, the employee noticed that the o-ring was protruding from the seal, indicating a bad seal.  the seal ruptured and the employee was struck by rubber and flange from tire.",OSHA
"lifting or moving loads, vehicle incident general, foot or leg injury","pedestrian vehicular incident, n.e.c. a forklift struck a cart, which in turn struck and fractured an employee's lower left leg.",OSHA
*** Not Classified,"other fall to lower level less than 6 feet an employee was cleaning the inside of a car. as he was exiting the vehicle, his foot became stuck on the door and he fell outside of the vehicle to the concrete, suffering a spinal injury and paralysis that required hospitalization and surgery.",OSHA
"fall from or working at height issue, general injury, back injury",other fall to lower level 6 to 10 feet an employee was on a ladder performing a roof inspection when the ladder shifted and the employee fell approximately 10 ft. to the ground. the employee sustained a fractured shoulder and pelvis.,OSHA
"slips & trips, general injury","fall on same level due to tripping over an object  an employee tripped and fell over a rubber mat on the floor while walking, breaking their left hip.",OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. a stack of drywall sections on a construction site fell over. five or six sheets fell onto an employee's right leg causing injury.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping over an object  an employee tripped on rope on the floor and fell, breaking his right femur.",OSHA
"site compliance or practice issue, fall from or working at height issue, general injury",other fall to lower level less than 6 feet an employee was climbing over a scaffold handrail to access a pipe rack when the employee fell approximately 5 feet to a lower level. the employee landed on his right side and sustained fractured ribs and a collapsed lung.,OSHA
"slips & trips, fall from or working at height issue, general injury","other fall to lower level, unspecified an employee was putting up christmas decorations in an office. the employee was on a table when it tipped and the employee fell, striking a vent as she hit the ground. she suffered six broken ribs.",OSHA
"slips & trips, burns","explosion of pressure vessel, piping, or tire an employee was operating a deep fryer when a lighter fell out of the employee's shirt pocket into the fryer. the hot oil melted the casing on the lighter causing a fire and explosion of the hot oil that  resulted in burns to the employee's face and neck.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was removing a piece of jammed wood from the chop saw when his right-hand pinky finger was amputated by the blade.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified an employee was heating a 40-foot steel beam to adjust its camber when the beam fell over and struck the employee's right leg, breaking the tibia and fibula.",OSHA
"foot or leg injury, back injury, vehicle incident general","jack-knifed or overturned, nonroadway an employee was driving a golf cart. when he attempted to turn right, the golf cart left the paved path and his right knee hit a trash can. he attempted to hit the brake, but instead stepped on the accelerator. the golf cart flipped on top of him and injured his back, requiring surgery.",OSHA
foot or leg injury,injured by slipping or swinging object held by injured worker an employee was operating a circular saw at a residential construction site when the saw kicked back and lacerated the employee's right leg. the employee was hospitalized.,OSHA
"slips & trips, head or face injury",fall on same level due to slipping  employee suffered a skull fracture after slipping and falling on a wet floor which had recently been mopped.  ,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation a loose belt on a gluer caught an employee's right hand, causing the amputation of the little fingertip and lacerations on the ring and middle fingers.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on august 24, 2019, an employee was unplugging the rotary valve under a cyclone when the employee's left index finger contacted the moving rotary valve, resulting in a partial amputation of the left index fingertip.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was cutting up a piece of equipment for removal. the employee cut a chain and then threw it over a de-energized sprocket. the counter weight yanked the chain and his fingers into the sprocket assembly, pinching the tips of his fingers. the pinky and ring fingertips on the right hand were amputated and further surgery was required on the middle finger.",OSHA
"general injury, hand or arm injury","struck against moving part of machinery or equipment an employee was cutting ribs on a bandsaw. the employee's right thumb came into contact with the moving sawblade, which amputated the tip of the thumb.",OSHA
head or face injury,"hitting, kicking, beating, shoving an employee was assaulted by another employee resulting in a broken jaw, nose and eye socket and head trauma.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was using a table saw when his finger contacted the blade, resulting in a pinky fingertip amputation.",OSHA
"slips & trips, general injury","fall on same level due to tripping over an object  an employee tripped over a cart and fell to the floor, fracturing the left hip and requiring surgery.",OSHA
hand or arm injury,entangled in other object or equipment an employee was tying rope to a pole when a vehicle simultaneously pulled the other end of the rope. the employee's right index finger became entangled and amputated in the rope.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an ironworker was using a magnetic drill to drill a steel beam. the drill bit caught his left glove and amputated his left thumb.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was slicing meat on a meat slicer and amputated the tip of the ring finger.,OSHA
"slips & trips, general injury","fall on same level due to tripping over an object  an employee stood up from her desk, tripped on her chair's wheel caster and fell striking a filing cabinet with her shoulder. she sustained a shoulder injury requiring surgery.",OSHA
"hand or arm injury, lifting or moving loads, dropped object or material, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was loading a roll of paper (500 to 800 lbs.) from a railcar onto a powered industrial vehicle (piv) when the roll fell on top of the employee's piv protective cage. the employee raised his hand to protect himself and his fingers went outside of the cage and were crushed between the bar of the cage and the roll of paper. as a result, he sustained a partial amputation of his left index finger and debridement of his left middle finger.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was using a rake to dislodge a stick jam in an oversized chip conveyor when his left arm was pulled into the conveyor belt. his arm broke, requiring hospitalization.",OSHA
"slips & trips, head or face injury","fall on same level, unspecified an employee was on a stand inspecting aluminum rolls from a roller mill by taking sheets out to inspect for quality issues when he fell to the same-level concrete surface and hit his head, requiring staples.",OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee and crew were attempting to install an i-beam support upright between two horizontal running i-beam supports in an existing structure. the crew carried the support and fit it in place. the injured employee tapped the bottom of the support with a hammer to make it fit. the bottom of the beam fell off and landed on the employee's right foot, breaking the fifth toe.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee's right-hand finger was crushed while he was loading cargo onto a loader.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was washing up equipment located on a flatbed trailer in the wash bay. as the employee was moving around the equipment, the employee started to lose his footing and reached out and put his hand on the equipment. the equipment shifted pinching the employee's left ring finger between the two pieces of equipment. the finger was later amputated below the nail.",OSHA
fall from or working at height issue,other fall to lower level 16 to 20 feet the injured employee fell from a highway bridge that was under construction on the state road. he was working in an area where two beams met when he fell approximately 20 feet and landed on a toolbox that was on the back of a welding truck. his safety line was unhooked at the time of the incident.,OSHA
"general injury, vehicle incident general","pedestrian struck by vehicle in work zone, unspecified an employee was pushing a barricade into place to block a roadway while others were holding traffic. a passenger vehicle entered the area and struck the employee, breaking the employee's ribs. the employee was hospitalized.",OSHA
"hand or arm injury, vehicle incident general",part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was hauling cardboard to a dumpster on an industrial forklift. he reached to open the gate while on the lift. the gate stopped when he was trying to drive through it and his hand was smashed and a finger was broken between the forklift and the gate.,OSHA
*** Not Classified,"caught in running equipment or machinery during regular operation an ame palletizing machine had been installed to palletize bottles/stack them on plastic trays. an employee noticed that the machine had trays that were sideways. he opened the gate and entered the machine to straighten the trays. the crane inside the machine activated while he was inside, striking him and crushing him against the side of the machine.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was feeding a compound into an injection mold press when his hand got caught in the feeder, partially amputating his left-hand middle finger.",OSHA
"hand or arm injury, back injury",injured by slipping or swinging object held by injured worker an employee was drilling into studs when the drill kicked back and caught his right-hand index finger.  his fingertip was amputated just behind the fingernail.,OSHA
"lifting or moving loads, general injury, hand or arm injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was working on a roll-down shop door while standing inside a loader bucket for elevation when the door rolled closed and struck the employee in the loader bucket. the employee was thrown to the ground, suffering a fractured hip, right wrist, and left ring finger, as well as lacerations.",OSHA
"slips & trips, hand or arm injury, back injury","fall on same level due to slipping  an employee was walking into work from the parking lot, slipped on black ice and fell fracturing the pelvis and a wrist.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee was on a ladder at a construction site when the ladder ""walked"" into a hole, causing the employee to fall to the ground. the employee sustained a skull fracture.",OSHA
electric shock or issue,"direct exposure to electricity, unspecified an employee was installing a new electrical panel when he sustained burns to his hands and face.",OSHA
*** Not Classified,exposure to environmental heat an employee suffered heat exhaustion and lost consciousness while making deliveries.,OSHA
"fall from or working at height issue, lifting or moving loads, foot or leg injury","other fall to lower level, unspecified an employee fell off the second step of a crane ladder to the ground while attempting to secure the jib on the crane. the employee suffered a bruised right knee.",OSHA
"slips & trips, general injury, hand or arm injury","fall on same level due to tripping, unspecified an employee tripped while walking into the break room, shattering her elbow and sustaining bruising.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was operating a stacker. while trying to clear a jam, their right thumb was crushed in the stacker.",OSHA
"slips & trips, lifting or moving loads, hand or arm injury","struck against stationary object or equipment, n.e.c. an employee slipped as he was climbing down a scaffold ladder. he tried to catch himself by grabbing onto the ladder. his left arm hit the ladder clamp, which cut open his left arm (2 inches below his wrist to about 1 inch above his elbow). the cut was approximately 6 inches.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was using a drill press to bore a piece of wood. the drill bit caught the glove on his left hand, resulting in the amputation of his left thumb.",OSHA
"hand or arm injury, dropped object or material, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was lifting a 1,000-pound piece with a magnetic lifting device. the piece fell and struck the employee's right arm, lacerating it and requiring hospitalization.",OSHA
general illness or health issue,"overexertion in holding, carrying, or wielding-single episode an employee was carrying a box of paper and suffered a hernia.",OSHA
"slips & trips, fall from or working at height issue","other fall to lower level, unspecified an employee was getting down from a truck and fell backwards off the truck.",OSHA
hazardous materials or work,inhalation of harmful substance-single episode an employee was mixing chemicals for a pool when he breathed in fumes that burned his throat.,OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified a truck driver was in the back of a trailer, clearing it out after a delivery. the driver began to climb out of the trailer using a ladder leaning against it; the ladder kicked out and the employee fell to the pavement, suffering a broken hip and bruised ribs.",OSHA
*** Not Classified,exposure to environmental heat an employee was packing muffins into containers and felt ill. she was hospitalized with heat exhaustion/dehydration.,OSHA
foot or leg injury,struck against moving part of machinery or equipment employee was cutting a 10-foot length of 6-inch pvc pipe into 10-inch sections. he was using a chop saw that was on a pivot because the tool he had been using would not cut the pipe. the employee was using his hand to hold the pipe.  his hand got pulled into the blade.,OSHA
