category,text,dset
"general injury, hand or arm injury","ip's arm caught on broken light tube causing a laceration. a broken tube light bulb had been left in a bucket outside.  the bucket is normally used for disinfecting ecology equipment.  i was filling up another bucket next to the one with the broken light bulb using a hose pipe.  i moved my arm and caught the edge of the broken bulb which pierced the skin, leaving a cut on my left forearm. ip went to reception to use the first aid kit and used an antiseptic wipe, but there were not plasters large enough to cover the wound so i was given one by a member of staff who had her own personal supply.",ORGP
"foot or leg injury, back injury, general injury, vehicle incident general","while carrying fence panel, ip felt strain in back. ip reports  carrying a fence panel that weighed approximately 50 lbs. and was 6' x 8'. ip reports body shifted awkwardly and felt a pain in the left side of the upper back and rib area. injuries to muscles, tendons, ligaments, joints, etc. (inc. dislocations). work care contacted.",ORGP
slips & trips,"visitor fell on temporary walkway a visitor from cementation skanska, slipped and fell on the temporary pedestrian walkway currently in place at red barnes way due to improvement works on the car park. the incident happened on his way into the yard. the visitor reported the incident at reception.   the visitor reported the incident at reception and was offered first aid, but declined. he was offered first aid again when facilities manager, came to check on him but again declined.",ORGP
*** Not Classified,the wood employee was under monitoring at home when was tested as a positive during pre embark quarantine the wood employee was under monitoring at home when was tested as a positive during pre embark quarantine. no symptoms were related during this period. isolation,ORGP
general injury,"ip with shoulder pain (nwr) hse focal point informed by slfp of an ip with shoulder aggravation on 10/07/16, on discussion with slfp/medic the medic informed that ip was seen by nightshift medic in relation to a pre-existing issue that the ip was taking regular analgesia for. hse focal point gave instruction for slfp/mech ocs to go and discuss with medic.  on morning of 11/07 hse fp informed of medevac of ip – no further action taken due to non-work related nature.as ip had already been medevac’d, there was no opportunity to obtain a statement at the time of being informed, however, it may be work related.  amec onshore hse interviewed ip 12/07/16.  ip reviewed by international sos- feedback form states illness not injury.mr peterson has been deemed fit to work onshore on office based duties. he has also been advised to follow up with his gp. (note:the comment in regards to fitness to work – is something that is always commented on when a report is provided. it provides an indication of the severity or otherwise of the reason for medevac) ip was reviewed by the medic.  ",ORGP
*** Not Classified,"laborer receive a glancing impact to his upper back by unsecured aluminum section of hydrovacuum tube. on 07-22-20 @1030 at the 5th and broadway project, during overcast conditions, while conducting hydro vacuum operations on storm drains, a laborer stepped within a hazard area to set a filter bag over a storm drain after hydro vacuum services had evacuated the drain. the hydrovac operator was in the process of stowing his equipment after completing the task by disengaging the six foot aluminum tube extension of the trunk vacuum line. after releasing the clamp on the line the equipment operator allowed the tube to stand upright uncontrolled after the disengagement. the operator turned to set the trunk into the cradle as the tube tipped, and in a glancing fashion, contacted the laborers upper back. the laborer notified the supervisor notifying him of the incident that occurred. the event was relayed to the safety representative whom made further notifications to management staff. a evaluation was conducted of the site and conditions with documentation. professional medical evaluation via occucare was conducted whereas the medical practitioner requested diagnostic imaging to rule out underlying conditions from the contact of the tube to the laborer.  local predesignated occupational medical facilities were contacted for further evaluation. the practitioners physical evaluation and imaging confirmed a simple contusion, non-complicated and treated with ice-pack and therapeutic rub. the laborer was released to return to work without restrictions. notifications were made, pertinent document conducted, employee evaluation and applicable first aid to employee.  ",ORGP
"lifting or moving loads, line strike","12 inch water line was punctured by the excavator bucket.  during excavation operations on the north east corner of pdx-92 an excavator operator came in contact with a 12-inch live water line rupturing the pipe, allowing water to escape. the work was immediate stopped and the water was shut down. investigation ongoing. no further damage occurred. the line was repaired by wood and returned to service in less than 8 hours.  the water line isolated. the barricaded area was extended. wood executed at potholing method to locate the exact location of the water line. we excavated around the water line to expose the damage line. wood removed the damage water line and replaced with new. ongoing cholerization will take place for an estimated 72 hours. wood level one incident investigation commenced. ",ORGP
covid,a wood employee tested positive for covid-19.  a wood employee tested positive for covid 19 after developing mild symptoms aboard gc-468 on the second day of the hitch. ee was sent in for home quarantine. contact tracing and facility sanitation is complete.  ee was sent in for quarantine. facility sanitation was complete and crew will isolate for 14 days with no outbound personnel allowed. ,ORGP
*** Not Classified,spider excavator identified leaking coolant from a hose due to a loose hose clamp spider excavator identified leaking coolant from a hose due to a loose hose clamp. leak to soil estimated at 50ml. machine had started to overheat due to low coolant level.  the overheating had caused the loose hose clamp.  low coolant level due to a mistake when checking fluids during pre-use checks (window washing fluid reservoir mistaken for coolant reservoir) leak contained with contaminated material removed for disposal. mechanic had checked the machine over and identified a damaged water pump (possibly due to the low coolant and overheating).  this has been replaced and now in working order.  spider excavator now in operable condition.  tuition provided to the spider excavator operator in relation to what system checks need to be made and where these systems are located.  ,ORGP
"covid, general illness or health issue","1 confirmed covid-19 case on mariner a at approx. 01:00am on the 5th june ip (wood employee) contacted the platform medic and explained that he was feeling unwell.  the medic performed a rapid (antigen) covid-19 test which came back positive. the platform leadership team initiated wr2697 isolation and response plans, team and medic worked remotely with ip to prepare a close contact list which came to 10 personnel.  all identified personnel were provided a room for isolation.the medic started the process of testing all cat b close contacts, shortly into that process one of the close contacts (another wood employee) initially tested positive offshore.  3 subsequent tests conducted onshore (2 lateral flow and 1 nhs pcr) came back negative.all subsequent cat b close contacts came back with a negative result. transport arrangements and accommodation arranged for all personnel who returned onshore due to the situation.",ORGP
"covid, general illness or health issue",arkema(5) staff tested covid positive informed by arkema staff that was tested positive with minor sore throat. arkema staff will be quarantined at home and moh will guide further. disinfection will be carry out into the affected area. covid positive cases reported to statutory body.,ORGP
covid,"a wood employee was in monitoring pre-embark to fpso peregrino, performed the covid-19 test and the result was positive a wood employee was in monitoring pre-embark to fpso peregrino, performed the covid-19 test and the result was positive. the ip is symptomatic. the employee is feeling symptoms such as loss of taste and smell. the ip received guidance from the nursing technician regarding the necessary care and will be sent to home for quarantine period",ORGP
*** Not Classified,"a security guard suffered a mini stroke inside cabin 2 this morning around 07.30 it was reported that churchill’s security guard seemed confused, had trouble speaking or understanding anything that was being said to him.graeme huggitt (trant’s first aider) acted swiftly by putting the ip into the recovery position inside cabin 2. we rang 999 to explain the situation, the first response ambulance came within 10 minutes and took the ip to hospital.after a few hours in hospital we discovered he had suffered a mini stroke (tia) but was able to return home.he is scheduled to see a  stroke specialist on monday morning.",ORGP
hand or arm injury,the ip's right index finger was pinched between a pipe brace and the structure. whilst moving a pipe brace in order to remove a purlin the pipe brace moved and pinched the ip's right index finger. *first aid was administered.*the incident will be briefed at the following toolbox talk.,ORGP
vehicle incident general,"3rd party damaged wood fleet vehicle while loading it onto car hauler. wood fleet vehicle (ford f250 vin# 1ft7w2bt8kee91309,  lic# a038591) sustained damage to the top of the truck cab by the 3rd party driver while loading multiple trucks onto the car hauler.  damage was noticed by wood employee working in the yard.  actual severity selected as a1 as there was no injuries as a result of the event and damage is estimated to be less than $10,000.  a1 selected as potential severity as it is unlikely that injury could have resulted due to employee's location in relation to where the damage took place.  it is not feasible that damage is excess of $10,000 could have resulted. work was stopped, photos taken and incident reported for documentation.",ORGP
vehicle incident general,"cable tray damaged by truck at around 8:45 am a metallic structure was brought inside the coker plant, on a felbermayr platform trailer, to be erected on the existing structure on the coker drums.the trailer went inside the plant guided by a spotter moving forward next to the main control room. the spotter was positioned to make sure the right side was secured to not go near the scaffolding structure near that area. while making the unloading maneuvers, the metallic structure touched the cable tray between the trailer and the main control room. no damaged to the electrical cables. no injured persons. the truck has been immediately stopped.afw informed the chief of the plant of the event. spoting (project electrical contractor) fixed temporary the cable tray.",ORGP
"hand or arm injury, slips & trips","while a team leader was going up the stairs from the ground floor to the first floor of the office, he fell down and hurted his hand's thumb while a team leader was going up the stairs from the ground floor to the first floor of the office, he fell down and twisted his hand's thumb.  the ip went to the clinic for x-ray and no fractures have been identified.",ORGP
covid,employee has been tested covid-19 positive employee has been tested covid-19 positive the employee has been working from home since march 2020. employee had symptoms of covid-19 and went for testing. the employee was found to be positive. employee has been tested covid-19 positive the employee has been working from home since march 2020. employee had symptoms of covid-19 and went for testing. the employee was found to be positive. the employee has been on home quarantine as per medical advise.,ORGP
*** Not Classified,while removing a hydrant post with a mini backhoe the post tiped and smashed through the bottom window of the machine.  while removing a hydrant post with a mini backhoe the post tiped and smashed through the bottom window of the machine.  work was stopped. area cleaned. updated jsa to reflect. ,ORGP
"hand or arm injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified while stepping down from a step, an employee lost his footing and fell to the ground. his arm was broken, and he was hospitalized.",OSHA
hand or arm injury,"injured by slipping or swinging object held by other person an employee was holding a 2 x 4 stake while a coworker hit it with a sledgehammer. the coworker struck the employee's right index finger with the sledgehammer, breaking bones in the employee's right hand.",OSHA
"general injury, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  on december 17, 2015, at approximately 9:00 am, an employee was empting a bag of recyclable material into a grinding machine when the bag became lodged into the equipment. the employee tried to free the bag from the equipment and he was pulled into the equipment. the employee suffered broken bones and damage to his skin on the right wrist and left arm.",OSHA
"head or face injury, vehicle incident general","struck against stationary object or equipment, n.e.c. an employee was completing patient care tasks and struck her head on the tv in the room, causing a concussion.",OSHA
"general injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was climbing a ladder built into a fertilizer tank trailer to access the lid and fill the tank when the employee slipped and fell from the ladder to the ground, landing on and breaking the right hip. the employee was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on august 5, 2016, at 1:15 pm, an employee's finger was caught in the pinch point of a press brake, amputating his left ring fingertip.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was attempting to replace a belt on the pulley system in the bagging area. the machine was stopped when the employee pulled on the pulley. due to high tension on the belt, the employee's right hand was pulled between the belt and pulley resulting in amputation of the first two fingertips on the right hand.",OSHA
*** Not Classified,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a stand-up truck. the employee's hand was smashed between the truck and a storage rack.,OSHA
"hand or arm injury, slips & trips","fall, slip, trip, unspecified  an employee was walking across stored rebar on the ground to access some framework angle iron. he retrieved a piece of angle iron and was returning back across the rebar, when he slipped and fell. the band of rebar that was being carried in his right hand came down on his left ring finger causing an open fracture which required surgery.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was shutting down a piece of equipment when his fingertip got caught in a pulley.  the employee received a partial amputation of the right middle finger.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning near the fryer conveyor belt and made contact with the sprocket amputating the right middle finger at the first knuckle.",OSHA
"hazardous materials or work, fall from or working at height issue","fall to lower level, unspecified employees were exposed to fall hazards while working on the scaffold.",OSHA
"back injury, fall from or working at height issue","other fall to lower level, unspecified an employee was climbing a ladder to a roof. the employee fell from the ladder to the ground, suffering a broken pelvis, a shattered left heel, fractured lower vertebrae, and a ruptured spleen.",OSHA
"foot or leg injury, slips & trips",fall on same level due to slipping  an employee slipped on ice and fell in the parking garage resulting in a broken leg.,OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee working in a meat cooler opened the cooler door to exit when his finger was caught between the door handle and the wall on the cooler. the employee's middle finger on his left hand was amputated.,OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was using a clamp when the clamp closed on his finger resulting in a partial amputation of the left index fingertip.",OSHA
slips & trips,"fall on same level, unspecified on september 29, 2016, an employee was playing baseball with clients when he suffered a torn patellar tendon avulsion in his right knee, requiring hospitalization and surgery.",OSHA
head or face injury,"struck by dislodged flying object, particle an employee was attempting to lift a metal grate off of a burn table for cleaning purposes. using a two-hook chain sling, the employee used one of the hooks with the other being left to dangle. the other hook got caught under the frame of the burn table. when the employee went to lift the grate, the hook that was unknowingly caught came free, flying across and striking the employee in the face. the employee suffered contusions to the face, nose, left cheek, and right forehead.",OSHA
"head or face injury, slips & trips","fall on same level, n.e.c.  on september 26, 2018 an employee had been performing housekeeping duties and working with cleaners and/or chemicals when she fainted and fell to the floor, suffering abrasions on her head and the bridge of her nose. she was hospitalized.",OSHA
"back injury, general injury, fall from or working at height issue","other fall to lower level, unspecified an employee was repairing the pour spout on a furnace. he had stepped over and was straddling the spout when his foot became caught on the edge of the furnace lid. he lost his balance and fell backwards into the furnace slag pit, suffering multiple fractures to his back and ribs. he was hospitalized.",OSHA
"lifting or moving loads, general injury, hand or arm injury, vehicle incident general, dropped object or material","struck by object falling from vehicle or machinery-other than vehicle part a small book cart slipped off the forks of a forklift and fell on an employee, crushing the employee's arm and shoulder.",OSHA
*** Not Classified,"struck by dislodged flying object, particle an employee was using a cnc machine when a part flew out of the machine and struck the employee's body, causing internal bleeding.",OSHA
"foot or leg injury, hand or arm injury",injured by slipping or swinging object held by injured worker an employee was collecting trash in a residential neighborhood. the employee was placing a 3 x 3 foot mirror into the front-loading garbage truck when the mirror broke. the employee sustained a laceration to their left bicep.,OSHA
hand or arm injury,struck against moving part of machinery or equipment a temporary employee was cutting wood on a band saw when the saw amputated his middle fingertip.,OSHA
"hand or arm injury, slips & trips","fall on same level due to tripping over self an employee was teaching a class when she turned to walk away from the podium and tripped. when she started to fall, she placed her right arm out to brace herself. her arm hit the wall, fracturing her humerus and requiring surgery.",OSHA
"back injury, fall from or working at height issue","other fall to lower level, unspecified an employee was climbing a 12'8"" permanent fixed ladder when he fell to the ground, landing on his left side. he suffered a fractured radius, fractured tail bone, fractured lower vertebrae, and internal bleeding.",OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee's left middle fingertip was caught by the latch of a door as it closed. the fingertip was amputated about halfway down the nail.,OSHA
foot or leg injury,"struck by object or equipment rolling freely an employee was unloading steel rods (25 rods to a bundle weighing 2.5 tons total) from a trailer when the rods came loose and rolled over the employee's left leg, breaking the leg and foot.",OSHA
"lifting or moving loads, general injury, hand or arm injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was changing the belts on a pumping unit. the employee left one bolt in place and held the 40-pound guard up with his shoulder. the guard slipped from his shoulder and lacerated his bicep, requiring hospitalization.",OSHA
"general injury, vehicle incident general, dropped object or material, foot or leg injury, general illness or health issue","struck by falling object or equipment, unspecified employees were moving a 500- to 600-pound shaker that was about 6 feet tall and 4 feet in diameter. as the employees were loading the shaker into the bed of a truck, it fell over and struck a temporary employee in the left knee. the employee suffered muscle damage.",OSHA
general illness or health issue,"overexertion in lifting-single episode an employee lifted, carried, and placed 6-inch frames, which weighed approximately 28 pounds, 3 feet to a nearby table. while separating the material, he felt a pop in his stomach and instantly experienced pain. he was hospitalized for rupturing a pre-existing hernia, requiring surgery.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment employee was sent to industrial piping  steel co. in corpus christi, texas, as a temporary worker. he was operating a machine to cut metal and had a finger amputated. he was then taken to the hospital.",OSHA
"weather related issue, hand or arm injury, fall from or working at height issue",other fall to lower level 16 to 20 feet an employee was on a scissor lift installing sheet metal for a mini-storage unit. the employee was approximately 19 feet high when a strong wind blew the scissor lift over. the employee sustained back injuries and a broken arm.,OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  on february 5, 2021, an employee slipped on snow and ice in a parking lot while walking to her car. she suffered ankle and tibia fractures and was hospitalized.",OSHA
"general injury, fall from or working at height issue","other fall to lower level 16 to 20 feet an employee fell 20 feet from a roof resulting in broken ribs, a bruised kidney, and fluid in the lungs.",OSHA
"hand or arm injury, fall from or working at height issue","other fall to lower level, unspecified while climbing a fixed ladder, an employee fell backward and fractured his wrist.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level 16 to 20 feet an employee was struck by a boulder while working to extinguish a fire, causing the employee to fall approximately 20 feet down a hill. the employee suffered a skull fracture and lacerations.",OSHA
"general injury, fall from or working at height issue","other fall to lower level, unspecified while standing on an extension ladder to reach a light diffuser, an employee lost balance and fell to the ground, fracturing ribs.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was running a punch press and amputated their right index finger.,OSHA
"foot or leg injury, slips & trips","trip without fall, n.e.c. an employee walking through the company parking garage stumbled while passing between two parked cars. she suffered multiple fractures in her right ankle.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was working on a lathe when his sleeve got caught in the rotating shaft. his left arm was pulled in and broken.,OSHA
"fall from or working at height issue, head or face injury","other fall to lower level 6 to 10 feet an employee was on a stack of lumber and fell about 10 feet, resulting in a skull fracture.",OSHA
*** Not Classified,"injured by slipping or swinging object held by injured worker an employee was using a 4"" angle grinder to cut a steel plate. the grinder kicked back, striking the employee's right knee.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was removing chickens from a bin. his right hand was resting on the rail next to the bin when the bin moved, catching his right hand between the bin and the rail. his right ring finger broke at the center joint, requiring hospitalization.",OSHA
"dropped object or material, lifting or moving loads, general injury, hand or arm injury","struck by falling object or equipment, n.e.c. an employee was wheeling a tool cart from one job location to another when a stack of sheetrock that was leaning vertically against the wall toppled over and landed on the employee, fracturing his right wrist and seven right-side ribs.",OSHA
foot or leg injury,"fall or jump from vehicle in normal operation, nonroadway an employee was loading a machine onto a trailer that was not attached to a truck. the trailer or machine started to move and the employee attempted to dismount the machine. the employee suffered a compound fracture to his right leg.",OSHA
"general injury, hand or arm injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell from a ladder, and a drywall metal packing lacerated his elbow during the fall.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified on 12/2/16, a temporary employee fell from a ladder to the concrete floor, suffering a laceration to the back of the head and a compression fracture to the spine. the employee was hospitalized.",OSHA
foot or leg injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was clearing a jam in front of the wood sorter gate before the chipper in-feed conveyor. the jammed wood had pushed the sorter gate up to nearly the full-open position. the employee attached a chain-fall to one of the jammed logs. as the log was raised, the rest of the jam was relieved and fell on the conveyor below. the sorter gate then closed on the employee's right leg crushing it between the gate, a piece of wood and the surrounding frame. the employee's lower right leg was fractured.",OSHA
"foot or leg injury, slips & trips","fall through surface or existing opening, unspecified an employee was ascending a portable ladder/platform system. the employee got to the top of the platform system and fell through the opening that would normally go over the man-hole of a tractor trailer, suffering a fractured heel and tibia.",OSHA
vehicle incident general,"pedestrian struck by vehicle on side of road, unspecified while marking gas lines at the side of a road, an employee was struck by a vehicle. the employee suffered broken bones and was hospitalized.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was manually feeding bags into a machine when his left index finger was caught and partially amputated between the machine's belt and sprocket.,OSHA
"hand or arm injury, vehicle incident general, slips & trips","struck by other falling powered vehicle an employee was replacing a tie bolt on a vehicle's leaf spring when the vehicle slipped off the portable hydraulic jack and landed on the employee's left hand. his left hand was crushed, and the bolt pierced his left pinky finger, which required surgical amputation.",OSHA
*** Not Classified,"struck by dislodged flying object, particle an employee was punching holes in a quarter-inch angle iron when the die broke and shattered. a chip of the die impaled the employee's chest.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was flipping a grate on a manual grinding line. as he was placing the grate on the table to lay it down, the grate came off the hook, fell, and crushed the employee's right hand.",OSHA
"hand or arm injury, fall from or working at height issue, head or face injury","other fall to lower level 16 to 20 feet an employee was preparing for a concrete pour from the platform of a scaffolding system. the employee stepped on the platform and fell approximately 17.5 feet to the ground along with a scaffold plank. the employee sustained a fractured left wrist, a sprained right wrist, and facial lacerations and was hospitalized.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker an employee was using a torque gun to loosen a bonnet bolt on a blowout preventer door. the torque gun swung around and struck his left middle finger, causing the amputation of half of the finger.",OSHA
"general injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was tying down a load on a flatbed trailer with binding straps. as he threw a strap across the load, he released the strap and lost balance. he fell to the ground, striking and fracturing his left hip.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee's right index finger was amputated while greasing the conveyor that feeds the boiler. he had bent down to pick up his radio when his right hand got caught in the chain.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue an employee heard a loud noise coming from the pool pumps. during the employee's investigation of the noise, the pump exploded and trichloroisocyanuric acid splashed onto the employee's face, neck, and chest causing chemical burns.",OSHA
"lifting or moving loads, vehicle incident general, head or face injury, dropped object or material, slips & trips",struck by object falling from vehicle or machinery-other than vehicle part an employee was loading a steel cylinder cradle onto a forklift when the cradle slipped off the forks and hit the back of his head and other parts of his body. he suffered a fractured skull.,OSHA
head or face injury,"hitting, kicking, beating, shoving an employee was assaulted and robbed in a parking lot, suffering a concussion.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was using a table saw to cut wood pieces when the blade amputated a portion of his right ring finger.,OSHA
foot or leg injury,"struck by rolling object or equipment being pushed by another  person an employee was transporting 50,000 lbs. of materials on a cart. the injured employee was standing nearby and the cart ran over their left foot resulting in five broken toes and abrasions.",OSHA
*** Not Classified,"exposure to environmental heat while observing work outside, an employee suffered from heat exhaustion.",OSHA
hand or arm injury,"struck by or caught in swinging door or gate an employee was leaving a breakroom. while she was holding the door open for another employee, the door slammed on her right little finger. the employee sustained a partial amputation to the finger.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was pulling metal pipes from a bundle of six. he was breaking the metal bands that were holding the bundle together to retrieve two of the six. as he was cutting the final band, two of the metal pipes fell from the bundle and struck his right leg, breaking it.",OSHA
foot or leg injury,"contact with objects and equipment, unspecified an employee was helping a driver unchain a load on a haul trailer. the load weighed approximately 20,000 to 30,000 pounds. the trailer was lowered onto the employee's feet fracturing the employee's toes.",OSHA
