category,text,dset
fall from or working at height issue,"while tacking guides onto a beam, worker pulled at rod, causing guide to fall approx 25 feet to ground below worker was tacking guides onto a beam on the third level of the evaporator.  in the process of tacking the guide, the welding rod got stuck.  when the worker attempted to pull the rod off the guide, the guide separated from the beam, falling approximately 30 feet to the ground below. investigation begun",ORGP
hand or arm injury,"superficial scratch of middle left finger. on 26/01/2016, around 11:20 the rigger was manipulating 20""flanged pipe. the pipe has slid towards the closer one pinching the rigger's left middle finger causing a small scratch.  the rigger has been accompanied to the tra total medical center where he received medical care,  then he came back to the daily activity. ",ORGP
"covid, general illness or health issue",employee was on his days off and prior to reporting to work began to feel ill and tested positive for covid-19. a wood employee was on a 21 day off work rotation and began feeling ill around day 20.  the employee followed protocol for notifying their manager of illness prior to reporting to work. the employee proceeded to personal physician for evaluation and was tested positive for covid-19.   employee will be quarantined at home for 14 days pending symptoms remain mild to moderate. the client was notified of the employee absence and test results. employee will receive another covid-19 test prior to being cleared to return to work.  ,ORGP
foot or leg injury,"employee has misjudged the step when coming down the stairs resulting in a rolled ankle.  whilst exiting the phase 1 office on the eastern side, employee has misjudged the step when coming down the stairs resulting in a rolled ankle.  employee assisted to medical centre for review and treatment and returned to normal duties. investigation commenced. ",ORGP
covid,2 x employees tested positive for covid 2 x employees tested positive for covid reported to line management,ORGP
*** Not Classified,"sewage system backed up at clute commerce complex. environmental was contacted and surveyed the area then contacted a local plumbing company to fix the issue. migrated from legacy cairs incident #36314a security guard noticed sewage water coming from a clean out cover during his rounds and contacted hsse in the fab shop. the environmental manager arrived on site after being contacted by regional hsse manager and checked facilities for back flow into buildings, none was discovered. local plumbing company was contacted to determine the cause of the backflow and fix back up. migrated from legacy cairs - see detailed description",ORGP
dropped object or material,"team were removing a spool piece that twisted and fell to grade  team were removing a spool piece from a gas line (isolated) the spool was supported by strops from a tele handler, it seems on the last two bolts the spool twisted and spun, resulting in part of the pipe striking the ground  task was made safe , until a lift plan/plan of action could be devised by site team to lift the spool out safely witness statement taken from individuals involved ",ORGP
dropped object or material,"  .33 lb electrical cable splicing tool fell 20' into red barricaded area without injury. dropped object category (minor) an electrician helper was pulling cable in pr 1 when a pair of cable splicing tools with a combined weight of .33 lbs came out of his leather holder and fell 20’ to grade. the leather holder was secured to the electrician’s belt. the area below was red barricaded and there were no injuries as result of this event. incident was reported, and investigation initiated. a safety stand-down was conducted with merit electrical by wood electrical superintendent to discuss incident and corrective/preventative actions. ",ORGP
bites (animals or insects),employee stung by bee employee was working in the off plot area and was stung by a bee on right lower leg. he reported the sting to his immediate supervisor. he was brought to the bay safety office and then taken to occucare for treatment. he was seen by occucare and released for duty afterwards. ,ORGP
hand or arm injury,"ee felt discomfort to right forearm and wrist while pushing a roll of scrap cable onto the back of a trailer.  employee was tasked with putting scrap cable onto a trailer with a partner. scrap cable was rolled up into coils. employee had been doing this approximately 3 hours before the incident. employee and partner stood a coil up and rolled it toward the back of a trailer. employee the pushed it onto the back of the trailer, causing discomfort to the employee's right forearm and wrist.  cold therapy and ibuprofen",ORGP
covid,home working ip tested +ve for covid-19 home working ip tested +ve for covid-19 on a lateral flow test and began to develop symptoms. ip decided not to have a pcr test as he 'knew' it was covid. his family are also positive. line manager keeping in touch with ip,ORGP
*** Not Classified,ip tested positive. no other details. all contacts have been sent for testing. ip tested positive. no other details. all contacts have been sent for testing. ip isolated. all contacts have been sent for testing.,ORGP
covid,a 3rd wood employee was embarked  on mv-18. the ip performed the covid-19 test with a positive result.  a 3rd wood employee was embarked  on mv-18. the ip performed the covid-19 test with a positive result. the ip is symptomatic  the worker is feeling symptoms such as loss of taste and smell. the ip received guidance from the nursing technician regarding the necessary care and will be sent home for quarantine period.,ORGP
"dropped object or material, weather related issue","due to the winds gusting up to 50 mph, the cabin door closed with force on foot, due to the winds gusting up to 50 mph, the cabin door closed with force on foot, fortunatley wearing rigger style boots and foot came out of boot before door shut. this could have resulted in an injury if i had been wearing lace up boots. opened the door with 2 hands, then when wind dropped, retreived boot and closed door. ",ORGP
*** Not Classified,"rh bodyside inner part was loaded into the gripper and clamped up. in the process of moving round to its next position the part fell out of the gripper and hit the floor. migrated from legacy cairs incident #38342what.rh bodyside inner part was loaded into the gripper and clamped up. in the process of moving round to its next position the part fell out of the gripper and hit the floor.where.z22.1 plc 2 tabbing 1 stn 80/90when.during commissioning.why.either the robot logic stepped on because the relevant conditions were met or due to manual intervention the clamp open output was still high. the gripper clamps opened and the part fell to the floor. this area is still being commissioned, so some errors are to be expected as manual intervention is in place. migrated from legacy cairs - see detailed description",ORGP
*** Not Classified,"while welding a flangeolet onto the maintenance flare system, the work party heard a burst of air under pressure coming from the pilot hole, felt heat from the air and personal monitor was activated. no injuries or asset damage. migrated from legacy cairs incident #39850on tuesday 2nd october 2018 work was underway to install a branch fitting for a flow transmitter on an 8"" line flowing from the maintenance flare knockout drum to the maintenance flare. this was a scope of work outlined by shell, designed by wood psdp from the galway office, and controlled by wood pscs at bbgt. all perimetry and associated method statement risk assessments were developed by the wood site team. shell implemented isolations associated with the task and approved the permit to work submitted by wood. the work involved drilling a 34mm diameter hole into the 8” line and then welding a fitting (flangeolet) on top of this hole to facilitate the installation of the flow transmitter. after the 34mm hole had been drilled into the line and the initial tacking of the fitting was completed, final welding of the fitting commenced. after about 2 minutes into the welding operation a sudden single burst of pressurised warm air came out through the 34mm hole which was heard and heat haze was seen by the work party. work was stopped immediately, and the work party left the habitat and reported the incident to the control room. migrated from legacy cairs - see detailed description",ORGP
"foot or leg injury, slips & trips","ip stepped down onto the trailer hitch and his foot slipped. ip fell onto ground landing on left elbow.  camp trailers arrived to site dirty from travel on highways. trailers were brought to sultan road laydown area and workers began cleaning the trailers with pressure washers. a cold winter weather event occurred on day of incident. the ip noticed that the pressure washer was freezing up and decided to shut it down for the day. the ip climbed into the back of flat deck of truck and shut down the pressure washer. when the ip climbed down off the truck bed he stepped on the trailer hitch and his foot slipped. the ip fell to the ground landing on his left elbow. the ip notified his supervisor and was escorted to the site medic. site medic performed assesment. ip was treated with rest, ice and over the counter medication for any pain. worker returned to regular duties with no restriction.  supervisor notified and ip sent to site medic for assesment.",ORGP
"vehicle Incident involving animal, lifting or moving loads, vehicle incident general","while driving to work in personal car, side door was struck by a kangaroo. migrated from legacy cairs incident #38087while driving personal car to work a kangaroo jumped into rear drivers side door causing minor damage. no injuries. migrated from legacy cairs - see detailed description",ORGP
eye injury or irritation,"a wood employee informed his line manager that he was experiencing discomfort and irritation in his eye. at approx 1400 hours, a wood employee informed his line manager that he was experiencing discomfort and irritation in his eye due to unknown cause whilst sitting at his desk .  the ip was taken to hospital for checking. after checking the ip's eye, the doctor said he can't see a problem with the eye but the issue could be due to some allergy. the ip was given eye drops was was asked to revisit the doctor in a week time. the ip resumed his work without been absent.",ORGP
"head or face injury, slips & trips","fall on same level, unspecified an employee was going into a warehouse when he fell, striking and injuring his head.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was standing on a forklift with a spool of pipe and its supporting cribbage. the employee was trying to reposition the pipe spool when the forklift moved, causing the spool to smash the employee's left finger on the supporting cribbage. the employee's left fingertip was amputated.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment two employees were trying to lift a container from an aircraft. one employee's hand was caught between the aircraft and the container, causing the amputation of the employee's middle, ring, and little fingers.",OSHA
hand or arm injury,"struck by swinging part of powered vehicle an employee was in a work truck. when the truck stopped, the driver's-side sliding door slammed against the employee's hand, breaking fingers.",OSHA
"head or face injury, slips & trips","fall on same level, n.e.c.  an employee collapsed, hit their head on the ground, and lost consciousness. the employee was hospitalized with a head injury.",OSHA
general injury,"other fall to lower level less than 6 feet an employee was stepping down from a three-step top stock cart and missed the last step, falling to the floor. she was hospitalized with a fractured left hip.",OSHA
"foot or leg injury, hand or arm injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was descending a tree using a rope tied at the top. the knot came undone and the rope and the employee fell to the ground. the employee suffered a broken right leg and wrist.",OSHA
"foot or leg injury, slips & trips",fall on same level due to slipping  an employee slipped on ice while getting out of her car and suffered a broken right femur.,OSHA
"lifting or moving loads, hand or arm injury","compressed or pinched by shifting objects or equipment a forklift operator was instructing another employee where to secure a load of pipe. a pipe in the load shifted, pinching the operator's thumb between the pipe and cab mounting bracket on the forklift. the employee sustained a partial amputation of the right thumb above the top knuckle.",OSHA
hand or arm injury,struck by object or equipment dropped by injured worker an employee was positioning an ingredient barrel on a pallet when he lost hold of the drum. his finger was pinched between the drum and a diagonal i-beam. his index fingertip was amputated.,OSHA
"hand or arm injury, fall from or working at height issue, slips & trips","other fall to lower level less than 6 feet an employee was descending stairs, slipped, and fell approximately four feet, sustaining a compound fracture of the left arm.",OSHA
"general injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was connecting pipes on the drilling rig from the derrick position. the employee fell from the derrick to the rig floor, suffering torso injuries.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee at south des moines station fell while delivering mail. he was walking down a slight grade when he slipped and fell on his ankle, breaking it in two places. he required surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was attempting to free an apple that was stuck in an auger when the employee's clothing became caught in the auger. the employee then suffered a left hand amputation at the wrist, broken bones, contusions, and lacerations.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was changing a font print blanket on a printer when their left middle finger was caught between the blanket drum and the plate drum support resulting in amputation.",OSHA
general illness or health issue,"overexertion in lifting-single episode on november 15, 2020, an employee attempted to lift a patient that had fallen to the floor. the employee experienced abdominal pain and was hospitalized for a hernia that required surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was feeding paper from a roll into a paper machine. a piece of paper was caught in the machine; the employee was removing it when his left middle finger was caught between a pulley and the paper roll. the fingertip (including tissue and bone) was amputated.",OSHA
*** Not Classified,exposure to environmental heat an employee was feeling dehydrated and experiencing cramping after coming down from pressure washing the interior of a water tank. the employee was hospitalized for symptoms related to heat exhaustion.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was cutting lumber on a table saw. the sawblade amputated part of the employee's left index finger.,OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee was hospitalized after a fall from a ladder.",OSHA
"lifting or moving loads, hand or arm injury","struck by or caught in swinging door or gate a door caught an employee's left hand, causing the amputation of the tip of the index finger.",OSHA
"vehicle Incident involving animal, head or face injury","struck, caught, or crushed in other collapsing structure or equipment a saw horse collapsed and struck an employee. the employee suffered a head injury and was hospitalized.",OSHA
"hand or arm injury, slips & trips","fall on same level while climbing stairs, steps, or curbs an employee missed a step up into a building and fell, landing on her left arm and breaking it.",OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level less than 6 feet an employee was working on a scaffolding system when he slipped and fell 5 to 6 feet, breaking his ankle. he was wearing fall protection at the time.",OSHA
"foot or leg injury, vehicle incident general","moving in opposite directions, oncoming, nonroadway two employees were driving powered industrial vehicles in opposite directions when they collided. one of the employees had a foot outside of the vehicle at the time of the collision. the employee suffered a broken foot/ankle, requiring surgery.",OSHA
"back injury, hand or arm injury, head or face injury, dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified an employee was injured while working at the recycling yard. he was standing on top of metal sheets and was catapulted between the metal sheets and a forklift. the metal sheets fell on top of him, causing major injuries to his head, back, hand, and leg.",OSHA
"head or face injury, slips & trips","fall on same level due to slipping  an employee slipped on ice while unloading feed. he fell, injuring his head on a trailer hitch.",OSHA
"foot or leg injury, fall from or working at height issue",other fall to lower level 11 to 15 feet  an employee missed a rung while climbing a fixed ladder and fell 15 feet. he suffered multiple right leg fractures and shattered his right ankle.,OSHA
"general injury, fall from or working at height issue, head or face injury","other fall to lower level, unspecified while descending a scaffold ladder, an employee fell 15 feet from around the second tier of the scaffold to the ground, suffering a hip fracture and concussion.",OSHA
"general injury, hand or arm injury, slips & trips","fall on same level due to tripping over an object  an employee was prepping the stockroom to receive a distribution center merchandise truck. he was walking past a u-boat with freight when he bumped into the u-boat with his right arm, which caused the boxes to fall. the employee then tripped over the boxes and fell, fracturing his left hip.",OSHA
*** Not Classified,"struck by object or equipment, unspecified an employee was removing a tree when it hit the employee and caused injury requiring hospitalization.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was using a tool to clear a jam in the rotary cutter machine when the door on the machine closed on his left thumb resulting in a loss of flesh on the front of the thumb without bone loss.",OSHA
"head or face injury, dropped object or material, foot or leg injury, vehicle incident general",struck by object falling from vehicle or machinery-other than vehicle part an employee was removing passenger bags from a conveyor belt while a string of four dollies was carrying empty ld3 containers from a flight. the last dolly clipped a curb and an ld3 bounced off the dolly and struck the employee. the employee suffered a fractured left tibia and a head contusion.,OSHA
foot or leg injury,"caught between rolling powered vehicle and other object an employee was standing on an out feed table stacking boards when the fork carriage moved forward, catching his left leg between the fork carriage and a roll case. his left leg suffered a laceration/fracture. the out feed table was not locked/tagged out at the time.",OSHA
hand or arm injury,"entangled in other object or equipment an employee was holding a piece of looped carbon fiber thread when his left index finger became tangled in the loop as it was entering a pre-carbonizer. as he removed his finger from the loop, his left index finger was amputated.",OSHA
"back injury, general injury, fall from or working at height issue","other fall to lower level, unspecified on or about july 28, 2016, at 7:00 a.m., an employee was on the second landing of a scaffold on the side of a building, preparing a chalk line to put a v-groove in a column. when he stood up, he became dizzy and fainted. he fell forward toward the building and onto a brick ledge, fracturing several vertebrae, his left scapula, and several left- and right-side ribs. he was hospitalized.",OSHA
"dropped object or material, lifting or moving loads, hand or arm injury, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was helping to prepare an electrical transformer for shipment to a customer's location. the transformer was moved to a pallet. when a forklift approached the pallet to pick it up, the transformer began to lean and then fall toward the ground. the employee, in an attempt to stop the 1,200-pound transformer from falling, reached out his left arm, which was then crushed between the transformer and the work table. he fractured his left forearm (ulnar and radius) and all five digits on his left hand.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment employee sustained an amputation of the right pinky fingertip while loading a wooden reel onto a pack line. his right little finger was crushed between the flange and the reel.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was installing a ramp weighing approximately 500 pounds from the sidewalk to the back of a trailer when his left ring finger became pinched between the ramp and the sidewalk, resulting in amputation.",OSHA
"lifting or moving loads, hand or arm injury, slips & trips","struck against stationary object or equipment, n.e.c. a temporary employee was conducting electrical work at a jobsite. the employee was pushing down a pipe with their left hand and their right hand was applying force on top of the left hand. the employee's left hand slipped and was cut by a piece of metal bracing next to the pipe. the laceration required surgery.",OSHA
*** Not Classified,caught in running equipment or machinery during regular operation an employee entered the festooner machine to fix material that was not laying correctly. the employee was pinned between the slow moving part and the body of the machine resulting in a small laceration to the liver. the machine was not locked out/tagged out at the time.,OSHA
"foot or leg injury, slips & trips","fall or jump from and struck by same vehicle in normal operation, nonroadway an employee fell out of the bucket of a mini-loader and was run over, suffering a broken right leg.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part an employee was helping to move jersey barriers from a corner to clean up for a storm water inspection. a coworker was lifting the barrier with a skid steer that had forklift forks installed. one corner of the barrier was elevated on the forks approximately 10 inches high when the employee went over the barrier to move a tool that was in the way of where they were moving the barrier. when he was on the other side of the barrier, the concrete corner that was elevated broke off of the barrier. the barrier then fell sideways onto the employee, pinning him between the fallen barrier and the street curb and breaking his left leg.",OSHA
foot or leg injury,"other fall to lower level less than 6 feet an employee was exiting the office building and descending the entry staircase when she missed the bottom step and fell onto the sidewalk, breaking her left distal femur and requiring hospitalization.",OSHA
weather related issue,exposure to environmental heat an employee was hospitalized after experiencing heat stress symptoms while adding mulch to an area.,OSHA
"foot or leg injury, general injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified at about 2:00 p.m. on march 20, 2019, an employee was walking down the steps of a client's home when she fell down six steps. she suffered bruised ribs, a nasal fracture, a possible bruised frontal lobe of the brain, and injuries to the left knee and ankle. she was hospitalized.",OSHA
"foot or leg injury, vehicle incident general","part of occupantís body caught between vehicle and other object in nonroadway transport incident on september 23, 2020, an employee was reversing a stand-up powered industrial truck (pit) and struck a warehouse rack pole. the employee was hospitalized with a crushed left foot.",OSHA
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. on february 6, 2018, an employee carried a metal clamp (die) on a hoist and set it down on the edge of a table. the metal clamp then fell on his right leg, fracturing it and requiring hospitalization.",OSHA
"general injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was stocking items from a top stock cart. she then turned around and began descending the cart when she slipped and fell, striking her back on the steps of the cart. she suffered broken ribs.",OSHA
"general injury, fall from or working at height issue, slips & trips","other fall to lower level, unspecified an employee was descending a set of stairs that go from an access roof to a high penthouse roof. the employee slipped on wet plywood and fell off to the side of the stairs onto a roofing davit, landing on his left armpit and resulting in two broken ribs and a laceration to his left lung.",OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker the employee was cutting a tree limb with a chain saw when the tree limb contacted the saw and the saw contacted the employee's arm causing injury to the left arm.,OSHA
"dropped object or material, foot or leg injury, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was unloading countertops from a pallet. after the banding was cut, some of the countertops slid off the pallet and hit the employee's left foot, causing a broken left ankle. the employee was hospitalized, requiring surgery.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was operating tongs when the tongs lacerated the employee's right thumb.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was operating a machine when his glove was caught between a roller and a belt, dislocating his right arm.",OSHA
"general injury, slips & trips","fall on same level due to slipping  while blocking product in a supermarket aisle, a grocery clerk slipped and fell, suffering a broken left hip. the clerk was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  at about 6:00 p.m. on december 21, 2018, an employee was trying to clear a jam in a hopper. the push plate moved while his right hand was in the hopper, resulting in a crushing injury to his right index finger. the finger was surgically amputated.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was breading a hopper machine when it fractured and de-gloved his right hand and forearm. the machine was unguarded at the time.,OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was hooking up a converter between two trolleys. it shifted and caught his left hand between the eye hook and the back of the trailer. he suffered a partial amputation to the little finger (at the second knuckle), as well as bruising to the ring finger.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was cutting meat with a bandsaw. the saw amputated the tip of the employee's left thumb.,OSHA
"dropped object or material, lifting or moving loads","struck by falling object or equipment, n.e.c. an employee was moving a winch on a cart when a drain in the floor caused the cart to tip and the winch to fall. while trying to grab the falling winch, the employee's thumb was smashed against the floor.",OSHA
"hand or arm injury, vehicle incident general","struck by discharged object or substance an employee was crating a window with a nail gun. as he switched the nail gun from one hand to the other, the gun shot a nail into his right leg.",OSHA
general injury,compressed or pinched by shifting objects or equipment a trailer was being loaded with crane mats and precast concrete barriers. an employee was caught between the crane mats and an excavator and suffered bruising to the hips and buttocks.,OSHA
"general injury, slips & trips","fall on same level due to slipping  on november 19, 2018, at about 6:45 a.m., a temporary employee slipped and fell while removing snow from the walkways, suffering back and neck injuries.",OSHA
"general injury, hand or arm injury","exposure to environmental heat after processing apparel freight in a back room, an employee went to the break room to cool down when her left arm and neck started hurting and she still felt hot. she was hospitalized.",OSHA
"lifting or moving loads, back injury, general injury","pedestrian struck by vehicle backing up in work zone  an employee was flagging drivers in a work zone on a public highway. he was struck by a spray truck that was moving in reverse while applying tar during a tar and chip paving operation. the employee suffered trauma to the left side, broken vertebrae, a punctured lung, and trauma to internal organs.",OSHA
"general injury, hand or arm injury, head or face injury, slips & trips","fall on same level, unspecified an employee tripped or slipped while running down the hall to respond to an emergency code on the pa. she fell and suffered a broken arm and wrist, bruised ribs, and a swollen face, requiring hospitalization.",OSHA
"head or face injury, general illness or health issue, slips & trips","other fall to lower level less than 6 feet an employee was standing on the running boards of his delivery truck and cleaning the inside of the windshield when he suffered a medical event and fell backwards to the ground. from the fall, he suffered a fractured skull and bleeding in the brain, requiring hospitalization.",OSHA
foot or leg injury,"struck by falling part of powered vehicle still attached an employee was working on a front-end loader, taking the lift cylinder from the hood. the employee had the hood at a 90-degree angle. the hood moved and struck the employee on the leg, fracturing both bones in the lower left leg.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee was trying to dislodge a piece of plywood when the plywood pinched and lacerated the employee's right middle finger.",OSHA
"general injury, fall from or working at height issue","other fall to lower level less than 6 feet an employee was unloading lumber from a flatbed truck and fell backward off the back of the truck to the ground 4 feet below. the employee was hospitalized for brain swelling, a fractured collarbone, a fractured hip and memory loss.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment on november 15, 2019, an employee was attempting to fix the water hose on a vertical band saw machine when two fingertips contacted the running saw blade and were amputated.",OSHA
