category,text,dset
"foot or leg injury, hand or arm injury, slips & trips","(oms) deck crew member slipped/tripped on beam injuring left wrist migrated from legacy cairs incident #30608deck crew member tripped/slipped on a steel beam on the pipe deck.left hand was placed palm down to protect fall with no initial discomfort felt and team member carried on with his normal working duties.later on throughout the daythe ip reported that he felt discomfort from his wrist and reported to the medic.ip received ibuprofen (200mgs) with medic advising that ip should be sent onto the beach for x-ray as pain and bruising was identified during the examination. ip was restricted from work and referred to ari aberdeen on routine medical evacuation. due to weather delays, however, the ip did not arrive onshore until june 16th.fountain number 1653519 migrated from legacy cairs - see detailed description",ORGP
"back injury, general injury",report only- non work related incidentclient implementation contractor reported to medic with shoulder discomfort. migrated from legacy cairs incident #31948report only incident- non-work related involving ic contractor directly contracted to client on facility(woodside)wood group superintendent reported that one of the clients implementation contractors presented to the medic at 19.30pm on the 18th december with discomfort in his shoulder blade / back muscle. assessed by medic and provided some attention through massage to the area and gave the ic some paracetamol to relieve any discomfort.(muscle tenderness)ic was returned back to normal duties and will be monitored over the next couple of days.woodside medic only reported in medical records and not reported into first priority 6(fp6) migrated from legacy cairs - see detailed description,ORGP
covid,"non work related covid case  ip tested positive for covid on 15/02 she had last been in the gosforth office on 14/02 and had taken a lft which had showed negative. individual has self-isolated, no contact to other wood staff.  wood staff who were in the office have been notified and asked to continue to monitor their health and not to attend the office if they display any symptoms. we have investigated and can confirm that all of the covid mitigation rules in place were followed and also that the desks were cleaned last night. ",ORGP
hand or arm injury,person caught his thumb between hammer or steel. the person was checked over but no treatment required migrated from legacy cairs incident #28940person was removing bolts using a hammer and chisel.it was planned to remove the nuts this way as mechanical options were unavailable due to a small gas leak nearby. the ip had spilt about 12 bolts that morning. the chisel had a hand protection cover at the top of the chisel which is included in the attachments. when the ip was splitting one of the bolts he felt a pain in his left thumb to the area between his thumb and finger where he would grip the chisel. he was unsure if he had hit his thumb with the hammer or if his thumb hit the metalwork. it could have been impact through the protective cover on the top of the chisel that he felt.the ip was with a first aider when the incident happened and the first aider took him to the treatment room to be examined. his thumb was slightly red but not swollen or bruised but was a bit painful.the first aider asked for him to be checked out at the casualty to ensure there was no hidden injuries such as a fracture. the ip was examined by a nurse had had his hand x rayed. there were no fractures found. there was no further treatment given and the ip returned to work on normal dutiesfountain number 1588483 migrated from legacy cairs - see detailed description,ORGP
fuel spill or leak,"failure to fuel up fuel cell o’rourke fuel truck driver ( ricky hayes ) stated that he was fueling up fuel tanks, when he finished first tank then went to second tank he couldn’t reach the opening on the second tank so he took it upon himself to take the pressure value and started fueling it up. then he noticed diesel fuel coming out from under the tank. ricky hayes stated he had already dispensed approximately 6 gallons into exterior containment of the triple wall fuel tank. stopped fueling tanks up, made immediate notification to amec foster wheeler and began remediation.•spill pads / booms and spill pan placed under drain plug located on the bottom of the fuel tank.•spill booms were placed in drainage ditches and in front of outfall drain.•soil remediation was placed in 40 yard roll off provided by ineos",ORGP
vehicle incident general,while exiting spreader truck operator noticed a small fire coming from front of spreader hopper. lime spreader truck operator was traveling to work area to give directions to another employee. while exiting the spreader truck operator noticed a small fire coming from the front of the spreader hopper. operator then used the equipped fire extinguisher in attempt to put out the fire. at this time other crew members noticed the fire and attempted to use their extinguishers to extinguish the fire with no success. operator then cleared the area and called 911. fire fighting personnel arrived 5 mins later and put out the fire. a1 actual no employees were harmed and minor damage incurred. b1 spreader truck was tagged out and area secured. maintenance dept. notified to review extent of damage. investigation initiated. ,ORGP
*** Not Classified,"hygiene monitoring detected hazardous substance inside mechanical workshop migrated from legacy cairs incident #38185on the 12/6/18,wood was advised of occupational health and hygiene monitoring results conducted by the client several weeks prior on wood employees working inside the maintenance workshop. preliminary findings from proactive passive air monitoring indicated thatat least two wood mechanical employees may have been potentially exposed to a mercury inhalation health risk while performing work on equipment inside the mechanical workshop.follow-up biological testing conducted post incidentfoundthat both employees had notbeen exposed to mercury. investigation of the incident was conducted by the clientwith attention focused onthe mechanism of the mercury release and subsequent control measures– particularly with regards to wirebuffing and hot water wash activities of contaminated exchanger plugs undertaken inside the workshop. migrated from legacy cairs - see detailed description",ORGP
"site compliance or practice issue, lifting or moving loads, vehicle incident general","while using a sledgehammer to hit a pin on the boom section, the hammer has come off the pin and struck the boom structure while using a sledgehammer to hit a pin on the boom section, the hammer has come off the pin and struck the boom structure causing minor damage. task stopped, supervisor and hse notified. boom tagged out of service. boom section sent to shop for repair and recertification. investigation commenced.",ORGP
mechanical or equipment issue,"table lance used for jetting activities on t14 re-boiler was found to be damaged the table lance being used for jetting out a re-boiler on an6.the veolia site manager had reported the lance had been damaged during a joint task conducted by kaefer (scaffolding)and amec foster wheeler(lifting operations). ptw, lifting pre job hazard checklists and lifting plan were all secured and statements taken.",ORGP
*** Not Classified,wire feed wire contacted wood employees right hand while trying to feed wire into gun.  wood employee was replacing wire on wire feed welder. when employee pulled trigger to feed wire through the gun the copper wire contacted the employee in the right hand between the little and ring finger. the employee made notifications and was taken to clinic for evaluation where he was released back to work with first aid treatment.  employee made notification to supervisor and hsse was contacted. employee was taken to clinic for evaluation and was released back to work with fa treatment. ,ORGP
covid,"non work related covid case individual tested positive for covid on 14/02, his symptoms started on 13/02. he was last in the office on 08/02. self isolating following positive result.",ORGP
"covid, general illness or health issue","2 team members from brock scaffolding tested positive for covid-19 two team members living at separate locations woke up this morning and had flu like symptoms. both team members performed a rapid test which had a positive result. there was no close contact identified at work the day before. contacted tracing initiated, no close contact identified and contacted the saskatchewan health authority.",ORGP
weather related issue,a portion of the warehouse collapsed due to high winds in the area (isolated storms) a portion of the warehouse collapsed due to high winds in the area (isolated storms). the work area was secured with barricade for the weekend (no scheduled work for saturday & sunday).  crews returned monday morning to discover a portion of the warehouse laying on the ground. contractors was instructed to anchor structure into the ground and continue to keep area barricaded.,ORGP
*** Not Classified,"cat moxy rego #lbp342  experienced a coolant leak to grade during operations at ~17:50hrs at crow kp 10+750. approximately 6 litres of coolant went to grade. migrated from legacy cairs incident #33779cat moxy rego #lbp342 experienced a coolant leak to grade during operations at ~17:50hrs at crow kp 10+750operator immediately shut the machine down when directed to.approximately 6 litres of coolant reached the ground with the remainder being contained.mechanics attend the scene and identified that a coolant hose clip had become loose and allowed hose to backed off. contaminated material was bagged in for appropriate disposal with the assistance of the environmental team.the cat moxy was remobilised back to wpa camp where cat mechanic identified that the hose was beginning to show signs of fatigue, and recommended changing out for a fit for purpose hose. migrated from legacy cairs - see detailed description",ORGP
vehicle incident general,"personnel involved in road traffic accident with another vehicle in the morning while commuting to work with company vehicle on public road. at approx. 06:15am on 19th september, the involved person (ip) was driving a company provided vehicle on public road and commuting to work with their colleague. when approaching to the foca intersection, the ip observed another vehicle in front of them on the left lane, traveling slower than the speed they were traveling so the ip flashed the lights, indicating the other vehicle driver to pull out of the left lane which the other vehicle driver did. upon realizing a truck traveling on the right lane with no tail lights working, the other vehicle driver tried to avoid hitting the truck and while turning back into the left lane, the other vehicle's front right corner came in contact with the bumper of the truck which caused the other vehicle to spin towards the guard rail. at this point, the ip applied maximum amount of breaking power to avoid collision however couldn't manage to avoid making contact with the other vehicle which was spinning on the road. ip then decided not to stop as they felt it was not safe to do so and pulled over after travelling approx. 500m up the road to a petrol station. no injuries sustained, only damage to company provided rental vehicle is observed. amecfw administration manager and local authorities had been notified of the accident.traffic police investigation commenced.involved persons (drivers) were breath-tested.damaged vehicle towed and sent for repair.",ORGP
dropped object or material,"dropped laptop in e&i workshop a laptop case was left open from previous days work in the e&i workshop, when it was picked up to mobilize to site it opened and the laptop flipped out on to the floor.  the laptop is owned by the client. notified client to arrange replacement. ",ORGP
head or face injury,"ip was doing inspection with the client when an unknown object (piece of tube?) fell down from upper froor and hit ip's face. incident occurred around 3:40 pm on saturday may 6.ip together with client's instrument manager and subcontractor supervisor, were in the area of air preheater to check panel of sdu.they were working at second floor of the boiler building, el. +9.000.an object fell down and hit ip on the face, from unknown elevation.  according to the ip, the tube hit first his helmet slightly and then his face. most probably object first hit the cover of the nearby fan and then bounced to his face. we're not sure about the object. he was still conscious and was able to walk on his own as he was led by others to the site clinic.ip was using ppe, including helmet and goggles.he suffered injury at his right eye, the lower eye lid and nose bridge. he was given first aid and brought to hospital in cebu city.the site doctor who attended and gave ip first aid informed that he was able to see and could follow movement. ip was treated at site clinic and then taken to cebu city hospital for further inspection and treatment.",ORGP
"foot or leg injury, slips & trips","discomfort to rt knee subcontract team member was transitioning from a steel beam onto a 10’ scaffold, the team member was tied off on the onto the scaffold rosette. the team member got tripped up over his own retractable lanyard which caused his right knee to contact another rosette. tm was brought to the nurse’s station where he was given cold therapy and provided with otc medication. ",ORGP
dropped object or material,"small section of redundant 2"" line corroded pipe fell 30cm near wgpsn workparty. migrated from legacy cairs incident #30230destruct of east access ladder and walkways to the teg regeneration package to assist with act module removal was ongoing.as cutting of ladder was ongoing a small 2"" line and valve collapsed to the adjacent grating near the wgpsn workparty. corroded material dropped 30cm from original position to grating.this was reported in shell under operations&amp; maintenance, brent alpha and recorded in wgpsn cairs system due to the potential exposure to a dropped object. immediate actions taken where cutting of ladder stopped and area made safe.a tofs was held with work parties and a further pdo sweep/touch tests completed.wgpsn will ensure pdo sweeps are included in work scopes on the teg/act module in preparation for the lit by saipmen. migrated from legacy cairs - see detailed description",ORGP
"foot or leg injury, slips & trips","fall on same level, n.e.c.  while wrapping a bundle of board games on a pallet an employee jumped up to tap a box into position. the employee landed on their feet, but fell to the concrete floor and sustained a broken right femur and was hospitalized.",OSHA
"hand or arm injury, slips & trips","caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning the wheels on an oven infeed conveyor using a drill with a brush attachment when his hand slipped and his glove was caught in the wheels, resulting in amputation of his right index fingertip.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was attempting to clean the focus eye lens in a trough that wood passes through on the lay-up assembly line. the machine started while the employee's right ring finger was in the strike area and a piece of wood crushed the finger, breaking it and causing the fingertip to burst.",OSHA
foot or leg injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was adjusting and tightening the chain links to a conveyor. the conveyor activated and the employee's right foot was caught between the chain and sprocket amputating toes.",OSHA
"lifting or moving loads, work vehicle incident, general injury, foot or leg injury, slips & trips","struck by object or equipment, unspecified an employee was a welder tasked with moving an idle roller with a forklift used to stabilize ships for welding operations. as he was positioning dunnage under the idle rollers for the forklift, the idle roller slipped, crushing his left foot. he was hospitalized and required surgical amputation of his left big toe tip.",OSHA
hand or arm injury,nonclassifiable an employee's left pinky fingertip was amputated.,OSHA
"burns, hydraulic fluid or oil leak","contact with hot objects or substances a lineman was trying to change out a recloser when hot hydraulic fluid splashed on his arm and back, causing second-degree burns.",OSHA
"lifting or moving loads, hand or arm injury, fall from or working at height issue","other fall to lower level, unspecified an employee was using a powered industrial truck with a man basket when the basket with the employee in it slid off the forks to the ground. the employee suffered a fractured wrist and a laceration to the side of the body.",OSHA
*** Not Classified,"struck by dislodged flying object, particle an employee was working on a table saw when a piece of 3x3x24"" wood kicked back, hitting his left cheekbone and cutting him above his right eye.",OSHA
slips & trips,"other fall to lower level less than 6 feet an employee tripped and fell off the back of a delivery van while unloading packages, contacting the ground and suffering a laceration and fracture. he was hospitalized.",OSHA
"head or face injury, back injury, lifting or moving loads, vehicle incident general","pedestrian struck by vehicle backing up in nonroadway area an employee was using a portable toilet when a nearby bulldozer reversed and struck him, injuring his head, chest, and pelvis.",OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. an employee was setting up a straightener and loading a steel bar into it when his left glove became wrapped around the bar. two digits on his left hand were amputated.",OSHA
*** Not Classified,exposure to environmental heat an employee had been performing post-hurricane cleanup and demolition at an apartment complex for 10 hours when he lost consciousness due to the heat. he was hospitalized for dehydration.,OSHA
"back injury, general injury, fall from or working at height issue","other fall to lower level 16 to 20 feet an employee was ascending on a scissor lift to transfer insulation material. as the employee was climbing out of the scissor lift to the commercial roof, he fell 20 feet to the ground. the employee was hospitalized for broken ribs, a bruised liver and back pain.",OSHA
"back injury, hand or arm injury, fall from or working at height issue, slips & trips","other fall to lower level more than 30 feet an employee was on a third floor balcony of an apartment building that was being built. he fell over a guardrail to the ground below, suffering broken vertebrae and a thumb injury. he was hospitalized.",OSHA
"lifting or moving loads, general injury, vehicle incident general, dropped object or material, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part on may 10, 2018, at 5:40 p.m., several employees were attempting to remove a machine from a semi trailer. the machine was returned by a customer and had not been crated. the employees used a forklift and lifting straps to move the machine. the machine tipped, pinning one employee against the wall of the facility. the employee suffered a broken ankle and cracked rib, as well as a possible concussion.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee slipped on ice on a shipyard pier and fell, suffering a broken leg.",OSHA
hand or arm injury,"stings and venomous bites an employee's right thumb was bitten by a timber rattlesnake, requiring hospitalization.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was pulling wrap from the machine when a finger was caught by the crimper resulting in amputation of the distal phalanx and distal aspect of the middle phalanx.,OSHA
"lifting or moving loads, hand or arm injury","struck against stationary object or equipment, n.e.c. an employee was on a ladder installing fire alarm wiring in a new construction building when the employee lost balance. the employee reached out to brace themselves and grabbed a metal stud that was part of the framing, suffering a hand laceration.",OSHA
*** Not Classified,"fall or jump from and struck by same vehicle in normal operation, nonroadway an employee was operating a stand-up forklift (order picker) to take a 40-pound roll to the wrapping machine. she loaded the roll on top of the front edge of the order picker, above the operator department and behind the mast of the order picker. as she was going forward, she came to a stop and the roll fell, striking her hand and the control panel. this caused the order picker to go in the reverse mode. the employee quickly exited the order picker, and the back wheels ran over her foot, resulting in an amputation.",OSHA
burns,contact with hot objects or substances an employee's left foot and ankle were burned while cleaning out the ladle when the ladle tipped forward and the molten iron when into the employee's boot.,OSHA
"foot or leg injury, back injury","overexertion in pushing, pulling, or turning-single episode an employee was using a push aid to unjam shredder output when he felt a pain in his lower back and leg. he was hospitalized for a lower back strain.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was guiding a piece through a rolling machine when the foot pedal was actuated and his right hand was drawn into the rollers at the point of operation, resulting in a partial amputation of the right ring finger.",OSHA
"general injury, back injury, hand or arm injury, fall from or working at height issue","other fall to lower level 16 to 20 feet a cable installer at a residential single family home hooked his ladder over a metal strand line, climbed up the ladder and hooked up his fall protection to the strand line and began diagnostics on the communications line. a splice on the strand line failed resulting in the ladder and the employee falling 18 feet to the concrete driveway below. the employee sustained fractures to the elbow and pelvis.",OSHA
dropped object or material,"fall while sitting a chair slid out from under an employee as the employee sat down. the employee landed on the ground, suffering a tailbone injury (possibly a fracture). the employee was hospitalized.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified an employee amputated a fingertip while working on equipment in the workplace.",OSHA
"foot or leg injury, lifting or moving loads","struck or run over by rolling powered vehicle an employee was walking beside a scissor lift, operating it via remote control. the lift's wheel struck and broke the employee's left ankle. the employee was hospitalized, requiring surgery.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was re-banding a unit of lumber on outfeed chains. the lumber advanced and trapped the employee's right middle finger against the end stop. the fingertip was amputated.,OSHA
"foot or leg injury, lifting or moving loads","compressed or pinched by shifting objects or equipment a load of steel in a 3x16 foot crate shifted while it was being strapped/secured to a truck, landing on and breaking an employee's ankle.",OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee's finger was caught between the door and door-frame of an entryway while entering the building. the distal end of the left middle finger was amputated.,OSHA
"general injury, eye injury or irritation, hand or arm injury","direct exposure to electricity, unspecified an employee was doing maintenance work on an electrical breaker when an arc flash burned the employee's right hand, abdomen, and forearm.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee slipped on a wet concrete floor that had just been washed, fracturing her ankle.",OSHA
"foot or leg injury, slips & trips","fall on same level due to slipping  an employee lifting a piece of granite slipped on the floor and fell, breaking his ankle and requiring hospitalization.",OSHA
"lifting or moving loads, general injury, hand or arm injury, vehicle incident general, head or face injury, dropped object or material","struck by falling object or equipment, n.e.c. an employee was moving merchandise from a trailer truck when the employee was hit by three king-size headboards while pushing a hand dolly outside the trailer. the employee suffered a right-side head and shoulder injury (contusion).",OSHA
*** Not Classified,exposure to environmental heat an employee began to feel lethargic and to cramp at the jobsite. the employee was hospitalized for a possible heat illness.,OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee's left index finger was amputated when it was caught in a door jam.,OSHA
"foot or leg injury, lifting or moving loads, vehicle incident general","struck by powered vehicle-nontransport, unspecified an employee was helping another employee dispose of an old forklift truck into a dumpster truck. after placing the forklift in the dumpster the forks of the forklift slipped and struck the injured employee's ankle.",OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level 11 to 15 feet  an employee was erecting a scaffold and was on the second level when he slipped and fell 12 feet to the concrete floor, breaking his left ankle. he was hospitalized for surgery.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was attempting to retrieve material from a plate saw when the employee's fingers touched a moving blade. two of the employee's fingers were lacerated.,OSHA
"general injury, slips & trips","fall on same level due to tripping, unspecified an employee was going to retrieve a part stored in an auto parts storage cage when he tripped and fell to the floor breaking a hip.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was operating a hammer mill that kept getting jammed. the employee shut down the machine and opened the access door, which had two hinges on both sides to allow the right or left side to open. the employee had removed/unlocked both sides, which caused the door to fall forward. the employee attempted to catch the door, and his right hand got caught between the metal mill door and a metal support beam. the employee was hospitalized and required surgery.",OSHA
back injury,"climbing or stepping up or down-single episode on november 21, 2019, an employee suffered a back strain while climbing a ladder.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was straightening ""subs"" (pipe-shaped oilfield tools) on a pallet when he caught his finger between two subs. he pulled his hand away, tearing the skin and nail from his fingertip.",OSHA
"back injury, fall from or working at height issue","other fall to lower level, unspecified an employee was climbing a portable ladder and fell to the floor below resulting in two fractured vertebrae.",OSHA
"general injury, slips & trips","fall on same level due to tripping over an object  an employee was rolling bins in a receiving area. she tripped over a metal tracker on the floor, landed on her right hip and shoulder, and suffered injuries to both including a broken hip.",OSHA
"general injury, hand or arm injury, slips & trips",fall on same level due to tripping over an object  an employee tripped over the base of a fence post and fell. the employee was hospitalized with a possible dislocated elbow.,OSHA
"dropped object or material, foot or leg injury, lifting or moving loads, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part employees were setting a 700 lbs. i-beam for bridge construction. the beam was lying on the ground in the roadway. as it was lifted into position to hoist, the beam tipped over onto the injured employee.  the employee sustained multiple broken bones in both lower legs.",OSHA
"foot or leg injury, fall from or working at height issue","other fall to lower level, unspecified an employee fell to the ground while climbing a ladder, suffering a broken ankle.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee tried to open a gate while on a forklift truck when his finger was pinched between the gate and a concrete wall. the distal phalange on his right ring finger was amputated.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was changing the roll on a winder machine when the employee's hand entered the machine to cut plastic, resulting in amputation of the right index finger.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was attempting to locate the cause of a noise in the cooling fan of a piece of lab equipment. the employee was tapping the fan blade when his right index finger was caught in the blade, causing a fingertip amputation. the fan's cover was removed at the time of the incident.",OSHA
general injury,"other fall to lower level, unspecified an employee slipped and fell from a flatbed trailer, suffering a broken hip.",OSHA
vehicle incident general,pedestrian struck by vehicle backing up in work zone  an employee was backing up the milling machine and struck another employee that was sweeping the road. the employee suffered a fractured tail bone.,OSHA
"foot or leg injury, fall from or working at height issue, slips & trips","other fall to lower level 16 to 20 feet an employee was installing metal roofing when the employee slipped and fell 16 to 20 feet from the roof to the surface below, fracturing the right leg.",OSHA
"back injury, vehicle incident general",caught in running equipment or machinery during regular operation an employee was working underneath a vehicle on a car lift when the car lift lowered onto the employee and fractured their pelvis.,OSHA
"burns, fall from or working at height issue, slips & trips","other fall to lower level, unspecified on october 10, 2016, at approximately 11:15 a.m., an employee was attempting to remove a load bar that had fallen off the ranks into the stc tank. while exiting the stc tank, the employee slipped and fell into the stc up to the waist, suffering heat and chemical burns to the lower body.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on 2/1/2016, at 8 a.m., an employee was holding the end of a beam being lowered by a crane. the beam bumped into a column and pinned the employee's hand, amputating the pinky finger.",OSHA
general injury,"overexertion in lifting-single episode an employee was removing an ems gurney with an injured patient on it and felt a ""twinge"" in his neck.",OSHA
foot or leg injury,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a skid steer when his right foot became stuck and was crushed between the bucket and a machine.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was troubleshooting a motor for air leaks when his fingers contacted the fan, amputating the tips of the left middle and ring fingers.",OSHA
"hand or arm injury, knife incident","injured by slipping or swinging object held by injured worker employee was opening a bag of guacamole using a knife without cutting gloves.  the knife went sideways, cutting her left index fingertip.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was power-tapping a hole in a pump stuffing/packing box using a vertical knee mill. the employee was wiping away metal debris with his gloved hand when the glove became entangled on the rotating tap and pulled the employee's fingers around, cutting through the glove. the employee's left pinky finger was amputated.",OSHA
"fall from or working at height issue, general injury, hand or arm injury, head or face injury, foot or leg injury, slips & trips","other fall to lower level, unspecified an employee stepping out of a scissor lift fell backwards and hit his head. he was hospitalized overnight with injuries to his head and neck, elbow, and ankle.",OSHA
"back injury, general injury, hand or arm injury, slips & trips","other fall to lower level, unspecified two employees were coming down a ladder when one slipped and started to fall. he grabbed the other employee in an attempt to stop himself and pulled him down with him to the concrete floor. the first employee suffered bruising to the ribs, shoulder, and neck. the second employee suffered a fractured wrist and pelvis.",OSHA
"fall from or working at height issue, head or face injury, slips & trips","other fall to lower level, unspecified an employee was on a scaffold preparing an area for masonry work when the employee fell from the scaffold and onto some bricks, suffering a back injury and head laceration.",OSHA
foot or leg injury,"walking, without other incident-single episode an employee was walking across the parking lot when his left leg snapped/broke, causing him to fall to the ground.",OSHA
foot or leg injury,"pedestrian struck by vehicle in nonroadway area, unspecified an employee was stocking shelves when an electric pallet jack injured his foot.",OSHA
"dropped object or material, hand or arm injury, slips & trips","struck by falling object or equipment, unspecified an employee was working on an air compressor when a steel plate fell on his hand/fingers. the steel plate crushed his finger and he sustained an amputation injury.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was removing a stop from the rollers on a conveyor system, which had been put in place to keep the 55-gallon drums of grease from rolling. a coworker started moving the drum while the employee's finger was still near where the stop was removed. his finger was smashed and amputated between the drum and the metal rollers.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was manually shaking out a pto auger. his jacket got caught in the pto resulting in a torn right bicep.",OSHA
