category,text,dset
covid,"wgs national employee detected and tested positive to covid 19 wgs national employee detected and tested positive to covid 19 , employee was isolated and following site doctor hould be evacuated for confinement at home . employee was isolated and following site doctor hould be evacuated for confinement at home .",ORGP
"slips & trips, hand or arm injury","fa; flynn; puncture left wrist; ks-2016-0057 ip was tasked with securing panelling. as ip was stabilizing siding with left arm and drilling a pilot hole through siding with right hand, the drill bit slipped striking ip on inside of left wrist causing a puncture. ip was wearing cut resistant gloves. work stopped and scene was frozen. ip was taken to onsite medic clinic for initial assessment but was referred to regina hospital where wound was cleaned and bandaged. post incident protocols followed. ip returned to full duties. investigation initiated.",ORGP
"mechanical or equipment issue, electric shock or issue","the electrical socket connected between office container and power generator found melted/ burnt  19th nov at approx 08.15, while arriving to work site team supervisor found the office container with no electricity. checking the power line he found electrical socket of the power cable melted/ burnt ( installed for power supply between office container and generator). the power line has been disconnected from the generator immediately.   by identifying the damaged electrical socket observer disconnected power cable from generator and informed all relative parties (duty electrician, site manager) ",ORGP
foot or leg injury,"lost footing on stairs while descending  short stair case in engine room ip stepped of the final step and felt his right ankle twist as he placed his foot onto deck floor resulting in him stumbling over, vendor work mate who was infront of ip summoned  maersk mech tech in area who activated gpa  which resulted in full pob muster and er team and medic being deployed to scene. reported to medic",ORGP
dropped object or material,"wood employee who had recently left the company entered the building through a faulty door to return it equipment. on monday 22nd june 2020, it was reported by the duart house landlord that a wood employee had tried to access the building on sunday 21st june using a deactivated card. the card did not allow access to the building however due to there being a fault with the door, they were able to enter the building allowing them to leave their it equipment at the reception area. the employees card had been deactivated as they had recently left the company. there is currently no security guard located within the building.  the fault with the door had been reported previously to the landlord and posters had been displayed to request individuals ensure the door is closed when leaving. a request had been made of the individual to contact their lead to arrange a date/time to arrange for the equipment to be dropped off however this request was not followed. a note has been sent to all contract leads to re-iterate that all leavers should be contacted to arrange a suitable date/time to allow them to drop off their it equipment. all individuals shall be escorted onto the building. ",ORGP
site compliance or practice issue,a wgpsn forklift driver found that he could not exit an area due to barriers that had been erected in relation to a nitrogen test. at no time was the driver or his vehicle inside the test exclusion zone. migrated from legacy cairs incident #28569a wgpsn forklift driver entered the process area in his forklift after signing onto his permit and being given a process area access key.on exiting the process area some time later the driver found that the route back to the vehicle parking area was blocked by barriers which had been erected some time after he had entered. the barriers had been erected as part of the preparation for a nitrogen test.at no time was the driver inside the test exclusion zone. the only restriction was that he could not return his vehicle to the nominated storage area as the route had been blocked off by barriers. the driver parked his vehicle in an alternativesafe area and walked back to the esb to report the incident.when returning to theprocess area after break the driver met some wgpsn pipe fitters who had found that the pedestrian route to the worksite they had been working on previously had been blocked by a barrier which they did not pass. it was after speaking to these pipefitters the driver decided to remove the forklift from the process area as is normal practice after which he encountered the previously mentioned barriers. migrated from legacy cairs - see detailed description,ORGP
foot or leg injury,while walking to lunch ie experienced ankle discomfort ee states that while walking from crane to go to lunch he rolled his right ankle due to uneven ground conditions. ee has had personal ongoing chronic issues with the same ankle and has been under medical care with his own physician. first aid offered,ORGP
"disease or infection, covid",one wood employee tested positive for covid 19 during facility screening test.  one wood employee tested positive for covid 19 during facility screening testing. ee is asymptomatic and is isolated on the facility. contact tracing is complete.  ee was isolated on facility. ,ORGP
hand or arm injury,"individual was travelling to site from sella ness camp and cut his finger on the seat belt buckle. on sunday 21st april at 06:55 a wood employee was travelling from sella ness camp to site on one of the site buses. as he sat down and donned his seat belt he cut his finger on a sharp piece of plastic on the buckle. an arriving at site he informed the bus driver of the defect and report to the site medic who cleaned the wound and applied a plaster. the individual reported this incident on a observation card. individual reported defect to bus driver, visited medic and reported incident to his supervisor. this incident has been shared with enquest hse team.",ORGP
hand or arm injury,struck against moving part of machinery or equipment an employee was using a bandsaw to trim meat from a bone. the blade amputated his left index finger.,OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker an employee was segregating metal at the recycling shop when he cut his thumb with metal shears, requiring hospitalization and surgery.",OSHA
"hand or arm injury, fall from or working at height issue, general injury, back injury","other fall to lower level 6 to 10 feet on 3/5/15 around noon, an employee fell approximately 8' from a ladder when the ductwork he was releasing swung down, hit the ladder, and rocked it. the employee sustained two left arm fractures (wrist and elbow) and a possible pelvis fracture. the employee was transported to ecmc where he was treated and released.",OSHA
"vehicle incident general, head or face injury","part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was driving a double pallet jack when he struck his head on a racking system, resulting in a broken nose and jaw. the employee was hospitalized.",OSHA
"slips & trips, head or face injury","fall on same level due to tripping, unspecified an employee was cleaning floors, tripped, and fell backward resulting in a head injury.",OSHA
hand or arm injury,"struck by or caught in swinging door or gate an employee was inspecting a hotel room when her right-hand pinky finger was caught in a closing door, lacerating her finger and requiring hospitalization.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping over self an employee tripped while cleaning, suffering a broken tibia.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on february 13, 2021, an employee was working to unjam a pelletizer machine when their finger was caught by an auger blade and partially amputated. the machine had been turned off, and a guard was open at the time of the incident.",OSHA
fall from or working at height issue,"other fall to lower level 16 to 20 feet an employee was removing a scaffold around a chimney when wind caught the scaffold plank, causing the employee to fall 16 to 18 feet to the ground below.",OSHA
"slips & trips, head or face injury","hitting, kicking, beating, shoving an employee was punched by another employee and fell onto a hamper, suffering a broken jaw and lost tooth.",OSHA
"lifting or moving loads, hand or arm injury","caught in or compressed by equipment or objects, unspecified an employee performing maintenance on a forklift was removing the hydraulic cylinder from the mast, which was elevated on spacer blocks. when the cylinder was removed, it struck the spacer block, causing the inside rail to lower. the employee's left hand was pinned between the inside and outside rails of the forklift, resulting in a crush injury and a laceration between the knuckles and wrist.",OSHA
"slips & trips, hand or arm injury","injured by slipping or swinging object held by injured worker an employee was using a saw to cut metal roofing materials when he slipped and his left hand contacted the saw blade, resulting in full index, middle, and ring finger amputations.",OSHA
"lifting or moving loads, back injury, vehicle incident general",pedestrian struck by vehicle backing up in nonroadway area an employee was stepping off a stand-up forklift truck when another employee reversing a sit-down forklift struck the employee. the employee suffered a broken pelvis and was hospitalized.,OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker an employee was moving a snow plow blade from a pallet. the blade slipped and smashed the employee's left middle finger against the pallet. the end of the finger was amputated.,OSHA
"slips & trips, general injury","fall on same level due to tripping, unspecified an employee tripped and fell while leaving work, suffering a broken hip.",OSHA
foot or leg injury,"jack-knifed or overturned, nonroadway an employee was operating the forklift in the yard. when he made a turn to return to the building, the forklift tipped over and rolled onto his foot.",OSHA
"lifting or moving loads, dropped object or material, vehicle incident general, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was using an overhead crane to move a 3/8"" thick, 3' x 10' piece of steel plate. there was a chain on the crane hook, which was attached to an eye bolt for moving the steel plate. the steel plate came off the crane hook, bounced off of a bench, and struck the employee in the leg. the employee was hospitalized with a broken leg and had surgery.",OSHA
"slips & trips, hand or arm injury, foot or leg injury","other fall to lower level less than 6 feet an employee was standing on a pipe one foot off the ground when the employee fell, breaking the right arm.",OSHA
hand or arm injury,injured by slipping or swinging object held by injured worker an employee's thumb was pinched when a crimp tool actuated. the accident resulted in the amputation of the employee's thumb tip.,OSHA
"lifting or moving loads, general injury, hand or arm injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was connecting a trailer to a truck. he lowered the trailer's landing gear so the trailer could be connected. the landing gear handle sprung back when released, striking his right arm below the elbow and breaking it. he was hospitalized.",OSHA
"slips & trips, head or face injury","fall on same level, n.e.c.  the employee lost his balance while dumping the trash and fell hitting his head.",OSHA
"general injury, hand or arm injury","thrown, fell, or jumped from animal being ridden an employee was collecting a horse for horsemanship class when the horse became spooked, side-stepped, and threw the employee to the ground. the employee was hospitalized with a fractured left arm and elbow.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified on january 24, 2018, an employee was attempting to remove a part from a packaging robot when the employee's finger was caught in the spin line's point of operation, amputating the fingertip.",OSHA
"slips & trips, hand or arm injury","caught in running equipment or machinery during regular operation an employee was working in the mold department with the mixing machine. while the employee was pushing the mixing machine, his hand slipped into the mixer. his left index, middle, and ring fingers were amputated.",OSHA
"slips & trips, general injury","fall on same level due to tripping over an object  an employee tripped over a pallet and fell on a concrete surface, suffering a fractured hip that required hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was performing maintenance on a piece of machinery and suffered a fingertip amputation.",OSHA
"fall from or working at height issue, head or face injury, foot or leg injury","other fall to lower level, unspecified an employee fell off a 10-foot ladder to the concrete sidewalk below while fixing a sprinkler head, breaking both ankles.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified on 5/21/2018, an employee was inside an aerial lift and raising it when the employee's right hand became pinched, causing a laceration that resulted in a right pinky finger amputation.",OSHA
"hand or arm injury, lifting or moving loads, dropped object or material, vehicle incident general","struck by falling object or equipment, n.e.c. an employee was trying to move a trailer off the assembly line with help from coworkers. the trailer slid sideways and fell off its dolly. when the trailer hit the floor, the open tilt deck slammed shut onto the injured employee's left hand, severely lacerating it.",OSHA
*** Not Classified,"shooting by other person-intentional after an employee ìthe shooterî from another company shot and killed a colleague, he shot an employee as he tried to make his escape.  a second employee attempted to subdue the shooter and was assaulted.",OSHA
"slips & trips, head or face injury","fall on same level due to slipping  an employee was walking to their car after work, slipped on ice in the parking lot and fell. the employee struck their head on the ground and suffered a concussion.",OSHA
hand or arm injury,"struck by swinging part of powered vehicle while an employee was getting out of a car, the car door slammed on and partially amputated the employee's pinky.",OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee shut down a mixer and was reaching inside when the mixer amputated his left ring finger. the mixer had not come to a complete stop at the time of the incident.,OSHA
"general illness or health issue, hazardous materials or work","inhalation of harmful substance-single episode an employee suffered an allergic reaction to the avocado in a coworker's guacamole, requiring hospitalization.",OSHA
"lifting or moving loads, foot or leg injury","struck by swinging or slipping object, other than handheld, n.e.c. on april 8, 2021, an employee was operating a crane when its load shifted and struck the employee. the employee suffered a broken leg and was hospitalized.",OSHA
dropped object or material,"struck by falling object or equipment, n.e.c. an employee was pushing a snow blower and struck something that was under the snow causing the snow blower to flip and strike the employee resulting in a back injury.",OSHA
hand or arm injury,"direct exposure to electricity, greater than 220 volts an employee was doing electrical work at a remote worksite. the employee came into contact with a downed primary electrical wire and was shocked. the employee suffered hand injuries and was hospitalized.",OSHA
hand or arm injury,"contact with objects and equipment, unspecified employees use a draw machine to extrude wire.  the employee bypassed the guard or disabled it to remove soap build-up on the wire coming from the die. the employee amputated the middle, ring, and pinky fingers on the right hand and the first digit of the index finger. employee was hospitalized and released. the injury occurred on 1/3/15 at approximately 6:00 p.m.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee's left index fingertip was amputated by a power press.",OSHA
general injury,"jack-knifed or overturned, nonroadway an employee was riding in the basket of a scissor lift that was rigged with a steel beam when the lift toppled over. the employee suffered four broken ribs and was hospitalized.",OSHA
"slips & trips, fall from or working at height issue, general injury, head or face injury",other fall to lower level 11 to 15 feet  an employee was removing snow from the roof of one story house and fell to the ground. the employee sustained a skull fracture and injured his spleen and shoulder.,OSHA
*** Not Classified,gored or rammed by animal a cow pinned an employee against a fence in a livestock yard alleyway. the cow's horn punctured the right side of the employee's stomach.,OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was using a saw to cut blocks when his right hand contacted the blade, amputating three fingers and pinching his thumb.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue an employee was filling a container with sodium hydroxide when the sodium hydroxide splashed out of the container onto the employee, resulting in chemical burns.",OSHA
"slips & trips, head or face injury","fall on same level due to slipping  an employee sustained a head injury while working around the g&l machine in the hill building.  he slipped and fell, hitting his head on a nearby object.",OSHA
"slips & trips, hand or arm injury",struck against moving part of machinery or equipment an employee was cutting frozen meat when the meat slipped out of their hand and the tips of their middle and index fingers were amputated by the band saw.,OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified an employee was working on the chain and pulley of an overhead door when the chain hooked to the employee's glove and pulled his hand onto the sprocket. he sustained a couple of broken left-hand fingers and damage to the nerve and veins.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning and lubricating the drive chain on a pipe coating machine. the rag he was using to remove excess oil was caught in the machine, which resulted in his hand being pulled in. he suffered a partial amputation of the left index finger.",OSHA
foot or leg injury,"climbing or stepping up or down-single episode an employee had placed one foot on a pallet, about 3 inches above the floor, to retrieve banded cardboard. when the employee turned and stepped down, they twisted and broke their ankle. the employee was hospitalized, requiring pins in their ankle. low-cut shoes, not boots, were being worn at the time of the incident.",OSHA
"slips & trips, general injury, hand or arm injury","fall onto or against object on same level, n.e.c. an employee fell forward as he stepped up from the dirt to a concrete pad. he hit a steel wall and suffered a dislocated right shoulder and a severe laceration on the right elbow.",OSHA
"hand or arm injury, lifting or moving loads, dropped object or material, vehicle incident general","struck by object falling from vehicle or machinery-other than vehicle part on april 18, 2019, an employee was removing a dent in a tank using a hydraulic jack and pipe assembly with a saddle. the pipe at one end came loose and fell on the employee's left hand, causing a crushing injury. the employee was hospitalized and required surgery.",OSHA
lifting or moving loads,"struck by dislodged flying object, particle two employees had just finished installing a replacement spindle motor for a cnc machine. the employees started the motor up. as it was coming up to speed, the bottom flange that holds the motor failed and fragments flew through the air striking both employees on their right legs.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified an employee was rolling a trim roll of paper when it hit the side of a packaging machine and tipped over. the roll landed on the employee's foot and amputated two toes.",OSHA
"slips & trips, general injury, back injury","fall on same level due to tripping, unspecified an employee was walking from one facility to the next when they tripped and fell, resulting in an injured pelvis and hip that required hospitalization.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee was standing on an 8-foot ladder stringing conduit when he fell onto a concrete floor and was hospitalized for four broken ribs.",OSHA
"slips & trips, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  on february 11, 2020, an employee was using a hose to spray off equipment. the employee attempted to move a conveyor belt, but its casters were locked; the employee's left hand slipped into the running conveyor belt, which amputated the middle fingertip.",OSHA
"slips & trips, general injury","fall on same level due to tripping over an object  on february 5, 2015 an employee working at the genesis community center tripped over a curb in the parking lot suffering a dislocated shoulder.  the employee was hospitalized due to the severity of the injury.",OSHA
"vehicle incident general, head or face injury","pedestrian struck by forward-moving vehicle in work zone  an employee was inspecting highway work when a passenger vehicle entered the work zone and struck his parked vehicle. the employee was pinned between his vehicle and a concrete barrier, suffering head trauma. he was hospitalized.",OSHA
back injury,"intentional injury by other person, n.e.c. a client threw a fire extinguisher at an employee. a second employee attempted to block it and got hit by the fire extinguisher, sustaining a back injury. both employees were hospitalized.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment on 3/01/2021, an employee was cutting a piece of wood using a table saw when a kickback occurred, resulting in a partial amputation of the left thumb.",OSHA
"line strike, head or face injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was cutting and removing a fallen tree and was pinning down the power line and communication cables. as the tree was being cut and removed, the communication cable sprang up and struck the employee in the face. the employee was hospitalized with facial injuries.",OSHA
"general injury, back injury",injured by slipping or swinging object held by injured worker an employee was cutting a chamfer on the edge of the concrete curb with a cut-off saw. the curb broke and pinched the blade which caused the cut-off saw to kick back and cut the employee's shoulder/armpit area.,OSHA
*** Not Classified,"struck by object or equipment, unspecified an employee was admitted to the hospital with several broken bones after being struck by a pole that was not securely rigged.",OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. a mechanical engineer technician was upgrading a load bearing machine from manual to automatic when his glove and right index finger got caught between the sprocket and chain. the right index fingertip was amputated.",OSHA
"slips & trips, lifting or moving loads","pedestrian struck by vehicle in nonroadway area, unspecified an employee was walking beside a crane, lost his balance, and slipped in the mud.  he couldn't get out of the way and was run over by the crane's wheels, damaging both legs. the employee was hospitalized; the extent of damage was unknown at the time of reporting.",OSHA
"general injury, foot or leg injury","struck or run over by rolling powered vehicle the employee jump started a tandem axle truck. after getting it started, he went back to put the battery covers on the batteries and the truck rolled forward. the first set of tandem rear wheels ran over the employee fracturing ribs and the right foot. the employee was hospitalized for surgery to repair the injuries.",OSHA
*** Not Classified,"contact with hot objects or substances an employee was trying to repair a leaking valve on a pipeline that delivered milk product to a milk carton filling machine. a spray of steam came out of the filling machine, contacting his right hand, face, and neck. he suffered second-degree burns to the right hand and his right side.",OSHA
"slips & trips, hand or arm injury","fall or jump from vehicle in normal operation, nonroadway an employee was spraying weed killer from a 4-wheeler when the 4-wheeler's throttle malfunctioned and got stuck. the employee tried to turn the 4-wheeler and fell off resulting in a broken arm.",OSHA
"line strike, hand or arm injury","caught in running equipment or machinery, n.e.c. an employee was assisting in a test of a new pan line that was being installed when he was struck by a pan on the line and sustained a broken right hand.",OSHA
slips & trips,"fall on same level due to slipping  on january 16, 2017, at approximately 3:30 p.m., an employee slipped on ice and fell. the employee was hospitalized for a concussion and bleeding on the brain.",OSHA
"slips & trips, general injury","fall on same level due to slipping  on march 8, 2018, at approximately 11:00 am, while picking up trash at a restaurant, an employee slipped and fell onto ice, fracturing a hip and requiring hospitalization.",OSHA
