category,text,dset
"general illness or health issue, weather related issue",exposure to environmental heat an employee suffered heat stress and body cramping after finishing his work shift.,OSHA
"slips & trips, fall from or working at height issue, hand or arm injury, back injury","fall through surface or existing opening 11 to 15 feet  an employee was rolling out the slip sheet (filter fabric) for the protected membrane roof when he fell 14.5 feet through a roof-access opening, breaking a wrist and two back bones. he was hospitalized.",OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was working with portioning equipment to produce ground lamb when the employee's hand contacted the equipment's pneumatic guillotine blade, resulting in a left middle fingertip amputation.",OSHA
"dropped object or material, general injury, vehicle incident general, head or face injury, lifting or moving loads","struck by object falling from vehicle or machinery-other than vehicle part an employee was spotting for a forklift that was transporting compressor cylinders. the cylinders slid off the forklift's forks, struck the employee, and pinned him against another cylinder on the floor. he suffered lacerations to the abdomen and face and was hospitalized.",OSHA
"slips & trips, knife incident, hand or arm injury","injured by slipping or swinging object held by injured worker an employee was using a hand tool to remove a fitting from a hot water heater when the employee's right hand slipped and contacted a razor knife, lacerating the right hand in the wrist area.",OSHA
"vehicle incident general, foot or leg injury","nonroadway collision with object other than vehicle, unspecified an employee was using a powered pallet jack, lost control and struck a conveyor resulting in possible lower right leg fractures.",OSHA
"slips & trips, fall from or working at height issue","other fall to lower level, unspecified an employee was sanding underneath a second story roof eve and fell off the roof to the ground. the employee sustained broken bones and lacerations.",OSHA
*** Not Classified,part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a stand-up truck. the employee's hand was smashed between the truck and a storage rack.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was stacking materials on a horizontal panel saw when the saw blade amputated the employee's hand.,OSHA
foot or leg injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning out a grain bin when their left leg was caught in the auger resulting in amputation of the lower leg.",OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. an employee was showing another employee how to perform a process on a drill press and moving shavings away from the drilled area when the employee's glove was caught in the press. the employee's left ring fingertip was amputated.",OSHA
"slips & trips, hand or arm injury","fall on same level due to tripping on uneven surface an employee was making a delivery at a residence when she tripped over a paver and fell, landing on and fracturing her right arm.",OSHA
general injury,"caught between rolling powered vehicle and other object an employee was using a powered walk-behind forklift to move raw material when he was pinned between the forklift and a roll of metal, injuring his hip and liver.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was waiting for glass to come down the conveyor/roller system when their fingers were caught in the system. the left ring finger was de-gloved and the left middle finger was amputated at the second knuckle.,OSHA
general injury,other fall to lower level less than 6 feet an employee fell 5 feet while climbing down from an excavator he had been working on. he suffered a broken left hip.,OSHA
"lifting or moving loads, dropped object or material, vehicle incident general, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was diagnosing an issue with the pallet stacker when the load backrest fell and struck the employee, breaking the right big toe and injuring the second toe.",OSHA
general illness or health issue,"exposure to environmental heat an employee suffered heat cramps while building trusses, requiring hospitalization.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping  an employee slipped and fell on a wet floor near the cafeteria resulting in a fracture to the right intertrochanteric femur.,OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping on uneven surface an employee was walking in a parking garage when he tripped over a structure expansion joint and fell to the ground, injuring his right femur bone.",OSHA
"slips & trips, fall from or working at height issue, foot or leg injury","other fall to lower level, unspecified an employee misstepped while sweeping a stairwell and fell down the stairs, fracturing the left tibia and fibula.",OSHA
"fall from or working at height issue, back injury","fall to lower level, unspecified an employee fell from a table and broke his back.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping  while walking into the building an employee slipped on ice and fell suffering a possible leg fracture.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning a serrated cutting edge in a taping machine through a 3-inch by 3-inch opening. the cutting edge activated and caused an avulsion injury resulting in surgical amputation of their left thumb tip.",OSHA
hand or arm injury,"struck by rolling object or equipment being pushed by injured worker an employee was pulling a utility cart when his thumb was caught between the cart's handle and a ladder, resulting in a partial amputation.",OSHA
*** Not Classified,"part of occupantís body caught between vehicle and other object in nonroadway transport incident a temporary employee was operating a reach truck when the truck started heading straight toward a pedestrian guardrail. when the employee attempted to dismount the truck, the employee's foot became pinned between the reach truck and the guardrail, resulting in a left foot amputation.",OSHA
"dropped object or material, hand or arm injury, vehicle incident general, foot or leg injury, lifting or moving loads","struck by object falling from vehicle or machinery-other than vehicle part an employee was pulling a cart with a cast manifold and mopping the floor. the cart rolled forward, dropping one leg into a drain, and the cart tipped. the manifold then fell and landed on the employee, breaking her left index finger, left ankle, and four left toes.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was changing a belt on equipment using a bar and got a finger caught between the belt and pulley amputating the fingertip.,OSHA
"vehicle incident general, foot or leg injury",pedestrian struck by forward-moving vehicle in roadway an employee was getting out of the refuse truck and was struck by a car that ran over his foot.,OSHA
"vehicle Incident involving animal, foot or leg injury","struck by animal, unspecified an employee was moving a mule from one pasture to another when the animal spooked and ran her over, breaking her left femur.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was changing the die on a molding machine when the tip of her thumb was amputated.",OSHA
"slips & trips, lifting or moving loads","fall on same level, n.e.c.  an employee was lifting material with a 10-ton overhead crane when the load became unbalanced, swung, and struck the employee knocking him to the ground. the employee sustained a compound fracture to the right radial bone.",OSHA
*** Not Classified,"caught between rolling powered vehicle and other object while driving a forklift with a bale of scrap on its load, an employee descended to cut metal wires on the bale and was caught between the forklift and a table, bruising his chest.",OSHA
*** Not Classified,"contact with cold objects or substances an employee removed a tap from a brine tank containing cold water (8-10 degrees). the brine liquid burned the employee's right hand, palm, and forearm. the employee was admitted to the hospital burn unit.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment a welder was operating a horizontal band saw.  there was a hydraulic clamp for the material being cut.  the employee pushed the button for the clamp and his left thumb was caught in the clamp, cutting it open. the employee was admitted to the hospital for hand surgery.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was using a meat grinder when some meat became stuck to the side of the hopper. when the employee went to dislodge the meat, the employee's left hand was caught in the auger, amputating the pinky fingertip and ring finger.",OSHA
"slips & trips, general injury","fall on same level, n.e.c.  on 2/09/2018, at approximately 7:45 a.m., an employee was moving a plastic pallet to the dock area when he lost his balance and fell to the floor, hitting and breaking his right hip.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was removing a valve from an air hose when his fingertip was amputated.",OSHA
foot or leg injury,"other exertions or bodily reactions, n.e.c. an employee ruptured his right patellar tendon while he was playing basketball for a scene.",OSHA
"slips & trips, hand or arm injury","caught in running equipment or machinery during maintenance, cleaning  an employee was assembling a side belt driven conveyor. while checking the motor during the assembly, he noticed a clicking noise. he inspected what was causing the noise while the machine was running. his hand slipped while using a hand tool to adjust the chain that runs the motor, and his thumb went in between the chain and gear. he sustained a partial right thumb amputation.",OSHA
hand or arm injury,pedestrian struck by vehicle backing up in nonroadway area an employee was acting as a signal person for a driver backing the truck. the employee's left hand was caught between the corner of a building and the truck. the employee underwent surgery to repair a fractured thumb and the surrounding soft tissue.,OSHA
foot or leg injury,"caught in running equipment or machinery, unspecified an employee was struck by a rolling mill and suffered a broken leg.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  employee was cleaning paper underneath the core machine while it was running. the belt drive snagged her arm and broke it.",OSHA
"head or face injury, fall from or working at height issue, electric shock or issue","other fall to lower level, unspecified an employee was standing on a fixed metal ladder at the pivot point on an irrigation system while using an electrical tester to determine if power was getting to the junction box. he incurred injuries from an electrical shock, which caused him to fall off the ladder. he also received head injuries from the fall.",OSHA
"slips & trips, foot or leg injury",fall on same level due to slipping  an employee slipped on snow/ice in the company parking lot and fell breaking the left ankle.,OSHA
"slips & trips, dropped object or material, hand or arm injury, general injury, foot or leg injury, lifting or moving loads","struck by falling object or equipment, unspecified employees were raising a 10-foot wood wall during framing operations. the wall slipped and fell on one of them, injuring his left elbow and shoulder. he was hospitalized.",OSHA
foot or leg injury,"struck by object or equipment, unspecified an employee was attempting to use a conduit seal-off tool to push a dart when the dart struck his left leg above the knee, breaking his femur.",OSHA
hand or arm injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident while an employee operated a motorized pallet jack, his right pinky finger got caught and severed between the handle of the pallet jack and a metal machine.",OSHA
"slips & trips, fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee was attempting to reposition a ladder while standing on the third rung when the employee lost footing and fell to the floor, suffering a concussion and requiring hospitalization.",OSHA
foot or leg injury,"nonroadway noncollision incident, n.e.c. on february 21, 2018, an employee was using construction equipment and a tow strap to pull a damaged wooden pallet of product. the rigging gave way, allowing a metal bar that the strap was looped around to strike and fracture the employee's knee, requiring surgery.",OSHA
"slips & trips, foot or leg injury","struck by object or equipment dropped by other person employees were dismantling a scaffold and were handing down a piece of plywood, which was 4-feet by 6-feet, when it slipped from a coworker's hands and fell 50 feet. the plywood struck the injured employee in the left foot behind the steel-toe shoe. his left toes were amputated.",OSHA
"slips & trips, dropped object or material, hand or arm injury","struck by falling object or equipment, unspecified an employee amputated a fingertip when a tree fell on a telephone wire he was repairing.",OSHA
"general injury, back injury","jack-knifed or overturned, nonroadway an employee was operating an atv at the edge of a pond that was 1 foot deep, spreading weed killer on pond weeds, when the atv turned over and landed on his back. he suffered a c7 vertebra fracture and a bruised lung.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was leaning on a unguarded conveyor belt of a packaging machine when a finger on her left hand became caught in a pinch point resulting in amputation of the fingertip.",OSHA
"general injury, back injury","compressed or pinched by shifting objects or equipment on july 12, 2016, at approximately 1:45 p.m., an employee was attempting to remove a stairway from a 100-barrel tank that was also being prepped for removal. the stairway was held to a platform by two bolts. standing on the ground, the employee removed one bolt, which allowed the stairway to swing towards the tank. the employee was pinned between the tank and the stairway, suffering a collapsed left lung, contusion to the back and right shoulder, and friction burn to the trunk and right ear. the employee was hospitalized.",OSHA
"slips & trips, back injury","fall on same level due to slipping  an employee slipped on a wet area of the floor, suffering compression fractures to her l1 and l2 vertebrae and a twisting/torsion injury.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified an employee fell from a step ladder while drilling holes to blow insulation into a house. he hit an air conditioning unit on the way down and ended by hitting his head on a stone retaining wall. he was hospitalized on 3/16/15.",OSHA
"line strike, head or face injury","injured by slipping or swinging object held by other person while welding a tab to the end of a pipe, an employee was struck in the head by another pipe that was being moved laterally by another employee. the employee suffered an epidural hematoma.",OSHA
