category,text,dset
dropped object or material,"during the helicopter landing, one empty paint can (aprox. 600g) that was left on the helideck, was projected and dropped down from 12 meters high into a barricaded area between the accommodation and the scr, due the turbulence from the helicopter. migrated from legacy cairs incident #34333whatduring the helicopter landing on the whpa, one empty paint can (aprox. 600g) that was left on the helideck close to the foam monitor, was projected and dropped down from 12 meters high into a barricaded area between the accommodation and the scr, due the turbulence from the helicopter.whereon the whpa helideck, from the client statoil.whenthis incident occurred during the helicopter landing operation (flight for change personnel).whyan empty paint can was left on the helideck area due the improper housekeeping. migrated from legacy cairs - see detailed description",ORGP
hand or arm injury,"cp-2022-0028 fa scott steel; abrasion left index finger from zoomboom door ip was closing the top half of zoom boom door when ip placed hand in between top & bottom half. this caused ip’s left index finger to become pinched resulting in an abrasion. work stopped and supervisor was contacted. ip was taken to onsite pa who assessed, cleaned, bandaged, and gave otc’s. ip returned to work. incident investigation initiated.",ORGP
foot or leg injury,"employee injured left ankle while stepping off of a scaffold access platform. injured employee (i/e) states that he was working in the pm3 refiner structure tasked with installing hardware (nuts and washers) onto allthread studs in pandecking for cable tray supports. while transitioning from the scaffold access platform, and onto the steel pandecking the i/e inadvertently stepped into a valley of the corrugated pandecking causing him to twist his left ankle resulting in injury. i/e immediately stopped work and reported the injury to his foreman. i/e received first aid treatment. r-i-c-e (rest, ice, compression, elevate) treatment method was utilized due to nature of injury. i/e was released back to work after receiving treatment with instruction to follow-up at end of work shift as well as the following morning. investigation underway and ongoing.",ORGP
near miss,operator put himself in lof while assessing triaxle tailgate. near miss event. operator placed truck in neutral applied air brakes and exited his triaxle truck loaded with grade b gravel. when the operator left his cab the tail gate was in a stuck position with the box elevated at about 40 degrees.  operator used a hammer to strike a pin at side of box then he walked out 3m and crossed behind the tail gate to the other side of the truck. while the operator was striking the pins on either side he is positioned along side the truck forward of the tailgate lof. after striking the opposite side the load released. 3rd party observer  that reported the event did not have a good vantage point of the operators position when walking behind the gate. it was later found out that the operator was approximately 3 m away from the tail gate. during a re-evaluation of the incident material was released and the material came out less than 2m from the tail gate when position at 40degrees and out less than 3m when the box was at over 60 degrees. crew stood down.investigation initiated.,ORGP
fall from or working at height issue,"the sub-contractor employee was working more than 6’ from the scaffold deck without fall protection migrated from legacy cairs incident #38588at approximately 4:30 p.m. on theafternoon of 8/15/18, bp hse advisor and construction engineer nick barnes and michael ahart observed a safway-brand employee installing pipe insulation in the corner of module 494 near the roof line. the employee was more than 6’ from the scaffold deck without fall protection and standing on an hvac duct to access the pipe. they stopped the 2-man crew, requested that they consult with supervision to provide safe access to the work area. during the conversation with the employee, he was polite and showed ownership of the problem and its resolution. the performing authority was not in the immediate area to advise the insulation worker of the situation they had placed themselves.wood and safway management wereconsulted at 6am the next dayto discuss corrective action and prevention of recurrence. the individual involved was interviewed and appropriate action taken in line with the safeway protocols for contravening their working at height life saving rule.safway reviewed all work locations on the scaffolding to insure all work locations are guarded appropriately to ensure this could not occur again.this incident was jointly investigated bykevin rogina the safway construction manager and pat bonner the wood hsse manager and corrective actions agreed to prevent recurrence as shown in the corrective action sections of this cairs report. the actions from the previous wood working at height incident (cairs ref 38284) were also reviewed for relevance, and included as appropriate. migrated from legacy cairs - see detailed description",ORGP
"eye injury or irritation, foot or leg injury","employee discharged a fire extinguisher while getting into a buggy with his knee, and got some residual from the extinguisher in his eye while employee was getting himself into the buggy backseat, his knee made contact with the fire extinguisher that was mounted to the rear of the drivers seat in a manufactured bracket. when his knee made contact to the handle, it discharged partially, with some residual getting in his left eye, causing some irritation.  employee notified his foremanemployee was brought to the nci nurse station his eye was flushed out per the instructions on the fire extingusherthe employee was released to resume his normal duties, and asked to retrurn periodically for check up by the site nurse",ORGP
hand or arm injury,"left hand point finger injury during hamering while the preparation of lean concrete timber support, ip hold a small piece of timber wanted to split into two pieces by using hammer claw. during the process, the hammer slip and hit the ip’s left-hand point finger (at the time of incident ip wear cut resistance -en388 hand gloves). ip informed his supervisor and safety, they reported to wood hsse personnel. first aid was given, and x-ray was taken to confirm there is no fracture.   safety time out initiate, incident was shared to all gpl workforce. use correct tools for correct job, always wear hand gloves, first aid given to the ip and bring him to clinic for x-ray to confirm no fracture. ",ORGP
"general illness or health issue, covid","a psns employee tested positive for covid 19. 31/01/2022 it was reported a wood/psns employee tested positive for covid 19. his last visit in the office was on 27/01/2022. from 28/01/2022 ip has been moved to home for working remotely as earlier identified as 'close-contact'. up to day feeling well no real symptoms just a little bit of a sore throat, but nothing else. date of the next pcr test will be advised later. ip has been instructed to keep staying on remote regime and advise in case if doctor’s consultation is required.",ORGP
hand or arm injury,"first aid metal splinter in finger driver and driver helper had gone out to pick up excavator from a job site.  upon arrival they were lowering the ramps to load in preparation to load the excavator.  during the manual handling the driver sustained a metal splinter in his right, ring finger tip work stopped, and first aid rendered in the form of removal of splinter and cleaning and bandage of wound. ",ORGP
head or face injury,"injury by other person-unintentional or intent unknown, n.e.c. a customer was trying out a golf club and an employee was hit in the head by the golf ball.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on april 10, 2017, approximately 2:00 p.m. an employee was cleaning the belt of a live bottom asphalt trailer when her cleaning device and glove were caught in the belt pulling her in and injuring her right hand and forearm requiring surgery and hospitalization.",OSHA
foot or leg injury,"struck or run over by rolling powered vehicle an employee was next to a mini-excavator when its control handles caught his coat. the excavator activated, causing the employee to fall, and its track then ran over and broke his right foot. he was hospitalized, requiring surgery.",OSHA
"slips & trips, fall from or working at height issue, vehicle incident general, head or face injury","other fall to lower level, unspecified on october 24, 2018, at approximately 2:30 pm, an employee was exiting the cab of his truck when he fell backwards to the asphalt parking lot and struck his head. he was hospitalized for a laceration and possible concussion.",OSHA
"slips & trips, hand or arm injury, head or face injury","fall on same level, n.e.c.  an employee got out of his truck to unhook the trailer. his shoelace got caught on a piece of metal and he fell on the ground, injuring his forehead and breaking his arm.",OSHA
"slips & trips, head or face injury","fall on same level due to tripping over self while carrying wood blocks, an employee turned, tripped, and fell. the employee's head hit a metal tool box, requiring hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was manually feeding dough into sheeting rollers when his right hand was caught and crushed between two rollers, resulting in index, middle, and ring finger amputations.",OSHA
"slips & trips, lifting or moving loads, back injury","jack-knifed or overturned, nonroadway an employee was using a backhoe to move dirt from the material holding area to a low spot where dirt is discarded for backfill. while the employee was moving the dirt, the soil collapsed under the weight of the loader, causing it to slide down an embankment before overturning. upon overturning, the employee fell from the seat and landed on his left side, fracturing his pelvis.",OSHA
"hand or arm injury, fall from or working at height issue, back injury","other fall to lower level 6 to 10 feet an employee was cleaning liner to the bucket truck and fell to the ground 9 feet below. he suffered a broken vertebra in his lower back, as well as two cut fingers. he had not been tied off at the time of the incident.",OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee fell from an 8-foot ladder while repairing a freezer door. the employee sustained a right tibia fracture.",OSHA
hand or arm injury,"injured by handheld object or equipment, n.e.c. on may 16, 2018, a temporary employee had been cutting an aluminum extruded bar stock on a circular saw and then turned the machine off to blow dust off of the blade using an air hose. the blade had not come to a complete stop and nicked him, lacerating his right index fingertip. his fingertip had to later be surgically amputated.",OSHA
eye injury or irritation,"direct exposure to electricity, unspecified an arc flash occurred while an elbow was being removed from a transformer, and an employee suffered third-degree burns on the face, hands, and belly. the employee was hospitalized.",OSHA
"slips & trips, back injury","fall on same level due to slipping  an employee was walking to inspect an electrical supply issue and slipped and fell on the wet sidewalk, resulting in fractured vertebrae.",OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was operating a stand-up forklift. the forklift battery began to slide out of the battery compartment. as another forklift tried to lift the battery using a hoist attachment, the battery fell out onto the employee's left foot. toes on the foot were amputated.",OSHA
*** Not Classified,"vehicle or machinery fire an employee was winterizing a gas compressor when a flash fire occurred. he received burns to his face, neck, and hands.",OSHA
"slips & trips, lifting or moving loads, vehicle incident general, head or face injury","fall or jump from vehicle in normal operation, roadway on march 14, 2017, at 4:30 p.m., an employee was standing on the back of a company panel truck van after loading pipe on the trailer when the van began moving. he then slipped and fell from the truck and struck his head against the truck or trailer, fracturing his skull and requiring hospitalization.",OSHA
bites (animals or insects),"other animal bites, nonvenomous an employee was feeding a parrot when it bit her left index finger, requiring hospitalization.",OSHA
"fall from or working at height issue, head or face injury","other fall to lower level, unspecified while walking down a flight of steps, an employee missed a step, causing him to fall and land face first on the concrete ground. he received several lacerations and fractures to his face.",OSHA
*** Not Classified,"direct exposure to electricity, unspecified an employee was shocked while changing out a motor on an offline washer. the employee was hospitalized.",OSHA
hand or arm injury,"injured by slipping or swinging object held by injured worker an employee was using a wire choker to remove sparger tubes when the employee's left ring finger was pinched between the sparger tube and the wire choker, resulting in a fingertip amputation.",OSHA
hand or arm injury,struck by or caught in swinging door or gate an employee was moving sows to an open pen when the right middle finger was caught in the pen gate or locking pin for the gate causing an amputation.,OSHA
"lifting or moving loads, foot or leg injury","struck against stationary object or equipment, unspecified a piece of wood/splinter from a wooden crate embedded in an employee's left thigh.",OSHA
fall from or working at height issue,"other fall to lower level, unspecified an employee was mounting an extension ladder to climb down into a trench when he fell into the trench, breaking a vertebra.",OSHA
"lifting or moving loads, hand or arm injury","struck by swinging or slipping object, other than handheld, n.e.c. an employee was using an overhead crane to lift a 200-pound part and fixture to be welded. as the part was lifted, it swung upright and the employee's left thumb was caught and crushed between the table and part, resulting in a medical amputation to the thumb tip above the knuckle.",OSHA
"slips & trips, hand or arm injury","other fall to lower level, unspecified an employee was descending a ladder when his foot slipped through, causing him to fall. he put his hand out to break his fall, suffering a broken wrist. he was hospitalized.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was attempting to align a part on the block machine when his right middle fingertip was amputated.,OSHA
"fall from or working at height issue, general injury, back injury","other fall to lower level less than 6 feet an employee bent down to retrieve his keys, which had fallen on the ground in the loading dock area. as he grabbed them, he lost his balance and used the dock's railing to support himself. the railing then collapsed and he fell about 5 feet to the concrete floor, suffering two broken ribs and a fractured pelvis. he was hospitalized.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified an employee was on top of an 18-foot flatbed trailer, delivering trees (stacked two high on the trailer) to a nursery. he fell from the trailer to the ground 8 or 9 feet below, suffering broken ribs and a collapsed lung. he was hospitalized.",OSHA
foot or leg injury,"compressed or pinched between two stationary objects an employee was unloading lumber from a trailer. as he was getting down from the truck, his right knee was caught between a nearby forklift cage and the edge of the trailer. he suffered a broken right knee and was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was cleaning debris around a core machine. the employee kneeled down and placed their left hand on a support bar. the machine cycled and the employee's left middle finger was amputated to the first knuckle.",OSHA
slips & trips,"fall on same level due to tripping, unspecified an employee was cleaning an old fixture room. one of the fixtures was on the ground. the employee tripped over the fixture and sustained a fracture.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment on the morning of june 24, 2016, at approximately 1:00 a.m., an employee attempted to lift a fan assembly off of a shipping pallet when the chain from the hoist became entangled or loose, causing the housing to tip off center. the employee tried to keep the housing from falling, and his left-hand fingers became caught between the housing and shop floor. his left ring fingertip was amputated.",OSHA
"lifting or moving loads, hand or arm injury","struck by swinging or slipping object, other than handheld, n.e.c. during a changeover, an employee was trying to move a stand, but the actuator would not move. he then tried to use a racket wrench on the top nut to get it to engage but was unsuccessful. the wrench was left on the nut. the employee found a missing key and turned the switch that allowed the system to engage. when the system engaged, the wrench hit his right arm, fracturing his right distal humerus.",OSHA
"lifting or moving loads, dropped object or material, hand or arm injury","struck by falling object or equipment, n.e.c. the employee was working on a bearing assembly that was in a bench vise. as he was putting pressure on the part with a wrench to tighten it up, the part came out of the vise and started falling to the floor. the employee tried to catch it and pinched the tip of his finger between the falling part and the edge of the work bench resulting in a partial fingertip amputation.",OSHA
head or face injury,"nonroadway collision with other vehicle, unspecified two employees were in rehearsal using motorcycles. the motorcycle tires touched, causing a crash. one of the employees was hospitalized with a broken jaw.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation a coater operator was working at a board machine, adjusting the coater wipe at the coater rolls. the rolls caught the employee's right forearm, crushing it. he was hospitalized and his right hand was surgically amputated.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  on 3/15/17, an employee walking on a walkway towards the southwest entrance of the building slipped and fell on ice and broke their right leg. the employee was hospitalized.",OSHA
"general injury, head or face injury","fall through surface or existing opening, unspecified an employee exited an hvac mechanical room in an attic, closed the door to access an extension ladder, and fell through a suspended ceiling tile. he landed on the floor below and suffered fractures to facial bones and ribs.",OSHA
vehicle incident general,"direct exposure to electricity, greater than 220 volts on may 12, 2018, at approximately 9:30 a.m., an employee and a coworker were responding to a motor vehicle accident that had caused a down power line. he ducked below the downed powerline to provide assistance to the injured victims. his forehead then made contact with the energized power line, and an electric current entered his forehead and existed his foot. he was hospitalized.",OSHA
"slips & trips, hand or arm injury",fall on same level due to slipping  an employee was unloading a truck. the employee slipped while inside the trailer and suffered a broken wrist.,OSHA
fall from or working at height issue,other fall to lower level 16 to 20 feet an employee fell approximately 18 feet from an extension ladder and was hospitalized for broken bones that will require surgery.,OSHA
"vehicle incident general, foot or leg injury",part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a motorized concrete buggy that was filled with concrete when his lower right leg was pinned and broken between the buggy and a fence.,OSHA
foot or leg injury,"contact with objects and equipment, unspecified an employee injured his foot while opening a hangar door.",OSHA
"lifting or moving loads, hand or arm injury","struck by swinging or slipping object, other than handheld, unspecified   a drain pipe that was being lowered into place crushed a worker's left index finger resulting in amputation.",OSHA
back injury,"jack-knifed or overturned, nonroadway a maintenance employee was performing maintenance of a dock plate by using an electric pallet jack to extend the dock plate. 

during the process, the pallet jack wheel fell in between the dock and plate. 

the pallet jack then fell over, trapping the employee between the body of the pallet jack and a rail. the employee suffered a broken pelvis.",OSHA
"dropped object or material, hand or arm injury","struck by falling object or equipment, unspecified an employee was unloading product from a truck. the employee's right index finger was caught between a can of green beans and a metal rail. the fingertip was amputated.",OSHA
"hand or arm injury, bites (animals or insects)","other animal bites, nonvenomous on the morning of 5/27/2015, an employee was bitten on the right hand by a stray cat while on break in the dock area of the plant.  later that night his right hand and arm were swollen and he was in pain.  he was admitted to the hospital overnight for treatment.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was using a surface grinder to vent a kickout pin. the grinding wheel ran over the employee's right thumb, causing a partial amputation to the thumb.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was clearing a clog in an industrial vacuum when the automatic flapper shut on his left arm, crushing it and causing a laceration and bruising.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was conducting grinding operations on a flange weighing 265 pounds. the flange was supported by two metal saw horses. after the employee finished grinding on the top side of the flange, the flange had to be flipped over to grind the bottom side. a crane was used to lift and flip the flange. as the flange was being flipped over, it started to fall off one of the saw horses. the employee attempted to grab the flange. the employee's middle finger on his left hand was caught in between the flange and the saw horse. the employee was hospitalized  for a compound fracture of the left middle finger that required surgery.",OSHA
head or face injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was installing a new door on a machine when the door actuated while the employee was checking the operation. the door lacerated the employee's face and broke the employee's jaw.",OSHA
"slips & trips, fall from or working at height issue, hand or arm injury","other fall to lower level, unspecified an employee was climbing up on the back of his truck to shut the back door when he slipped and fell to the pavement, resulting in a fractured left arm that required hospitalization.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was checking an skid loader's alternator when the motor fan caught his left hand, amputating the middle finger and severely cutting the pinky.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee slipped and fell on a film of fat on the platform floor, fracturing the right femur.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue a truck driver with rj's transportation was unloading 93% sulfuric acid from the tanker truck to a holding tank at a customer site. pressure lines failed and acid was released striking and burning the employee. personal protective equipment (ppe) was not worn at the time.",OSHA
*** Not Classified,"shooting by other person-unintentional an employee set down his personal bag containing a gun and it accidentally discharged, striking another employee in the lower leg.",OSHA
hand or arm injury,"nonroadway collision with other vehicle, unspecified an employee was traveling on a forklift beside a second forklift when her arm became pinned between the two forklifts. she suffered a hand injury that required surgery. her arm was outside the confines of the equipment at the time of the incident.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was positioning himself to service a machine when his left pinky finger entered a drive sprocket, amputating his fingertip.",OSHA
"general injury, back injury",injured by slipping or swinging object held by injured worker an employee was cutting a chamfer on the edge of the concrete curb with a cut-off saw. the curb broke and pinched the blade which caused the cut-off saw to kick back and cut the employee's shoulder/armpit area.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was loading parts on a nut welding machine when an electrode came down on the welding machine and smashed the employee's thumb. the left thumb was amputated.,OSHA
"fall from or working at height issue, general injury, hand or arm injury, foot or leg injury, head or face injury","other fall to lower level, unspecified on 9/9/2016, at approximately 1:30 pm, an employee and coworker were trying to uncrate electrical switchgear. they were using tools to pry the switchgear's cabinet off the wooden pallet when the switchgear shifted over onto the employee's right foot and knocked him backwards, leaving him hanging over the mezzanine by his caught foot.  when his coworker righted the cabinet, it freed his foot, causing him to fall head-first to the concrete floor below. he suffered skull fractures, right leg/ankle fractures, and shoulder and arm injuries, requiring hospitalization.",OSHA
head or face injury,"explosion of pressure vessel, piping, or tire an employee was plumbing in a separator on a natural gas line that had pressure in it. the line blew up and knocked the employee to the ground, spraying him with dirt and rocks. he fractured his skull and suffered cuts to his arms.",OSHA
back injury,multiple types of overexertions and bodily reactions an employee was picking up a box from the floor of the trailer when he saw another box falling toward him and stepped back to avoid it. the employee felt a pop in the lower back and a sharp pain.,OSHA
"slips & trips, dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was cutting up a tree when a part of the tree fell and hit the employee, breaking his leg.",OSHA
bites (animals or insects),"other animal bites, nonvenomous an employee was performing pest control services at a customer's house and was bitten on the right hand by the owner's dog.",OSHA
hand or arm injury,"struck by object or equipment, unspecified a pressure washer injured an employee's hand. the employee was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation on march 24, 2018, an employee was changing a die on a punch press when the machine actuated, amputating the employee's right index finger. the press was not powered off at the time of the incident.",OSHA
burns,"contact with hot objects or substances an employee opened a radiator cap to add water to the radiator. hot fluid sprayed out, burning his abdomen, an ear, and his hand. he was hospitalized.",OSHA
"lifting or moving loads, hand or arm injury","compressed or pinched by shifting objects or equipment while an employee was removing a steel stall with a chain to load on a crane, the steel stall shifted causing the amputation of his left index finger.",OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping on uneven surface while walking toward a customer to deliver product, an employee tripped on a concrete step and fell. the employee's right knee struck the ground, and the employee suffered a broken patella.",OSHA
"fall from or working at height issue, dropped object or material","other fall to lower level 11 to 15 feet  while attaching a drop wire to the side of a residential building, an employee fell approximately 14 feet from an extension ladder.",OSHA
