category,text,dset
"slips & trips, alcohol or drugs, general injury, hand or arm injury, foot or leg injury","employee lost their grip on handhold of equipment, slipped and fell. employee bruised their left hip upon striking equipment tracks and sprained left arm/shoulder upon hitting the ground. migrated from legacy cairs incident #37691on march 20th around 11:58 am at the spc 2a project operator dylon metcalf was preparing to shut down equipment for the day. as dylon was standing upright in cab, holding onto rail (handhold) with left hand and putting left foot out to exit his left foot slipped. this caused operator to lose his grip and fall from his perch. as a result, dylon struck the track of equipment with their left hip and landed upon their left arm and shoulder upon the ground.dylon reported the incident to their supervisor barry metcalf. barry asked the dylon if he was ok. dylon informed he was sore at the time. barry provided a ride to the site office trailer to meet with hssea representative gavin wallace and returned to work area. per dylon’s statement, gavin could not be found, dylon asked supervisor scott hunt if he knew where gavin was. scott stated he did not. also, per dylon’s statement, scott was told of the incident and stated that if nobody saw the incident to not worry about it. scott’s statement stated dylon asked what he needed to do with scott not knowing how serious the incident was. scott stated he observed him walking acting as if he were fine. scott also stated he asked him if if he felt okay and dylon replied “yes”, so scott should not be an issue.per barry’s statement, he followed up with dylon at 4:30 p.m. to check on dylon’s well-being. dylon stated he was hurting more than when incident had occurred and no one had him fill out an incident report at office. dylon spoke with gavin on 3/21/18 more than twenty-four (24) hours after incident occurred. gavin took some notes on discussion.on 3/22/18, at approximately 7:45 a.m. hssea representative tod smith discovered notes and began attempting to garner statements previously mentioned and construct an incident report. a request to field leadership included supervisor statements in addition to dylon’s. at approximately 12:30 p.m. dylon came into office, an interview was held and dylon was asked to write his statement and wait on tod to return from taking another incident’s involved party in for a property damage case as requested and required per client. this was so axiom medical could be consulted and an assessment completed on dylon due to limited movement of his left arm with slight pain and bruised hip. upon return, dylon was gone. tod went to field leadership to request that dylon return to be assessed by onsite medical personnel and a drug test was conducted. approximately 2:30the assessment was completed and drug test was negative. the employee is to follow up with onsite medical on 3/23/18.during interviews and the investigation it was discovered task was addressed on bjsa. supervisor barry metcalf also checked on dylon’s status at 8:30 p.m. on 3/20/17, 6:30 a.m. on 3/22/18 and make sure to speak with superintendent bret fenske and gavin wallace. migrated from legacy cairs - see detailed description",ORGP
"dropped object or material, back injury, foot or leg injury",employee was conducting a mto using a swing rope and entered the water. he was quickly recovered and was sent in for evaluation. migrated from legacy cairs incident #32457employee was conducting a mto using a swing rope. he started his swing from the vessel and had too much slack in the rope. when he left the vessel he unexpectedly dropped a couple of feet and then the rope became tight causing him to lose his grip on the rope and enter the water. he boarded the facility from the water using the boat landing ladder and was transported in for evaluation. employee suffered minor scratches on his leg and discomfort in his back. classification may be elevated to high upon investigation findings. migrated from legacy cairs - see detailed description,ORGP
covid,a wood employee tested positive for covid-19. a wood employee received a positive covid-19 test result on 10/16/2021.  the wood employee was experiencing symptoms and scheduled a covid 19 test which was a positive result.  contact tracing has been completed. employee has self quarantined and has notified management.  wood on site management has conducted contact tracing and notification to client.  ,ORGP
covid,wood employee tested positive for covid 19. line manager advised wood employee tested positive for covid 19. ip is recovering from home. employee self isolating in lieu with government guidelines,ORGP
*** Not Classified,"damaged potable water line at moro b western end the crew were removing construction formwork on plinth support frames that were nailed into the concrete.  when dismantling the formwork and upon removing the support beam, four areas of spurting water were observed which were from the potable water line.  the line had been penetrated when the nails were driven 25 mm into the concrete during installation of the formwork and was not apparent until they were removed during dismantling today. work put on hold and the service was exposed and temporarily patched to minimize the flow of water.the exposed pipe was inspected by the plumber and water technician and confirms the service to be the 50mm potable water pipe.",ORGP
vehicle incident general,"employee was seating at stop sign when driver hit him from behind. at 5:30 pm wood employee was on his way home from work, operating wood truck #01200328. employee was stopped at intersection hwy 288 and hwy 6 and was hit from behind by another vehicle. no injury to employee.  potential - damage to wood truck is minor less than $10k and no injuries reported. both vehicles stopped and pulled over. supervision, wood safety, and police were called.  there was no injury reported. wood employees taken for drug screen. ",ORGP
"slips & trips, hand or arm injury","worker slipped, causing cut to forearm and chin employee was taking down scaffold with the rest of his crew. the employee was pushing on a pick board when the employee’s feet slipped and caused the employee to fall to the ground (ground level). the employee hit his chin on the pick board and his forearm on the floor of the sfc. the contact caused a cut on the forearm and a laceration on the employee’s chin. first aid administered at site",ORGP
"general illness or health issue, general injury","employee was swinging a sledge hammer in order to open a pig trap cap. during the swing the employee felt pain in his right shoulder. downgraded to no treatment, dr. stated that the injury is chronic degenerative disease. non-work related. migrated from legacy cairs incident #39717employee was swinging a sledge hammer in order to open a pig trap cap. during the swing the employee felt pain in his right shoulder.this incident has been upgraded to rwc due to mri findings. employee needs to follow up with orthopedic doctor for partial tear cuff right shoulder and was released with restrictions 9/13/18.this case was downgraded to no treatment, the doctor stated that the injury is chronic degenerative disease (arthritis and attendant impingement) is a personal medical condition wholly caused by non-work factors whose symptoms arose in the workplace. (see attachments: corehealth review) migrated from legacy cairs - see detailed description",ORGP
covid,person in on site quarantine tested positive to covid 19 person in on site quarantine tested positive to covid 19.  required to extend quarantine by 10 days required to extend quarantine by 10 days,ORGP
"slips & trips, general injury, foot or leg injury","while walking a fire watcher stepped outside the asphalt walk way onto a frozen water pond causing him to slip, lose his balance and fall. a g4s fire watcher was walking from gate 2 to the project safety shop to collect his equipments. arrived at the corner between laan h and 10th street he stepped we stepped outside the defined asphalt walking way onto a pound of frozen water. he slipped and fell due to loss of balance causing him a minor muscle sprain on his right leg. first aid treatment, worker returned to work. ",ORGP
covid,a wood employee tested positive for covid-19  a wood employee began to show signs and symptoms of cov19 on 12/31/2021.  the wood employee was experiencing symptoms and scheduled a covid 19 test which was a positive result.  contact tracing has been completed. employee has self quarantined and has notified management.  wood on site management has conducted contact tracing and notification to client,ORGP
eye injury or irritation,worker got foreign body in his eye while working on laan e worker fell something in his eye after wind blew in his face.contractor clinic removed the foreign body from his eye. visit to the contractor clinic,ORGP
"lifting or moving loads, vehicle incident general","civil dump truck driver made contact with a pile. on saturday, sept 4, 2021 at approximately 3:10 pm, a civil worker (approved wood driver) was driving a dump truck from the northwest corner of block 2 near pcs 12 and transferring the load to the eastern side of block 2 near pcs 17.   the operator made contact with a pile on the corner of the array traveling in a forward motion.  the operator was not aware of the incident to the front passenger side bumper until pointed out by the skid steer operator at pcs 17.  the operator did not have a spotter in place. no injuries were sustained to personnel. the actual and potential severity ratings are a1 as the damage to the dump truck was less than $10k and there was no damage to the pile or no potential to any personnel being injured. the operator stopped and contacted his foreman immediately once be became aware of the damage. the foreman contacted site management, photos were collected at the scene, the operator was taken to site office for collection of witness statement, incident investigation protocols were initiated. ua conducted.",ORGP
weather related issue,"4x4 vehicle off the road whilst travelling from brownhill quarry to the a713 on sws route b a hodge plant 4x4 vehicle spun 180 degrees in heavy snow and came to a halt in a roadside ditch. driver got out of vehicle and gave iec site manager assurances that he was ok, driver taken back to afw offices for statement.",ORGP
general injury,"ip with shoulder pain (nwr) hse focal point informed by slfp of an ip with shoulder aggravation on 10/07/16, on discussion with slfp/medic the medic informed that ip was seen by nightshift medic in relation to a pre-existing issue that the ip was taking regular analgesia for. hse focal point gave instruction for slfp/mech ocs to go and discuss with medic.  on morning of 11/07 hse fp informed of medevac of ip – no further action taken due to non-work related nature.as ip had already been medevac’d, there was no opportunity to obtain a statement at the time of being informed, however, it may be work related.  amec onshore hse interviewed ip 12/07/16.  ip reviewed by international sos- feedback form states illness not injury.mr peterson has been deemed fit to work onshore on office based duties. he has also been advised to follow up with his gp. (note:the comment in regards to fitness to work – is something that is always commented on when a report is provided. it provides an indication of the severity or otherwise of the reason for medevac) ip was reviewed by the medic.  ",ORGP
*** Not Classified,non work related event - wis employee was experiencing the onset of an epiletic event.  whilst sat in the mess room the bolt worker experienced the onset of an epiletic event.  an ambulance was summoned and the individual was taken to the local hospital. ,ORGP
covid,employee communicated a positive confirmation for covid-19  an employee reported a confirmed positive test for covid-19 to site management. the employee has been in isolation. wood is identifying those who may have worked in proximity.  appropriate notifications have been completed. ,ORGP
*** Not Classified,air tight door closed on ips trailing ankle air tight door closed on ips trailing ankle as he was entering the accommodation module. ip continued working until lunch time but after he removed his boot and sat down for a while it had swollen and was painful to walk on so he went to see the medic. ip given pain killers and a compression bandage with ice to help reduce swelling. ip was demobilizing from the asset  as per rota 24/05/19,ORGP
mechanical or equipment issue,"ro - equipment failure involving contractor contracted directly to the client. a pressure gauge installed on qmi was identified as being under rated for service pressure. migrated from legacy cairs incident #28648update 29th january, 2016: thewgpsn klemanager,site project team and hse completed a snap chartlisting site events leading to the installation of the incorrect gauge. as the root cause could not be identified on site, the snap chart was forwarded to the perth qmi team to continue investigation.followingcommissioning of gc analyser 118-qt-11 it was noted that the needle of the pressure gauge installed on line from process stream upstream of the regulator was stuck at end of the gauge scale.the pressure gauge installed had a range of 0--1600 and was selected based on design drawing, refer appendix a in attached report .it was found the process line pressure where the sample take off was tapped into, operates at approximately 3,000 kpa(g), and the pressure gauge installed was under ranged.the issue was not discovered during commissioning and leak testing as the plant was off line at the time and nitrogen, regulated at design parameters as per design drawings, was usedthe pressure gauge was isolated and later was temporarily replaced with a pressure gauge with range of 0-4,000 kpa. the gauge reading was recorded at 3,100 kpa, refer to appendix b in attached report .upon investigation, it was determined that the process data provided for design of the system was incorrect.the origin of the specific process pressure data for 118 / 218-qt-11 was supplied by wel process engineering to spie from a review of all analyser process data during the develop phase of the project and was finalised in nov 2010, refer e-mail correspondence and attachment in appendix c in attached report .the data was updated in early 2011 so all pressure readings were in gauge pressure. the values reduced to normal of 441 kpag and max of 1300 kpag. these values were subsequently used to populate the in-house qmi upgrade database, which in turn populated the analyser datasheets and analyser narratives. the datasheet and narrative documents were separately reviewed by wel project and kgp personnel and wood group,.during 1996-1997 the 118 / 218-qt-11 take-off was moved from line number p-18026 on shell side of the exchanger e-1810 to line number p-18016 on tube side of exchanger e-1810, and the original single stream 118 / 218-qt-11 analyser was decommissioned. the new stream was routed through the original spcs and scs, then to the reconfigured dual stream analysers 118 / 218-qt-11 &amp; 21. the process engineers comment in the process data spread sheet refers to:‘based on design case: ""1997 composition domgas 465tj/d, lng 122% of guarantee, 40oc site temperature"".’ reference to domgas in the comments suggests that the data may have been taken from the process model without considering the change in tapping point location from line number p-18026 to line number p-18016 migrated from legacy cairs - see detailed description",ORGP
"slips & trips, dropped object or material, head or face injury, foot or leg injury","fall on same level due to tripping over an object  while walking to the hr desk, an employee tripped over the lower part of a vertical stanchion at the same level and fell to the ground. the employee suffered head and back injuries, as well as a fractured femur that required surgery and hospitalization.",OSHA
"slips & trips, back injury","other fall to lower level less than 6 feet an employee was placing tools and equipment in a line truck when he slipped on the steps at a height of 2 to 3 feet and fell to the gravel ground, injuring his back.",OSHA
"lifting or moving loads, foot or leg injury","pedestrian struck by vehicle backing up in nonroadway area an employee was walking beside a 12-ton bulldozer, holding a dirt grading rod. the bulldozer, moving in reverse, struck and fractured his left femur and right foot.",OSHA
"fall from or working at height issue, general injury, head or face injury","other fall to lower level, unspecified while descending a scaffold ladder, an employee fell 15 feet from around the second tier of the scaffold to the ground, suffering a hip fracture and concussion.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified on 1/31/2017 an employee was cleaning out an auger. tension on the auger was released when the debris was cleared and the blade lacerated the employee's hand.",OSHA
"lifting or moving loads, vehicle incident general","struck by swinging or slipping object, other than handheld, n.e.c. an employee was delivering scrap metal at a site and entered the truck trailer to sweep leftover metal for the crane magnet when the employee was hit by the magnet. the employee sustained a pelvic fracture and was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery, unspecified on 3/22/2018, an employee was clearing bottles from a conveyor when her finger was caught in the sprocket and pulley mechanism at the junction between the conveyor and the machine, resulting in a finger amputation.",OSHA
"general injury, vehicle incident general",pedestrian struck by forward-moving vehicle in work zone  an employee was struck by a vehicle while setting up a work zone on a state highway. the employee suffered rib fractures and a punctured lung.,OSHA
*** Not Classified,"overexertion in lifting-multiple episodes employee was hospitalized on august 7, 2015.  the employee complained of back injuries received from performing his work duties on august 6, 2015.",OSHA
*** Not Classified,gored or rammed by animal an employee was unloading cattle when a bull gored him in the left leg.,OSHA
eye injury or irritation,"direct exposure to electricity, greater than 220 volts an employee opened the transformer/fuse drawer and changed two medium voltage fuses while the drawer was de-energized. as the employee began to push the main power drawer (13,200 vac./1,200 amps) back in an arc flash occurred. the arc blast energy and fire ball came out of the bottom door of the main power drawer and up. the employee was standing next to the main power drawer, on the bottom rung of a four-rung step ladder, when the fire ball engulfed his upper torso. the employee sustained second and third degree burns to his arms.",OSHA
hand or arm injury,"caught in running equipment or machinery, n.e.c. an employee was retrieving a tool from a ""chucker"" machine when it caused an amputation to his right index finger. the machine was not locked out at the time of the incident.",OSHA
slips & trips,"fall on same level due to slipping  while entering a patient's room, an employee slipped on a wet floor mat and fell, striking their face on a bed rail and the back of their head on the floor.",OSHA
"hand or arm injury, vehicle incident general","caught in or compressed by equipment or objects, unspecified an employee was inspecting a vehicle's wheel and tire while the vehicle was on a lift when the employee's hand was caught between the vehicle's brake caliper and wheel spokes. the employee's right middle and ring fingers were amputated.",OSHA
hand or arm injury,"struck by object or equipment dropped by other person two employees were lifting a capstan hoist out of the bed of a truck when it fell, landing on one employee's left middle finger and causing a partial amputation.",OSHA
"hand or arm injury, vehicle incident general","part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was reversing a forklift when his hand was caught between a rack support beam and the overhead cage of the forklift, requiring hospitalization and surgery.",OSHA
"hand or arm injury, head or face injury",struck against moving part of machinery or equipment an employee's left ring finger contacted a double head saw blade and was amputated.,OSHA
hand or arm injury,"struck against moving part of machinery or equipment an employee was using compressed air to remove sawdust from resaw and amputated the right thumb, index and middle fingers.",OSHA
"lifting or moving loads, foot or leg injury","nonroadway collision with object other than vehicle, n.e.c. an employee was transporting two pallets of pails using a swing lift reach truck, which operates on a guidewire system. the pallet load came in contact with a protruding stored pallet, causing the pallet load to slide towards the employee and strike their left leg. they sustained a fractured left tibia.",OSHA
slips & trips,"fall on same level, n.e.c.  an employee was walking near a machine that was in operation when he noticed a loose wire on a large reel as the reel was rotating. the employee was caught by the loose wire causing the reel to flip the employee over and onto the ground resulting in a concussion and whiplash to his body and neck.",OSHA
"slips & trips, fall from or working at height issue, foot or leg injury","other fall to lower level, unspecified on june 10, 2019, an employee was exiting a railcar after loading a vehicle on the top deck when the employee slipped on the ladder rung and fell to the ground. the employee experienced fractured ankles and fibulas and a broken right foot.",OSHA
*** Not Classified,"roadway collision with object other than vehicle, n.e.c. an employee was driving a dump truck. the dump bed was raised and hit a bridge overpass, causing the truck to tumble. the employee was hospitalized.",OSHA
*** Not Classified,"ignition of vapors, gases, or liquids an employee was working in the oca department attempting to light the oca furnace with a butane lighter. there was a suspected gas leak that ignited and burned the employee's right arm.",OSHA
foot or leg injury,"caught in running equipment or machinery during regular operation an employee was using a shovel to hold down a boring machine bit to guide it into place at the start. when the machine was turned on, the drill bit slipped out and grabbed hold of employee's pant leg. his left leg was caught between the winch rope and the drill bit. he suffered a left leg abrasion and a sprained ankle.",OSHA
"fall from or working at height issue, head or face injury","fall through surface or existing opening 11 to 15 feet  on september 29, 2020, an employee was working on a warehouse roof. as he looked for an anchorage point, he fell through a skylight to the floor 12 feet below. he suffered a skull fracture and a spleen injury; he was hospitalized and his spleen had to be removed. fall protection was being worn, but was not anchored at the time of the incident.",OSHA
"slips & trips, fall from or working at height issue, general injury, hand or arm injury","other fall to lower level, unspecified on september 25, 2018, an employee was chasing after a customer to return their change when the employee missed a step on the entrance stairway, lost balance, and fell, suffering an elbow fracture that required hospitalization.",OSHA
*** Not Classified,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a powered pallet jack. as he was turning in a warehouse aisle, his left ankle was pinned between the pallet jack and a product.",OSHA
"slips & trips, head or face injury","fall on same level due to slipping  an employee was walking when they slipped and hit their face on a metal container, resulting in a fractured jaw.",OSHA
bites (animals or insects),"other animal bites, nonvenomous an employee was feeding a parrot when it bit her left index finger, requiring hospitalization.",OSHA
"lifting or moving loads, vehicle incident general, foot or leg injury","part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was operating a standing forklift with loaded pallets. the forklift hit a bump and the employee's leg was pinned between the load and a concrete bollard, resulting in a broken leg.",OSHA
"slips & trips, foot or leg injury","other fall to lower level less than 6 feet an employee was climbing onto an over-the-road tractor when the employee slipped off the running board, resulting in a ruptured knee tendon.",OSHA
burns,"contact with hot objects or substances an employee was filling a stainless steel batching table with hot water to begin a cip cycle. once the equipment filled with hot water, the pressure caused a faulty valve to open. the employee was sprayed with hot water and suffered second-degree burns to his arm, torso, and leg.",OSHA
"lifting or moving loads, vehicle incident general, foot or leg injury",part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was using a forklift to transport a mechanical part. during transport the part fell off the forklift causing the operator to look sideways. the forklift struck a support pole of the warehouse canopy. the employee's left foot was crushed between the forklift and the pole.,OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping over an object  an employee was walking by a door when he tripped on a yellow guardrail and fell to the ground, injuring his ankle.",OSHA
"slips & trips, foot or leg injury","fall on same level, unspecified an employee was walking to their vehicle in the parking lot when they fell to the ground and sustained a broken femur.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified on september 23, 2020, an employee had been decommissioning a bundle puller on a flatbed trailer. the employee went to descend from the trailer, swung his leg over the side of the trailer and lost balance, falling into the forks of a forklift that was parked parallel to the trailer. the employee was hospitalized with broken ribs and a possible spleen injury.",OSHA
*** Not Classified,"direct exposure to electricity, 220 volts or less an employee had just finished wiring a junction box for a cooler in a food storage unit. the box was powered on and the employee suffered a 120-volt shock.",OSHA
"slips & trips, general injury","fall on same level, unspecified an employee fell to the ground while exiting the bathroom and suffered a left hip fracture.",OSHA
*** Not Classified,"explosion, unspecified an employee was repairing a refrigeration unit and determined that there was a defective electrical switch. other contractors were at the facility bleeding a gas line at the time. the employee went to the circuit breaker to shut off power by manually flipping the breaker when an explosion occurred. the employee suffered second degree burns to the upper body, including the face, arms, and hands.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue an employee was neutralizing an empty railcar that had carried sodium hydroxide. while the employee was cleaning the tank, sodium hydroxide splashed on his face and arm, causing 2nd degree chemical burns.",OSHA
"slips & trips, foot or leg injury","other fall to lower level less than 6 feet an employee was repairing a water leak on a pier and fell approximately 15 inches to the ground, suffering a broken femur.",OSHA
"hand or arm injury, back injury",struck against moving part of machinery or equipment an employee was using a table saw to cut wood when a board kicked back. the employee's left index finger contacted the saw blade and was amputated. the saw was unguarded at the time of the incident.,OSHA
"slips & trips, general injury","fall on same level, unspecified an employee was moving plywood and fell to the floor, resulting in a hip injury.",OSHA
*** Not Classified,"fire, unspecified an employee was standing in an area where paint was stored, when a flash fire occurred. the employee suffered flash burns to her torso, arms, legs, and cheeks.",OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was removing the tire from a forklift for transport to the shop for repair. the front tire was foam-filled and was heavier than expected. when the employee pulled the tire from the hub, he lost his balance and the tire fell onto his leg breaking it.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was hooking up a set of trailers when his left thumb was pinched and severely lacerated by the pintle hook.,OSHA
lifting or moving loads,"struck against stationary object or equipment, n.e.c. an employee was attempting to hit a hammer wrench with a sledge hammer and missed.  his hands hit the hammer wrench.",OSHA
"lifting or moving loads, foot or leg injury","contact with objects and equipment, unspecified an employee was in a narrow warehouse aisle when a forklift came down the aisle. the employee tried to climb onto racking to avoid being struck by the forklift, got caught on the racking, and suffered a broken ankle.",OSHA
vehicle incident general,"pedestrian vehicular incident, unspecified an employee was struck by a motor vehicle and was hospitalized.",OSHA
*** Not Classified,"explosion of pressure vessel, piping, or tire an employee was welding on a mud pump when an explosion occurred. a pipe cap blew off and hit his stomach, injuring his spleen.",OSHA
*** Not Classified,"exposure through intact skin, eyes, or other exposed tissue an employee was changing an anhydrous ammonia pump when some of the chemical splashed on him, resulting in burns to his hand, arm, neck, and chin. the pump was not locked out and no personal protective equipment was worn at the time.",OSHA
hand or arm injury,"caught in or compressed by equipment or objects, unspecified an employee was performing maintenance on an industrial printer and suffered the amputation of his right index finger from the knuckle.",OSHA
"fall from or working at height issue, foot or leg injury","other fall to lower level 16 to 20 feet an employee was working on the roof of a second story structure, approximately 17 feet from the ground, when he fell off and broke both ankles.",OSHA
"slips & trips, back injury","fall, slip, trip, unspecified  an employee was moving material onto a pallet lift jack. the jack was moved as he was walking backward and he fell to the ground, fracturing a vertebra in his lower back. he was hospitalized.",OSHA
"slips & trips, fall from or working at height issue, hand or arm injury, foot or leg injury",other fall to lower level 11 to 15 feet  an employee was climbing an interior ladder to a rooftop. he slipped and fell to the concrete 10-12 feet below. he suffered a broken right hand and right foot and was hospitalized.,OSHA
bites (animals or insects),"other animal bites, nonvenomous an employee was handing mail to a customer when a dog attacked her, biting off the top part of her right middle finger.",OSHA
hand or arm injury,"struck by object or equipment dropped by injured worker an employee was repairing a photo sensor on a pallet wrapper. as he was lowering the top plate onto the machine, the plate dropped onto one of his fingers, amputating the fingertip.",OSHA
"slips & trips, foot or leg injury","fall on same level due to slipping  an employee had delivered housekeeping equipment to another building. upon returning from the other part of the facility, the employee slipped on ice that was on the ground in front of the entrance door. the employee sustained a broken leg requiring hospitalization and surgery.",OSHA
"lifting or moving loads, hand or arm injury","struck by or caught in swinging door or gate wind below a door shut on an employee's left index finger, resulting in the amputation of the fingertip.",OSHA
"dropped object or material, vehicle incident general, foot or leg injury",struck by object falling from vehicle or machinery-other than vehicle part an employee was working as a laborer guiding the forklift operator that was carrying a large piece of duct work when the material fell and struck the employee's right big toe.,OSHA
"slips & trips, foot or leg injury","fall on same level due to tripping over an object  on october 18, 2018, at approximately 2:50 pm, an employee was traveling from the locker room and through the warehouse area when he tripped over a pallet and fell on his right knee. he fractured the right kneecap and was hospitalized for surgery.",OSHA
slips & trips,"fall on same level, n.e.c.  an employee lost her balance and fell backward while walking in the deli. she landed on her hands, breaking both.",OSHA
*** Not Classified,"struck by or caught in swinging door or gate an employee was assigned with cleaning around the facilities near the fuel islands at a truck stop. while closing the door to an out building, the employee's right fifth digit (pinky) was caught in the door jamb, which ripped his nail and most of the finger off.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation while bending parts on a brake press, and employee's right index fingertip was amputated between the part and the press.",OSHA
"lifting or moving loads, foot or leg injury","pedestrian struck by forward-moving vehicle in nonroadway area an employee had just stepped backward after pulling a pallet from a stack. a passing pallet jack caught his foot between its forks, and his body struck the machine. he suffered fractures to the left knee, left foot, and right ankle.",OSHA
"slips & trips, fall from or working at height issue, vehicle incident general, head or face injury","other fall to lower level, unspecified an employee was climbing down off the mixer truck and lost their footing. the employee fell off the truck and struck their head on the slump rack. the employee was hospitalized for a possible concussion.",OSHA
"dropped object or material, lifting or moving loads, foot or leg injury","struck by falling object or equipment, n.e.c. an employee was trying to open a glass crate. the weight of the glass gave in and fell on top of him, fracturing his right leg.",OSHA
"slips & trips, fall from or working at height issue, hand or arm injury, foot or leg injury","other fall to lower level, unspecified an employee was holding up 18 27-by-83-inch pieces of glass while another employee was pulling a sheet of glass from the middle of the stack. the employee fell backwards between two pallets of wood doors. the force of the fall shattered half the glass. the employee suffered two broken tibias, a broken left ring finger, and a laceration on the right thigh.",OSHA
