category,text,dset
lifting or moving loads,"during pickup of subcontractor dumpsters on site, a pile of solar modules was struck by the loading truck. during pick up of dumpsters on site for a subcontractor for final removal from site, the loading truck ran into a pallet of replacement modules, damaging 5 of the 9 modules. the truck had made 4 trips to site today and during that time is when the incident occurred. no injuries as no one was working in the area. pictures were taken of the scene to show tire tracks leading from the dumpster location and the module pallet. ",ORGP
vehicle incident general,"road traffic accident occurred between a wood subcontracted vehicle and a train. no injuries resulted from this incident. on the 6th of march at 15:25hrs a wood sub-contracted vehicle picked up a wood employee to begin the journey to the employee's home. at around 15:30hrs the vehicle was involved in a collision with a train, whilst the vehicle was attempting to cross the train tracks. there is no injuries results from this incident however the employee phoned the emergency response number as in the er plan. photos of the scene were taken and an investigation initiated. er process followed, scene was secured. photos of the area was taken witness statements was taken from the involved parties an investigation was initiated.   ",ORGP
line of fire,"pipe rolled in the rack and damaged a scaffold pole (top rail). on 10/18/2018, at approximately 16:30, a piece of 30” heavy wall pipe with an elbow was set in the east west pipe rack.  the piece was a 44’3” section with a 90-degree elbow on the west side; this piece was laid to rest running east to west.  due to time constraints the pipe was not on the desired coordinates but was lashed down for the evening.the task resumed the following day.  the east end (shoe side) of the piece of pipe containing the elbow was placed on coordinates.  one of the pipe fitters was placed in position on a scaffold to ensure it stayed on coordinates while the west end containing the elbow was moved.  the foreman of the pipe crew wanted to move the west end 2” to the north.  the reason it was supposed to move to the north is that the straight run piece of pipe that was in the rack already was not on coordinates and had to move to the north and to the west several inches in both directions to be on the proper coordinates.the rigging used to pick the west end of the pipe would not be good for a choke hitch, so the rigger chose to basket the load.  as he was coming up on the load, the cribbing which the pipe was resting on was repositioned by the pipe department.  the cribbing was moved too far to the southeast.  as the cribbing was moved, some of it was removed which created a lower elevation for the pipe to rest on.  as the rigger had the crane cable the load down the cribbing was off-center causing the elbow to roll upward in the rigging slowly.the weight of the pipe (22,000 pounds) was set down and rested on the east side toprail of the scaffold which caused the top rail to bend.  no one was in the line of fire of the elbow as it moved.  the total load of the pipe was never completely released from the crane. work stopped and everyone was brought down out of the rack.  ineos showed up prior to being notified.  the pipe was brought to the ground and the area was made safe.  the scaffold builders did a thorough inspection of the scaffold and replaced the damaged top rail.",ORGP
covid,"wood employee was on board at ppm-1 and started to feeling symptoms. he disembarked and performed an rt / pcr test with a positive the employee was embarked on ppm-1 and disembarked on october 25th. he performed (at hotel) an rt / pcr test on october 26th. we recived the positive result on october 26th. he is symptomatic with loss of smell and taste the worker has symptoms, such as lack of taste and smell, but is doing well. he received guidance from the nursing technician regarding the necessary care. the worker will stay at the hotel for a quarantine period.",ORGP
foot or leg injury,"the employee was handling an equipment, when he accidentally hit a box with other materials, leading the box to roll and fall into his right shin. he went to the hospital for medical evaluation, and release to go back to work (only small bruise). migrated from legacy cairs incident #37951while handling a tubular caterpillar spare part, the end of the equipment touched another part that was not properly stored (the equipment was loose and on top of a similar equipment), making it to roll and hit the shin of the employee. the employee suffered a small bruise in the right shin. the ip reported and went to the hospital for medical evaluation. the doctor performed a first aid and released the employee back to his normal duties.what: a package/box with material roll and hit an employee shin;where: whpb;when: this incident happened approx. at 15h15min;why: the package/box was not properly stored/fixed. migrated from legacy cairs - see detailed description",ORGP
hand or arm injury,"operator was working with cutting of metal plates, using a grinder. while doing this his right little finger came in briefly contact with the grinding wheel, which led to a minor, graze injury. the operator contacted medic, for disinfection and pla migrated from legacy cairs incident #32414what:operator was working with cutting of metal plates, using a grinder. while doing this his right little finger came in briefly contact with the grinding wheel, which led to a minor, graze injury. the operator contacted medic, for disinfection and plaster.where: norway, statoil installation snorre b, welding shopwhen: 13.02.2017why:cause: not use of correct personal protective equipment. undesirable behavior - inadequate attention / care migrated from legacy cairs - see detailed description",ORGP
back injury,"back pain from snowmobile use accessing project area required approximately 4km of snowmobling through difficult contitions (deep powdery snow, areas of alder regrowth, downed trees). due to adverse conditions snowmobilies became routinely stuck while attempting to break trail. first lower back pain was noticed when pushing lead snowmobile forward with coworker, while another coworker rocked the front of the snowmobile side-to-side while working the throttle after the snowmobile became stuck again (approximately 2 km from the truck on the way to the development). pain increased on the drive back to fort st. john after affected area was inactive for a while. employee contacted workcare and they provided a consult.  injury / pain subsided without the need for any treatment.",ORGP
covid,employee communicated a positive confirmation for covid-19  an employee reported a confirmed positive test for covid-19 to site management. the employee has been in isolation since october 1st. wood is identifying those who may have worked in proximity.  appropriate notifications have been completed. this is the first of two positive results reported for the 2nd of october.,ORGP
*** Not Classified,plastic cup from air filter regulator was found in numerous pieces on the ground around its fitted location. migrated from legacy cairs incident #34346whilst undertaking a plant site tour a plastic cup from air filter regulator was found in numerous pieces on the ground around its fitted location. further inspection of similar cups show aging of the plastic through age and service. photographs attached. migrated from legacy cairs - see detailed description,ORGP
*** Not Classified,"electrical cable unravelled and slowly descended down a secured centenary cable as cable ties released from a total height of approx. 16m electrical cable has unravelled and slowly descended down a secured centenary cable as cable ties (securing point) has released from a total height of approx. 16m. this has been carried out all within the confines of a controlled drop zone.  job stopped, hse notified, and investigation commenced ",ORGP
covid,ip tested +ve for covid ip tested +ve for covid ip in contact with line manager,ORGP
covid,"positive covid-19 test results employee confirmed positive test results received on july 6, 2020. employee self isolated upon onset of symptoms.  contact tracing conducted.",ORGP
vehicle incident general,"mva, non preventable, company vehicle, major damage, no injuries while traveling to a meeting in savannah, ga a deer ran in front of truck #1935, causing front end damage and deploying both driver's air bag and passenger curtain air bag reporting procedures followed.",ORGP
hand or arm injury,"ip suffered laceration to index finger while carrying out engineering work on dunlin donut station a, the ip was moving a mag drill from one location to another.  ip suffered a laceration to the index finger on the right hand.  ip visited medic. medic asked for advice from topsides doctor. ip medevac'd to ari",ORGP
"mechanical or equipment issue, line of fire, foot or leg injury","a wood employee caught his leg between a bolt and a torque wrench and felt discomfort to the side of his left knee. at approximately 3:30 pm 16 october 2019, a wood pipe fitter was installing a blind flange. as he tightened the bolts with a torque wrench, he caught his leg between a bolt and the torque wrench. the employee immediately felt discomfort to the side of his left knee. the employee reported the incident to his foreman, who then reported it to wood safety. the employee was then transported to the local offsite clinic for evaluation. the employee was evaluated and released back to work with first aid treatment. employee was taken to off site clinic. employee was evaluated and released back to work with first aid treatment. discussion was had with remaining crew members about line of fire safety.",ORGP
covid,"wood employee tested positive for covid 19 wood employee tested positive for covid 19 on february 19, 2021. ee is experiencing mild symptoms. contact tracing has been completed. ee reported the positive test results to management. ",ORGP
covid,"contractor visitor tested covid positive a visitor from the contractor came to site on thursday 8th july, this person reported a positive lateral flow test on friday morning (9th) contractor project manager reported covid positive case to wood management team, contractor management team and superintendent also carried out voluntary lateral flow tests over the weekend - all negativework station cleaned down immediately by cleaning contractor teamall social distancing, face covering and hygiene requirements were followed by all individuals on site ",ORGP
fuel spill or leak,"at approximately 1340hrs a production operator observed liquid discharging from the diesel coalescer atmospheric vent line on the north side engie project - cygnus alpha - at approximately 1340hrs a production operator observed liquid discharging from the diesel coalescer atmospheric vent line on the north side of the pu cellar deck. he immediately notified the ccr via radio who proceeded to shut in the crane pedestal diesel outlet valve (sdv 046) via the icss; the diesel discharge was observed to cease. the cro immediately notified the on-shift prod supervisor and oim. at the time of the incident a special task permit 04072 was live for commissioning/test running the diesel transfer system, the work party were immediately contacted by the production supervisor and the permit was suspended. early calculations based on the pu diesel pedestal storage level trend would suggest that approx. 0.8m3 of diesel has been released to sea 1. work activity stopped and diesel release immediately contained. 2. immediate investigation into release cause and pumps/coalescer isolated started by engie 3. av oim’s, coastguard/decc/cygnus sentinel/e80 and nao power (supply vessel) contacted to inform them of the situation. 4. pon1 submitted to decc with initial calculation of diesel spill size 5. witness statements recorded and investigation terms of reference being prepared by engie",ORGP
hand or arm injury,"compressed or pinched by shifting objects or equipment on 6/14/2018, an employee was placing trash/debris in a dumpster when the lid/door closed on and crushed his finger, resulting in a partial fingertip amputation.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  on april 21, 2018, an employee was troubleshooting a press when it amputated the employee's left middle finger.",OSHA
"general injury, hand or arm injury, slips & trips","fall through surface or existing opening, unspecified on or about february 12, 2016, an employee was making a cut to a roof membrane. the hvac unit hole was uncovered to fit the material around the hole, and the employee fell into the hole through the roof. the employee was hospitalized with right elbow and hip injuries.",OSHA
foot or leg injury,"caught between rolling powered vehicle and other object an employee was backing into an aisle with a motorized power jack when he lost balance and stepped off the jack. his right foot was then pinched between the power jack and a rack, requiring overnight hospitalization.",OSHA
*** Not Classified,nonclassifiable an employee was pulling an order using a forklift and got his foot caught between the rack and forklift.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was repairing a broken chain on a machine on a repair line when the machine was activated while his hand was on the chain, resulting in a left little finger amputation and broken left ring and middle fingers.",OSHA
"vehicle incident general, dropped object or material, general injury, lifting or moving loads","struck by object falling from vehicle or machinery-other than vehicle part an employee was pulling rods from a well and placing them in a basket on a truck. a rod fell from the basket and struck him on the shoulder. he suffered a collapsed lung and broken bones in the shoulder, and was hospitalized.",OSHA
"general injury, slips & trips","fall on same level due to tripping over an object  an employee was working in the office when they stepped back, tripped over a bag that was on the floor, and fell. the employee sustained a dislocated hip requiring hospitalization.",OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee was feeding plastic into a sealing machine and amputated the right middle and ring fingers.,OSHA
"fall from or working at height issue, general injury, hand or arm injury","other fall to lower level 6 to 10 feet an employee was trying to attach a hose to a fire hydrant to fill up a brush truck water tank. the force of the water through the hose knocked the employee off balance. he fell off the brush truck, landing about 6-7 feet below and suffering a broken left elbow.",OSHA
"general injury, hand or arm injury, slips & trips, foot or leg injury","other fall to lower level less than 6 feet an employee was on a 10-foot ladder hanging and removing signs from the front of a building. while coming down the ladder, he slipped and lost his footing, falling from about the halfway point on the ladder to the ground. he landed on his left back side, injuring his back, neck, left knee, and left elbow.",OSHA
electric shock or issue,"direct exposure to electricity, unspecified an employee was working on a roof, removing damaged panels. an electrical shock burned the employee's right hand and right foot.",OSHA
*** Not Classified,"struck by object or equipment dropped by injured worker an employee was removing a 55-gallon barrel from one pallet to another when the pallet broke. the employee lost balance and dropped the barrel, which struck the employee. the employee suffered bruising and was hospitalized.",OSHA
"burns, general injury, fire","vehicle or machinery fire an employee was starting a plastic extruding machine when the die area caught fire, causing third degree burns to the employee's neck, nose, and ears.",OSHA
hand or arm injury,"struck by or caught in swinging door or gate an employee was attempting to open up a broken garage door when his right pinky was caught between two panels of the garage door. his pinky was sliced open and broke, requiring hospitalization and surgery.",OSHA
head or face injury,injured by slipping or swinging object held by injured worker an employee was cutting a ductile water line pipe to be replaced using a gas powered cut off saw. something caused the saw to kick upwards and the body of the saw struck the employee's face causing fractures and a laceration. the employee was hospitalized.,OSHA
hand or arm injury,struck against moving part of machinery or equipment an employee was operating a table saw and amputated the left index finger while moving material away from the blade.,OSHA
"fall from or working at height issue, general injury, slips & trips",other fall to lower level 11 to 15 feet  an employee slipped on a piece of tape and fell approximately 11 feet from the roof resulting in two broken ribs and a fractured scapula.,OSHA
hand or arm injury,caught in running equipment or machinery during regular operation an employee's left little finger was caught and lacerated in a cutting machine.,OSHA
back injury,overexertion in lifting-single episode an employee was delivering construction material. he suffered a back strain while reaching to lift a piece of material.,OSHA
"vehicle incident general, dropped object or material, lifting or moving loads, foot or leg injury","struck by object falling from vehicle or machinery-other than vehicle part an employee was using a paint brush to touch the side of a spool that another employee was loading onto a trailer using an overhead crane when the spool (12 feet long with a 12-inch diameter) caught another spool on the trailer. this caused the other spool, to fall off the trailer and strike the employee's left foot, fracturing it.",OSHA
"back injury, lifting or moving loads","struck against stationary object or equipment, n.e.c. an employee was running new overhead powerlines from a lift when the lift's bucket contacted a pole insulator and moved unexpectedly, throwing him against the side of the bucket and the pole insulator. he strained a back ligament and was hospitalized.",OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was operating a screw conveyor when his left hand entered the conveyor's auger, resulting in an amputation of approximately 3/4 of the middle finger.",OSHA
"fall from or working at height issue, head or face injury, general injury, foot or leg injury","other fall to lower level 21 to 25 feet  an employee was washing down brick from a scaffold when the employee fell approximately 25 feet from the scaffold to the ground/wall. the employee was hospitalized with a broken leg, broken hip, and broken nose.",OSHA
"fall from or working at height issue, electric shock or issue, foot or leg injury",other fall to lower level less than 6 feet an employee was working on a 6' ladder installing a light fixture. the employee received an electrical shock and fell from the ladder fracturing his foot.,OSHA
foot or leg injury,"struck or run over by rolling powered vehicle an employee was operating an electric pallet jack to move product in the warehouse. during the process, he stepped off the pallet jack and it struck his left foot, causing a laceration and fracture.",OSHA
"fall from or working at height issue, general injury, hand or arm injury, slips & trips","other fall to lower level, unspecified while using a dolly to deliver a package to a home owner, an employee fell out of the back of the delivery truck and onto the roadway, breaking three ribs and an elbow.",OSHA
burns,"contact with hot objects or substances an employee was repairing a condensate line union when hot water burned his chest, abdomen, and left arm.",OSHA
foot or leg injury,"entangled in other object or equipment while exiting a loader that was missing a step, an employee lost balance and got his right leg tangled in the netting resulting in a fracture of the right leg.",OSHA
"fall from or working at height issue, general injury","other fall to lower level 6 to 10 feet an employee was struck by a 10' x 10' section of wood framing while he was descending from a ladder. he fell 6 feet to the ground. while he was on the ground, the section of framing fell on top of him, breaking his collarbone, two left-side ribs, and two right-side ribs.",OSHA
*** Not Classified,nonclassifiable an employee working in the kitchen suffered an amputation.,OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was connecting a dolly to a trailer. the dolly rolled forward and the employee's hand was caught between the pintle hook and metal plate of the trailer resulting in crushed and broken left pinky and ring fingers.,OSHA
"dropped object or material, back injury, general injury","struck by falling object or equipment, n.e.c. an employee was trimming an overhead limb off a felled tree when the tree branch fell and struck the employee. the employee suffered three fractured ribs, a collapsed lung, and a t-12 vertebrae fracture.",OSHA
"slips & trips, foot or leg injury","fall onto or against object on same level, n.e.c. an employee was running from a dog while delivering a package when the employee leapt or fell into a vehicle, suffering back and knee injuries. the employee suffered a cut to the knee that required surgery.",OSHA
"general injury, slips & trips","fall on same level, n.e.c.  an employee was lifting a bag off a belt in the bag room. the employee fell to the ground due to the weight of the bag and sustained a hip fracture.",OSHA
"lifting or moving loads, foot or leg injury","struck by object or equipment, unspecified an employee was hooking up an air line on a piece of equipment. a crane load struck the employee, who suffered multiple leg fractures.",OSHA
foot or leg injury,"part of occupantís body caught between vehicle and other object in nonroadway transport incident an employee was in training, operating a stand-up pallet lift, when his left foot was caught in the designated pathway railings. the employee sustained torn muscles and ligaments.",OSHA
"fall from or working at height issue, back injury, general injury","other fall to lower level, unspecified an employee was placing a ladder against the main building to tie it off. as he climbed the ladder, he reached out with his right hand and grabbed the energized metal gutter on a drive-under canopy next to the main building and was shocked. this caused him to fall off the ladder, dislocating/breaking his right shoulder, and cracking his right shoulder blade and vertebrae. he was hospitalized.",OSHA
"vehicle incident general, hand or arm injury","compressed or pinched by shifting objects or equipment on october 22, 2016, an employee was pushing a stick cart. the employee had his left hand on top of the stick cart when he hit another stick cart. the wooden sticks came towards his hand amputating the distal part of his left middle finger.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  an employee was responding to a quality issue with a piece of equipment that had a fixture out of place. the clamp was under pressure with air and continued to move once the fixture was back in place. the clamp then pinched the employee's left middle finger and tore off the nail and fingertip.",OSHA
"vehicle incident general, lifting or moving loads, foot or leg injury","pedestrian struck by vehicle backing up in nonroadway area a forklift backed into an employee, running over his right foot and leg. the employee suffered a leg fracture.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was kneeling on the floor and raising a hoist with a roller, using the pendant to change a roller at the bottom of a press. the employee's left hand was on top of the hoist rail when he raised the hoist using a pendant, and his left pinky finger was pinched between the hoist rail and the machine's frame, amputating the fingertip.",OSHA
*** Not Classified,"contact with hot objects or substances an employee was loading chicken feathers into a bin. rendering fluid splashed on him, causing third-degree burns over 40 percent of his body.",OSHA
"fall from or working at height issue, general injury","other fall to lower level, unspecified maintenance employee suffered a hip injury from a fall to a lower level when he fell off a ladder.",OSHA
eye injury or irritation,"direct exposure to electricity, greater than 220 volts an employee was installing a 24v dc transformer inside a control panel with 480v wires.  during this process,  an arc flash occurred that caused second degree burns to the employee's hands and face.  the employee was hospitalized.",OSHA
foot or leg injury,"nonroadway incident involving motorized land vehicle, unspecified an employee was operating a forklift when it crushed his left foot.",OSHA
"vehicle incident general, foot or leg injury","nonroadway incident involving motorized land vehicle, unspecified an employee was involved in a golf cart accident resulting in a broken ankle.",OSHA
"slips & trips, foot or leg injury",fall on same level due to tripping over an object  an employee was standing at the box making machine's manual conveyor. the employee's foot got caught on the fixed leg of the conveyor. the employee's knee then buckled and she fell. the employee was hospitalized with a fractured right patella and a fractured left humerus.,OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  the employee was tightening a belt on the wood chipper. after the repair, the employee turned the machine off. while the machine was coasting to a stop the employee got his left hand caught between the belt and pulley of the wood chipper, resulting in the amputation of two fingers.",OSHA
"fall from or working at height issue, slips & trips, foot or leg injury",other fall to lower level 6 to 10 feet an employee lost his footing while climbing down a ladder and fell approximately eight feet to the concrete ground fracturing the left leg.,OSHA
*** Not Classified,"fall from collapsing structure or equipment 21 to 25 feet  two employees were working on a scaffold when the scaffold's saddle hanger broke, causing them to fall approximately 24 feet to the concrete below. they were hospitalized.",OSHA
"general injury, slips & trips",fall on same level due to tripping over an object  an employee was cleaning and restacking 2-liter bottles when the employee's foot became tangled in shrink wrap. the employee fell onto the concrete floor and suffered a hip fracture.,OSHA
"vehicle incident general, back injury",pedestrian struck by vehicle backing up in nonroadway area an employee was walking behind a vehicle when it reversed and crushed the employee between it and a second vehicle. the employee suffered a fractured pelvis and was hospitalized.,OSHA
"general injury, foot or leg injury","pedestrian struck by vehicle in nonroadway area, unspecified an employee was working near the steel loader rake unit. the unit slipped and rolled over the employee breaking his right foot and three ribs.",OSHA
"general illness or health issue, hazardous materials or work",inhalation of harmful substance-single episode an employee had an allergic reaction to a bleach-based cleaning compound. the employee was hospitalized for respiratory distress.,OSHA
"dropped object or material, slips & trips, foot or leg injury","struck by falling object or equipment, unspecified on november 30, 2017, an employee attached a plate clamp to the side of a 5x10 piece of sheet metal that was 0.5 inch thick. the plate clamp was connected to an overhead electric hoist installed on a jib crane. the clamp was attached to the side away from the plasma table; the clamp was manually tightened. the employee lifted the clamp and sheet up enough to clear the top of the table and moved the bottom of the sheet to the table's edge and then proceeded to lay the metal flat on the table. the employee had to make adjustments to the metal's position and stood up on the table. after the last adjustment, the employee went to get off the table and the sheet fell from the clamp. the sheet struck the back of the employee's legs as it fell to the table resulting in broken bones in the right leg.",OSHA
hand or arm injury,"caught in running equipment or machinery during maintenance, cleaning  around 6:45 pm on june 11, 2021, an employee was troubleshooting a milk filler machine that he was operating. the machine moved, causing a laceration to his right hand that required hospitalization.",OSHA
*** Not Classified,nonclassifiable an employee was hospitalized after sustaining a forklift injury.,OSHA
hand or arm injury,"caught in running equipment or machinery during regular operation an employee was retrieving pouches of cereal for a conveyor belt. her right thumb was caught between the belt's moving parts, causing a partial amputation.",OSHA
"slips & trips, foot or leg injury","struck by object or equipment dropped by injured worker an employee was moving a crate of milk when it fell on his foot, lacerating it. the wound became infected and he was hospitalized.",OSHA
"general injury, slips & trips","fall on same level due to slipping  an employee pulled up to a wellsite and exited his truck. he was walking over to a control unit to restart the well when he slipped on ice, suffering a hip fracture.",OSHA
weather related issue,"exposure to environmental heat an employee developed heat stress while cleaning a plant site and securing a load to a semi-trailer throughout the day, requiring hospitalization.",OSHA
hand or arm injury,compressed or pinched by shifting objects or equipment an employee was loading cars and moving a lever to adjust platform heights. the wrong lever was moved while the employee's hand was resting on a long pole. his left index finger got caught on the hydraulic platform and was partially amputated.,OSHA
"hand or arm injury, slips & trips","injured by slipping or swinging object held by injured worker a temporary employee was lifting a drum of product to be dumped into a mixer when the drum slipped and caught the employee's left middle finger between the drum and frame, resulting in a fingertip amputation.",OSHA
"dropped object or material, foot or leg injury","struck by falling object or equipment, unspecified an employee was pushing a lorry tank on a monorail when the monorail broke, causing the lorry tank to fall over and break the employee's leg.",OSHA
"hand or arm injury, slips & trips","fall on same level due to tripping over an object  an employee was lifting a hydraulic cylinder off the shelf, tripped on nylon webbing, and fell to the ground while holding the hydraulic cylinder. the cylinder smashed his left hand and partially amputated his left thumb.",OSHA
"fall from or working at height issue, foot or leg injury",fall from collapsing structure or equipment 6 to 10 feet an employee was installing structural steel. the beam the employee was sitting on dislodged and fell off the support it was on causing the employee to fall 10 feet. the employee was hospitalized with a leg laceration.,OSHA
*** Not Classified,"direct exposure to electricity, unspecified on 12/25/16 at approximately 11:30 am, an employee sustained first degree burns to the forearms and right hand while troubleshooting an energized pneumatic document tube system's panelboard.",OSHA
hand or arm injury,"compressed or pinched by shifting objects or equipment an employee was loading an oil drum onto a hand truck. upon placing the oil drum onto the hand truck, the employee's fingers were caught between the two objects. the employee sustained amputations of the right middle and index fingertips.",OSHA
"lifting or moving loads, head or face injury, general injury, slips & trips","nonroadway collision with object other than vehicle, n.e.c. an employee was driving a forklift when he ran into a building column and fell off of the forklift to the ground. he hit his head on the floor and suffered shoulder pain and cuts/scratches. a seat belt was not worn at the time of the incident.",OSHA
"ppe non-compliance, general injury, back injury, fall from or working at height issue, site compliance or practice issue","other fall to lower level 16 to 20 feet an employee was standing at the edge of the furnace pit and was going to push out the lining on the furnace. the employee fell approximately 20 feet into the furnace tank and sustained broken vertebrae, two broken ribs, and a brain bleed. the employee was not wearing fall protection at the time of the fall.",OSHA
